 # Mon Nov 10 17:51:08 2008
 # MSTW 2008 NLO PDF grid for eigenvector   10.
 # distance(t),tolerance(T) =   2.80335687  2.9828285
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.6376E+03  5.1780E+01  5.1787E+01  5.1137E+01  5.0898E+01  4.9906E+01  6.2922E-04  8.4377E-03 -1.0673E-03
  1.7095E+03  5.4172E+01  5.4180E+01  5.3532E+01  5.3292E+01  5.2301E+01  6.4474E-04  8.4980E-03 -1.0710E-03
 -1.4643E+01  1.1375E+00  1.1431E+00  4.0136E-01  0.0000E+00  0.0000E+00  2.2923E-05  5.6291E-03 -8.7642E-04
 -1.4939E+01  1.0477E+00  1.0535E+00  3.2106E-01  0.0000E+00  0.0000E+00  3.8634E-05  5.7886E-03 -8.9049E-04
 -1.4820E+01  9.9736E-01  1.0032E+00  2.7752E-01  0.0000E+00  0.0000E+00  5.1389E-05  5.9084E-03 -9.0088E-04
 -1.3992E+01  9.5710E-01  9.6309E-01  2.4617E-01  0.0000E+00  0.0000E+00  6.9896E-05  6.0699E-03 -9.1467E-04
 -1.3992E+01  9.5710E-01  9.6309E-01  2.4617E-01 -2.5945E-08  0.0000E+00  6.9896E-05  6.0699E-03 -9.1467E-04
 -1.2532E+01  9.5214E-01  9.5824E-01  2.4830E-01  6.4366E-04  0.0000E+00  8.6716E-05  6.2042E-03 -9.2588E-04
 -1.0396E+01  9.7474E-01  9.8096E-01  2.7745E-01  2.9098E-02  0.0000E+00  1.0364E-04  6.3319E-03 -9.3640E-04
 -7.8796E+00  1.0178E+00  1.0241E+00  3.2591E-01  7.6998E-02  0.0000E+00  1.1881E-04  6.4411E-03 -9.4526E-04
 -4.8006E+00  1.0811E+00  1.0875E+00  3.9434E-01  1.4494E-01  0.0000E+00  1.3384E-04  6.5450E-03 -9.5360E-04
 -7.3739E-01  1.1739E+00  1.1804E+00  4.9229E-01  2.4241E-01  0.0000E+00  1.5029E-04  6.6544E-03 -9.6227E-04
  3.5142E+00  1.2770E+00  1.2835E+00  5.9976E-01  3.4949E-01  0.0000E+00  1.6499E-04  6.7489E-03 -9.6968E-04
  8.3319E+00  1.3982E+00  1.4049E+00  7.2517E-01  4.7455E-01  0.0000E+00  1.7956E-04  6.8397E-03 -9.7671E-04
  1.2663E+01  1.5098E+00  1.5165E+00  8.3993E-01  5.8905E-01  0.0000E+00  1.9135E-04  6.9113E-03 -9.8222E-04
  3.0248E+01  1.9782E+00  1.9851E+00  1.3184E+00  1.0667E+00  0.0000E+00  2.3141E-04  7.1435E-03 -9.9977E-04
  3.0248E+01  1.9782E+00  1.9851E+00  1.3184E+00  1.0667E+00  4.6416E-08  2.3141E-04  7.1435E-03 -9.9977E-04
  3.4503E+01  2.1003E+00  2.1072E+00  1.4426E+00  1.1908E+00  1.4135E-01  2.4030E-04  7.1925E-03 -1.0034E-03
  4.8560E+01  2.5043E+00  2.5113E+00  1.8524E+00  1.6003E+00  5.5212E-01  2.6706E-04  7.3363E-03 -1.0140E-03
  6.5746E+01  3.0016E+00  3.0088E+00  2.3557E+00  2.1032E+00  1.0581E+00  2.9593E-04  7.4855E-03 -1.0247E-03
  8.3758E+01  3.5258E+00  3.5330E+00  2.8851E+00  2.6323E+00  1.5901E+00  3.2302E-04  7.6207E-03 -1.0343E-03
  1.0440E+02  4.1293E+00  4.1366E+00  3.4937E+00  3.2407E+00  2.2014E+00  3.5121E-04  7.7569E-03 -1.0439E-03
  1.2349E+02  4.6900E+00  4.6974E+00  4.0586E+00  3.8053E+00  2.7684E+00  3.7526E-04  7.8698E-03 -1.0517E-03
  1.4918E+02  5.4480E+00  5.4556E+00  4.8215E+00  4.5681E+00  3.5341E+00  4.0522E-04  8.0066E-03 -1.0610E-03
  1.7426E+02  6.1920E+00  6.1996E+00  5.5698E+00  5.3161E+00  4.2848E+00  4.3245E-04  8.1277E-03 -1.0691E-03
  1.9928E+02  6.9374E+00  6.9451E+00  6.3190E+00  6.0652E+00  5.0362E+00  4.5802E-04  8.2387E-03 -1.0765E-03
  2.3394E+02  7.9760E+00  7.9838E+00  7.3622E+00  7.1083E+00  6.0824E+00  4.9130E-04  8.3796E-03 -1.0857E-03
  2.6954E+02  9.0494E+00  9.0573E+00  8.4400E+00  8.1860E+00  7.1629E+00  5.2343E-04  8.5123E-03 -1.0943E-03
  3.0563E+02  1.0145E+01  1.0153E+01  9.5392E+00  9.2852E+00  8.2648E+00  5.5430E-04  8.6367E-03 -1.1022E-03
  3.4441E+02  1.1329E+01  1.1337E+01  1.0727E+01  1.0473E+01  9.4556E+00  5.8588E-04  8.7613E-03 -1.1100E-03
  3.8501E+02  1.2577E+01  1.2585E+01  1.1979E+01  1.1725E+01  1.0710E+01  6.1750E-04  8.8834E-03 -1.1176E-03
  4.2600E+02  1.3846E+01  1.3854E+01  1.3251E+01  1.2997E+01  1.1984E+01  6.4810E-04  8.9993E-03 -1.1247E-03
  4.6678E+02  1.5116E+01  1.5124E+01  1.4525E+01  1.4270E+01  1.3260E+01  6.7751E-04  9.1087E-03 -1.1313E-03
  5.1009E+02  1.6474E+01  1.6483E+01  1.5886E+01  1.5632E+01  1.4624E+01  7.0767E-04  9.2189E-03 -1.1379E-03
  5.5484E+02  1.7887E+01  1.7895E+01  1.7302E+01  1.7048E+01  1.6042E+01  7.3790E-04  9.3276E-03 -1.1443E-03
  5.9943E+02  1.9303E+01  1.9312E+01  1.8721E+01  1.8467E+01  1.7464E+01  7.6717E-04  9.4313E-03 -1.1503E-03
  6.4348E+02  2.0712E+01  2.0721E+01  2.0133E+01  1.9879E+01  1.8877E+01  7.9535E-04  9.5296E-03 -1.1560E-03
  6.8977E+02  2.2202E+01  2.2211E+01  2.1625E+01  2.1371E+01  2.0372E+01  8.2425E-04  9.6291E-03 -1.1617E-03
  7.3731E+02  2.3742E+01  2.3751E+01  2.3168E+01  2.2914E+01  2.1917E+01  8.5327E-04  9.7276E-03 -1.1673E-03
  7.8440E+02  2.5277E+01  2.5286E+01  2.4705E+01  2.4451E+01  2.3456E+01  8.8140E-04  9.8219E-03 -1.1725E-03
  8.3065E+02  2.6794E+01  2.6803E+01  2.6225E+01  2.5971E+01  2.4978E+01  9.0852E-04  9.9117E-03 -1.1775E-03
  8.7896E+02  2.8388E+01  2.8397E+01  2.7821E+01  2.7567E+01  2.6576E+01  9.3634E-04  1.0003E-02 -1.1825E-03
  9.2829E+02  3.0026E+01  3.0035E+01  2.9461E+01  2.9207E+01  2.8218E+01  9.6428E-04  1.0093E-02 -1.1874E-03
  9.7697E+02  3.1652E+01  3.1661E+01  3.1090E+01  3.0836E+01  2.9848E+01  9.9141E-04  1.0180E-02 -1.1921E-03
  1.0246E+03  3.3253E+01  3.3262E+01  3.2692E+01  3.2438E+01  3.1452E+01  1.0176E-03  1.0263E-02 -1.1965E-03
  1.0741E+03  3.4926E+01  3.4935E+01  3.4367E+01  3.4114E+01  3.3130E+01  1.0444E-03  1.0347E-02 -1.2010E-03
  1.1247E+03  3.6645E+01  3.6655E+01  3.6089E+01  3.5835E+01  3.4853E+01  1.0714E-03  1.0431E-02 -1.2054E-03
  1.1743E+03  3.8339E+01  3.8348E+01  3.7784E+01  3.7531E+01  3.6550E+01  1.0976E-03  1.0512E-02 -1.2095E-03
  1.2228E+03  4.0007E+01  4.0016E+01  3.9454E+01  3.9200E+01  3.8221E+01  1.1230E-03  1.0589E-02 -1.2135E-03
  1.2731E+03  4.1744E+01  4.1754E+01  4.1193E+01  4.0940E+01  3.9962E+01  1.1490E-03  1.0668E-02 -1.2175E-03
 -1.0599E+01  9.7625E-01  9.8314E-01  3.4433E-01  0.0000E+00  0.0000E+00  7.0876E-05  6.9639E-03 -1.0086E-03
 -1.0564E+01  9.1969E-01  9.2675E-01  2.9589E-01  0.0000E+00  0.0000E+00  1.0351E-04  7.1688E-03 -1.0245E-03
 -1.0202E+01  8.9285E-01  9.0004E-01  2.7494E-01  0.0000E+00  0.0000E+00  1.2963E-04  7.3229E-03 -1.0361E-03
 -9.0905E+00  8.8157E-01  8.8892E-01  2.7133E-01  0.0000E+00  0.0000E+00  1.6704E-04  7.5312E-03 -1.0515E-03
 -9.0905E+00  8.8157E-01  8.8892E-01  2.7133E-01  3.2175E-08  0.0000E+00  1.6704E-04  7.5312E-03 -1.0515E-03
 -7.5089E+00  8.9744E-01  9.0493E-01  2.9331E-01  2.2540E-02  0.0000E+00  2.0047E-04  7.7047E-03 -1.0641E-03
 -5.3444E+00  9.3608E-01  9.4370E-01  3.3759E-01  6.7058E-02  0.0000E+00  2.3380E-04  7.8701E-03 -1.0758E-03
 -2.9004E+00  9.8924E-01  9.9696E-01  3.9544E-01  1.2512E-01  0.0000E+00  2.6341E-04  8.0115E-03 -1.0856E-03
  3.8372E-03  1.0587E+00  1.0665E+00  4.6923E-01  1.9913E-01  0.0000E+00  2.9255E-04  8.1463E-03 -1.0948E-03
  3.7452E+00  1.1534E+00  1.1614E+00  5.6846E-01  2.9860E-01  0.0000E+00  3.2426E-04  8.2885E-03 -1.1044E-03
  7.5854E+00  1.2542E+00  1.2622E+00  6.7297E-01  4.0333E-01  0.0000E+00  3.5244E-04  8.4114E-03 -1.1126E-03
  1.1868E+01  1.3691E+00  1.3772E+00  7.9143E-01  5.2201E-01  0.0000E+00  3.8021E-04  8.5295E-03 -1.1203E-03
  1.5671E+01  1.4726E+00  1.4808E+00  8.9767E-01  6.2843E-01  0.0000E+00  4.0259E-04  8.6227E-03 -1.1264E-03
  3.0788E+01  1.8935E+00  1.9019E+00  1.3272E+00  1.0586E+00  0.0000E+00  4.7807E-04  8.9257E-03 -1.1456E-03
  3.0788E+01  1.8935E+00  1.9019E+00  1.3272E+00  1.0586E+00  4.1302E-08  4.7807E-04  8.9257E-03 -1.1456E-03
  3.4374E+01  2.0008E+00  2.0092E+00  1.4363E+00  1.1678E+00  1.2558E-01  4.9465E-04  8.9897E-03 -1.1496E-03
  4.6106E+01  2.3511E+00  2.3597E+00  1.7917E+00  1.5236E+00  4.8519E-01  5.4440E-04  9.1778E-03 -1.1611E-03
  6.0239E+01  2.7749E+00  2.7837E+00  2.2206E+00  1.9529E+00  9.1994E-01  5.9771E-04  9.3732E-03 -1.1728E-03
  7.4858E+01  3.2150E+00  3.2238E+00  2.6652E+00  2.3979E+00  1.3697E+00  6.4744E-04  9.5504E-03 -1.1832E-03
  9.1411E+01  3.7153E+00  3.7242E+00  3.1698E+00  2.9029E+00  1.8796E+00  6.9890E-04  9.7291E-03 -1.1935E-03
  1.0656E+02  4.1751E+00  4.1842E+00  3.6332E+00  3.3667E+00  2.3473E+00  7.4258E-04  9.8774E-03 -1.2019E-03
  1.2675E+02  4.7905E+00  4.7996E+00  4.2528E+00  3.9867E+00  2.9720E+00  7.9675E-04  1.0057E-02 -1.2119E-03
  1.4627E+02  5.3886E+00  5.3979E+00  4.8546E+00  4.5888E+00  3.5783E+00  8.4575E-04  1.0217E-02 -1.2206E-03
  1.6557E+02  5.9830E+00  5.9924E+00  5.4523E+00  5.1869E+00  4.1801E+00  8.9156E-04  1.0363E-02 -1.2285E-03
  1.9207E+02  6.8041E+00  6.8136E+00  6.2774E+00  6.0124E+00  5.0103E+00  9.5092E-04  1.0549E-02 -1.2383E-03
  2.1903E+02  7.6452E+00  7.6549E+00  7.1222E+00  6.8577E+00  5.8600E+00  1.0080E-03  1.0724E-02 -1.2474E-03
  2.4614E+02  8.4968E+00  8.5065E+00  7.9772E+00  7.7130E+00  6.7194E+00  1.0625E-03  1.0888E-02 -1.2558E-03
  2.7502E+02  9.4107E+00  9.4206E+00  8.8945E+00  8.6307E+00  7.6411E+00  1.1182E-03  1.1053E-02 -1.2640E-03
  3.0503E+02  1.0367E+01  1.0377E+01  9.8541E+00  9.5908E+00  8.6050E+00  1.1736E-03  1.1214E-02 -1.2720E-03
  3.3510E+02  1.1333E+01  1.1343E+01  1.0823E+01  1.0560E+01  9.5776E+00  1.2271E-03  1.1368E-02 -1.2794E-03
  3.6481E+02  1.2294E+01  1.2304E+01  1.1786E+01  1.1524E+01  1.0545E+01  1.2783E-03  1.1513E-02 -1.2864E-03
  3.9617E+02  1.3316E+01  1.3326E+01  1.2811E+01  1.2549E+01  1.1573E+01  1.3306E-03  1.1659E-02 -1.2932E-03
  4.2836E+02  1.4372E+01  1.4382E+01  1.3870E+01  1.3608E+01  1.2636E+01  1.3829E-03  1.1803E-02 -1.2999E-03
  4.6023E+02  1.5426E+01  1.5436E+01  1.4926E+01  1.4665E+01  1.3696E+01  1.4334E-03  1.1940E-02 -1.3062E-03
  4.9156E+02  1.6469E+01  1.6480E+01  1.5972E+01  1.5711E+01  1.4745E+01  1.4819E-03  1.2071E-02 -1.3121E-03
  5.2429E+02  1.7567E+01  1.7577E+01  1.7072E+01  1.6811E+01  1.5848E+01  1.5314E-03  1.2203E-02 -1.3179E-03
  5.5772E+02  1.8696E+01  1.8706E+01  1.8203E+01  1.7943E+01  1.6982E+01  1.5810E-03  1.2334E-02 -1.3237E-03
  5.9066E+02  1.9816E+01  1.9827E+01  1.9326E+01  1.9065E+01  1.8108E+01  1.6290E-03  1.2459E-02 -1.3291E-03
  6.2286E+02  2.0919E+01  2.0930E+01  2.0430E+01  2.0170E+01  1.9216E+01  1.6751E-03  1.2578E-02 -1.3342E-03
  6.5633E+02  2.2073E+01  2.2084E+01  2.1586E+01  2.1327E+01  2.0374E+01  1.7224E-03  1.2699E-02 -1.3393E-03
  6.9036E+02  2.3254E+01  2.3265E+01  2.2769E+01  2.2509E+01  2.1560E+01  1.7697E-03  1.2820E-02 -1.3443E-03
  7.2378E+02  2.4421E+01  2.4432E+01  2.3938E+01  2.3679E+01  2.2732E+01  1.8155E-03  1.2935E-02 -1.3491E-03
  7.5634E+02  2.5566E+01  2.5577E+01  2.5085E+01  2.4826E+01  2.3881E+01  1.8596E-03  1.3046E-02 -1.3536E-03
  7.9006E+02  2.6759E+01  2.6770E+01  2.6280E+01  2.6021E+01  2.5079E+01  1.9047E-03  1.3158E-02 -1.3581E-03
  8.2434E+02  2.7980E+01  2.7992E+01  2.7502E+01  2.7244E+01  2.6304E+01  1.9501E-03  1.3270E-02 -1.3625E-03
  8.5781E+02  2.9179E+01  2.9191E+01  2.8703E+01  2.8445E+01  2.7507E+01  1.9940E-03  1.3377E-02 -1.3667E-03
  8.9044E+02  3.0356E+01  3.0367E+01  2.9881E+01  2.9624E+01  2.8688E+01  2.0363E-03  1.3480E-02 -1.3708E-03
  9.2414E+02  3.1578E+01  3.1589E+01  3.1105E+01  3.0847E+01  2.9913E+01  2.0797E-03  1.3585E-02 -1.3748E-03
 -8.9759E+00  8.9447E-01  9.0220E-01  3.1539E-01  0.0000E+00  0.0000E+00  8.8280E-05  7.8250E-03 -1.0929E-03
 -8.8217E+00  8.5118E-01  8.5910E-01  2.7956E-01  0.0000E+00  0.0000E+00  1.3039E-04  8.0584E-03 -1.1099E-03
 -8.3783E+00  8.3340E-01  8.4146E-01  2.6719E-01  0.0000E+00  0.0000E+00  1.6407E-04  8.2342E-03 -1.1224E-03
 -7.1899E+00  8.3263E-01  8.4088E-01  2.7346E-01  0.0000E+00  0.0000E+00  2.1229E-04  8.4719E-03 -1.1389E-03
 -7.1899E+00  8.3263E-01  8.4088E-01  2.7346E-01  5.1629E-08  0.0000E+00  2.1229E-04  8.4719E-03 -1.1389E-03
 -5.6034E+00  8.5530E-01  8.6370E-01  3.0173E-01  2.9531E-02  0.0000E+00  2.5535E-04  8.6700E-03 -1.1523E-03
 -3.4872E+00  8.9829E-01  9.0683E-01  3.4990E-01  7.8249E-02  0.0000E+00  2.9826E-04  8.8591E-03 -1.1648E-03
 -1.1390E+00  9.5321E-01  9.6187E-01  4.0912E-01  1.3795E-01  0.0000E+00  3.3638E-04  9.0209E-03 -1.1753E-03
  1.6158E+00  1.0224E+00  1.0312E+00  4.8229E-01  2.1158E-01  0.0000E+00  3.7387E-04  9.1752E-03 -1.1852E-03
  5.1259E+00  1.1146E+00  1.1234E+00  5.7855E-01  3.0833E-01  0.0000E+00  4.1465E-04  9.3380E-03 -1.1954E-03
  8.6961E+00  1.2109E+00  1.2199E+00  6.7837E-01  4.0858E-01  0.0000E+00  4.5089E-04  9.4788E-03 -1.2040E-03
  1.2647E+01  1.3195E+00  1.3286E+00  7.9021E-01  5.2082E-01  0.0000E+00  4.8659E-04  9.6141E-03 -1.2123E-03
  1.6135E+01  1.4164E+00  1.4256E+00  8.8968E-01  6.2062E-01  0.0000E+00  5.1535E-04  9.7210E-03 -1.2187E-03
  2.9852E+01  1.8053E+00  1.8147E+00  1.2865E+00  1.0185E+00  0.0000E+00  6.1228E-04  1.0069E-02 -1.2391E-03
  2.9852E+01  1.8053E+00  1.8147E+00  1.2865E+00  1.0185E+00  3.8000E-08  6.1228E-04  1.0069E-02 -1.2391E-03
  3.3074E+01  1.9035E+00  1.9130E+00  1.3863E+00  1.1185E+00  1.1546E-01  6.3357E-04  1.0142E-02 -1.2433E-03
  4.3561E+01  2.2221E+00  2.2317E+00  1.7095E+00  1.4424E+00  4.4390E-01  6.9739E-04  1.0358E-02 -1.2554E-03
  5.6101E+01  2.6044E+00  2.6141E+00  2.0965E+00  1.8300E+00  8.3754E-01  7.6574E-04  1.0583E-02 -1.2678E-03
  6.8984E+01  2.9985E+00  3.0084E+00  2.4947E+00  2.2289E+00  1.2417E+00  8.2946E-04  1.0787E-02 -1.2787E-03
  8.3482E+01  3.4438E+00  3.4538E+00  2.9440E+00  2.6788E+00  1.6970E+00  8.9537E-04  1.0992E-02 -1.2896E-03
  9.6685E+01  3.8510E+00  3.8611E+00  3.3545E+00  3.0898E+00  2.1123E+00  9.5129E-04  1.1163E-02 -1.2984E-03
  1.1418E+02  4.3932E+00  4.4035E+00  3.9006E+00  3.6365E+00  2.6642E+00  1.0206E-03  1.1370E-02 -1.3089E-03
  1.3102E+02  4.9178E+00  4.9282E+00  4.4285E+00  4.1650E+00  3.1972E+00  1.0833E-03  1.1554E-02 -1.3180E-03
  1.4760E+02  5.4370E+00  5.4475E+00  4.9507E+00  4.6877E+00  3.7240E+00  1.1418E-03  1.1723E-02 -1.3262E-03
  1.7025E+02  6.1511E+00  6.1618E+00  5.6685E+00  5.4061E+00  4.4476E+00  1.2176E-03  1.1937E-02 -1.3364E-03
  1.9319E+02  6.8796E+00  6.8904E+00  6.4004E+00  6.1386E+00  5.1849E+00  1.2905E-03  1.2139E-02 -1.3459E-03
  2.1616E+02  7.6143E+00  7.6251E+00  7.1381E+00  6.8769E+00  5.9275E+00  1.3601E-03  1.2329E-02 -1.3546E-03
  2.4053E+02  8.3999E+00  8.4109E+00  7.9268E+00  7.6661E+00  6.7211E+00  1.4310E-03  1.2519E-02 -1.3632E-03
  2.6576E+02  9.2193E+00  9.2303E+00  8.7491E+00  8.4890E+00  7.5481E+00  1.5017E-03  1.2706E-02 -1.3714E-03
  2.9095E+02  1.0044E+01  1.0055E+01  9.5762E+00  9.3166E+00  8.3797E+00  1.5698E-03  1.2883E-02 -1.3791E-03
  3.1576E+02  1.0862E+01  1.0873E+01  1.0397E+01  1.0138E+01  9.2046E+00  1.6350E-03  1.3050E-02 -1.3862E-03
  3.4186E+02  1.1729E+01  1.1741E+01  1.1267E+01  1.1008E+01  1.0079E+01  1.7017E-03  1.3219E-02 -1.3933E-03
  3.6857E+02  1.2624E+01  1.2635E+01  1.2164E+01  1.1906E+01  1.0980E+01  1.7682E-03  1.3386E-02 -1.4001E-03
  3.9495E+02  1.3514E+01  1.3526E+01  1.3056E+01  1.2798E+01  1.1876E+01  1.8324E-03  1.3545E-02 -1.4066E-03
  4.2080E+02  1.4393E+01  1.4404E+01  1.3937E+01  1.3680E+01  1.2760E+01  1.8939E-03  1.3696E-02 -1.4126E-03
  4.4774E+02  1.5315E+01  1.5327E+01  1.4862E+01  1.4605E+01  1.3688E+01  1.9569E-03  1.3849E-02 -1.4186E-03
  4.7519E+02  1.6262E+01  1.6274E+01  1.5811E+01  1.5554E+01  1.4641E+01  2.0199E-03  1.4001E-02 -1.4245E-03
  5.0217E+02  1.7200E+01  1.7212E+01  1.6750E+01  1.6494E+01  1.5584E+01  2.0808E-03  1.4146E-02 -1.4300E-03
  5.2849E+02  1.8121E+01  1.8133E+01  1.7673E+01  1.7417E+01  1.6510E+01  2.1393E-03  1.4284E-02 -1.4352E-03
