 # Mon Nov 10 17:03:46 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -11.
 # distance(t),tolerance(T) =   10.9552  10.7262975
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -7.1434E+01 -1.0580E+00 -1.0535E+00 -1.8350E+00 -1.2943E+00  0.0000E+00  8.1385E-05  4.5871E-03 -8.2274E-04
 -5.6046E+01 -9.7834E-01 -9.7372E-01 -1.7437E+00 -1.2315E+00  0.0000E+00  1.0049E-04  4.7503E-03 -8.3778E-04
 -5.6046E+01 -9.7834E-01 -9.7372E-01 -1.7437E+00 -1.2315E+00  9.0137E-09  1.0049E-04  4.7503E-03 -8.3778E-04
 -5.1843E+01 -9.3150E-01 -9.2685E-01 -1.6945E+00 -1.1880E+00  2.9580E-02  1.0478E-04  4.7847E-03 -8.4090E-04
 -3.7540E+01 -7.3220E-01 -7.2745E-01 -1.4883E+00 -9.9822E-01  1.7242E-01  1.1772E-04  4.8859E-03 -8.4997E-04
 -1.9279E+01 -4.1857E-01 -4.1374E-01 -1.1678E+00 -6.9404E-01  4.3027E-01  1.3178E-04  4.9908E-03 -8.5925E-04
  5.2834E-01 -3.3407E-02 -2.8497E-02 -7.7662E-01 -3.1703E-01  7.6702E-01  1.4505E-04  5.0860E-03 -8.6754E-04
  2.3859E+01  4.5850E-01  4.6349E-01 -2.7878E-01  1.6701E-01  1.2120E+00  1.5893E-04  5.1819E-03 -8.7578E-04
  4.5914E+01  9.4973E-01  9.5479E-01  2.1726E-01  6.5197E-01  1.6657E+00  1.7083E-04  5.2614E-03 -8.8253E-04
  7.6182E+01  1.6541E+00  1.6592E+00  9.2730E-01  1.3490E+00  2.3263E+00  1.8573E-04  5.3578E-03 -8.9062E-04
  1.0627E+02  2.3797E+00  2.3849E+00  1.6578E+00  2.0684E+00  3.0144E+00  1.9933E-04  5.4432E-03 -8.9769E-04
  1.3671E+02  3.1336E+00  3.1389E+00  2.4161E+00  2.8169E+00  3.7351E+00  2.1215E-04  5.5214E-03 -9.0410E-04
  1.7949E+02  4.2208E+00  4.2261E+00  3.5088E+00  3.8974E+00  4.7816E+00  2.2891E-04  5.6208E-03 -9.1214E-04
  2.2406E+02  5.3800E+00  5.3854E+00  4.6730E+00  5.0506E+00  5.9040E+00  2.4517E-04  5.7144E-03 -9.1961E-04
  2.6980E+02  6.5934E+00  6.5989E+00  5.8911E+00  6.2586E+00  7.0839E+00  2.6086E-04  5.8023E-03 -9.2653E-04
  3.1948E+02  7.9341E+00  7.9397E+00  7.2362E+00  7.5940E+00  8.3922E+00  2.7698E-04  5.8902E-03 -9.3339E-04
  3.7202E+02  9.3739E+00  9.3796E+00  8.6804E+00  9.0288E+00  9.8013E+00  2.9317E-04  5.9765E-03 -9.4003E-04
  4.2555E+02  1.0862E+01  1.0868E+01  1.0173E+01  1.0513E+01  1.1261E+01  3.0891E-04  6.0584E-03 -9.4626E-04
  4.7923E+02  1.2373E+01  1.2379E+01  1.1687E+01  1.2019E+01  1.2746E+01  3.2408E-04  6.1357E-03 -9.5208E-04
  5.3669E+02  1.4010E+01  1.4016E+01  1.3328E+01  1.3652E+01  1.4358E+01  3.3970E-04  6.2137E-03 -9.5789E-04
  5.9648E+02  1.5732E+01  1.5738E+01  1.5054E+01  1.5371E+01  1.6056E+01  3.5540E-04  6.2905E-03 -9.6356E-04
  6.5643E+02  1.7477E+01  1.7483E+01  1.6802E+01  1.7112E+01  1.7778E+01  3.7064E-04  6.3638E-03 -9.6891E-04
  7.1604E+02  1.9229E+01  1.9235E+01  1.8557E+01  1.8861E+01  1.9509E+01  3.8537E-04  6.4334E-03 -9.7395E-04
  7.7903E+02  2.1098E+01  2.1104E+01  2.0429E+01  2.0726E+01  2.1357E+01  4.0051E-04  6.5039E-03 -9.7899E-04
  8.4407E+02  2.3045E+01  2.3051E+01  2.2379E+01  2.2670E+01  2.3285E+01  4.1576E-04  6.5736E-03 -9.8394E-04
  9.0883E+02  2.5001E+01  2.5007E+01  2.4338E+01  2.4623E+01  2.5222E+01  4.3058E-04  6.6404E-03 -9.8864E-04
  9.7274E+02  2.6947E+01  2.6953E+01  2.6286E+01  2.6566E+01  2.7150E+01  4.4490E-04  6.7040E-03 -9.9307E-04
  1.0398E+03  2.9005E+01  2.9011E+01  2.8347E+01  2.8622E+01  2.9191E+01  4.5964E-04  6.7686E-03 -9.9753E-04
  1.1086E+03  3.1131E+01  3.1137E+01  3.0476E+01  3.0746E+01  3.1301E+01  4.7447E-04  6.8327E-03 -1.0019E-03
  1.1767E+03  3.3255E+01  3.3262E+01  3.2602E+01  3.2867E+01  3.3409E+01  4.8890E-04  6.8942E-03 -1.0061E-03
  1.2437E+03  3.5357E+01  3.5363E+01  3.4706E+01  3.4966E+01  3.5496E+01  5.0285E-04  6.9530E-03 -1.0101E-03
  1.3136E+03  3.7564E+01  3.7571E+01  3.6916E+01  3.7172E+01  3.7689E+01  5.1720E-04  7.0128E-03 -1.0141E-03
  1.3852E+03  3.9844E+01  3.9851E+01  3.9199E+01  3.9450E+01  3.9955E+01  5.3168E-04  7.0724E-03 -1.0180E-03
  1.4556E+03  4.2100E+01  4.2106E+01  4.1456E+01  4.1703E+01  4.2196E+01  5.4574E-04  7.1297E-03 -1.0218E-03
  1.5248E+03  4.4331E+01  4.4338E+01  4.3690E+01  4.3933E+01  4.4415E+01  5.5936E-04  7.1845E-03 -1.0254E-03
  1.5968E+03  4.6664E+01  4.6671E+01  4.6025E+01  4.6264E+01  4.6736E+01  5.7337E-04  7.2404E-03 -1.0290E-03
 -5.0373E+01  1.1851E+00  1.1897E+00  4.5035E-01  0.0000E+00  0.0000E+00  1.6660E-05  4.5943E-03 -8.4205E-04
 -5.2795E+01  8.6779E-01  8.7250E-01  1.4244E-01  0.0000E+00  0.0000E+00  3.0267E-05  4.7373E-03 -8.5557E-04
 -5.4326E+01  6.4992E-01  6.5472E-01 -6.8603E-02  0.0000E+00  0.0000E+00  4.1359E-05  4.8448E-03 -8.6555E-04
 -5.5736E+01  3.8776E-01  3.9269E-01 -3.2187E-01  0.0000E+00  0.0000E+00  5.7508E-05  4.9903E-03 -8.7880E-04
 -5.5736E+01  3.8776E-01  3.9269E-01 -3.2187E-01 -5.3809E-07  0.0000E+00  5.7508E-05  4.9903E-03 -8.7880E-04
 -5.5803E+01  2.0102E-01  2.0604E-01 -5.0153E-01 -2.0300E-01  0.0000E+00  7.2240E-05  5.1114E-03 -8.8957E-04
 -5.5151E+01  5.5026E-02  6.0151E-02 -6.4098E-01 -3.5510E-01  0.0000E+00  8.7105E-05  5.2269E-03 -8.9968E-04
 -5.3911E+01 -4.2728E-02 -3.7520E-02 -7.3329E-01 -4.5782E-01  0.0000E+00  1.0045E-04  5.3258E-03 -9.0819E-04
 -5.2046E+01 -1.1058E-01 -1.0530E-01 -7.9610E-01 -5.3020E-01  0.0000E+00  1.1369E-04  5.4200E-03 -9.1620E-04
 -4.9256E+01 -1.5330E-01 -1.4793E-01 -8.3362E-01 -5.7748E-01  0.0000E+00  1.2821E-04  5.5194E-03 -9.2453E-04
 -4.6095E+01 -1.6498E-01 -1.5954E-01 -8.4091E-01 -5.9293E-01  0.0000E+00  1.4121E-04  5.6053E-03 -9.3165E-04
 -4.2312E+01 -1.5189E-01 -1.4638E-01 -8.2369E-01 -5.8333E-01  0.0000E+00  1.5410E-04  5.6879E-03 -9.3841E-04
 -3.8787E+01 -1.2437E-01 -1.1881E-01 -7.9298E-01 -5.5848E-01  0.0000E+00  1.6454E-04  5.7531E-03 -9.4370E-04
 -2.3695E+01  7.9087E-02  8.4821E-02 -5.7947E-01 -3.6314E-01  0.0000E+00  2.0008E-04  5.9651E-03 -9.6056E-04
 -2.3695E+01  7.9087E-02  8.4821E-02 -5.7947E-01 -3.6314E-01  2.0268E-08  2.0008E-04  5.9651E-03 -9.6056E-04
 -1.9812E+01  1.4657E-01  1.5234E-01 -5.0994E-01 -2.9726E-01  6.2915E-02  2.0798E-04  6.0099E-03 -9.6405E-04
 -6.8469E+00  3.9388E-01  3.9976E-01 -2.5673E-01 -5.4482E-02  2.7745E-01  2.3179E-04  6.1415E-03 -9.7419E-04
  9.2654E+00  7.3487E-01  7.4085E-01  9.0192E-02  2.8206E-01  5.8671E-01  2.5751E-04  6.2783E-03 -9.8454E-04
  2.6364E+01  1.1228E+00  1.1289E+00  4.8332E-01  6.6617E-01  9.4718E-01  2.8168E-04  6.4025E-03 -9.9377E-04
  4.6144E+01  1.5940E+00  1.6002E+00  9.5973E-01  1.1338E+00  1.3920E+00  3.0686E-04  6.5277E-03 -1.0029E-03
  6.4572E+01  2.0489E+00  2.0551E+00  1.4187E+00  1.5858E+00  1.8257E+00  3.2835E-04  6.6317E-03 -1.0104E-03
  8.9522E+01  2.6831E+00  2.6895E+00  2.0579E+00  2.2167E+00  2.4353E+00  3.5517E-04  6.7578E-03 -1.0194E-03
  1.1402E+02  3.3216E+00  3.3281E+00  2.7006E+00  2.8525E+00  3.0530E+00  3.7956E-04  6.8695E-03 -1.0272E-03
  1.3854E+02  3.9737E+00  3.9802E+00  3.3564E+00  3.5021E+00  3.6864E+00  4.0248E-04  6.9721E-03 -1.0343E-03
  1.7265E+02  4.8982E+00  4.9048E+00  4.2857E+00  4.4237E+00  4.5884E+00  4.3233E-04  7.1025E-03 -1.0432E-03
  2.0780E+02  5.8688E+00  5.8755E+00  5.2606E+00  5.3917E+00  5.5386E+00  4.6119E-04  7.2253E-03 -1.0514E-03
  2.4354E+02  6.8717E+00  6.8785E+00  6.2675E+00  6.3922E+00  6.5230E+00  4.8894E-04  7.3407E-03 -1.0590E-03
  2.8203E+02  7.9673E+00  7.9741E+00  7.3669E+00  7.4856E+00  7.6008E+00  5.1734E-04  7.4564E-03 -1.0665E-03
  3.2241E+02  9.1320E+00  9.1389E+00  8.5354E+00  8.6482E+00  8.7486E+00  5.4580E-04  7.5699E-03 -1.0738E-03
  3.6324E+02  1.0325E+01  1.0332E+01  9.7316E+00  9.8392E+00  9.9260E+00  5.7338E-04  7.6776E-03 -1.0806E-03
  4.0392E+02  1.1526E+01  1.1533E+01  1.0936E+01  1.1039E+01  1.1113E+01  5.9988E-04  7.7795E-03 -1.0869E-03
  4.4719E+02  1.2818E+01  1.2826E+01  1.2232E+01  1.2329E+01  1.2392E+01  6.2709E-04  7.8823E-03 -1.0932E-03
  4.9193E+02  1.4168E+01  1.4176E+01  1.3585E+01  1.3678E+01  1.3729E+01  6.5437E-04  7.9836E-03 -1.0994E-03
  5.3655E+02  1.5528E+01  1.5535E+01  1.4947E+01  1.5036E+01  1.5076E+01  6.8080E-04  8.0804E-03 -1.1052E-03
  5.8069E+02  1.6884E+01  1.6892E+01  1.6306E+01  1.6391E+01  1.6421E+01  7.0626E-04  8.1722E-03 -1.1107E-03
  6.2709E+02  1.8324E+01  1.8331E+01  1.7748E+01  1.7829E+01  1.7849E+01  7.3239E-04  8.2653E-03 -1.1161E-03
  6.7477E+02  1.9816E+01  1.9823E+01  1.9243E+01  1.9320E+01  1.9331E+01  7.5864E-04  8.3574E-03 -1.1215E-03
  7.2202E+02  2.1307E+01  2.1315E+01  2.0737E+01  2.0810E+01  2.0812E+01  7.8410E-04  8.4457E-03 -1.1265E-03
  7.6845E+02  2.2784E+01  2.2792E+01  2.2216E+01  2.2286E+01  2.2280E+01  8.0864E-04  8.5298E-03 -1.1313E-03
  8.1698E+02  2.4339E+01  2.4347E+01  2.3774E+01  2.3841E+01  2.3826E+01  8.3385E-04  8.6152E-03 -1.1361E-03
  8.6655E+02  2.5940E+01  2.5948E+01  2.5377E+01  2.5440E+01  2.5418E+01  8.5917E-04  8.7001E-03 -1.1408E-03
  9.1548E+02  2.7533E+01  2.7540E+01  2.6971E+01  2.7032E+01  2.7002E+01  8.8376E-04  8.7816E-03 -1.1453E-03
  9.6338E+02  2.9102E+01  2.9110E+01  2.8543E+01  2.8601E+01  2.8564E+01  9.0748E-04  8.8595E-03 -1.1496E-03
  1.0132E+03  3.0745E+01  3.0753E+01  3.0188E+01  3.0243E+01  3.0200E+01  9.3184E-04  8.9387E-03 -1.1539E-03
  1.0641E+03  3.2436E+01  3.2444E+01  3.1881E+01  3.1933E+01  3.1883E+01  9.5638E-04  9.0177E-03 -1.1581E-03
  1.1140E+03  3.4104E+01  3.4112E+01  3.3550E+01  3.3600E+01  3.3543E+01  9.8016E-04  9.0936E-03 -1.1621E-03
  1.1628E+03  3.5748E+01  3.5756E+01  3.5196E+01  3.5244E+01  3.5181E+01  1.0032E-03  9.1663E-03 -1.1659E-03
  1.2134E+03  3.7462E+01  3.7470E+01  3.6912E+01  3.6957E+01  3.6889E+01  1.0268E-03  9.2404E-03 -1.1698E-03
 -3.4079E+01  1.0171E+00  1.0228E+00  3.8636E-01  0.0000E+00  0.0000E+00  5.4316E-05  5.7725E-03 -9.6907E-04
 -3.5222E+01  8.1877E-01  8.2464E-01  1.9615E-01  0.0000E+00  0.0000E+00  8.2829E-05  5.9594E-03 -9.8428E-04
 -3.5754E+01  6.8871E-01  6.9469E-01  7.1969E-02  0.0000E+00  0.0000E+00  1.0573E-04  6.1002E-03 -9.9548E-04
 -3.5821E+01  5.4224E-01  5.4838E-01 -6.6836E-02  0.0000E+00  0.0000E+00  1.3862E-04  6.2909E-03 -1.0103E-03
 -3.5821E+01  5.4224E-01  5.4838E-01 -6.6836E-02 -2.7866E-07  0.0000E+00  1.3862E-04  6.2909E-03 -1.0103E-03
 -3.4987E+01  4.4876E-01  4.5503E-01 -1.5421E-01 -1.0054E-01  0.0000E+00  1.6813E-04  6.4502E-03 -1.0223E-03
 -3.3528E+01  3.8717E-01  3.9355E-01 -2.1017E-01 -1.6392E-01  0.0000E+00  1.9761E-04  6.6023E-03 -1.0336E-03
 -3.1674E+01  3.5756E-01  3.6404E-01 -2.3510E-01 -1.9493E-01  0.0000E+00  2.2386E-04  6.7326E-03 -1.0430E-03
 -2.9315E+01  3.5064E-01  3.5723E-01 -2.3767E-01 -2.0309E-01  0.0000E+00  2.4974E-04  6.8569E-03 -1.0519E-03
 -2.6127E+01  3.6743E-01  3.7412E-01 -2.1640E-01 -1.8751E-01  0.0000E+00  2.7793E-04  6.9882E-03 -1.0611E-03
 -2.2745E+01  4.0284E-01  4.0961E-01 -1.7722E-01 -1.5307E-01  0.0000E+00  3.0302E-04  7.1018E-03 -1.0689E-03
 -1.8884E+01  4.5680E-01  4.6365E-01 -1.1972E-01 -9.9981E-02  0.0000E+00  3.2777E-04  7.2111E-03 -1.0764E-03
 -1.5398E+01  5.1338E-01  5.2029E-01 -6.0382E-02 -4.4041E-02  0.0000E+00  3.4774E-04  7.2975E-03 -1.0822E-03
 -1.1943E+00  7.8904E-01  7.9616E-01  2.2392E-01  2.2977E-01  0.0000E+00  4.1519E-04  7.5788E-03 -1.1007E-03
 -1.1943E+00  7.8904E-01  7.9616E-01  2.2392E-01  2.2977E-01  2.6743E-08  4.1519E-04  7.5788E-03 -1.1007E-03
  2.2956E+00  8.6690E-01  8.7407E-01  3.0354E-01  3.0729E-01  8.1950E-02  4.3004E-04  7.6382E-03 -1.1045E-03
  1.3759E+01  1.1339E+00  1.1412E+00  5.7564E-01  5.7340E-01  3.3351E-01  4.7463E-04  7.8133E-03 -1.1155E-03
  2.7673E+01  1.4763E+00  1.4837E+00  9.2307E-01  9.1489E-01  6.6162E-01  5.2248E-04  7.9955E-03 -1.1268E-03
  4.2144E+01  1.8468E+00  1.8543E+00  1.2981E+00  1.2848E+00  1.0200E+00  5.6717E-04  8.1609E-03 -1.1368E-03
  5.8600E+01  2.2810E+00  2.2887E+00  1.7367E+00  1.7184E+00  1.4426E+00  6.1348E-04  8.3280E-03 -1.1467E-03
  7.3713E+01  2.6890E+00  2.6968E+00  2.1483E+00  2.1260E+00  1.8414E+00  6.5282E-04  8.4668E-03 -1.1548E-03
  9.3899E+01  3.2452E+00  3.2531E+00  2.7087E+00  2.6817E+00  2.3869E+00  7.0167E-04  8.6354E-03 -1.1644E-03
  1.1347E+02  3.7941E+00  3.8021E+00  3.2612E+00  3.2303E+00  2.9269E+00  7.4589E-04  8.7849E-03 -1.1728E-03
  1.3284E+02  4.3459E+00  4.3540E+00  3.8163E+00  3.7819E+00  3.4709E+00  7.8727E-04  8.9222E-03 -1.1803E-03
  1.5949E+02  5.1164E+00  5.1245E+00  4.5908E+00  4.5521E+00  4.2318E+00  8.4094E-04  9.0969E-03 -1.1898E-03
  1.8665E+02  5.9133E+00  5.9216E+00  5.3914E+00  5.3489E+00  5.0203E+00  8.9258E-04  9.2616E-03 -1.1985E-03
  2.1397E+02  6.7264E+00  6.7347E+00  6.2079E+00  6.1618E+00  5.8257E+00  9.4201E-04  9.4164E-03 -1.2065E-03
  2.4312E+02  7.6046E+00  7.6131E+00  7.0894E+00  7.0399E+00  6.6967E+00  9.9242E-04  9.5717E-03 -1.2145E-03
  2.7342E+02  8.5286E+00  8.5372E+00  8.0167E+00  7.9640E+00  7.6140E+00  1.0427E-03  9.7242E-03 -1.2221E-03
  3.0380E+02  9.4659E+00  9.4746E+00  8.9569E+00  8.9012E+00  8.5451E+00  1.0913E-03  9.8691E-03 -1.2293E-03
  3.3384E+02  1.0402E+01  1.0411E+01  9.8960E+00  9.8376E+00  9.4758E+00  1.1378E-03  1.0006E-02 -1.2359E-03
  3.6555E+02  1.1401E+01  1.1410E+01  1.0898E+01  1.0837E+01  1.0469E+01  1.1854E-03  1.0144E-02 -1.2425E-03
  3.9811E+02  1.2437E+01  1.2446E+01  1.1936E+01  1.1873E+01  1.1500E+01  1.2330E-03  1.0281E-02 -1.2489E-03
  4.3037E+02  1.3473E+01  1.3482E+01  1.2975E+01  1.2909E+01  1.2531E+01  1.2789E-03  1.0411E-02 -1.2550E-03
  4.6207E+02  1.4501E+01  1.4510E+01  1.4004E+01  1.3936E+01  1.3555E+01  1.3231E-03  1.0535E-02 -1.2606E-03
  4.9520E+02  1.5584E+01  1.5593E+01  1.5090E+01  1.5020E+01  1.4634E+01  1.3682E-03  1.0660E-02 -1.2662E-03
  5.2904E+02  1.6700E+01  1.6710E+01  1.6209E+01  1.6136E+01  1.5746E+01  1.4135E-03  1.0785E-02 -1.2718E-03
  5.6239E+02  1.7810E+01  1.7819E+01  1.7320E+01  1.7246E+01  1.6852E+01  1.4573E-03  1.0904E-02 -1.2770E-03
  5.9500E+02  1.8904E+01  1.8913E+01  1.8416E+01  1.8340E+01  1.7943E+01  1.4994E-03  1.1017E-02 -1.2819E-03
  6.2889E+02  2.0049E+01  2.0059E+01  1.9564E+01  1.9486E+01  1.9085E+01  1.5425E-03  1.1133E-02 -1.2868E-03
  6.6335E+02  2.1223E+01  2.1233E+01  2.0739E+01  2.0660E+01  2.0255E+01  1.5857E-03  1.1247E-02 -1.2916E-03
  6.9719E+02  2.2385E+01  2.2395E+01  2.1903E+01  2.1822E+01  2.1415E+01  1.6276E-03  1.1357E-02 -1.2962E-03
  7.3016E+02  2.3525E+01  2.3535E+01  2.3045E+01  2.2963E+01  2.2552E+01  1.6679E-03  1.1462E-02 -1.3005E-03
  7.6431E+02  2.4715E+01  2.4724E+01  2.4236E+01  2.4152E+01  2.3739E+01  1.7092E-03  1.1569E-02 -1.3048E-03
  7.9903E+02  2.5933E+01  2.5943E+01  2.5456E+01  2.5370E+01  2.4954E+01  1.7507E-03  1.1676E-02 -1.3091E-03
  8.3292E+02  2.7130E+01  2.7140E+01  2.6655E+01  2.6567E+01  2.6149E+01  1.7909E-03  1.1779E-02 -1.3132E-03
  8.6596E+02  2.8305E+01  2.8315E+01  2.7831E+01  2.7743E+01  2.7322E+01  1.8296E-03  1.1877E-02 -1.3170E-03
  9.0009E+02  2.9526E+01  2.9536E+01  2.9054E+01  2.8964E+01  2.8541E+01  1.8694E-03  1.1977E-02 -1.3209E-03
 -2.7800E+01  9.3187E-01  9.3834E-01  3.5390E-01  0.0000E+00  0.0000E+00  6.7217E-05  6.5341E-03 -1.0500E-03
 -2.8508E+01  7.7784E-01  7.8448E-01  2.0732E-01  0.0000E+00  0.0000E+00  1.0398E-04  6.7486E-03 -1.0664E-03
 -2.8711E+01  6.7982E-01  6.8659E-01  1.1470E-01  0.0000E+00  0.0000E+00  1.3349E-04  6.9104E-03 -1.0784E-03
 -2.8361E+01  5.7452E-01  5.8146E-01  1.6434E-02  0.0000E+00  0.0000E+00  1.7587E-04  7.1296E-03 -1.0943E-03
 -2.8361E+01  5.7452E-01  5.8146E-01  1.6434E-02 -1.8829E-07  0.0000E+00  1.7587E-04  7.1296E-03 -1.0943E-03
 -2.7282E+01  5.1311E-01  5.2019E-01 -3.9371E-02 -6.5287E-02  0.0000E+00  2.1386E-04  7.3129E-03 -1.1071E-03
 -2.5637E+01  4.7944E-01  4.8665E-01 -6.7874E-02 -9.9271E-02  0.0000E+00  2.5181E-04  7.4880E-03 -1.1191E-03
 -2.3675E+01  4.7137E-01  4.7870E-01 -7.1641E-02 -1.0753E-01  0.0000E+00  2.8559E-04  7.6381E-03 -1.1292E-03
 -2.1271E+01  4.8273E-01  4.9016E-01 -5.6301E-02 -9.6302E-02  0.0000E+00  3.1887E-04  7.7814E-03 -1.1387E-03
 -1.8110E+01  5.1612E-01  5.2366E-01 -1.8805E-02 -6.2984E-02  0.0000E+00  3.5512E-04  7.9329E-03 -1.1485E-03
 -1.4822E+01  5.6348E-01  5.7112E-01  3.2014E-02 -1.5648E-02  0.0000E+00  3.8738E-04  8.0640E-03 -1.1568E-03
 -1.1124E+01  6.2655E-01  6.3429E-01  9.8346E-02  4.7446E-02  0.0000E+00  4.1919E-04  8.1902E-03 -1.1647E-03
 -7.8226E+00  6.8862E-01  6.9643E-01  1.6294E-01  1.0955E-01  0.0000E+00  4.4485E-04  8.2900E-03 -1.1709E-03
  5.3913E+00  9.7042E-01  9.7846E-01  4.5266E-01  3.9161E-01  0.0000E+00  5.3149E-04  8.6150E-03 -1.1905E-03
  5.3913E+00  9.7042E-01  9.7846E-01  4.5266E-01  3.9161E-01  2.7179E-08  5.3149E-04  8.6150E-03 -1.1905E-03
  8.5816E+00  1.0470E+00  1.0551E+00  5.3090E-01  4.6832E-01  8.3046E-02  5.5055E-04  8.6838E-03 -1.1945E-03
  1.8991E+01  1.3050E+00  1.3133E+00  7.9352E-01  7.2658E-01  3.3156E-01  6.0776E-04  8.8863E-03 -1.2062E-03
  3.1497E+01  1.6286E+00  1.6369E+00  1.1217E+00  1.0505E+00  6.4688E-01  6.6913E-04  9.0972E-03 -1.2181E-03
  4.4391E+01  1.9730E+00  1.9815E+00  1.4703E+00  1.3953E+00  9.8440E-01  7.2641E-04  9.2888E-03 -1.2286E-03
  5.8943E+01  2.3717E+00  2.3803E+00  1.8730E+00  1.7944E+00  1.3764E+00  7.8574E-04  9.4824E-03 -1.2390E-03
  7.2222E+01  2.7426E+00  2.7513E+00  2.2472E+00  2.1657E+00  1.7422E+00  8.3613E-04  9.6434E-03 -1.2475E-03
  8.9850E+01  3.2438E+00  3.2527E+00  2.7522E+00  2.6674E+00  2.2376E+00  8.9865E-04  9.8390E-03 -1.2575E-03
  1.0684E+02  3.7347E+00  3.7437E+00  3.2465E+00  3.1588E+00  2.7236E+00  9.5522E-04  1.0012E-02 -1.2663E-03
  1.2358E+02  4.2251E+00  4.2342E+00  3.7398E+00  3.6497E+00  3.2098E+00  1.0081E-03  1.0172E-02 -1.2742E-03
  1.4648E+02  4.9055E+00  4.9147E+00  4.4239E+00  4.3307E+00  3.8851E+00  1.0767E-03  1.0375E-02 -1.2840E-03
  1.6969E+02  5.6049E+00  5.6143E+00  5.1268E+00  5.0308E+00  4.5801E+00  1.1427E-03  1.0566E-02 -1.2931E-03
  1.9294E+02  6.3147E+00  6.3242E+00  5.8396E+00  5.7411E+00  5.2859E+00  1.2058E-03  1.0746E-02 -1.3015E-03
  2.1763E+02  7.0777E+00  7.0873E+00  6.6057E+00  6.5048E+00  6.0452E+00  1.2702E-03  1.0927E-02 -1.3097E-03
  2.4319E+02  7.8770E+00  7.8866E+00  7.4079E+00  7.3047E+00  6.8411E+00  1.3344E-03  1.1104E-02 -1.3176E-03
  2.6872E+02  8.6843E+00  8.6940E+00  8.2179E+00  8.1125E+00  7.6453E+00  1.3963E-03  1.1273E-02 -1.3250E-03
  2.9387E+02  9.4879E+00  9.4978E+00  9.0240E+00  8.9168E+00  8.4462E+00  1.4556E-03  1.1432E-02 -1.3318E-03
  3.2033E+02  1.0342E+01  1.0352E+01  9.8807E+00  9.7716E+00  9.2979E+00  1.5162E-03  1.1593E-02 -1.3386E-03
  3.4742E+02  1.1225E+01  1.1235E+01  1.0766E+01  1.0655E+01  1.0179E+01  1.5767E-03  1.1752E-02 -1.3452E-03
  3.7417E+02  1.2106E+01  1.2116E+01  1.1649E+01  1.1536E+01  1.1057E+01  1.6352E-03  1.1904E-02 -1.3514E-03
  4.0038E+02  1.2977E+01  1.2987E+01  1.2522E+01  1.2408E+01  1.1926E+01  1.6914E-03  1.2048E-02 -1.3572E-03
  4.2770E+02  1.3892E+01  1.3903E+01  1.3440E+01  1.3324E+01  1.2840E+01  1.7488E-03  1.2194E-02 -1.3630E-03
