 # Mon Nov 10 17:54:03 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -11.
 # distance(t),tolerance(T) =   6.58278  6.43272135
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.8504E+02  5.4458E+00  5.4515E+00  4.7321E+00  4.8295E+00  4.8262E+00  2.2326E-04  5.9638E-03 -9.0365E-04
  2.2874E+02  6.6348E+00  6.6406E+00  5.9265E+00  6.0171E+00  5.9962E+00  2.4075E-04  6.0673E-03 -9.1169E-04
  2.7412E+02  7.8874E+00  7.8933E+00  7.1841E+00  7.2685E+00  7.2317E+00  2.5771E-04  6.1646E-03 -9.1915E-04
  3.2060E+02  9.1863E+00  9.1922E+00  8.4875E+00  8.5664E+00  8.5152E+00  2.7407E-04  6.2559E-03 -9.2608E-04
  3.7097E+02  1.0610E+01  1.0616E+01  9.9161E+00  9.9895E+00  9.9244E+00  2.9087E-04  6.3473E-03 -9.3293E-04
  4.2415E+02  1.2130E+01  1.2136E+01  1.1440E+01  1.1508E+01  1.1430E+01  3.0774E-04  6.4368E-03 -9.3956E-04
  4.7825E+02  1.3692E+01  1.3698E+01  1.3006E+01  1.3070E+01  1.2979E+01  3.2414E-04  6.5218E-03 -9.4579E-04
  5.3244E+02  1.5271E+01  1.5277E+01  1.4589E+01  1.4648E+01  1.4546E+01  3.3994E-04  6.6020E-03 -9.5161E-04
  5.9040E+02  1.6975E+01  1.6981E+01  1.6297E+01  1.6351E+01  1.6239E+01  3.5620E-04  6.6829E-03 -9.5742E-04
  6.5064E+02  1.8762E+01  1.8768E+01  1.8087E+01  1.8137E+01  1.8015E+01  3.7254E-04  6.7626E-03 -9.6308E-04
  7.1099E+02  2.0567E+01  2.0573E+01  1.9895E+01  1.9942E+01  1.9810E+01  3.8841E-04  6.8385E-03 -9.6843E-04
  7.7095E+02  2.2374E+01  2.2381E+01  2.1706E+01  2.1749E+01  2.1608E+01  4.0373E-04  6.9106E-03 -9.7346E-04
  8.3427E+02  2.4298E+01  2.4305E+01  2.3632E+01  2.3672E+01  2.3523E+01  4.1949E-04  6.9836E-03 -9.7851E-04
  8.9962E+02  2.6298E+01  2.6305E+01  2.5636E+01  2.5672E+01  2.5514E+01  4.3534E-04  7.0558E-03 -9.8346E-04
  9.6465E+02  2.8304E+01  2.8310E+01  2.7644E+01  2.7677E+01  2.7511E+01  4.5076E-04  7.1249E-03 -9.8815E-04
  1.0288E+03  3.0296E+01  3.0303E+01  2.9639E+01  2.9669E+01  2.9496E+01  4.6565E-04  7.1907E-03 -9.9258E-04
  1.0961E+03  3.2400E+01  3.2407E+01  3.1745E+01  3.1773E+01  3.1592E+01  4.8096E-04  7.2574E-03 -9.9704E-04
  1.1651E+03  3.4571E+01  3.4578E+01  3.3919E+01  3.3944E+01  3.3756E+01  4.9638E-04  7.3237E-03 -1.0014E-03
  1.2334E+03  3.6737E+01  3.6744E+01  3.6087E+01  3.6109E+01  3.5915E+01  5.1137E-04  7.3874E-03 -1.0056E-03
  1.3005E+03  3.8877E+01  3.8884E+01  3.8230E+01  3.8250E+01  3.8049E+01  5.2587E-04  7.4481E-03 -1.0096E-03
  1.3705E+03  4.1124E+01  4.1131E+01  4.0479E+01  4.0496E+01  4.0289E+01  5.4077E-04  7.5099E-03 -1.0136E-03
  1.4423E+03  4.3441E+01  4.3448E+01  4.2799E+01  4.2813E+01  4.2601E+01  5.5581E-04  7.5715E-03 -1.0175E-03
  1.5128E+03  4.5732E+01  4.5739E+01  4.5092E+01  4.5104E+01  4.4886E+01  5.7041E-04  7.6306E-03 -1.0213E-03
  1.5821E+03  4.7997E+01  4.8004E+01  4.7359E+01  4.7369E+01  4.7146E+01  5.8455E-04  7.6872E-03 -1.0249E-03
  1.6541E+03  5.0363E+01  5.0370E+01  4.9727E+01  4.9735E+01  4.9506E+01  5.9910E-04  7.7449E-03 -1.0285E-03
 -3.3438E+01  1.1621E+00  1.1671E+00  4.3117E-01  0.0000E+00  0.0000E+00  1.9219E-05  5.0068E-03 -8.4163E-04
 -3.4841E+01  9.5304E-01  9.5816E-01  2.3147E-01  0.0000E+00  0.0000E+00  3.3597E-05  5.1566E-03 -8.5514E-04
 -3.5581E+01  8.1490E-01  8.2012E-01  1.0012E-01  0.0000E+00  0.0000E+00  4.5295E-05  5.2692E-03 -8.6512E-04
 -3.5915E+01  6.5847E-01  6.6382E-01 -4.7458E-02  0.0000E+00  0.0000E+00  6.2302E-05  5.4212E-03 -8.7836E-04
 -3.5915E+01  6.5847E-01  6.6382E-01 -4.7458E-02 -2.9398E-07  0.0000E+00  6.2302E-05  5.4212E-03 -8.7836E-04
 -3.5245E+01  5.5844E-01  5.6390E-01 -1.4045E-01 -1.0590E-01  0.0000E+00  7.7792E-05  5.5478E-03 -8.8913E-04
 -3.3874E+01  4.9296E-01  4.9852E-01 -1.9942E-01 -1.7181E-01  0.0000E+00  9.3403E-05  5.6683E-03 -8.9923E-04
 -3.2014E+01  4.6250E-01  4.6815E-01 -2.2447E-01 -2.0255E-01  0.0000E+00  1.0741E-04  5.7714E-03 -9.0775E-04
 -2.9558E+01  4.5746E-01  4.6318E-01 -2.2449E-01 -2.0781E-01  0.0000E+00  1.2129E-04  5.8696E-03 -9.1575E-04
 -2.6146E+01  4.7966E-01  4.8547E-01 -1.9712E-01 -1.8576E-01  0.0000E+00  1.3651E-04  5.9731E-03 -9.2408E-04
 -2.2450E+01  5.2304E-01  5.2893E-01 -1.4937E-01 -1.4246E-01  0.0000E+00  1.5012E-04  6.0626E-03 -9.3119E-04
 -1.8157E+01  5.8812E-01  5.9408E-01 -8.0195E-02 -7.7419E-02  0.0000E+00  1.6361E-04  6.1485E-03 -9.3795E-04
 -1.4233E+01  6.5606E-01  6.6208E-01 -9.0698E-03 -9.4764E-03  0.0000E+00  1.7454E-04  6.2164E-03 -9.4323E-04
  2.1019E+00  9.8728E-01  9.9347E-01  3.3214E-01  3.2189E-01  0.0000E+00  2.1170E-04  6.4367E-03 -9.6009E-04
  2.1019E+00  9.8728E-01  9.9347E-01  3.3214E-01  3.2189E-01  3.2869E-08  2.1170E-04  6.4367E-03 -9.6009E-04
  6.1750E+00  1.0812E+00  1.0874E+00  4.2809E-01  4.1587E-01  1.0072E-01  2.1995E-04  6.4832E-03 -9.6357E-04
  1.9702E+01  1.4044E+00  1.4107E+00  7.5715E-01  7.3930E-01  4.0998E-01  2.4482E-04  6.6199E-03 -9.7371E-04
  3.6374E+01  1.8213E+00  1.8278E+00  1.1800E+00  1.1566E+00  8.1447E-01  2.7167E-04  6.7618E-03 -9.8406E-04
  5.3958E+01  2.2757E+00  2.2822E+00  1.6395E+00  1.6113E+00  1.2581E+00  2.9688E-04  6.8905E-03 -9.9328E-04
  7.4203E+01  2.8117E+00  2.8183E+00  2.1806E+00  2.1477E+00  1.7840E+00  3.2313E-04  7.0202E-03 -1.0024E-03
  9.2996E+01  3.3185E+00  3.3252E+00  2.6916E+00  2.6549E+00  2.2828E+00  3.4553E-04  7.1279E-03 -1.0099E-03
  1.1836E+02  4.0138E+00  4.0206E+00  3.3917E+00  3.3506E+00  2.9688E+00  3.7347E-04  7.2585E-03 -1.0189E-03
  1.4320E+02  4.7045E+00  4.7114E+00  4.0867E+00  4.0419E+00  3.6518E+00  3.9887E-04  7.3740E-03 -1.0267E-03
  1.6802E+02  5.4030E+00  5.4100E+00  4.7889E+00  4.7408E+00  4.3434E+00  4.2272E-04  7.4801E-03 -1.0338E-03
  2.0247E+02  6.3845E+00  6.3916E+00  5.7751E+00  5.7230E+00  5.3167E+00  4.5379E-04  7.6148E-03 -1.0426E-03
  2.3792E+02  7.4068E+00  7.4140E+00  6.8017E+00  6.7459E+00  6.3317E+00  4.8381E-04  7.7417E-03 -1.0509E-03
  2.7392E+02  8.4564E+00  8.4637E+00  7.8553E+00  7.7961E+00  7.3748E+00  5.1266E-04  7.8608E-03 -1.0585E-03
  3.1263E+02  9.5971E+00  9.6045E+00  8.9999E+00  8.9375E+00  8.5093E+00  5.4219E-04  7.9802E-03 -1.0660E-03
  3.5321E+02  1.0805E+01  1.0812E+01  1.0211E+01  1.0146E+01  9.7110E+00  5.7177E-04  8.0972E-03 -1.0732E-03
  3.9420E+02  1.2036E+01  1.2044E+01  1.1446E+01  1.1378E+01  1.0938E+01  6.0041E-04  8.2084E-03 -1.0800E-03
  4.3501E+02  1.3274E+01  1.3281E+01  1.2687E+01  1.2616E+01  1.2170E+01  6.2794E-04  8.3133E-03 -1.0864E-03
  4.7839E+02  1.4600E+01  1.4608E+01  1.4017E+01  1.3943E+01  1.3492E+01  6.5619E-04  8.4192E-03 -1.0927E-03
  5.2324E+02  1.5983E+01  1.5991E+01  1.5403E+01  1.5327E+01  1.4871E+01  6.8451E-04  8.5236E-03 -1.0989E-03
  5.6793E+02  1.7373E+01  1.7381E+01  1.6795E+01  1.6717E+01  1.6257E+01  7.1194E-04  8.6232E-03 -1.1047E-03
  6.1211E+02  1.8758E+01  1.8766E+01  1.8183E+01  1.8103E+01  1.7638E+01  7.3835E-04  8.7177E-03 -1.1101E-03
  6.5855E+02  2.0225E+01  2.0232E+01  1.9652E+01  1.9570E+01  1.9101E+01  7.6546E-04  8.8134E-03 -1.1156E-03
  7.0626E+02  2.1743E+01  2.1751E+01  2.1173E+01  2.1089E+01  2.0616E+01  7.9268E-04  8.9082E-03 -1.1209E-03
  7.5352E+02  2.3258E+01  2.3266E+01  2.2691E+01  2.2605E+01  2.2128E+01  8.1908E-04  8.9990E-03 -1.1260E-03
  7.9995E+02  2.4757E+01  2.4766E+01  2.4192E+01  2.4105E+01  2.3625E+01  8.4453E-04  9.0854E-03 -1.1308E-03
  8.4847E+02  2.6335E+01  2.6343E+01  2.5772E+01  2.5683E+01  2.5199E+01  8.7065E-04  9.1732E-03 -1.1356E-03
  8.9801E+02  2.7956E+01  2.7965E+01  2.7396E+01  2.7305E+01  2.6818E+01  8.9689E-04  9.2604E-03 -1.1403E-03
  9.4691E+02  2.9568E+01  2.9577E+01  2.9010E+01  2.8917E+01  2.8428E+01  9.2237E-04  9.3441E-03 -1.1448E-03
  9.9477E+02  3.1156E+01  3.1164E+01  3.0599E+01  3.0505E+01  3.0013E+01  9.4695E-04  9.4241E-03 -1.1490E-03
  1.0445E+03  3.2817E+01  3.2825E+01  3.2262E+01  3.2167E+01  3.1672E+01  9.7218E-04  9.5054E-03 -1.1533E-03
  1.0954E+03  3.4525E+01  3.4533E+01  3.3972E+01  3.3875E+01  3.3378E+01  9.9759E-04  9.5864E-03 -1.1575E-03
  1.1452E+03  3.6208E+01  3.6217E+01  3.5657E+01  3.5559E+01  3.5059E+01  1.0222E-03  9.6643E-03 -1.1615E-03
  1.1939E+03  3.7867E+01  3.7875E+01  3.7318E+01  3.7219E+01  3.6716E+01  1.0460E-03  9.7389E-03 -1.1654E-03
  1.2445E+03  3.9595E+01  3.9604E+01  3.9048E+01  3.8948E+01  3.8443E+01  1.0705E-03  9.8150E-03 -1.1692E-03
 -2.2919E+01  9.9737E-01  1.0036E+00  3.6991E-01  0.0000E+00  0.0000E+00  6.0874E-05  6.2493E-03 -9.6859E-04
 -2.3497E+01  8.6663E-01  8.7297E-01  2.4724E-01  0.0000E+00  0.0000E+00  9.0874E-05  6.4436E-03 -9.8379E-04
 -2.3598E+01  7.8582E-01  7.9229E-01  1.7228E-01  0.0000E+00  0.0000E+00  1.1493E-04  6.5899E-03 -9.9499E-04
 -2.3097E+01  7.0393E-01  7.1056E-01  9.8017E-02  0.0000E+00  0.0000E+00  1.4944E-04  6.7879E-03 -1.0098E-03
 -2.3097E+01  7.0393E-01  7.1056E-01  9.8017E-02 -1.3008E-07  0.0000E+00  1.4944E-04  6.7879E-03 -1.0098E-03
 -2.1898E+01  6.6278E-01  6.6953E-01  6.2928E-02 -4.1678E-02  0.0000E+00  1.8036E-04  6.9530E-03 -1.0218E-03
 -2.0095E+01  6.4921E-01  6.5609E-01  5.4965E-02 -5.3382E-02  0.0000E+00  2.1121E-04  7.1106E-03 -1.0331E-03
 -1.7950E+01  6.5932E-01  6.6631E-01  6.9732E-02 -4.1674E-02  0.0000E+00  2.3866E-04  7.2455E-03 -1.0425E-03
 -1.5321E+01  6.8911E-01  6.9619E-01  1.0384E-01 -1.0362E-02  0.0000E+00  2.6570E-04  7.3741E-03 -1.0514E-03
 -1.1857E+01  7.4344E-01  7.5063E-01  1.6262E-01  4.5582E-02  0.0000E+00  2.9514E-04  7.5099E-03 -1.0606E-03
 -8.2445E+00  8.1036E-01  8.1764E-01  2.3330E-01  1.1390E-01  0.0000E+00  3.2132E-04  7.6273E-03 -1.0684E-03
 -4.1689E+00  8.9378E-01  9.0114E-01  3.2024E-01  1.9866E-01  0.0000E+00  3.4715E-04  7.7403E-03 -1.0759E-03
 -5.2060E-01  9.7308E-01  9.8050E-01  4.0228E-01  2.7901E-01  0.0000E+00  3.6797E-04  7.8295E-03 -1.0817E-03
  1.4163E+01  1.3193E+00  1.3270E+00  7.5711E-01  6.2868E-01  0.0000E+00  4.3826E-04  8.1198E-03 -1.1001E-03
  1.4163E+01  1.3193E+00  1.3270E+00  7.5711E-01  6.2868E-01  3.3810E-08  4.3826E-04  8.1198E-03 -1.1001E-03
  1.7708E+01  1.4116E+00  1.4192E+00  8.5109E-01  7.2164E-01  1.0313E-01  4.5373E-04  8.1811E-03 -1.1039E-03
  2.9332E+01  1.7194E+00  1.7272E+00  1.1639E+00  1.0316E+00  4.0727E-01  5.0014E-04  8.3615E-03 -1.1150E-03
  4.3388E+01  2.1018E+00  2.1097E+00  1.5514E+00  1.4162E+00  7.8748E-01  5.4991E-04  8.5492E-03 -1.1262E-03
  5.7967E+01  2.5067E+00  2.5147E+00  1.9608E+00  1.8230E+00  1.1907E+00  5.9638E-04  8.7195E-03 -1.1362E-03
  7.4511E+01  2.9737E+00  2.9819E+00  2.4322E+00  2.2921E+00  1.6563E+00  6.4450E-04  8.8914E-03 -1.1461E-03
  8.9681E+01  3.4077E+00  3.4160E+00  2.8697E+00  2.7277E+00  2.0892E+00  6.8537E-04  9.0341E-03 -1.1542E-03
  1.0992E+02  3.9937E+00  4.0021E+00  3.4599E+00  3.3157E+00  2.6741E+00  7.3608E-04  9.2074E-03 -1.1638E-03
  1.2951E+02  4.5676E+00  4.5761E+00  4.0375E+00  3.8914E+00  3.2473E+00  7.8198E-04  9.3610E-03 -1.1722E-03
  1.4889E+02  5.1413E+00  5.1499E+00  4.6143E+00  4.4666E+00  3.8203E+00  8.2491E-04  9.5020E-03 -1.1797E-03
  1.7553E+02  5.9379E+00  5.9466E+00  5.4149E+00  5.2652E+00  4.6163E+00  8.8058E-04  9.6813E-03 -1.1892E-03
  2.0265E+02  6.7579E+00  6.7668E+00  6.2387E+00  6.0871E+00  5.4361E+00  9.3411E-04  9.8503E-03 -1.1979E-03
  2.2993E+02  7.5914E+00  7.6003E+00  7.0755E+00  6.9223E+00  6.2693E+00  9.8534E-04  1.0009E-02 -1.2059E-03
  2.5902E+02  8.4888E+00  8.4978E+00  7.9763E+00  7.8215E+00  7.1666E+00  1.0376E-03  1.0168E-02 -1.2139E-03
  2.8924E+02  9.4305E+00  9.4397E+00  8.9211E+00  8.7649E+00  8.1084E+00  1.0897E-03  1.0324E-02 -1.2215E-03
  3.1953E+02  1.0383E+01  1.0393E+01  9.8770E+00  9.7194E+00  9.0614E+00  1.1399E-03  1.0473E-02 -1.2287E-03
  3.4948E+02  1.1334E+01  1.1343E+01  1.0830E+01  1.0671E+01  1.0012E+01  1.1881E-03  1.0613E-02 -1.2353E-03
  3.8108E+02  1.2346E+01  1.2355E+01  1.1845E+01  1.1685E+01  1.1024E+01  1.2374E-03  1.0755E-02 -1.2419E-03
  4.1353E+02  1.3394E+01  1.3403E+01  1.2896E+01  1.2734E+01  1.2073E+01  1.2866E-03  1.0894E-02 -1.2483E-03
  4.4567E+02  1.4441E+01  1.4450E+01  1.3945E+01  1.3782E+01  1.3120E+01  1.3341E-03  1.1028E-02 -1.2543E-03
  4.7725E+02  1.5478E+01  1.5487E+01  1.4984E+01  1.4821E+01  1.4157E+01  1.3797E-03  1.1154E-02 -1.2600E-03
  5.1025E+02  1.6570E+01  1.6580E+01  1.6079E+01  1.5915E+01  1.5250E+01  1.4264E-03  1.1282E-02 -1.2656E-03
  5.4396E+02  1.7695E+01  1.7705E+01  1.7206E+01  1.7041E+01  1.6376E+01  1.4732E-03  1.1409E-02 -1.2711E-03
  5.7717E+02  1.8812E+01  1.8822E+01  1.8325E+01  1.8159E+01  1.7493E+01  1.5184E-03  1.1531E-02 -1.2763E-03
  6.0964E+02  1.9912E+01  1.9922E+01  1.9427E+01  1.9260E+01  1.8594E+01  1.5619E-03  1.1647E-02 -1.2812E-03
  6.4339E+02  2.1064E+01  2.1074E+01  2.0581E+01  2.0414E+01  1.9747E+01  1.6065E-03  1.1765E-02 -1.2861E-03
  6.7770E+02  2.2244E+01  2.2254E+01  2.1762E+01  2.1594E+01  2.0927E+01  1.6511E-03  1.1881E-02 -1.2909E-03
  7.1140E+02  2.3411E+01  2.3421E+01  2.2931E+01  2.2762E+01  2.2094E+01  1.6943E-03  1.1994E-02 -1.2955E-03
  7.4423E+02  2.4556E+01  2.4566E+01  2.4078E+01  2.3908E+01  2.3240E+01  1.7360E-03  1.2101E-02 -1.2998E-03
  7.7823E+02  2.5749E+01  2.5759E+01  2.5273E+01  2.5103E+01  2.4434E+01  1.7786E-03  1.2210E-02 -1.3042E-03
  8.1280E+02  2.6971E+01  2.6981E+01  2.6496E+01  2.6325E+01  2.5656E+01  1.8214E-03  1.2319E-02 -1.3084E-03
  8.4654E+02  2.8171E+01  2.8181E+01  2.7698E+01  2.7527E+01  2.6857E+01  1.8629E-03  1.2424E-02 -1.3125E-03
  8.7944E+02  2.9349E+01  2.9359E+01  2.8878E+01  2.8706E+01  2.8036E+01  1.9029E-03  1.2524E-02 -1.3163E-03
  9.1341E+02  3.0573E+01  3.0583E+01  3.0103E+01  2.9930E+01  2.9260E+01  1.9439E-03  1.2626E-02 -1.3202E-03
 -1.8845E+01  9.1380E-01  9.2078E-01  3.3883E-01  0.0000E+00  0.0000E+00  7.5599E-05  7.0518E-03 -1.0495E-03
 -1.9139E+01  8.1260E-01  8.1975E-01  2.4503E-01  0.0000E+00  0.0000E+00  1.1429E-04  7.2741E-03 -1.0658E-03
 -1.9031E+01  7.5290E-01  7.6019E-01  1.9071E-01  0.0000E+00  0.0000E+00  1.4530E-04  7.4417E-03 -1.0779E-03
 -1.8275E+01  6.9759E-01  7.0505E-01  1.4239E-01  0.0000E+00  0.0000E+00  1.8977E-04  7.6685E-03 -1.0937E-03
 -1.8275E+01  6.9759E-01  7.0505E-01  1.4239E-01 -7.3482E-08  0.0000E+00  1.8977E-04  7.6685E-03 -1.0937E-03
 -1.6948E+01  6.7646E-01  6.8406E-01  1.2683E-01 -1.9888E-02  0.0000E+00  2.2958E-04  7.8579E-03 -1.1066E-03
 -1.5071E+01  6.7957E-01  6.8732E-01  1.3508E-01 -1.4207E-02  0.0000E+00  2.6930E-04  8.0388E-03 -1.1186E-03
 -1.2917E+01  7.0179E-01  7.0965E-01  1.6157E-01  1.0184E-02  0.0000E+00  3.0462E-04  8.1938E-03 -1.1287E-03
 -1.0337E+01  7.4099E-01  7.4897E-01  2.0474E-01  5.1444E-02  0.0000E+00  3.3940E-04  8.3416E-03 -1.1381E-03
 -6.9981E+00  8.0275E-01  8.1084E-01  2.7058E-01  1.1535E-01  0.0000E+00  3.7726E-04  8.4978E-03 -1.1479E-03
 -3.5649E+00  8.7381E-01  8.8200E-01  3.4508E-01  1.8825E-01  0.0000E+00  4.1093E-04  8.6329E-03 -1.1563E-03
  2.6541E-01  9.5895E-01  9.6723E-01  4.3346E-01  2.7515E-01  0.0000E+00  4.4412E-04  8.7629E-03 -1.1642E-03
  3.6656E+00  1.0380E+00  1.0463E+00  5.1498E-01  3.5554E-01  0.0000E+00  4.7088E-04  8.8656E-03 -1.1703E-03
  1.7158E+01  1.3721E+00  1.3806E+00  8.5694E-01  6.9403E-01  0.0000E+00  5.6116E-04  9.2000E-03 -1.1899E-03
  1.7158E+01  1.3721E+00  1.3806E+00  8.5694E-01  6.9403E-01  3.2452E-08  5.6116E-04  9.2000E-03 -1.1899E-03
  2.0372E+01  1.4592E+00  1.4679E+00  9.4573E-01  7.8214E-01  9.8846E-02  5.8100E-04  9.2707E-03 -1.1939E-03
  3.0846E+01  1.7471E+00  1.7558E+00  1.2382E+00  1.0726E+00  3.8643E-01  6.4055E-04  9.4789E-03 -1.2056E-03
  4.3402E+01  2.0997E+00  2.1086E+00  1.5954E+00  1.4280E+00  7.4020E-01  7.0437E-04  9.6955E-03 -1.2175E-03
  5.6323E+01  2.4689E+00  2.4780E+00  1.9688E+00  1.7997E+00  1.1106E+00  7.6391E-04  9.8921E-03 -1.2280E-03
  7.0886E+01  2.8910E+00  2.9002E+00  2.3948E+00  2.2242E+00  1.5340E+00  8.2556E-04  1.0091E-02 -1.2384E-03
  8.4160E+01  3.2803E+00  3.2896E+00  2.7874E+00  2.6155E+00  1.9245E+00  8.7788E-04  1.0256E-02 -1.2468E-03
  1.0177E+02  3.8025E+00  3.8119E+00  3.3134E+00  3.1401E+00  2.4483E+00  9.4278E-04  1.0456E-02 -1.2569E-03
  1.1872E+02  4.3107E+00  4.3203E+00  3.8250E+00  3.6505E+00  2.9580E+00  1.0015E-03  1.0634E-02 -1.2657E-03
  1.3542E+02  4.8162E+00  4.8258E+00  4.3334E+00  4.1578E+00  3.4649E+00  1.0564E-03  1.0797E-02 -1.2736E-03
  1.5826E+02  5.5144E+00  5.5242E+00  5.0353E+00  4.8584E+00  4.1650E+00  1.1275E-03  1.1005E-02 -1.2834E-03
  1.8139E+02  6.2294E+00  6.2394E+00  5.7537E+00  5.5757E+00  4.8819E+00  1.1959E-03  1.1201E-02 -1.2925E-03
  2.0455E+02  6.9528E+00  6.9628E+00  6.4801E+00  6.3011E+00  5.6070E+00  1.2613E-03  1.1385E-02 -1.3008E-03
  2.2915E+02  7.7284E+00  7.7385E+00  7.2587E+00  7.0787E+00  6.3845E+00  1.3279E-03  1.1569E-02 -1.3090E-03
  2.5460E+02  8.5391E+00  8.5494E+00  8.0723E+00  7.8914E+00  7.1971E+00  1.3943E-03  1.1750E-02 -1.3170E-03
  2.8001E+02  9.3564E+00  9.3668E+00  8.8923E+00  8.7106E+00  8.0162E+00  1.4584E-03  1.1923E-02 -1.3243E-03
  3.0506E+02  1.0169E+01  1.0179E+01  9.7073E+00  9.5247E+00  8.8304E+00  1.5198E-03  1.2085E-02 -1.3312E-03
  3.3139E+02  1.1031E+01  1.1042E+01  1.0572E+01  1.0389E+01  9.6946E+00  1.5825E-03  1.2250E-02 -1.3380E-03
  3.5835E+02  1.1922E+01  1.1932E+01  1.1465E+01  1.1281E+01  1.0587E+01  1.6451E-03  1.2412E-02 -1.3446E-03
  3.8497E+02  1.2809E+01  1.2819E+01  1.2354E+01  1.2170E+01  1.1476E+01  1.7055E-03  1.2567E-02 -1.3508E-03
  4.1106E+02  1.3685E+01  1.3696E+01  1.3233E+01  1.3048E+01  1.2354E+01  1.7636E-03  1.2714E-02 -1.3565E-03
  4.3825E+02  1.4606E+01  1.4617E+01  1.4156E+01  1.3970E+01  1.3276E+01  1.8229E-03  1.2863E-02 -1.3623E-03
  4.6595E+02  1.5552E+01  1.5563E+01  1.5104E+01  1.4917E+01  1.4224E+01  1.8823E-03  1.3010E-02 -1.3679E-03
  4.9318E+02  1.6489E+01  1.6500E+01  1.6043E+01  1.5856E+01  1.5163E+01  1.9398E-03  1.3152E-02 -1.3732E-03
