 # Mon Nov 10 18:18:48 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -6.
 # distance(t),tolerance(T) =   2.17851  2.17927694
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6718E+01  7.0496E-01  7.0962E-01  2.7450E-01  0.0000E+00  0.0000E+00  3.6432E-07  4.6651E-03 -6.3558E-04  0.0000E+00  0.0000E+00
 -3.0492E+01  5.6681E-01  5.7159E-01  1.3991E-01  0.0000E+00  0.0000E+00  2.2324E-05  4.8066E-03 -6.3149E-04  0.0000E+00  0.0000E+00
 -3.3259E+01  4.7465E-01  4.7951E-01  5.0292E-02  0.0000E+00  0.0000E+00  3.8429E-05  4.9109E-03 -6.2900E-04  0.0000E+00  0.0000E+00
 -3.6625E+01  3.7023E-01  3.7520E-01 -5.0847E-02  0.0000E+00  0.0000E+00  5.9733E-05  5.0492E-03 -6.2634E-04  0.0000E+00  0.0000E+00
 -3.6631E+01  3.7069E-01  3.7567E-01 -5.0213E-02 -2.2232E-01  0.0000E+00  6.0358E-05  5.0558E-03 -6.2679E-04  2.3603E-11  0.0000E+00
 -3.8693E+01  3.1180E-01  3.1687E-01 -1.0656E-01 -2.9048E-01  0.0000E+00  7.8108E-05  5.1669E-03 -6.2477E-04  9.2217E-06  0.0000E+00
 -4.0048E+01  2.7695E-01  2.8210E-01 -1.3905E-01 -3.3040E-01  0.0000E+00  9.4913E-05  5.2728E-03 -6.2335E-04  1.7073E-05  0.0000E+00
 -4.0579E+01  2.6672E-01  2.7194E-01 -1.4732E-01 -3.4479E-01  0.0000E+00  1.0915E-04  5.3625E-03 -6.2246E-04  2.3388E-05  0.0000E+00
 -4.0421E+01  2.7618E-01  2.8147E-01 -1.3604E-01 -3.3913E-01  0.0000E+00  1.2260E-04  5.4472E-03 -6.2186E-04  2.9082E-05  0.0000E+00
 -3.9424E+01  3.0909E-01  3.1446E-01 -1.0126E-01 -3.1008E-01  0.0000E+00  1.3670E-04  5.5359E-03 -6.2147E-04  3.4768E-05  0.0000E+00
 -3.7780E+01  3.5839E-01  3.6382E-01 -5.0377E-02 -2.6400E-01  0.0000E+00  1.4883E-04  5.6121E-03 -6.2133E-04  3.9437E-05  0.0000E+00
 -3.5403E+01  4.2653E-01  4.3201E-01  1.9246E-02 -1.9885E-01  0.0000E+00  1.6045E-04  5.6848E-03 -6.2135E-04  4.3717E-05  0.0000E+00
 -3.2938E+01  4.9541E-01  5.0094E-01  8.9275E-02 -1.3226E-01  0.0000E+00  1.6960E-04  5.7420E-03 -6.2146E-04  4.6964E-05  0.0000E+00
 -2.0871E+01  8.2334E-01  8.2902E-01  4.2083E-01  1.8863E-01  0.0000E+00  1.9929E-04  5.9261E-03 -6.2238E-04  5.6777E-05  0.0000E+00
