 # Mon Nov 10 19:30:50 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -20.
 # distance(t),tolerance(T) =   8.37714643  4.26133673
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.3283E+01  6.9932E-01  7.0443E-01  2.4819E-01  0.0000E+00  0.0000E+00  1.9809E-06  5.1151E-03 -2.0349E-03  0.0000E+00  0.0000E+00
 -3.7529E+01  5.2008E-01  5.2532E-01  7.2661E-02  0.0000E+00  0.0000E+00  2.4424E-05  5.2664E-03 -2.0531E-03  0.0000E+00  0.0000E+00
 -4.0649E+01  3.9796E-01  4.0329E-01 -4.6804E-02  0.0000E+00  0.0000E+00  4.0878E-05  5.3778E-03 -2.0669E-03  0.0000E+00  0.0000E+00
 -4.4475E+01  2.5418E-01  2.5963E-01 -1.8716E-01  0.0000E+00  0.0000E+00  6.2637E-05  5.5254E-03 -2.0856E-03  0.0000E+00  0.0000E+00
 -4.4519E+01  2.5484E-01  2.6029E-01 -1.8633E-01 -2.4181E-01  0.0000E+00  6.3271E-05  5.5325E-03 -2.0872E-03  2.3641E-11  0.0000E+00
 -4.6876E+01  1.6383E-01  1.6937E-01 -2.7470E-01 -3.4586E-01  0.0000E+00  8.1387E-05  5.6510E-03 -2.1020E-03  9.2320E-06  0.0000E+00
 -4.8513E+01  9.9455E-02  1.0509E-01 -3.3661E-01 -4.1736E-01  0.0000E+00  9.8540E-05  5.7638E-03 -2.1166E-03  1.7082E-05  0.0000E+00
 -4.9277E+01  6.4741E-02  7.0455E-02 -3.6928E-01 -4.5793E-01  0.0000E+00  1.1307E-04  5.8593E-03 -2.1291E-03  2.3389E-05  0.0000E+00
 -4.9334E+01  5.1523E-02  5.7310E-02 -3.8061E-01 -4.7652E-01  0.0000E+00  1.2680E-04  5.9496E-03 -2.1411E-03  2.9071E-05  0.0000E+00
 -4.8554E+01  6.1166E-02  6.7031E-02 -3.6901E-01 -4.7233E-01  0.0000E+00  1.4120E-04  6.0440E-03 -2.1538E-03  3.4740E-05  0.0000E+00
 -4.7089E+01  9.0869E-02  9.6800E-02 -3.3767E-01 -4.4718E-01  0.0000E+00  1.5359E-04  6.1250E-03 -2.1648E-03  3.9392E-05  0.0000E+00
