 # Mon Nov 10 18:37:31 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   18.
 # distance(t),tolerance(T) =   2.32914  2.42956096
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.8996E+01  7.1270E-01  7.1667E-01  2.7663E-01  0.0000E+00  0.0000E+00 -5.1405E-07  3.9701E-03 -5.5042E-04  0.0000E+00  0.0000E+00
 -3.2986E+01  5.5626E-01  5.6033E-01  1.2380E-01  0.0000E+00  0.0000E+00  2.0598E-05  4.0975E-03 -5.4518E-04  0.0000E+00  0.0000E+00
 -3.5928E+01  4.5046E-01  4.5460E-01  2.0575E-02  0.0000E+00  0.0000E+00  3.6089E-05  4.1915E-03 -5.4180E-04  0.0000E+00  0.0000E+00
 -3.9540E+01  3.2766E-01  3.3191E-01 -9.8887E-02  0.0000E+00  0.0000E+00  5.6586E-05  4.3163E-03 -5.3795E-04  0.0000E+00  0.0000E+00
 -3.9581E+01  3.2820E-01  3.3244E-01 -9.8182E-02 -2.2311E-01  0.0000E+00  5.7190E-05  4.3222E-03 -5.3832E-04  2.3268E-11  0.0000E+00
 -4.1820E+01  2.5377E-01  2.5810E-01 -1.7003E-01 -3.0847E-01  0.0000E+00  7.4274E-05  4.4227E-03 -5.3533E-04  9.0977E-06  0.0000E+00
 -4.3361E+01  2.0428E-01  2.0868E-01 -2.1713E-01 -3.6390E-01  0.0000E+00  9.0448E-05  4.5185E-03 -5.3298E-04  1.6858E-05  0.0000E+00
 -4.4057E+01  1.8160E-01  1.8607E-01 -2.3782E-01 -3.9144E-01  0.0000E+00  1.0414E-04  4.5998E-03 -5.3128E-04  2.3110E-05  0.0000E+00
 -4.4062E+01  1.7926E-01  1.8379E-01 -2.3831E-01 -3.9825E-01  0.0000E+00  1.1709E-04  4.6766E-03 -5.2991E-04  2.8754E-05  0.0000E+00
 -4.3240E+01  1.9977E-01  2.0436E-01 -2.1590E-01 -3.8227E-01  0.0000E+00  1.3065E-04  4.7571E-03 -5.2872E-04  3.4397E-05  0.0000E+00
 -4.1752E+01  2.3837E-01  2.4301E-01 -1.7570E-01 -3.4746E-01  0.0000E+00  1.4231E-04  4.8263E-03 -5.2787E-04  3.9037E-05  0.0000E+00
 -3.9528E+01  2.9623E-01  3.0093E-01 -1.1633E-01 -2.9311E-01  0.0000E+00  1.5347E-04  4.8924E-03 -5.2722E-04  4.3294E-05  0.0000E+00
 -3.7185E+01  3.5700E-01  3.6175E-01 -5.4388E-02 -2.3503E-01  0.0000E+00  1.6226E-04  4.9443E-03 -5.2681E-04  4.6527E-05  0.0000E+00
 -2.5520E+01  6.5858E-01  6.6346E-01  2.5087E-01  5.8236E-02  0.0000E+00  1.9077E-04  5.1118E-03 -5.2602E-04  5.6313E-05  0.0000E+00
 -2.4463E+01  6.5926E-01  6.6414E-01  2.5161E-01  5.8756E-02 -4.2386E-01  1.9117E-04  5.1145E-03 -5.2613E-04  5.6350E-05  5.5644E-13
 -2.1420E+01  7.4869E-01  7.5360E-01  3.4177E-01  1.4658E-01 -3.2985E-01  1.9717E-04  5.1489E-03 -5.2601E-04  5.8286E-05  1.6628E-06
 -1.0035E+01  1.0588E+00  1.0638E+00  6.5405E-01  4.5202E-01 -3.7200E-02  2.1509E-04  5.2514E-03 -5.2590E-04  6.3793E-05  5.7203E-06
  4.9304E+00  1.4639E+00  1.4689E+00  1.0613E+00  8.5243E-01  3.5162E-01  2.3381E-04  5.3573E-03 -5.2601E-04  6.9190E-05  9.6520E-06
  2.1541E+01  1.9114E+00  1.9166E+00  1.5108E+00  1.2960E+00  7.8520E-01  2.5089E-04  5.4530E-03 -5.2630E-04  7.3824E-05  1.2969E-05
  4.1445E+01  2.4469E+00  2.4521E+00  2.0481E+00  1.8277E+00  1.3072E+00  2.6825E-04  5.5492E-03 -5.2676E-04  7.8266E-05  1.6097E-05
  6.0503E+01  2.9598E+00  2.9651E+00  2.5625E+00  2.3374E+00  1.8092E+00  2.8278E-04  5.6288E-03 -5.2725E-04  8.1791E-05  1.8541E-05
  8.6948E+01  3.6726E+00  3.6780E+00  3.2772E+00  3.0467E+00  2.5096E+00  3.0055E-04  5.7250E-03 -5.2797E-04  8.5882E-05  2.1332E-05
  1.1348E+02  4.3900E+00  4.3955E+00  3.9962E+00  3.7611E+00  3.2164E+00  3.1643E-04  5.8100E-03 -5.2871E-04  8.9348E-05  2.3658E-05
  1.4052E+02  5.1238E+00  5.1293E+00  4.7314E+00  4.4922E+00  3.9407E+00  3.3114E-04  5.8878E-03 -5.2947E-04  9.2410E-05  2.5684E-05
  1.7880E+02  6.1679E+00  6.1734E+00  5.7772E+00  5.5330E+00  4.9733E+00  3.5004E-04  5.9865E-03 -5.3053E-04  9.6145E-05  2.8115E-05
  2.1894E+02  7.2693E+00  7.2749E+00  6.8802E+00  6.6315E+00  6.0644E+00  3.6805E-04  6.0792E-03 -5.3161E-04  9.9518E-05  3.0272E-05
  2.6037E+02  8.4135E+00  8.4192E+00  8.0259E+00  7.7731E+00  7.1993E+00  3.8516E-04  6.1661E-03 -5.3270E-04  1.0257E-04  3.2190E-05
  3.0557E+02  9.6707E+00  9.6765E+00  9.2846E+00  9.0278E+00  8.4477E+00  4.0251E-04  6.2530E-03 -5.3385E-04  1.0551E-04  3.4015E-05
  3.5357E+02  1.1015E+01  1.1021E+01  1.0631E+01  1.0370E+01  9.7840E+00  4.1973E-04  6.3380E-03 -5.3502E-04  1.0830E-04  3.5719E-05
  4.0267E+02  1.2401E+01  1.2407E+01  1.2018E+01  1.1754E+01  1.1162E+01  4.3628E-04  6.4187E-03 -5.3619E-04  1.1087E-04  3.7262E-05
  4.5206E+02  1.3805E+01  1.3811E+01  1.3423E+01  1.3156E+01  1.2559E+01  4.5208E-04  6.4948E-03 -5.3732E-04  1.1322E-04  3.8659E-05
  5.0510E+02  1.5325E+01  1.5331E+01  1.4944E+01  1.4673E+01  1.4072E+01  4.6820E-04  6.5715E-03 -5.3849E-04  1.1553E-04  4.0010E-05
  5.6042E+02  1.6921E+01  1.6927E+01  1.6541E+01  1.6268E+01  1.5662E+01  4.8428E-04  6.6470E-03 -5.3967E-04  1.1775E-04  4.1291E-05
  6.1603E+02  1.8538E+01  1.8544E+01  1.8159E+01  1.7883E+01  1.7273E+01  4.9978E-04  6.7190E-03 -5.4082E-04  1.1981E-04  4.2469E-05
  6.7144E+02  2.0161E+01  2.0167E+01  1.9783E+01  1.9505E+01  1.8890E+01  5.1465E-04  6.7873E-03 -5.4193E-04  1.2172E-04  4.3548E-05
  7.3012E+02  2.1892E+01  2.1898E+01  2.1515E+01  2.1234E+01  2.0615E+01  5.2986E-04  6.8563E-03 -5.4307E-04  1.2361E-04  4.4605E-05
  7.9082E+02  2.3695E+01  2.3702E+01  2.3320E+01  2.3036E+01  2.2414E+01  5.4508E-04  6.9247E-03 -5.4421E-04  1.2544E-04  4.5618E-05
  8.5136E+02  2.5507E+01  2.5514E+01  2.5133E+01  2.4847E+01  2.4221E+01  5.5980E-04  6.9900E-03 -5.4531E-04  1.2716E-04  4.6559E-05
  9.1121E+02  2.7311E+01  2.7317E+01  2.6937E+01  2.6649E+01  2.6020E+01  5.7395E-04  7.0523E-03 -5.4638E-04  1.2877E-04  4.7429E-05
  9.7410E+02  2.9219E+01  2.9225E+01  2.8846E+01  2.8556E+01  2.7924E+01  5.8845E-04  7.1155E-03 -5.4746E-04  1.3037E-04  4.8289E-05
  1.0387E+03  3.1192E+01  3.1198E+01  3.0820E+01  3.0528E+01  2.9892E+01  6.0299E-04  7.1782E-03 -5.4855E-04  1.3193E-04  4.9120E-05
  1.1028E+03  3.3163E+01  3.3170E+01  3.2792E+01  3.2498E+01  3.1860E+01  6.1708E-04  7.2383E-03 -5.4960E-04  1.3340E-04  4.9898E-05
  1.1659E+03  3.5115E+01  3.5122E+01  3.4745E+01  3.4449E+01  3.3808E+01  6.3066E-04  7.2958E-03 -5.5061E-04  1.3478E-04  5.0622E-05
  1.2317E+03  3.7166E+01  3.7173E+01  3.6797E+01  3.6499E+01  3.5856E+01  6.4457E-04  7.3542E-03 -5.5164E-04  1.3617E-04  5.1343E-05
  1.2993E+03  3.9287E+01  3.9293E+01  3.8918E+01  3.8618E+01  3.7973E+01  6.5857E-04  7.4124E-03 -5.5267E-04  1.3753E-04  5.2044E-05
  1.3659E+03  4.1385E+01  4.1392E+01  4.1017E+01  4.0716E+01  4.0068E+01  6.7213E-04  7.4683E-03 -5.5366E-04  1.3881E-04  5.2704E-05
  1.4313E+03  4.3463E+01  4.3470E+01  4.3095E+01  4.2793E+01  4.2142E+01  6.8522E-04  7.5218E-03 -5.5462E-04  1.4003E-04  5.3321E-05
  1.4994E+03  4.5636E+01  4.5643E+01  4.5270E+01  4.4966E+01  4.4313E+01  6.9866E-04  7.5763E-03 -5.5559E-04  1.4125E-04  5.3939E-05
 -2.3022E+01  6.5549E-01  6.6035E-01  2.5436E-01  0.0000E+00  0.0000E+00  3.4149E-06  4.8577E-03 -6.3237E-04  0.0000E+00  0.0000E+00
 -2.5885E+01  5.6210E-01  5.6708E-01  1.6430E-01  0.0000E+00  0.0000E+00  3.6241E-05  5.0214E-03 -6.2292E-04  0.0000E+00  0.0000E+00
 -2.7856E+01  5.0371E-01  5.0878E-01  1.0829E-01  0.0000E+00  0.0000E+00  6.0400E-05  5.1421E-03 -6.1675E-04  0.0000E+00  0.0000E+00
 -3.0040E+01  4.4447E-01  4.4966E-01  5.2134E-02  0.0000E+00  0.0000E+00  9.2475E-05  5.3024E-03 -6.0955E-04  0.0000E+00  0.0000E+00
 -2.9884E+01  4.4479E-01  4.4999E-01  5.2618E-02 -2.3686E-01  0.0000E+00  9.3463E-05  5.3099E-03 -6.0996E-04  3.1799E-11  0.0000E+00
 -3.1007E+01  4.2246E-01  4.2776E-01  3.2664E-02 -2.6404E-01  0.0000E+00  1.2021E-04  5.4393E-03 -6.0444E-04  1.2402E-05  0.0000E+00
