 # Mon Nov 10 18:25:33 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   10.
 # distance(t),tolerance(T) =   2.60641  2.58046386
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.9630E+01  7.0283E-01  7.0753E-01  2.7324E-01  0.0000E+00  0.0000E+00  3.0161E-07  4.7041E-03 -5.8148E-04  0.0000E+00  0.0000E+00
 -3.3645E+01  5.4406E-01  5.4888E-01  1.1802E-01  0.0000E+00  0.0000E+00  2.1918E-05  4.8460E-03 -5.7660E-04  0.0000E+00  0.0000E+00
 -3.6600E+01  4.3667E-01  4.4157E-01  1.3171E-02  0.0000E+00  0.0000E+00  3.7764E-05  4.9505E-03 -5.7353E-04  0.0000E+00  0.0000E+00
 -4.0224E+01  3.1196E-01  3.1697E-01 -1.0826E-01  0.0000E+00  0.0000E+00  5.8716E-05  5.0891E-03 -5.7010E-04  0.0000E+00  0.0000E+00
 -4.0261E+01  3.1251E-01  3.1753E-01 -1.0754E-01 -2.2710E-01  0.0000E+00  5.9328E-05  5.0958E-03 -5.7050E-04  2.3438E-11  0.0000E+00
 -4.2502E+01  2.3674E-01  2.4185E-01 -1.8078E-01 -3.1407E-01  0.0000E+00  7.6776E-05  5.2072E-03 -5.6787E-04  9.1577E-06  0.0000E+00
 -4.4038E+01  1.8614E-01  1.9134E-01 -2.2902E-01 -3.7077E-01  0.0000E+00  9.3288E-05  5.3133E-03 -5.6588E-04  1.6956E-05  0.0000E+00
 -4.4726E+01  1.6268E-01  1.6794E-01 -2.5053E-01 -3.9925E-01  0.0000E+00  1.0727E-04  5.4033E-03 -5.6449E-04  2.3229E-05  0.0000E+00
 -4.4720E+01  1.5972E-01  1.6505E-01 -2.5167E-01 -4.0681E-01  0.0000E+00  1.2048E-04  5.4882E-03 -5.6342E-04  2.8885E-05  0.0000E+00
 -4.3882E+01  1.7972E-01  1.8512E-01 -2.2980E-01 -3.9147E-01  0.0000E+00  1.3432E-04  5.5771E-03 -5.6254E-04  3.4534E-05  0.0000E+00
 -4.2376E+01  2.1800E-01  2.2347E-01 -1.8994E-01 -3.5709E-01  0.0000E+00  1.4622E-04  5.6535E-03 -5.6198E-04  3.9173E-05  0.0000E+00
 -4.0131E+01  2.7567E-01  2.8120E-01 -1.3078E-01 -3.0303E-01  0.0000E+00  1.5762E-04  5.7264E-03 -5.6160E-04  4.3426E-05  0.0000E+00
 -3.7770E+01  3.3637E-01  3.4195E-01 -6.8933E-02 -2.4511E-01  0.0000E+00  1.6659E-04  5.7837E-03 -5.6140E-04  4.6653E-05  0.0000E+00
 -2.6030E+01  6.3820E-01  6.4392E-01  2.3651E-01  4.8154E-02  0.0000E+00  1.9570E-04  5.9682E-03 -5.6131E-04  5.6408E-05  0.0000E+00
 -2.4967E+01  6.3889E-01  6.4462E-01  2.3727E-01  4.8685E-02 -4.2621E-01  1.9611E-04  5.9711E-03 -5.6143E-04  5.6444E-05  5.5733E-13
 -2.1906E+01  7.2848E-01  7.3424E-01  3.2757E-01  1.3661E-01 -3.3221E-01  2.0223E-04  6.0090E-03 -5.6145E-04  5.8372E-05  1.6653E-06
 -1.0460E+01  1.0393E+00  1.0451E+00  6.4049E-01  4.4258E-01 -3.9361E-02  2.2054E-04  6.1216E-03 -5.6176E-04  6.3850E-05  5.7256E-06
  4.5778E+00  1.4453E+00  1.4513E+00  1.0487E+00  8.4386E-01  3.5001E-01  2.3965E-04  6.2380E-03 -5.6231E-04  6.9214E-05  9.6556E-06
