 # Mon Nov 10 18:23:15 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   17.
 # distance(t),tolerance(T) =   1.39151  1.38774162
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.3026E+01  7.0815E-01  7.1285E-01  2.5011E-01  0.0000E+00  0.0000E+00  1.2719E-07  4.7047E-03 -6.3182E-04  0.0000E+00  0.0000E+00
 -2.6502E+01  5.9599E-01  6.0081E-01  1.4174E-01  0.0000E+00  0.0000E+00  2.1777E-05  4.8468E-03 -6.2774E-04  0.0000E+00  0.0000E+00
 -2.9036E+01  5.2301E-01  5.2791E-01  7.1462E-02  0.0000E+00  0.0000E+00  3.7648E-05  4.9515E-03 -6.2525E-04  0.0000E+00  0.0000E+00
 -3.2082E+01  4.4414E-01  4.4915E-01 -3.9182E-03  0.0000E+00  0.0000E+00  5.8631E-05  5.0902E-03 -6.2259E-04  0.0000E+00  0.0000E+00
 -3.2051E+01  4.4449E-01  4.4951E-01 -3.3843E-03 -2.1604E-01  0.0000E+00  5.9245E-05  5.0968E-03 -6.2304E-04  2.3490E-11  0.0000E+00
 -3.3890E+01  4.0687E-01  4.1198E-01 -3.8309E-02 -2.6052E-01  0.0000E+00  7.6720E-05  5.2084E-03 -6.2101E-04  9.1779E-06  0.0000E+00
 -3.5021E+01  3.9184E-01  3.9703E-01 -5.0823E-02 -2.7933E-01  0.0000E+00  9.3259E-05  5.3147E-03 -6.1960E-04  1.6993E-05  0.0000E+00
 -3.5357E+01  3.9826E-01  4.0353E-01 -4.2313E-02 -2.7599E-01  0.0000E+00  1.0726E-04  5.4047E-03 -6.1870E-04  2.3279E-05  0.0000E+00
 -3.5013E+01  4.2335E-01  4.2869E-01 -1.5280E-02 -2.5371E-01  0.0000E+00  1.2049E-04  5.4898E-03 -6.1809E-04  2.8947E-05  0.0000E+00
 -3.3817E+01  4.7253E-01  4.7793E-01  3.5884E-02 -2.0738E-01  0.0000E+00  1.3435E-04  5.5788E-03 -6.1769E-04  3.4608E-05  0.0000E+00
 -3.2002E+01  5.3570E-01  5.4117E-01  1.0074E-01 -1.4658E-01  0.0000E+00  1.4628E-04  5.6553E-03 -6.1754E-04  3.9257E-05  0.0000E+00
 -2.9460E+01  6.1701E-01  6.2254E-01  1.8364E-01 -6.7457E-02  0.0000E+00  1.5769E-04  5.7283E-03 -6.1755E-04  4.3518E-05  0.0000E+00
 -2.6866E+01  6.9619E-01  7.0177E-01  2.6404E-01  1.0044E-02  0.0000E+00  1.6668E-04  5.7856E-03 -6.1766E-04  4.6752E-05  0.0000E+00
 -1.4388E+01  1.0570E+00  1.0627E+00  6.2873E-01  3.6574E-01  0.0000E+00  1.9584E-04  5.9704E-03 -6.1854E-04  5.6525E-05  0.0000E+00
 -1.3307E+01  1.0575E+00  1.0632E+00  6.2925E-01  3.6609E-01 -4.1632E-01  1.9624E-04  5.9733E-03 -6.1868E-04  5.6562E-05  5.5844E-13
 -1.0127E+01  1.1595E+00  1.1652E+00  7.3202E-01  4.6711E-01 -3.0511E-01  2.0238E-04  6.0112E-03 -6.1890E-04  5.8494E-05  1.6687E-06
  1.6807E+00  1.5060E+00  1.5119E+00  1.0808E+00  8.1078E-01  3.1119E-02  2.2071E-04  6.1240E-03 -6.1980E-04  6.3982E-05  5.7372E-06
  1.7083E+01  1.9482E+00  1.9541E+00  1.5253E+00  1.2502E+00  4.6448E-01  2.3986E-04  6.2404E-03 -6.2096E-04  6.9356E-05  9.6750E-06
  3.4087E+01  2.4289E+00  2.4349E+00  2.0080E+00  1.7285E+00  9.3764E-01  2.5734E-04  6.3455E-03 -6.2219E-04  7.3964E-05  1.2994E-05
  5.4383E+01  2.9972E+00  3.0034E+00  2.5783E+00  2.2945E+00  1.4988E+00  2.7511E-04  6.4510E-03 -6.2358E-04  7.8378E-05  1.6120E-05
  7.3763E+01  3.5370E+00  3.5432E+00  3.1196E+00  2.8324E+00  2.0328E+00  2.8997E-04  6.5382E-03 -6.2485E-04  8.1877E-05  1.8561E-05
  1.0059E+02  4.2820E+00  4.2882E+00  3.8665E+00  3.5753E+00  2.7713E+00  3.0817E-04  6.6435E-03 -6.2650E-04  8.5934E-05  2.1345E-05
  1.2746E+02  5.0274E+00  5.0338E+00  4.6136E+00  4.3191E+00  3.5113E+00  3.2443E-04  6.7365E-03 -6.2805E-04  8.9369E-05  2.3664E-05
  1.5480E+02  5.7866E+00  5.7930E+00  5.3743E+00  5.0767E+00  4.2656E+00  3.3950E-04  6.8215E-03 -6.2955E-04  9.2401E-05  2.5682E-05
  1.9345E+02  6.8624E+00  6.8689E+00  6.4519E+00  6.1506E+00  5.3356E+00  3.5886E-04  6.9292E-03 -6.3154E-04  9.6098E-05  2.8102E-05
  2.3393E+02  7.9932E+00  7.9998E+00  7.5845E+00  7.2798E+00  6.4613E+00  3.7731E-04  7.0303E-03 -6.3349E-04  9.9433E-05  3.0247E-05
  2.7566E+02  9.1646E+00  9.1712E+00  8.7574E+00  8.4497E+00  7.6281E+00  3.9484E-04  7.1250E-03 -6.3538E-04  1.0244E-04  3.2153E-05
  3.2117E+02  1.0449E+01  1.0455E+01  1.0043E+01  9.7324E+00  8.9078E+00  4.1261E-04  7.2195E-03 -6.3733E-04  1.0535E-04  3.3965E-05
  3.6946E+02  1.1819E+01  1.1826E+01  1.1415E+01  1.1102E+01  1.0274E+01  4.3026E-04  7.3121E-03 -6.3929E-04  1.0811E-04  3.5657E-05
  4.1882E+02  1.3229E+01  1.3236E+01  1.2827E+01  1.2511E+01  1.1681E+01  4.4721E-04  7.3997E-03 -6.4118E-04  1.1064E-04  3.7186E-05
  4.6845E+02  1.4656E+01  1.4663E+01  1.4254E+01  1.3936E+01  1.3104E+01  4.6341E-04  7.4823E-03 -6.4299E-04  1.1296E-04  3.8572E-05
  5.2172E+02  1.6198E+01  1.6205E+01  1.5797E+01  1.5477E+01  1.4643E+01  4.7993E-04  7.5654E-03 -6.4485E-04  1.1524E-04  3.9910E-05
  5.7727E+02  1.7816E+01  1.7823E+01  1.7417E+01  1.7094E+01  1.6258E+01  4.9640E-04  7.6473E-03 -6.4670E-04  1.1742E-04  4.1178E-05
  6.3309E+02  1.9453E+01  1.9460E+01  1.9055E+01  1.8730E+01  1.7893E+01  5.1229E-04  7.7252E-03 -6.4848E-04  1.1945E-04  4.2344E-05
  6.8869E+02  2.1095E+01  2.1102E+01  2.0698E+01  2.0372E+01  1.9532E+01  5.2753E-04  7.7991E-03 -6.5018E-04  1.2133E-04  4.3412E-05
