 # Mon Nov 10 17:12:33 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -9.
 # distance(t),tolerance(T) =   8.22728322  7.17564578
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -2.6955E+01  6.7179E-01  6.7825E-01 -3.0148E-02 -6.7069E-02  0.0000E+00  9.2786E-05  6.5675E-03 -9.1444E-04
 -2.5325E+01  6.3904E-01  6.4561E-01 -5.6365E-02 -9.8295E-02  0.0000E+00  1.1022E-04  6.6988E-03 -9.2483E-04
 -2.3229E+01  6.3610E-01  6.4277E-01 -5.3874E-02 -9.9917E-02  0.0000E+00  1.2582E-04  6.8109E-03 -9.3359E-04
 -2.0538E+01  6.5687E-01  6.6362E-01 -2.8065E-02 -7.7884E-02  0.0000E+00  1.4127E-04  6.9175E-03 -9.4182E-04
 -1.6871E+01  7.0586E-01  7.1271E-01  2.6117E-02 -2.7542E-02  0.0000E+00  1.5817E-04  7.0298E-03 -9.5038E-04
 -1.2950E+01  7.7205E-01  7.7898E-01  9.6684E-02  3.9816E-02  0.0000E+00  1.7327E-04  7.1267E-03 -9.5770E-04
 -8.4407E+00  8.5870E-01  8.6570E-01  1.8745E-01  1.2760E-01  0.0000E+00  1.8822E-04  7.2197E-03 -9.6465E-04
 -4.3462E+00  9.4344E-01  9.5051E-01  2.7539E-01  2.1324E-01  0.0000E+00  2.0031E-04  7.2931E-03 -9.7008E-04
  1.2524E+01  1.3278E+00  1.3350E+00  6.6975E-01  6.0050E-01  0.0000E+00  2.4137E-04  7.5310E-03 -9.8742E-04
  1.2524E+01  1.3278E+00  1.3350E+00  6.6975E-01  6.0050E-01  3.8005E-08  2.4137E-04  7.5310E-03 -9.8742E-04
  1.6678E+01  1.4326E+00  1.4399E+00  7.7667E-01  7.0600E-01  1.1612E-01  2.5047E-04  7.5811E-03 -9.9100E-04
  3.0441E+01  1.7872E+00  1.7946E+00  1.1371E+00  1.0624E+00  4.6388E-01  2.7786E-04  7.7283E-03 -1.0014E-03
  4.7335E+01  2.2353E+00  2.2429E+00  1.5912E+00  1.5124E+00  9.0682E-01  3.0739E-04  7.8810E-03 -1.0121E-03
  6.5094E+01  2.7166E+00  2.7243E+00  2.0777E+00  1.9954E+00  1.3838E+00  3.3508E-04  8.0192E-03 -1.0216E-03
  8.5485E+01  3.2785E+00  3.2862E+00  2.6446E+00  2.5590E+00  1.9416E+00  3.6388E-04  8.1584E-03 -1.0310E-03
  1.0438E+02  3.8057E+00  3.8135E+00  3.1760E+00  3.0877E+00  2.4657E+00  3.8844E-04  8.2737E-03 -1.0387E-03
  1.2983E+02  4.5244E+00  4.5323E+00  3.8996E+00  3.8082E+00  3.1810E+00  4.1902E-04  8.4135E-03 -1.0479E-03
  1.5470E+02  5.2346E+00  5.2426E+00  4.6140E+00  4.5199E+00  3.8884E+00  4.4680E-04  8.5371E-03 -1.0559E-03
  1.7953E+02  5.9498E+00  5.9580E+00  5.3331E+00  5.2366E+00  4.6012E+00  4.7288E-04  8.6504E-03 -1.0632E-03
  2.1395E+02  6.9511E+00  6.9593E+00  6.3390E+00  6.2396E+00  5.5996E+00  5.0681E-04  8.7942E-03 -1.0723E-03
  2.4932E+02  7.9904E+00  7.9987E+00  7.3826E+00  7.2806E+00  6.6365E+00  5.3955E-04  8.9294E-03 -1.0808E-03
  2.8519E+02  9.0544E+00  9.0628E+00  8.4506E+00  8.3462E+00  7.6985E+00  5.7100E-04  9.0563E-03 -1.0886E-03
  3.2375E+02  1.0208E+01  1.0217E+01  9.6082E+00  9.5015E+00  8.8503E+00  6.0316E-04  9.1833E-03 -1.0963E-03
  3.6413E+02  1.1427E+01  1.1435E+01  1.0831E+01  1.0722E+01  1.0067E+01  6.3535E-04  9.3077E-03 -1.1038E-03
  4.0489E+02  1.2668E+01  1.2677E+01  1.2075E+01  1.1964E+01  1.1307E+01  6.6649E-04  9.4257E-03 -1.1108E-03
  4.4546E+02  1.3913E+01  1.3921E+01  1.3323E+01  1.3210E+01  1.2550E+01  6.9641E-04  9.5371E-03 -1.1173E-03
  4.8856E+02  1.5246E+01  1.5254E+01  1.4659E+01  1.4545E+01  1.3882E+01  7.2709E-04  9.6494E-03 -1.1238E-03
  5.3309E+02  1.6634E+01  1.6643E+01  1.6050E+01  1.5934E+01  1.5269E+01  7.5783E-04  9.7600E-03 -1.1301E-03
  5.7745E+02  1.8027E+01  1.8036E+01  1.7446E+01  1.7329E+01  1.6662E+01  7.8758E-04  9.8655E-03 -1.1361E-03
  6.2129E+02  1.9414E+01  1.9423E+01  1.8836E+01  1.8717E+01  1.8048E+01  8.1622E-04  9.9655E-03 -1.1417E-03
  6.6736E+02  2.0882E+01  2.0891E+01  2.0307E+01  2.0186E+01  1.9515E+01  8.4560E-04  1.0067E-02 -1.1473E-03
  7.1468E+02  2.2400E+01  2.2409E+01  2.1828E+01  2.1706E+01  2.1033E+01  8.7507E-04  1.0167E-02 -1.1528E-03
  7.6154E+02  2.3915E+01  2.3924E+01  2.3345E+01  2.3221E+01  2.2547E+01  9.0365E-04  1.0263E-02 -1.1580E-03
  8.0757E+02  2.5412E+01  2.5422E+01  2.4845E+01  2.4720E+01  2.4044E+01  9.3118E-04  1.0354E-02 -1.1629E-03
  8.5565E+02  2.6987E+01  2.6996E+01  2.6422E+01  2.6296E+01  2.5619E+01  9.5944E-04  1.0447E-02 -1.1679E-03
  9.0475E+02  2.8605E+01  2.8615E+01  2.8042E+01  2.7915E+01  2.7236E+01  9.8780E-04  1.0538E-02 -1.1727E-03
  9.5320E+02  3.0213E+01  3.0222E+01  2.9652E+01  2.9524E+01  2.8844E+01  1.0153E-03  1.0627E-02 -1.1774E-03
  1.0006E+03  3.1796E+01  3.1805E+01  3.1237E+01  3.1108E+01  3.0426E+01  1.0419E-03  1.0711E-02 -1.1817E-03
  1.0499E+03  3.3451E+01  3.3461E+01  3.2894E+01  3.2764E+01  3.2082E+01  1.0691E-03  1.0797E-02 -1.1861E-03
  1.1003E+03  3.5153E+01  3.5162E+01  3.4598E+01  3.4466E+01  3.3783E+01  1.0965E-03  1.0882E-02 -1.1905E-03
  1.1496E+03  3.6829E+01  3.6839E+01  3.6276E+01  3.6144E+01  3.5459E+01  1.1231E-03  1.0964E-02 -1.1946E-03
  1.1979E+03  3.8481E+01  3.8491E+01  3.7929E+01  3.7796E+01  3.7111E+01  1.1488E-03  1.1042E-02 -1.1985E-03
  1.2479E+03  4.0201E+01  4.0211E+01  3.9652E+01  3.9518E+01  3.8832E+01  1.1752E-03  1.1122E-02 -1.2025E-03
 -1.8955E+01  9.6432E-01  9.7160E-01  3.3411E-01  0.0000E+00  0.0000E+00  7.9258E-05  7.3568E-03 -9.9616E-04
 -1.9366E+01  8.5867E-01  8.6612E-01  2.3656E-01  0.0000E+00  0.0000E+00  1.1285E-04  7.5668E-03 -1.0118E-03
 -1.9319E+01  7.9654E-01  8.0411E-01  1.8030E-01  0.0000E+00  0.0000E+00  1.3970E-04  7.7246E-03 -1.0233E-03
 -1.8594E+01  7.3963E-01  7.4737E-01  1.3104E-01  0.0000E+00  0.0000E+00  1.7810E-04  7.9377E-03 -1.0386E-03
 -1.8594E+01  7.3963E-01  7.4737E-01  1.3104E-01 -7.3104E-08  0.0000E+00  1.7810E-04  7.9377E-03 -1.0386E-03
 -1.7232E+01  7.1911E-01  7.2700E-01  1.1662E-01 -1.8960E-02  0.0000E+00  2.1236E-04  8.1151E-03 -1.0509E-03
 -1.5258E+01  7.2482E-01  7.3283E-01  1.2794E-01 -1.0396E-02  0.0000E+00  2.4648E-04  8.2841E-03 -1.0625E-03
 -1.2962E+01  7.5108E-01  7.5921E-01  1.5888E-01  1.8288E-02  0.0000E+00  2.7678E-04  8.4286E-03 -1.0722E-03
 -1.0185E+01  7.9596E-01  8.0420E-01  2.0810E-01  6.5448E-02  0.0000E+00  3.0658E-04  8.5662E-03 -1.0813E-03
 -6.5651E+00  8.6589E-01  8.7423E-01  2.8249E-01  1.3775E-01  0.0000E+00  3.3898E-04  8.7113E-03 -1.0908E-03
 -2.8190E+00  9.4600E-01  9.5444E-01  3.6637E-01  2.1990E-01  0.0000E+00  3.6776E-04  8.8367E-03 -1.0988E-03
  1.3823E+00  1.0418E+00  1.0503E+00  4.6573E-01  3.1765E-01  0.0000E+00  3.9612E-04  8.9571E-03 -1.1065E-03
  5.1268E+00  1.1307E+00  1.1393E+00  5.5737E-01  4.0806E-01  0.0000E+00  4.1895E-04  9.0522E-03 -1.1125E-03
  2.0092E+01  1.5069E+00  1.5157E+00  9.4213E-01  7.8904E-01  0.0000E+00  4.9591E-04  9.3610E-03 -1.1315E-03
  2.0092E+01  1.5069E+00  1.5157E+00  9.4213E-01  7.8904E-01  3.6666E-08  4.9591E-04  9.3610E-03 -1.1315E-03
  2.3675E+01  1.6052E+00  1.6140E+00  1.0422E+00  8.8835E-01  1.1169E-01  5.1281E-04  9.4262E-03 -1.1354E-03
  3.5400E+01  1.9301E+00  1.9391E+00  1.3722E+00  1.2162E+00  4.3699E-01  5.6349E-04  9.6177E-03 -1.1467E-03
  4.9533E+01  2.3292E+00  2.3383E+00  1.7764E+00  1.6183E+00  8.3795E-01  6.1775E-04  9.8166E-03 -1.1583E-03
  6.4156E+01  2.7481E+00  2.7574E+00  2.1998E+00  2.0399E+00  1.2587E+00  6.6835E-04  9.9968E-03 -1.1686E-03
  8.0715E+01  3.2283E+00  3.2377E+00  2.6843E+00  2.5227E+00  1.7409E+00  7.2069E-04  1.0179E-02 -1.1787E-03
  9.5874E+01  3.6722E+00  3.6817E+00  3.1318E+00  2.9688E+00  2.1865E+00  7.6510E-04  1.0329E-02 -1.1870E-03
  1.1606E+02  4.2692E+00  4.2788E+00  3.7330E+00  3.5684E+00  2.7857E+00  8.2015E-04  1.0512E-02 -1.1969E-03
  1.3559E+02  4.8519E+00  4.8616E+00  4.3193E+00  4.1534E+00  3.3703E+00  8.6992E-04  1.0674E-02 -1.2055E-03
  1.5489E+02  5.4326E+00  5.4425E+00  4.9033E+00  4.7362E+00  3.9530E+00  9.1644E-04  1.0823E-02 -1.2133E-03
  1.8138E+02  6.2370E+00  6.2470E+00  5.7117E+00  5.5432E+00  4.7598E+00  9.7670E-04  1.1011E-02 -1.2230E-03
  2.0832E+02  7.0631E+00  7.0732E+00  6.5415E+00  6.3717E+00  5.5884E+00  1.0346E-03  1.1189E-02 -1.2320E-03
  2.3541E+02  7.9011E+00  7.9112E+00  7.3828E+00  7.2118E+00  6.4286E+00  1.0900E-03  1.1356E-02 -1.2403E-03
  2.6426E+02  8.8018E+00  8.8121E+00  8.2869E+00  8.1148E+00  7.3317E+00  1.1464E-03  1.1523E-02 -1.2484E-03
  2.9424E+02  9.7457E+00  9.7561E+00  9.2340E+00  9.0608E+00  8.2779E+00  1.2026E-03  1.1686E-02 -1.2563E-03
  3.2426E+02  1.0700E+01  1.0710E+01  1.0191E+01  1.0017E+01  9.2341E+00  1.2568E-03  1.1842E-02 -1.2636E-03
  3.5393E+02  1.1650E+01  1.1660E+01  1.1144E+01  1.0969E+01  1.0187E+01  1.3087E-03  1.1989E-02 -1.2705E-03
  3.8522E+02  1.2661E+01  1.2672E+01  1.2158E+01  1.1982E+01  1.1200E+01  1.3617E-03  1.2137E-02 -1.2772E-03
  4.1735E+02  1.3707E+01  1.3718E+01  1.3206E+01  1.3030E+01  1.2248E+01  1.4147E-03  1.2283E-02 -1.2838E-03
  4.4916E+02  1.4751E+01  1.4762E+01  1.4253E+01  1.4076E+01  1.3294E+01  1.4658E-03  1.2422E-02 -1.2900E-03
  4.8041E+02  1.5785E+01  1.5796E+01  1.5289E+01  1.5111E+01  1.4330E+01  1.5149E-03  1.2554E-02 -1.2958E-03
  5.1307E+02  1.6873E+01  1.6884E+01  1.6380E+01  1.6201E+01  1.5421E+01  1.5650E-03  1.2688E-02 -1.3016E-03
  5.4642E+02  1.7994E+01  1.8005E+01  1.7502E+01  1.7323E+01  1.6543E+01  1.6153E-03  1.2820E-02 -1.3073E-03
  5.7927E+02  1.9105E+01  1.9116E+01  1.8616E+01  1.8436E+01  1.7657E+01  1.6638E-03  1.2947E-02 -1.3127E-03
  6.1138E+02  2.0200E+01  2.0211E+01  1.9712E+01  1.9532E+01  1.8753E+01  1.7105E-03  1.3068E-02 -1.3177E-03
  6.4476E+02  2.1345E+01  2.1357E+01  2.0860E+01  2.0679E+01  1.9901E+01  1.7583E-03  1.3190E-02 -1.3227E-03
  6.7868E+02  2.2518E+01  2.2529E+01  2.2034E+01  2.1853E+01  2.1075E+01  1.8061E-03  1.3312E-02 -1.3277E-03
  7.1200E+02  2.3678E+01  2.3689E+01  2.3196E+01  2.3014E+01  2.2237E+01  1.8524E-03  1.3429E-02 -1.3324E-03
  7.4447E+02  2.4815E+01  2.4827E+01  2.4335E+01  2.4152E+01  2.3376E+01  1.8970E-03  1.3540E-02 -1.3368E-03
  7.7808E+02  2.6000E+01  2.6012E+01  2.5522E+01  2.5339E+01  2.4563E+01  1.9427E-03  1.3654E-02 -1.3413E-03
  8.1225E+02  2.7214E+01  2.7225E+01  2.6737E+01  2.6554E+01  2.5778E+01  1.9885E-03  1.3767E-02 -1.3457E-03
  8.4562E+02  2.8405E+01  2.8417E+01  2.7930E+01  2.7746E+01  2.6971E+01  2.0329E-03  1.3876E-02 -1.3499E-03
  8.7814E+02  2.9574E+01  2.9586E+01  2.9101E+01  2.8917E+01  2.8142E+01  2.0757E-03  1.3980E-02 -1.3538E-03
  9.1173E+02  3.0789E+01  3.0801E+01  3.0317E+01  3.0133E+01  2.9358E+01  2.1195E-03  1.4086E-02 -1.3578E-03
 -1.5871E+01  8.8354E-01  8.9169E-01  3.0603E-01  0.0000E+00  0.0000E+00  9.9207E-05  8.2471E-03 -1.0794E-03
 -1.6012E+01  8.0231E-01  8.1065E-01  2.3224E-01  0.0000E+00  0.0000E+00  1.4255E-04  8.4857E-03 -1.0962E-03
 -1.5770E+01  7.5749E-01  7.6597E-01  1.9280E-01  0.0000E+00  0.0000E+00  1.7718E-04  8.6653E-03 -1.1085E-03
 -1.4817E+01  7.2207E-01  7.3073E-01  1.6440E-01  0.0000E+00  0.0000E+00  2.2667E-04  8.9079E-03 -1.1249E-03
 -1.4817E+01  7.2207E-01  7.3073E-01  1.6440E-01 -2.8339E-08  0.0000E+00  2.2667E-04  8.9079E-03 -1.1249E-03
 -1.3345E+01  7.1736E-01  7.2618E-01  1.6528E-01 -1.8994E-03  0.0000E+00  2.7080E-04  9.1101E-03 -1.1381E-03
 -1.1322E+01  7.3576E-01  7.4473E-01  1.8885E-01  1.9799E-02  0.0000E+00  3.1473E-04  9.3028E-03 -1.1504E-03
 -9.0406E+00  7.7077E-01  7.7985E-01  2.2814E-01  5.7571E-02  0.0000E+00  3.5372E-04  9.4677E-03 -1.1608E-03
 -6.3386E+00  8.2189E-01  8.3109E-01  2.8323E-01  1.1129E-01  0.0000E+00  3.9204E-04  9.6249E-03 -1.1705E-03
 -2.8737E+00  8.9590E-01  9.0522E-01  3.6134E-01  1.8800E-01  0.0000E+00  4.3370E-04  9.7906E-03 -1.1806E-03
  6.6529E-01  9.7728E-01  9.8671E-01  4.4618E-01  2.7169E-01  0.0000E+00  4.7070E-04  9.9340E-03 -1.1892E-03
  4.5928E+00  1.0721E+00  1.0816E+00  5.4423E-01  3.6868E-01  0.0000E+00  5.0713E-04  1.0072E-02 -1.1973E-03
  8.0658E+00  1.1585E+00  1.1681E+00  6.3320E-01  4.5684E-01  0.0000E+00  5.3646E-04  1.0180E-02 -1.2036E-03
  2.1761E+01  1.5156E+00  1.5254E+00  9.9815E-01  8.1932E-01  0.0000E+00  6.3526E-04  1.0534E-02 -1.2238E-03
  2.1761E+01  1.5156E+00  1.5254E+00  9.9815E-01  8.1932E-01  3.4630E-08  6.3526E-04  1.0534E-02 -1.2238E-03
  2.4999E+01  1.6074E+00  1.6173E+00  1.0916E+00  9.1224E-01  1.0537E-01  6.5694E-04  1.0609E-02 -1.2279E-03
  3.5533E+01  1.9082E+00  1.9182E+00  1.3970E+00  1.2163E+00  4.0897E-01  7.2192E-04  1.0828E-02 -1.2399E-03
  4.8124E+01  2.2732E+00  2.2834E+00  1.7666E+00  1.5846E+00  7.7828E-01  7.9146E-04  1.1056E-02 -1.2521E-03
  6.1051E+01  2.6526E+00  2.6630E+00  2.1502E+00  1.9670E+00  1.1617E+00  8.5626E-04  1.1263E-02 -1.2629E-03
  7.5593E+01  3.0841E+00  3.0946E+00  2.5857E+00  2.4014E+00  1.5971E+00  9.2326E-04  1.1472E-02 -1.2736E-03
  8.8829E+01  3.4804E+00  3.4910E+00  2.9852E+00  2.8001E+00  1.9968E+00  9.8008E-04  1.1645E-02 -1.2823E-03
  1.0636E+02  4.0101E+00  4.0208E+00  3.5187E+00  3.3326E+00  2.5305E+00  1.0505E-03  1.1855E-02 -1.2927E-03
  1.2322E+02  4.5241E+00  4.5349E+00  4.0361E+00  3.8491E+00  3.0482E+00  1.1141E-03  1.2042E-02 -1.3017E-03
  1.3982E+02  5.0340E+00  5.0450E+00  4.5490E+00  4.3613E+00  3.5614E+00  1.1735E-03  1.2212E-02 -1.3098E-03
  1.6249E+02  5.7368E+00  5.7479E+00  5.2555E+00  5.0669E+00  4.2685E+00  1.2504E-03  1.2430E-02 -1.3199E-03
  1.8544E+02  6.4551E+00  6.4663E+00  5.9771E+00  5.7878E+00  4.9907E+00  1.3243E-03  1.2634E-02 -1.3293E-03
  2.0840E+02  7.1805E+00  7.1918E+00  6.7056E+00  6.5156E+00  5.7198E+00  1.3949E-03  1.2826E-02 -1.3379E-03
  2.3277E+02  7.9571E+00  7.9686E+00  7.4853E+00  7.2946E+00  6.5002E+00  1.4668E-03  1.3019E-02 -1.3463E-03
  2.5798E+02  8.7679E+00  8.7794E+00  8.2989E+00  8.1077E+00  7.3147E+00  1.5384E-03  1.3208E-02 -1.3545E-03
  2.8313E+02  9.5843E+00  9.5960E+00  9.1181E+00  8.9262E+00  8.1346E+00  1.6074E-03  1.3387E-02 -1.3620E-03
  3.0791E+02  1.0395E+01  1.0407E+01  9.9314E+00  9.7391E+00  8.9487E+00  1.6734E-03  1.3556E-02 -1.3691E-03
  3.3397E+02  1.1255E+01  1.1267E+01  1.0794E+01  1.0601E+01  9.8119E+00  1.7409E-03  1.3727E-02 -1.3761E-03
  3.6064E+02  1.2143E+01  1.2155E+01  1.1684E+01  1.1490E+01  1.0703E+01  1.8082E-03  1.3896E-02 -1.3828E-03
  3.8696E+02  1.3026E+01  1.3038E+01  1.2569E+01  1.2375E+01  1.1589E+01  1.8731E-03  1.4057E-02 -1.3892E-03
  4.1275E+02  1.3898E+01  1.3910E+01  1.3444E+01  1.3250E+01  1.2464E+01  1.9354E-03  1.4209E-02 -1.3952E-03
  4.3964E+02  1.4814E+01  1.4826E+01  1.4362E+01  1.4167E+01  1.3383E+01  1.9991E-03  1.4364E-02 -1.4011E-03
  4.6702E+02  1.5755E+01  1.5767E+01  1.5304E+01  1.5110E+01  1.4327E+01  2.0628E-03  1.4517E-02 -1.4069E-03
  4.9393E+02  1.6686E+01  1.6699E+01  1.6238E+01  1.6043E+01  1.5261E+01  2.1244E-03  1.4664E-02 -1.4123E-03
