 # Mon Nov 10 18:07:09 2008
 # MSTW 2008 NLO PDF grid for eigenvector   9.
 # distance(t),tolerance(T) =   3.18658004  3.88463298
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  6.2494E+01  1.3116E+00  1.3161E+00  4.7326E-01  0.0000E+00  0.0000E+00  7.0429E-06  4.5499E-03 -7.2374E-04
  6.5744E+01  1.6673E+00  1.6720E+00  8.3971E-01  0.0000E+00  0.0000E+00  1.4753E-05  4.6757E-03 -7.3546E-04
  6.8590E+01  1.9431E+00  1.9478E+00  1.1232E+00  0.0000E+00  0.0000E+00  2.1089E-05  4.7699E-03 -7.4413E-04
  7.3108E+01  2.3338E+00  2.3386E+00  1.5240E+00  0.0000E+00  0.0000E+00  3.0382E-05  4.8969E-03 -7.5565E-04
  7.3108E+01  2.3338E+00  2.3386E+00  1.5240E+00  9.7985E-07  0.0000E+00  3.0382E-05  4.8970E-03 -7.5565E-04
  7.7014E+01  2.6823E+00  2.6873E+00  1.8806E+00  4.0093E-01  0.0000E+00  3.8955E-05  5.0023E-03 -7.6504E-04
  8.1617E+01  3.0344E+00  3.0394E+00  2.2401E+00  7.8579E-01  0.0000E+00  4.7649E-05  5.1025E-03 -7.7385E-04
  8.6352E+01  3.3545E+00  3.3597E+00  2.5664E+00  1.1331E+00  0.0000E+00  5.5489E-05  5.1880E-03 -7.8129E-04
  9.1654E+01  3.6790E+00  3.6842E+00  2.8967E+00  1.4827E+00  0.0000E+00  6.3298E-05  5.2693E-03 -7.8830E-04
  9.8201E+01  4.0451E+00  4.0503E+00  3.2686E+00  1.8744E+00  0.0000E+00  7.1892E-05  5.3549E-03 -7.9560E-04
  1.0473E+02  4.3834E+00  4.3888E+00  3.6120E+00  2.2343E+00  0.0000E+00  7.9608E-05  5.4287E-03 -8.0184E-04
  1.1188E+02  4.7307E+00  4.7361E+00  3.9639E+00  2.6018E+00  0.0000E+00  8.7282E-05  5.4995E-03 -8.0778E-04
  1.1816E+02  5.0210E+00  5.0265E+00  4.2579E+00  2.9077E+00  0.0000E+00  9.3511E-05  5.5554E-03 -8.1242E-04
  1.4274E+02  6.0769E+00  6.0825E+00  5.3252E+00  4.0122E+00  0.0000E+00  1.1481E-04  5.7363E-03 -8.2727E-04
  1.4274E+02  6.0769E+00  6.0825E+00  5.3252E+00  4.0122E+00  1.0554E-07  1.1481E-04  5.7363E-03 -8.2727E-04
  1.4834E+02  6.3259E+00  6.3316E+00  5.5765E+00  4.2711E+00  3.1920E-01  1.1957E-04  5.7744E-03 -8.3035E-04
  1.6683E+02  7.1062E+00  7.1119E+00  6.3635E+00  5.0796E+00  1.1883E+00  1.3397E-04  5.8862E-03 -8.3930E-04
  1.8931E+02  8.0025E+00  8.0083E+00  7.2665E+00  6.0040E+00  2.1772E+00  1.4957E-04  6.0021E-03 -8.4847E-04
  2.1282E+02  8.8982E+00  8.9041E+00  8.1682E+00  6.9244E+00  3.1538E+00  1.6428E-04  6.1070E-03 -8.5665E-04
  2.3976E+02  9.8886E+00  9.8946E+00  9.1645E+00  7.9389E+00  4.2231E+00  1.7966E-04  6.2125E-03 -8.6479E-04
  2.6469E+02  1.0782E+01  1.0788E+01  1.0062E+01  8.8512E+00  5.1794E+00  1.9283E-04  6.3000E-03 -8.7146E-04
  2.9831E+02  1.1959E+01  1.1965E+01  1.1245E+01  1.0051E+01  6.4309E+00  2.0930E-04  6.4058E-03 -8.7945E-04
  3.3121E+02  1.3090E+01  1.3096E+01  1.2381E+01  1.1202E+01  7.6261E+00  2.2433E-04  6.4994E-03 -8.8642E-04
  3.6412E+02  1.4206E+01  1.4212E+01  1.3501E+01  1.2335E+01  8.7992E+00  2.3848E-04  6.5852E-03 -8.9275E-04
  4.0987E+02  1.5739E+01  1.5745E+01  1.5040E+01  1.3890E+01  1.0403E+01  2.5697E-04  6.6939E-03 -9.0069E-04
  4.5705E+02  1.7304E+01  1.7311E+01  1.6610E+01  1.5475E+01  1.2032E+01  2.7490E-04  6.7962E-03 -9.0807E-04
  5.0509E+02  1.8887E+01  1.8894E+01  1.8197E+01  1.7076E+01  1.3673E+01  2.9217E-04  6.8921E-03 -9.1491E-04
  5.5691E+02  2.0586E+01  2.0593E+01  1.9901E+01  1.8793E+01  1.5429E+01  3.0991E-04  6.9880E-03 -9.2167E-04
  6.1140E+02  2.2367E+01  2.2374E+01  2.1686E+01  2.0590E+01  1.7264E+01  3.2772E-04  7.0820E-03 -9.2823E-04
  6.6663E+02  2.4169E+01  2.4176E+01  2.3492E+01  2.2407E+01  1.9116E+01  3.4502E-04  7.1711E-03 -9.3439E-04
  7.2180E+02  2.5967E+01  2.5974E+01  2.5294E+01  2.4220E+01  2.0961E+01  3.6169E-04  7.2551E-03 -9.4014E-04
  7.8065E+02  2.7886E+01  2.7893E+01  2.7216E+01  2.6153E+01  2.2925E+01  3.7883E-04  7.3398E-03 -9.4587E-04
  8.4168E+02  2.9878E+01  2.9885E+01  2.9212E+01  2.8159E+01  2.4961E+01  3.9606E-04  7.4232E-03 -9.5147E-04
  9.0271E+02  3.1873E+01  3.1880E+01  3.1210E+01  3.0166E+01  2.6997E+01  4.1278E-04  7.5027E-03 -9.5676E-04
  9.6325E+02  3.3856E+01  3.3863E+01  3.3196E+01  3.2161E+01  2.9018E+01  4.2892E-04  7.5781E-03 -9.6172E-04
  1.0271E+03  3.5952E+01  3.5959E+01  3.5295E+01  3.4268E+01  3.1152E+01  4.4551E-04  7.6544E-03 -9.6671E-04
  1.0929E+03  3.8118E+01  3.8126E+01  3.7464E+01  3.6446E+01  3.3354E+01  4.6221E-04  7.7298E-03 -9.7160E-04
  1.1583E+03  4.0278E+01  4.0285E+01  3.9626E+01  3.8616E+01  3.5548E+01  4.7844E-04  7.8020E-03 -9.7623E-04
  1.2227E+03  4.2413E+01  4.2420E+01  4.1764E+01  4.0761E+01  3.7715E+01  4.9411E-04  7.8707E-03 -9.8061E-04
  1.2902E+03  4.4658E+01  4.4665E+01  4.4011E+01  4.3016E+01  3.9992E+01  5.1022E-04  7.9404E-03 -9.8502E-04
  1.3594E+03  4.6965E+01  4.6972E+01  4.6321E+01  4.5333E+01  4.2330E+01  5.2644E-04  8.0096E-03 -9.8936E-04
  1.4279E+03  4.9258E+01  4.9265E+01  4.8617E+01  4.7635E+01  4.4653E+01  5.4221E-04  8.0760E-03 -9.9349E-04
  1.4951E+03  5.1516E+01  5.1524E+01  5.0878E+01  4.9902E+01  4.6939E+01  5.5745E-04  8.1393E-03 -9.9741E-04
  1.5651E+03  5.3880E+01  5.3887E+01  5.3243E+01  5.2274E+01  4.9330E+01  5.7312E-04  8.2037E-03 -1.0014E-03
  1.6369E+03  5.6311E+01  5.6319E+01  5.5677E+01  5.4714E+01  5.1788E+01  5.8893E-04  8.2679E-03 -1.0053E-03
  1.7074E+03  5.8708E+01  5.8716E+01  5.8076E+01  5.7119E+01  5.4211E+01  6.0428E-04  8.3295E-03 -1.0090E-03
  1.7766E+03  6.1072E+01  6.1080E+01  6.0442E+01  5.9490E+01  5.6599E+01  6.1914E-04  8.3885E-03 -1.0125E-03
  1.8486E+03  6.3536E+01  6.3544E+01  6.2908E+01  6.1962E+01  5.9088E+01  6.3442E-04  8.4485E-03 -1.0161E-03
  3.9923E+01  1.1290E+00  1.1345E+00  4.0727E-01  0.0000E+00  0.0000E+00  2.2704E-05  5.5890E-03 -8.3148E-04
