 # Mon Nov 10 20:04:07 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -9.
 # distance(t),tolerance(T) =   7.10612521  7.65639021
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -1.0080E+01  6.8564E-01  6.9099E-01  2.5002E-01  0.0000E+00  0.0000E+00  7.2089E-07  5.3583E-03 -5.4573E-04  0.0000E+00  0.0000E+00
 -1.2115E+01  6.8316E-01  6.8863E-01  2.5114E-01  0.0000E+00  0.0000E+00  2.3056E-05  5.5095E-03 -5.3999E-04  0.0000E+00  0.0000E+00
 -1.3491E+01  6.9200E-01  6.9757E-01  2.6257E-01  0.0000E+00  0.0000E+00  3.9425E-05  5.6209E-03 -5.3631E-04  0.0000E+00  0.0000E+00
 -1.4908E+01  7.2329E-01  7.2898E-01  2.9718E-01  0.0000E+00  0.0000E+00  6.1066E-05  5.7684E-03 -5.3211E-04  0.0000E+00  0.0000E+00
 -1.4650E+01  7.2323E-01  7.2892E-01  2.9728E-01 -2.1434E-01  0.0000E+00  6.1699E-05  5.7755E-03 -5.3249E-04  2.3842E-11  0.0000E+00
 -1.5306E+01  7.7853E-01  7.8432E-01  3.5515E-01 -1.5559E-01  0.0000E+00  7.9719E-05  5.8939E-03 -5.2926E-04  9.3112E-06  0.0000E+00
 -1.5227E+01  8.5087E-01  8.5675E-01  4.2989E-01 -8.1522E-02  0.0000E+00  9.6775E-05  6.0066E-03 -5.2672E-04  1.7230E-05  0.0000E+00
 -1.4504E+01  9.3130E-01  9.3725E-01  5.1230E-01  3.6124E-04  0.0000E+00  1.1122E-04  6.1020E-03 -5.2489E-04  2.3595E-05  0.0000E+00
 -1.3136E+01  1.0263E+00  1.0323E+00  6.0914E-01  9.6741E-02  0.0000E+00  1.2487E-04  6.1921E-03 -5.2341E-04  2.9328E-05  0.0000E+00
 -1.0850E+01  1.1486E+00  1.1547E+00  7.3336E-01  2.2050E-01  0.0000E+00  1.3917E-04  6.2864E-03 -5.2211E-04  3.5050E-05  0.0000E+00
 -8.0882E+00  1.2745E+00  1.2807E+00  8.6089E-01  3.4767E-01  0.0000E+00  1.5148E-04  6.3673E-03 -5.2119E-04  3.9746E-05  0.0000E+00
 -4.6375E+00  1.4158E+00  1.4220E+00  1.0036E+00  4.9005E-01  0.0000E+00  1.6326E-04  6.4445E-03 -5.2048E-04  4.4047E-05  0.0000E+00
 -1.3281E+00  1.5419E+00  1.5482E+00  1.1309E+00  6.1714E-01  0.0000E+00  1.7254E-04  6.5052E-03 -5.2002E-04  4.7309E-05  0.0000E+00
  1.3418E+01  2.0537E+00  2.0602E+00  1.6464E+00  1.1319E+00  0.0000E+00  2.0266E-04  6.7004E-03 -5.1913E-04  5.7159E-05  0.0000E+00
  1.4564E+01  2.0536E+00  2.0601E+00  1.6463E+00  1.1319E+00 -3.9667E-01  2.0308E-04  6.7035E-03 -5.1924E-04  5.7195E-05  5.6455E-13
  1.8123E+01  2.1875E+00  2.1940E+00  1.7810E+00  1.2664E+00 -2.4204E-01  2.0942E-04  6.7434E-03 -5.1911E-04  5.9141E-05  1.6868E-06
  3.1079E+01  2.6262E+00  2.6328E+00  2.2218E+00  1.7069E+00  2.0395E-01  2.2836E-04  6.8625E-03 -5.1895E-04  6.4664E-05  5.7974E-06
  4.7629E+01  3.1618E+00  3.1685E+00  2.7596E+00  2.2444E+00  7.4898E-01  2.4816E-04  6.9852E-03 -5.1903E-04  7.0067E-05  9.7727E-06
  6.5625E+01  3.7252E+00  3.7320E+00  3.3249E+00  2.8095E+00  1.3208E+00  2.6623E-04  7.0959E-03 -5.1931E-04  7.4696E-05  1.3120E-05
  8.6871E+01  4.3750E+00  4.3818E+00  3.9765E+00  3.4609E+00  1.9789E+00  2.8461E-04  7.2070E-03 -5.1975E-04  7.9128E-05  1.6272E-05
  1.0699E+02  4.9807E+00  4.9876E+00  4.5838E+00  4.0680E+00  2.5914E+00  2.9999E-04  7.2988E-03 -5.2024E-04  8.2638E-05  1.8730E-05
