 # Mon Nov 10 17:13:11 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -4.
 # distance(t),tolerance(T) =   2.31949  2.31656553
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -9.7190E+00  1.3075E+00  1.3121E+00  4.7750E-01  0.0000E+00  0.0000E+00  7.6168E-06  4.6155E-03 -7.2048E-04
 -9.8481E+00  1.2394E+00  1.2442E+00  4.2002E-01  0.0000E+00  0.0000E+00  1.5476E-05  4.7423E-03 -7.3215E-04
 -9.5931E+00  1.2057E+00  1.2105E+00  3.9395E-01  0.0000E+00  0.0000E+00  2.1929E-05  4.8373E-03 -7.4078E-04
 -8.5378E+00  1.1895E+00  1.1944E+00  3.8775E-01  0.0000E+00  0.0000E+00  3.1390E-05  4.9652E-03 -7.5224E-04
 -8.5378E+00  1.1895E+00  1.1944E+00  3.8775E-01  3.9080E-08  0.0000E+00  3.1390E-05  4.9652E-03 -7.5224E-04
 -6.8598E+00  1.2072E+00  1.2122E+00  4.1338E-01  2.7740E-02  0.0000E+00  4.0109E-05  5.0714E-03 -7.6159E-04
 -4.4144E+00  1.2542E+00  1.2593E+00  4.6776E-01  8.3720E-02  0.0000E+00  4.8949E-05  5.1723E-03 -7.7037E-04
 -1.5285E+00  1.3211E+00  1.3262E+00  5.4076E-01  1.5807E-01  0.0000E+00  5.6918E-05  5.2584E-03 -7.7778E-04
  2.0189E+00  1.4104E+00  1.4157E+00  6.3580E-01  2.5437E-01  0.0000E+00  6.4852E-05  5.3403E-03 -7.8475E-04
  6.7285E+00  1.5347E+00  1.5401E+00  7.6597E-01  3.8584E-01  0.0000E+00  7.3582E-05  5.4264E-03 -7.9202E-04
  1.1688E+01  1.6691E+00  1.6745E+00  9.0526E-01  5.2625E-01  0.0000E+00  8.1418E-05  5.5007E-03 -7.9823E-04
  1.7343E+01  1.8246E+00  1.8301E+00  1.0654E+00  6.8747E-01  0.0000E+00  8.9210E-05  5.5720E-03 -8.0414E-04
  2.2455E+01  1.9664E+00  1.9719E+00  1.2108E+00  8.3362E-01  0.0000E+00  9.5534E-05  5.6282E-03 -8.0876E-04
  4.3432E+01  2.5555E+00  2.5611E+00  1.8112E+00  1.4366E+00  0.0000E+00  1.1715E-04  5.8104E-03 -8.2354E-04
  4.3432E+01  2.5555E+00  2.5611E+00  1.8112E+00  1.4366E+00  5.8906E-08  1.1715E-04  5.8104E-03 -8.2354E-04
  4.8540E+01  2.7084E+00  2.7141E+00  1.9664E+00  1.5925E+00  1.7933E-01  1.2198E-04  5.8487E-03 -8.2661E-04
  6.5538E+01  3.2138E+00  3.2196E+00  2.4785E+00  2.1060E+00  6.9893E-01  1.3658E-04  5.9612E-03 -8.3552E-04
  8.6534E+01  3.8361E+00  3.8420E+00  3.1075E+00  2.7366E+00  1.3378E+00  1.5241E-04  6.0778E-03 -8.4465E-04
