 # Mon Nov 10 18:35:44 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -1.
 # distance(t),tolerance(T) =   3.60787  3.67449329
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.4618E+01  7.0486E-01  7.0962E-01  2.6977E-01  0.0000E+00  0.0000E+00  1.2561E-07  4.7652E-03 -5.8992E-04  0.0000E+00  0.0000E+00
 -2.8075E+01  5.9316E-01  5.9804E-01  1.6167E-01  0.0000E+00  0.0000E+00  2.1811E-05  4.9082E-03 -5.8513E-04  0.0000E+00  0.0000E+00
 -3.0562E+01  5.2138E-01  5.2634E-01  9.2461E-02  0.0000E+00  0.0000E+00  3.7705E-05  5.0135E-03 -5.8213E-04  0.0000E+00  0.0000E+00
 -3.3497E+01  4.4535E-01  4.5043E-01  1.9757E-02  0.0000E+00  0.0000E+00  5.8719E-05  5.1532E-03 -5.7879E-04  0.0000E+00  0.0000E+00
 -3.3417E+01  4.4573E-01  4.5081E-01  2.0307E-02 -2.3719E-01  0.0000E+00  5.9334E-05  5.1598E-03 -5.7920E-04  2.3522E-11  0.0000E+00
 -3.5131E+01  4.1202E-01  4.1720E-01 -1.0837E-02 -2.7758E-01  0.0000E+00  7.6834E-05  5.2721E-03 -5.7664E-04  9.1900E-06  0.0000E+00
 -3.6099E+01  4.0166E-01  4.0692E-01 -1.8807E-02 -2.9167E-01  0.0000E+00  9.3395E-05  5.3790E-03 -5.7472E-04  1.7014E-05  0.0000E+00
 -3.6266E+01  4.1286E-01  4.1819E-01 -5.6261E-03 -2.8351E-01  0.0000E+00  1.0741E-04  5.4695E-03 -5.7339E-04  2.3308E-05  0.0000E+00
 -3.5736E+01  4.4321E-01  4.4861E-01  2.6557E-02 -2.5594E-01  0.0000E+00  1.2066E-04  5.5551E-03 -5.7238E-04  2.8982E-05  0.0000E+00
 -3.4316E+01  4.9868E-01  5.0415E-01  8.3925E-02 -2.0327E-01  0.0000E+00  1.3454E-04  5.6446E-03 -5.7157E-04  3.4648E-05  0.0000E+00
 -3.2283E+01  5.6795E-01  5.7349E-01  1.5479E-01 -1.3633E-01  0.0000E+00  1.4648E-04  5.7215E-03 -5.7106E-04  3.9302E-05  0.0000E+00
 -2.9512E+01  6.5573E-01  6.6132E-01  2.4407E-01 -5.0703E-02  0.0000E+00  1.5791E-04  5.7949E-03 -5.7073E-04  4.3568E-05  0.0000E+00
 -2.6723E+01  7.4042E-01  7.4606E-01  3.2993E-01  3.2344E-02  0.0000E+00  1.6691E-04  5.8526E-03 -5.7058E-04  4.6804E-05  0.0000E+00
 -1.3529E+01  1.1218E+00  1.1276E+00  7.1496E-01  4.0869E-01  0.0000E+00  1.9610E-04  6.0384E-03 -5.7062E-04  5.6585E-05  0.0000E+00
 -1.2407E+01  1.1222E+00  1.1280E+00  7.1547E-01  4.0904E-01 -4.2732E-01  1.9651E-04  6.0413E-03 -5.7074E-04  5.6621E-05  5.5911E-13
 -9.0762E+00  1.2292E+00  1.2350E+00  8.2317E-01  5.1505E-01 -3.1044E-01  2.0265E-04  6.0794E-03 -5.7080E-04  5.8554E-05  1.6704E-06
  3.2303E+00  1.5913E+00  1.5972E+00  1.1874E+00  8.7432E-01  4.1410E-02  2.2101E-04  6.1928E-03 -5.7119E-04  6.4046E-05  5.7429E-06
  1.9196E+01  2.0511E+00  2.0572E+00  1.6494E+00  1.3315E+00  4.9266E-01  2.4018E-04  6.3099E-03 -5.7184E-04  6.9423E-05  9.6843E-06
  3.6749E+01  2.5493E+00  2.5554E+00  2.1495E+00  1.8273E+00  9.8347E-01  2.5768E-04  6.4155E-03 -5.7261E-04  7.4033E-05  1.3006E-05
  5.7636E+01  3.1367E+00  3.1428E+00  2.7387E+00  2.4125E+00  1.5638E+00  2.7547E-04  6.5216E-03 -5.7355E-04  7.8450E-05  1.6135E-05
  7.7533E+01  3.6932E+00  3.6994E+00  3.2968E+00  2.9672E+00  2.1148E+00  2.9036E-04  6.6092E-03 -5.7443E-04  8.1950E-05  1.8577E-05
  1.0502E+02  4.4598E+00  4.4662E+00  4.0652E+00  3.7319E+00  2.8751E+00  3.0857E-04  6.7151E-03 -5.7564E-04  8.6008E-05  2.1363E-05
  1.3250E+02  5.2256E+00  5.2321E+00  4.8326E+00  4.4960E+00  3.6356E+00  3.2486E-04  6.8086E-03 -5.7680E-04  8.9444E-05  2.3684E-05
  1.6042E+02  6.0044E+00  6.0109E+00  5.6128E+00  5.2733E+00  4.4097E+00  3.3994E-04  6.8940E-03 -5.7794E-04  9.2478E-05  2.5703E-05
  1.9983E+02  7.1064E+00  7.1130E+00  6.7166E+00  6.3736E+00  5.5062E+00  3.5932E-04  7.0023E-03 -5.7948E-04  9.6175E-05  2.8124E-05
  2.4106E+02  8.2633E+00  8.2699E+00  7.8750E+00  7.5288E+00  6.6581E+00  3.7780E-04  7.1039E-03 -5.8102E-04  9.9511E-05  3.0271E-05
  2.8352E+02  9.4602E+00  9.4669E+00  9.0734E+00  8.7244E+00  7.8506E+00  3.9535E-04  7.1990E-03 -5.8253E-04  1.0252E-04  3.2177E-05
  3.2977E+02  1.0771E+01  1.0778E+01  1.0386E+01  1.0034E+01  9.1572E+00  4.1315E-04  7.2940E-03 -5.8409E-04  1.0543E-04  3.3990E-05
  3.7881E+02  1.2169E+01  1.2176E+01  1.1785E+01  1.1430E+01  1.0551E+01  4.3081E-04  7.3869E-03 -5.8568E-04  1.0819E-04  3.5682E-05
  4.2889E+02  1.3606E+01  1.3613E+01  1.3223E+01  1.2866E+01  1.1985E+01  4.4779E-04  7.4750E-03 -5.8722E-04  1.1072E-04  3.7212E-05
  4.7922E+02  1.5058E+01  1.5065E+01  1.4677E+01  1.4318E+01  1.3434E+01  4.6401E-04  7.5580E-03 -5.8871E-04  1.1304E-04  3.8598E-05
  5.3321E+02  1.6627E+01  1.6634E+01  1.6247E+01  1.5886E+01  1.5000E+01  4.8055E-04  7.6415E-03 -5.9024E-04  1.1531E-04  3.9936E-05
  5.8947E+02  1.8273E+01  1.8280E+01  1.7894E+01  1.7530E+01  1.6643E+01  4.9704E-04  7.7237E-03 -5.9177E-04  1.1750E-04  4.1205E-05
  6.4597E+02  1.9937E+01  1.9944E+01  1.9559E+01  1.9194E+01  1.8304E+01  5.1295E-04  7.8020E-03 -5.9326E-04  1.1953E-04  4.2371E-05
  7.0224E+02  2.1605E+01  2.1612E+01  2.1228E+01  2.0861E+01  1.9970E+01  5.2821E-04  7.8762E-03 -5.9468E-04  1.2141E-04  4.3438E-05
  7.6177E+02  2.3381E+01  2.3389E+01  2.3005E+01  2.2637E+01  2.1745E+01  5.4381E-04  7.9512E-03 -5.9613E-04  1.2327E-04  4.4483E-05
  8.2332E+02  2.5231E+01  2.5238E+01  2.4856E+01  2.4486E+01  2.3592E+01  5.5943E-04  8.0254E-03 -5.9758E-04  1.2507E-04  4.5485E-05
  8.8468E+02  2.7087E+01  2.7094E+01  2.6713E+01  2.6341E+01  2.5446E+01  5.7454E-04  8.0963E-03 -5.9898E-04  1.2676E-04  4.6414E-05
  9.4531E+02  2.8933E+01  2.8940E+01  2.8560E+01  2.8186E+01  2.7290E+01  5.8906E-04  8.1637E-03 -6.0032E-04  1.2834E-04  4.7273E-05
  1.0090E+03  3.0884E+01  3.0891E+01  3.0511E+01  3.0137E+01  2.9240E+01  6.0394E-04  8.2321E-03 -6.0169E-04  1.2991E-04  4.8122E-05
  1.0743E+03  3.2899E+01  3.2907E+01  3.2528E+01  3.2152E+01  3.1254E+01  6.1886E-04  8.2999E-03 -6.0305E-04  1.3145E-04  4.8943E-05
  1.1392E+03  3.4912E+01  3.4920E+01  3.4541E+01  3.4164E+01  3.3265E+01  6.3331E-04  8.3650E-03 -6.0436E-04  1.3289E-04  4.9709E-05
  1.2029E+03  3.6903E+01  3.6911E+01  3.6533E+01  3.6155E+01  3.5255E+01  6.4724E-04  8.4271E-03 -6.0562E-04  1.3425E-04  5.0424E-05
  1.2695E+03  3.8995E+01  3.9003E+01  3.8626E+01  3.8246E+01  3.7345E+01  6.6152E-04  8.4902E-03 -6.0691E-04  1.3561E-04  5.1134E-05
  1.3379E+03  4.1155E+01  4.1163E+01  4.0787E+01  4.0406E+01  3.9505E+01  6.7588E-04  8.5529E-03 -6.0819E-04  1.3694E-04  5.1825E-05
  1.4051E+03  4.3292E+01  4.3300E+01  4.2925E+01  4.2543E+01  4.1641E+01  6.8978E-04  8.6132E-03 -6.0942E-04  1.3821E-04  5.2475E-05
  1.4712E+03  4.5407E+01  4.5415E+01  4.5041E+01  4.4658E+01  4.3755E+01  7.0321E-04  8.6709E-03 -6.1060E-04  1.3940E-04  5.3084E-05
  1.5399E+03  4.7619E+01  4.7627E+01  4.7253E+01  4.6869E+01  4.5965E+01  7.1700E-04  8.7297E-03 -6.1180E-04  1.4060E-04  5.3692E-05
 -1.9612E+01  6.4832E-01  6.5411E-01  2.4807E-01  0.0000E+00  0.0000E+00  5.4140E-06  5.7933E-03 -6.7775E-04  0.0000E+00  0.0000E+00
 -2.2077E+01  5.8806E-01  5.9398E-01  1.9112E-01  0.0000E+00  0.0000E+00  3.9050E-05  5.9743E-03 -6.6894E-04  0.0000E+00  0.0000E+00
 -2.3713E+01  5.5473E-01  5.6076E-01  1.6018E-01  0.0000E+00  0.0000E+00  6.3796E-05  6.1077E-03 -6.6327E-04  0.0000E+00  0.0000E+00
 -2.5404E+01  5.2981E-01  5.3597E-01  1.3831E-01  0.0000E+00  0.0000E+00  9.6645E-05  6.2846E-03 -6.5675E-04  0.0000E+00  0.0000E+00
 -2.5164E+01  5.3001E-01  5.3619E-01  1.3868E-01 -2.4491E-01  0.0000E+00  9.7655E-05  6.2930E-03 -6.5720E-04  3.1905E-11  0.0000E+00
 -2.5909E+01  5.3734E-01  5.4363E-01  1.4838E-01 -2.3929E-01  0.0000E+00  1.2504E-04  6.4353E-03 -6.5224E-04  1.2437E-05  0.0000E+00
 -2.5922E+01  5.6392E-01  5.7030E-01  1.7715E-01 -2.1370E-01  0.0000E+00  1.5106E-04  6.5709E-03 -6.4827E-04  2.2960E-05  0.0000E+00
 -2.5303E+01  6.0447E-01  6.1094E-01  2.1954E-01 -1.7393E-01  0.0000E+00  1.7317E-04  6.6858E-03 -6.4536E-04  3.1381E-05  0.0000E+00
 -2.4078E+01  6.6035E-01  6.6691E-01  2.7712E-01 -1.1872E-01  0.0000E+00  1.9413E-04  6.7944E-03 -6.4298E-04  3.8937E-05  0.0000E+00
 -2.2016E+01  7.3964E-01  7.4629E-01  3.5816E-01 -4.0085E-02  0.0000E+00  2.1617E-04  6.9081E-03 -6.4086E-04  4.6448E-05  0.0000E+00
 -1.9529E+01  8.2646E-01  8.3319E-01  4.4645E-01  4.6220E-02  0.0000E+00  2.3518E-04  7.0057E-03 -6.3931E-04  5.2589E-05  0.0000E+00
 -1.6436E+01  9.2791E-01  9.3471E-01  5.4929E-01  1.4721E-01  0.0000E+00  2.5343E-04  7.0990E-03 -6.3807E-04  5.8194E-05  0.0000E+00
 -1.3486E+01  1.0210E+00  1.0278E+00  6.4342E-01  2.3994E-01  0.0000E+00  2.6784E-04  7.1723E-03 -6.3724E-04  6.2432E-05  0.0000E+00
 -4.8648E-01  1.4117E+00  1.4187E+00  1.0376E+00  6.2976E-01  0.0000E+00  3.1476E-04  7.4086E-03 -6.3539E-04  7.5156E-05  0.0000E+00
  5.1917E-01  1.4119E+00  1.4190E+00  1.0378E+00  6.2994E-01 -3.5536E-01  3.1542E-04  7.4123E-03 -6.3552E-04  7.5201E-05  7.4063E-13
  3.6512E+00  1.5164E+00  1.5234E+00  1.1429E+00  7.3423E-01 -2.3813E-01  3.2531E-04  7.4608E-03 -6.3521E-04  7.7700E-05  2.2121E-06
  1.4941E+01  1.8617E+00  1.8689E+00  1.4903E+00  1.0792E+00  1.0462E-01  3.5491E-04  7.6053E-03 -6.3464E-04  8.4771E-05  7.5867E-06
  2.9175E+01  2.2876E+00  2.2949E+00  1.9181E+00  1.5047E+00  5.2947E-01  3.8593E-04  7.7546E-03 -6.3440E-04  9.1650E-05  1.2761E-05
  4.4470E+01  2.7380E+00  2.7454E+00  2.3703E+00  1.9549E+00  9.7920E-01  4.1431E-04  7.8893E-03 -6.3447E-04  9.7510E-05  1.7099E-05
  6.2332E+01  3.2588E+00  3.2663E+00  2.8929E+00  2.4755E+00  1.4996E+00  4.4323E-04  8.0247E-03 -6.3479E-04  1.0309E-04  2.1166E-05
  7.9093E+01  3.7448E+00  3.7524E+00  3.3802E+00  2.9614E+00  1.9852E+00  4.6746E-04  8.1367E-03 -6.3522E-04  1.0749E-04  2.4325E-05
  1.0193E+02  4.4047E+00  4.4124E+00  4.0418E+00  3.6212E+00  2.6450E+00  4.9717E-04  8.2721E-03 -6.3593E-04  1.1256E-04  2.7912E-05
  1.2446E+02  5.0555E+00  5.0633E+00  4.6940E+00  4.2720E+00  3.2958E+00  5.2376E-04  8.3917E-03 -6.3671E-04  1.1683E-04  3.0886E-05
  1.4712E+02  5.7102E+00  5.7181E+00  5.3501E+00  4.9268E+00  3.9506E+00  5.4842E-04  8.5011E-03 -6.3755E-04  1.2058E-04  3.3461E-05
  1.7876E+02  6.6267E+00  6.6347E+00  6.2682E+00  5.8433E+00  4.8674E+00  5.8012E-04  8.6398E-03 -6.3875E-04  1.2512E-04  3.6534E-05
  2.1149E+02  7.5786E+00  7.5866E+00  7.2215E+00  6.7953E+00  5.8197E+00  6.1038E-04  8.7701E-03 -6.4001E-04  1.2919E-04  3.9244E-05
