 # Mon Nov 10 18:39:52 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -17.
 # distance(t),tolerance(T) =   2.28727  2.3255461
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.2487E+01  6.9900E-01  7.0373E-01  3.0306E-01  0.0000E+00  0.0000E+00  1.1075E-07  4.7314E-03 -5.2066E-04  0.0000E+00  0.0000E+00
 -3.6615E+01  5.2543E-01  5.3027E-01  1.3276E-01  0.0000E+00  0.0000E+00  2.1803E-05  4.8738E-03 -5.1474E-04  0.0000E+00  0.0000E+00
 -3.9651E+01  4.0737E-01  4.1230E-01  1.7047E-02  0.0000E+00  0.0000E+00  3.7704E-05  4.9788E-03 -5.1090E-04  0.0000E+00  0.0000E+00
 -4.3376E+01  2.6880E-01  2.7385E-01 -1.1850E-01  0.0000E+00  0.0000E+00  5.8729E-05  5.1179E-03 -5.0646E-04  0.0000E+00  0.0000E+00
 -4.3413E+01  2.6943E-01  2.7448E-01 -1.1772E-01 -2.3781E-01  0.0000E+00  5.9345E-05  5.1245E-03 -5.0681E-04  2.3521E-11  0.0000E+00
 -4.5708E+01  1.8247E-01  1.8761E-01 -2.0234E-01 -3.3724E-01  0.0000E+00  7.6855E-05  5.2363E-03 -5.0338E-04  9.1900E-06  0.0000E+00
 -4.7294E+01  1.2168E-01  1.2690E-01 -2.6096E-01 -4.0484E-01  0.0000E+00  9.3427E-05  5.3428E-03 -5.0064E-04  1.7015E-05  0.0000E+00
 -4.8023E+01  8.9799E-02  9.5094E-02 -2.9104E-01 -4.4229E-01  0.0000E+00  1.0746E-04  5.4330E-03 -4.9862E-04  2.3309E-05  0.0000E+00
 -4.8054E+01  7.9074E-02  8.4437E-02 -3.0009E-01 -4.5813E-01  0.0000E+00  1.2071E-04  5.5183E-03 -4.9695E-04  2.8984E-05  0.0000E+00
 -4.7255E+01  9.1120E-02  9.6556E-02 -2.8632E-01 -4.5128E-01  0.0000E+00  1.3461E-04  5.6075E-03 -4.9546E-04  3.4651E-05  0.0000E+00
 -4.5781E+01  1.2271E-01  1.2821E-01 -2.5328E-01 -4.2403E-01  0.0000E+00  1.4655E-04  5.6841E-03 -4.9437E-04  3.9306E-05  0.0000E+00
 -4.3568E+01  1.7410E-01  1.7966E-01 -2.0052E-01 -3.7667E-01  0.0000E+00  1.5799E-04  5.7573E-03 -4.9349E-04  4.3572E-05  0.0000E+00
 -4.1232E+01  2.2993E-01  2.3554E-01 -1.4363E-01 -3.2393E-01  0.0000E+00  1.6700E-04  5.8148E-03 -4.9290E-04  4.6809E-05  0.0000E+00
 -2.9571E+01  5.1645E-01  5.2220E-01  1.4622E-01 -4.6967E-02  0.0000E+00  1.9622E-04  5.9999E-03 -4.9157E-04  5.6593E-05  0.0000E+00
 -2.8507E+01  5.1723E-01  5.2298E-01  1.4705E-01 -4.6372E-02 -4.3021E-01  1.9663E-04  6.0028E-03 -4.9167E-04  5.6629E-05  5.5911E-13
 -2.5455E+01  6.0362E-01  6.0941E-01  2.3411E-01  3.8171E-02 -3.4083E-01  2.0277E-04  6.0408E-03 -4.9144E-04  5.8563E-05  1.6706E-06
 -1.4040E+01  9.0529E-01  9.1117E-01  5.3773E-01  3.3445E-01 -5.9562E-02  2.2115E-04  6.1538E-03 -4.9100E-04  6.4057E-05  5.7438E-06
  9.6030E-01  1.3022E+00  1.3081E+00  9.3657E-01  7.2598E-01  3.1812E-01  2.4034E-04  6.2705E-03 -4.9080E-04  6.9436E-05  9.6861E-06
  1.7606E+01  1.7429E+00  1.7489E+00  1.3790E+00  1.1621E+00  7.4222E-01  2.5786E-04  6.3757E-03 -4.9081E-04  7.4048E-05  1.3008E-05
  3.7548E+01  2.2719E+00  2.2780E+00  1.9097E+00  1.6866E+00  1.2552E+00  2.7567E-04  6.4814E-03 -4.9099E-04  7.8466E-05  1.6138E-05
  5.6639E+01  2.7797E+00  2.7859E+00  2.4189E+00  2.1909E+00  1.7502E+00  2.9057E-04  6.5688E-03 -4.9126E-04  8.1968E-05  1.8581E-05
  8.3124E+01  3.4868E+00  3.4930E+00  3.1276E+00  2.8938E+00  2.4424E+00  3.0880E-04  6.6744E-03 -4.9172E-04  8.6028E-05  2.1368E-05
  1.0970E+02  4.1994E+00  4.2058E+00  3.8417E+00  3.6030E+00  3.1424E+00  3.2511E-04  6.7675E-03 -4.9223E-04  8.9466E-05  2.3690E-05
  1.3677E+02  4.9291E+00  4.9355E+00  4.5727E+00  4.3296E+00  3.8608E+00  3.4021E-04  6.8527E-03 -4.9278E-04  9.2501E-05  2.5709E-05
  1.7509E+02  5.9682E+00  5.9747E+00  5.6134E+00  5.3649E+00  4.8863E+00  3.5961E-04  6.9606E-03 -4.9358E-04  9.6200E-05  2.8131E-05
  2.1527E+02  7.0653E+00  7.0719E+00  6.7119E+00  6.4586E+00  5.9710E+00  3.7810E-04  7.0619E-03 -4.9443E-04  9.9538E-05  3.0279E-05
  2.5673E+02  8.2057E+00  8.2123E+00  7.8537E+00  7.5959E+00  7.1003E+00  3.9568E-04  7.1567E-03 -4.9530E-04  1.0255E-04  3.2186E-05
  3.0198E+02  9.4593E+00  9.4661E+00  9.1087E+00  8.8467E+00  8.3432E+00  4.1349E-04  7.2514E-03 -4.9623E-04  1.0546E-04  3.4000E-05
  3.5001E+02  1.0801E+01  1.0808E+01  1.0451E+01  1.0185E+01  9.6745E+00  4.3118E-04  7.3441E-03 -4.9720E-04  1.0822E-04  3.5693E-05
  3.9914E+02  1.2184E+01  1.2191E+01  1.1835E+01  1.1566E+01  1.1048E+01  4.4818E-04  7.4319E-03 -4.9817E-04  1.1075E-04  3.7223E-05
  4.4856E+02  1.3585E+01  1.3592E+01  1.3238E+01  1.2965E+01  1.2441E+01  4.6441E-04  7.5146E-03 -4.9912E-04  1.1308E-04  3.8610E-05
  5.0162E+02  1.5102E+01  1.5109E+01  1.4756E+01  1.4479E+01  1.3950E+01  4.8097E-04  7.5979E-03 -5.0011E-04  1.1535E-04  3.9949E-05
  5.5697E+02  1.6696E+01  1.6703E+01  1.6351E+01  1.6071E+01  1.5536E+01  4.9749E-04  7.6799E-03 -5.0111E-04  1.1754E-04  4.1218E-05
  6.1260E+02  1.8311E+01  1.8318E+01  1.7967E+01  1.7684E+01  1.7143E+01  5.1341E-04  7.7579E-03 -5.0210E-04  1.1957E-04  4.2384E-05
  6.6803E+02  1.9931E+01  1.9939E+01  1.9588E+01  1.9303E+01  1.8757E+01  5.2869E-04  7.8319E-03 -5.0305E-04  1.2145E-04  4.3453E-05
  7.2672E+02  2.1660E+01  2.1667E+01  2.1318E+01  2.1030E+01  2.0480E+01  5.4432E-04  7.9067E-03 -5.0403E-04  1.2331E-04  4.4498E-05
  7.8744E+02  2.3462E+01  2.3469E+01  2.3121E+01  2.2830E+01  2.2275E+01  5.5995E-04  7.9806E-03 -5.0502E-04  1.2512E-04  4.5500E-05
  8.4800E+02  2.5272E+01  2.5280E+01  2.4932E+01  2.4639E+01  2.4080E+01  5.7508E-04  8.0513E-03 -5.0599E-04  1.2681E-04  4.6430E-05
  9.0786E+02  2.7074E+01  2.7082E+01  2.6735E+01  2.6439E+01  2.5876E+01  5.8962E-04  8.1186E-03 -5.0691E-04  1.2839E-04  4.7290E-05
  9.7077E+02  2.8981E+01  2.8988E+01  2.8642E+01  2.8344E+01  2.7777E+01  6.0452E-04  8.1868E-03 -5.0786E-04  1.2996E-04  4.8139E-05
  1.0354E+03  3.0952E+01  3.0959E+01  3.0614E+01  3.0314E+01  2.9743E+01  6.1945E-04  8.2544E-03 -5.0882E-04  1.3149E-04  4.8960E-05
  1.0995E+03  3.2922E+01  3.2930E+01  3.2585E+01  3.2283E+01  3.1708E+01  6.3392E-04  8.3193E-03 -5.0974E-04  1.3294E-04  4.9727E-05
  1.1625E+03  3.4872E+01  3.4880E+01  3.4536E+01  3.4232E+01  3.3654E+01  6.4787E-04  8.3812E-03 -5.1062E-04  1.3430E-04  5.0442E-05
  1.2284E+03  3.6922E+01  3.6930E+01  3.6587E+01  3.6281E+01  3.5700E+01  6.6216E-04  8.4441E-03 -5.1153E-04  1.3566E-04  5.1153E-05
  1.2960E+03  3.9041E+01  3.9049E+01  3.8706E+01  3.8399E+01  3.7814E+01  6.7654E-04  8.5067E-03 -5.1244E-04  1.3700E-04  5.1844E-05
  1.3626E+03  4.1139E+01  4.1146E+01  4.0804E+01  4.0495E+01  3.9908E+01  6.9046E-04  8.5669E-03 -5.1332E-04  1.3826E-04  5.2495E-05
  1.4281E+03  4.3215E+01  4.3223E+01  4.2881E+01  4.2570E+01  4.1980E+01  7.0391E-04  8.6244E-03 -5.1417E-04  1.3945E-04  5.3104E-05
  1.4962E+03  4.5387E+01  4.5395E+01  4.5054E+01  4.4742E+01  4.4149E+01  7.1771E-04  8.6830E-03 -5.1503E-04  1.4065E-04  5.3713E-05
 -2.5388E+01  6.4293E-01  6.4868E-01  2.7869E-01  0.0000E+00  0.0000E+00  5.3873E-06  5.7544E-03 -5.9818E-04  0.0000E+00  0.0000E+00
 -2.8303E+01  5.3948E-01  5.4537E-01  1.7826E-01  0.0000E+00  0.0000E+00  3.9043E-05  5.9348E-03 -5.8807E-04  0.0000E+00  0.0000E+00
 -3.0306E+01  4.7400E-01  4.7999E-01  1.1494E-01  0.0000E+00  0.0000E+00  6.3806E-05  6.0678E-03 -5.8145E-04  0.0000E+00  0.0000E+00
 -3.2521E+01  4.0577E-01  4.1190E-01  4.9500E-02  0.0000E+00  0.0000E+00  9.6679E-05  6.2441E-03 -5.7368E-04  0.0000E+00  0.0000E+00
 -3.2354E+01  4.0616E-01  4.1229E-01  5.0031E-02 -2.4790E-01  0.0000E+00  9.7691E-05  6.2524E-03 -5.7407E-04  3.1912E-11  0.0000E+00
 -3.3479E+01  3.7683E-01  3.8307E-01  2.2855E-02 -2.8299E-01  0.0000E+00  1.2509E-04  6.3943E-03 -5.6812E-04  1.2439E-05  0.0000E+00
 -3.3896E+01  3.6881E-01  3.7515E-01  1.6843E-02 -2.9415E-01  0.0000E+00  1.5114E-04  6.5294E-03 -5.6321E-04  2.2966E-05  0.0000E+00
 -3.3642E+01  3.7992E-01  3.8635E-01  2.9619E-02 -2.8560E-01  0.0000E+00  1.7327E-04  6.6440E-03 -5.5952E-04  3.1389E-05  0.0000E+00
 -3.2781E+01  4.0783E-01  4.1435E-01  5.9076E-02 -2.6001E-01  0.0000E+00  1.9425E-04  6.7522E-03 -5.5640E-04  3.8947E-05  0.0000E+00
 -3.1119E+01  4.5764E-01  4.6425E-01  1.1048E-01 -2.1253E-01  0.0000E+00  2.1631E-04  6.8655E-03 -5.5351E-04  4.6461E-05  0.0000E+00
 -2.8992E+01  5.1897E-01  5.2565E-01  1.7315E-01 -1.5314E-01  0.0000E+00  2.3533E-04  6.9629E-03 -5.5131E-04  5.2604E-05  0.0000E+00
 -2.6257E+01  5.9588E-01  6.0263E-01  2.5132E-01 -7.8005E-02  0.0000E+00  2.5360E-04  7.0559E-03 -5.4944E-04  5.8211E-05  0.0000E+00
 -2.3597E+01  6.6952E-01  6.7632E-01  3.2593E-01 -5.7166E-03  0.0000E+00  2.6803E-04  7.1290E-03 -5.4813E-04  6.2451E-05  0.0000E+00
 -1.1574E+01  9.9678E-01  1.0038E+00  6.5627E-01  3.1744E-01  0.0000E+00  3.1500E-04  7.3646E-03 -5.4472E-04  7.5180E-05  0.0000E+00
 -1.0603E+01  9.9721E-01  1.0042E+00  6.5676E-01  3.1779E-01 -3.5848E-01  3.1566E-04  7.3683E-03 -5.4483E-04  7.5225E-05  7.4085E-13
 -7.6465E+00  1.0880E+00  1.0950E+00  7.4811E-01  4.0775E-01 -2.5973E-01  3.2556E-04  7.4167E-03 -5.4421E-04  7.7725E-05  2.2128E-06
  3.0849E+00  1.3932E+00  1.4004E+00  1.0552E+00  7.1078E-01  3.5741E-02  3.5520E-04  7.5607E-03 -5.4271E-04  8.4799E-05  7.5892E-06
  1.6718E+01  1.7774E+00  1.7847E+00  1.4412E+00  1.0928E+00  4.1152E-01  3.8624E-04  7.7095E-03 -5.4152E-04  9.1681E-05  1.2766E-05
  3.1450E+01  2.1901E+00  2.1974E+00  1.8554E+00  1.5036E+00  8.1698E-01  4.1466E-04  7.8439E-03 -5.4075E-04  9.7544E-05  1.7105E-05
  4.8729E+01  2.6727E+00  2.6802E+00  2.3397E+00  1.9845E+00  1.2928E+00  4.4361E-04  7.9789E-03 -5.4022E-04  1.0313E-04  2.1174E-05
  6.4995E+01  3.1269E+00  3.1344E+00  2.7951E+00  2.4373E+00  1.7416E+00  4.6787E-04  8.0906E-03 -5.3996E-04  1.0753E-04  2.4334E-05
  8.7215E+01  3.7482E+00  3.7558E+00  3.4179E+00  3.0571E+00  2.3567E+00  4.9761E-04  8.2256E-03 -5.3985E-04  1.1260E-04  2.7923E-05
  1.0920E+02  4.3646E+00  4.3724E+00  4.0357E+00  3.6722E+00  2.9680E+00  5.2423E-04  8.3448E-03 -5.3991E-04  1.1687E-04  3.0898E-05
  1.3134E+02  4.9878E+00  4.9956E+00  4.6600E+00  4.2943E+00  3.5867E+00  5.4892E-04  8.4540E-03 -5.4008E-04  1.2062E-04  3.3474E-05
  1.6232E+02  5.8640E+00  5.8719E+00  5.5377E+00  5.1692E+00  4.4575E+00  5.8067E-04  8.5923E-03 -5.4046E-04  1.2517E-04  3.6548E-05
  1.9443E+02  6.7777E+00  6.7857E+00  6.4528E+00  6.0817E+00  5.3664E+00  6.1096E-04  8.7222E-03 -5.4096E-04  1.2925E-04  3.9259E-05
  2.2723E+02  7.7174E+00  7.7255E+00  7.3937E+00  7.0204E+00  6.3019E+00  6.3975E-04  8.8439E-03 -5.4154E-04  1.3291E-04  4.1655E-05
  2.6269E+02  8.7406E+00  8.7488E+00  8.4181E+00  8.0426E+00  7.3211E+00  6.6896E-04  8.9656E-03 -5.4223E-04  1.3642E-04  4.3921E-05
  3.0001E+02  9.8258E+00  9.8341E+00  9.5045E+00  9.1270E+00  8.4026E+00  6.9796E-04  9.0848E-03 -5.4298E-04  1.3973E-04  4.6025E-05
  3.3788E+02  1.0935E+01  1.0944E+01  1.0615E+01  1.0236E+01  9.5089E+00  7.2584E-04  9.1978E-03 -5.4377E-04  1.4276E-04  4.7919E-05
