 # Mon Nov 10 17:09:29 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -6.
 # distance(t),tolerance(T) =   3.21227  3.2260923
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -1.4101E+01  1.2860E+00  1.2908E+00  4.4282E-01  0.0000E+00  0.0000E+00  7.4631E-06  4.7923E-03 -3.3769E-04
 -1.4452E+01  1.1925E+00  1.1974E+00  3.6004E-01  0.0000E+00  0.0000E+00  1.5279E-05  4.9219E-03 -3.4316E-04
 -1.4362E+01  1.1403E+00  1.1452E+00  3.1562E-01  0.0000E+00  0.0000E+00  2.1698E-05  5.0189E-03 -3.4721E-04
 -1.3520E+01  1.1000E+00  1.1051E+00  2.8551E-01  0.0000E+00  0.0000E+00  3.1111E-05  5.1496E-03 -3.5258E-04
 -1.3520E+01  1.1000E+00  1.1051E+00  2.8551E-01 -1.6910E-08  0.0000E+00  3.1111E-05  5.1496E-03 -3.5258E-04
 -1.1971E+01  1.0983E+00  1.1035E+00  2.9194E-01  5.6291E-03  0.0000E+00  3.9787E-05  5.2579E-03 -3.5696E-04
 -9.6419E+00  1.1278E+00  1.1331E+00  3.2887E-01  4.2377E-02  0.0000E+00  4.8585E-05  5.3609E-03 -3.6108E-04
 -6.8484E+00  1.1803E+00  1.1857E+00  3.8760E-01  1.0098E-01  0.0000E+00  5.6516E-05  5.4488E-03 -3.6455E-04
 -3.3814E+00  1.2565E+00  1.2620E+00  4.6962E-01  1.8290E-01  0.0000E+00  6.4413E-05  5.5323E-03 -3.6782E-04
  1.2526E+00  1.3676E+00  1.3731E+00  5.8665E-01  2.9985E-01  0.0000E+00  7.3103E-05  5.6201E-03 -3.7122E-04
  6.1549E+00  1.4910E+00  1.4966E+00  7.1509E-01  4.2823E-01  0.0000E+00  8.0904E-05  5.6959E-03 -3.7414E-04
  1.1764E+01  1.6365E+00  1.6422E+00  8.6527E-01  5.7838E-01  0.0000E+00  8.8661E-05  5.7686E-03 -3.7690E-04
  1.6845E+01  1.7706E+00  1.7763E+00  1.0030E+00  7.1611E-01  0.0000E+00  9.4957E-05  5.8259E-03 -3.7907E-04
  3.7766E+01  2.3368E+00  2.3427E+00  1.5807E+00  1.2938E+00  0.0000E+00  1.1648E-04  6.0114E-03 -3.8600E-04
  3.7766E+01  2.3368E+00  2.3427E+00  1.5807E+00  1.2938E+00  5.6559E-08  1.1648E-04  6.0114E-03 -3.8600E-04
  4.2882E+01  2.4853E+00  2.4912E+00  1.7315E+00  1.4446E+00  1.7231E-01  1.2129E-04  6.0505E-03 -3.8744E-04
  5.9918E+01  2.9783E+00  2.9843E+00  2.2313E+00  1.9445E+00  6.7489E-01  1.3583E-04  6.1651E-03 -3.9162E-04
  8.0981E+01  3.5892E+00  3.5953E+00  2.8490E+00  2.5622E+00  1.2976E+00  1.5159E-04  6.2838E-03 -3.9589E-04
  1.0328E+02  4.2371E+00  4.2433E+00  3.5028E+00  3.2161E+00  1.9560E+00  1.6645E-04  6.3912E-03 -3.9971E-04
  1.2908E+02  4.9877E+00  4.9939E+00  4.2593E+00  3.9727E+00  2.7170E+00  1.8197E-04  6.4992E-03 -4.0351E-04
  1.5313E+02  5.6889E+00  5.6952E+00  4.9653E+00  4.6788E+00  3.4268E+00  1.9527E-04  6.5887E-03 -4.0662E-04
  1.8575E+02  6.6422E+00  6.6486E+00  5.9242E+00  5.6379E+00  4.3903E+00  2.1189E-04  6.6970E-03 -4.1035E-04
  2.1786E+02  7.5831E+00  7.5897E+00  6.8700E+00  6.5838E+00  5.3401E+00  2.2706E-04  6.7927E-03 -4.1360E-04
  2.5009E+02  8.5306E+00  8.5372E+00  7.8219E+00  7.5358E+00  6.2957E+00  2.4135E-04  6.8804E-03 -4.1656E-04
  2.9508E+02  9.8580E+00  9.8647E+00  9.1546E+00  8.8687E+00  7.6331E+00  2.6001E-04  6.9916E-03 -4.2026E-04
  3.4162E+02  1.1238E+01  1.1245E+01  1.0539E+01  1.0254E+01  9.0222E+00  2.7809E-04  7.0961E-03 -4.2370E-04
  3.8915E+02  1.2653E+01  1.2660E+01  1.1959E+01  1.1674E+01  1.0446E+01  2.9552E-04  7.1941E-03 -4.2689E-04
  4.4053E+02  1.4191E+01  1.4198E+01  1.3502E+01  1.3217E+01  1.1993E+01  3.1341E-04  7.2921E-03 -4.3005E-04
  4.9465E+02  1.5820E+01  1.5827E+01  1.5135E+01  1.4850E+01  1.3630E+01  3.3138E-04  7.3880E-03 -4.3311E-04
  5.4961E+02  1.7484E+01  1.7491E+01  1.6803E+01  1.6518E+01  1.5302E+01  3.4883E-04  7.4790E-03 -4.3598E-04
  6.0458E+02  1.9157E+01  1.9164E+01  1.8479E+01  1.8195E+01  1.6982E+01  3.6563E-04  7.5648E-03 -4.3866E-04
  6.6328E+02  2.0954E+01  2.0961E+01  2.0280E+01  1.9995E+01  1.8785E+01  3.8293E-04  7.6512E-03 -4.4134E-04
  7.2421E+02  2.2830E+01  2.2837E+01  2.2159E+01  2.1875E+01  2.0668E+01  4.0030E-04  7.7363E-03 -4.4395E-04
  7.8520E+02  2.4718E+01  2.4725E+01  2.4051E+01  2.3767E+01  2.2563E+01  4.1716E-04  7.8174E-03 -4.4642E-04
  8.4574E+02  2.6603E+01  2.6611E+01  2.5939E+01  2.5655E+01  2.4455E+01  4.3343E-04  7.8943E-03 -4.4874E-04
  9.0962E+02  2.8604E+01  2.8611E+01  2.7943E+01  2.7659E+01  2.6461E+01  4.5016E-04  7.9720E-03 -4.5106E-04
  9.7549E+02  3.0679E+01  3.0686E+01  3.0021E+01  2.9737E+01  2.8543E+01  4.6699E-04  8.0489E-03 -4.5334E-04
  1.0410E+03  3.2754E+01  3.2762E+01  3.2099E+01  3.1816E+01  3.0624E+01  4.8335E-04  8.1225E-03 -4.5551E-04
  1.1056E+03  3.4812E+01  3.4820E+01  3.4159E+01  3.3876E+01  3.2687E+01  4.9915E-04  8.1925E-03 -4.5755E-04
  1.1733E+03  3.6981E+01  3.6988E+01  3.6331E+01  3.6048E+01  3.4861E+01  5.1539E-04  8.2635E-03 -4.5961E-04
  1.2426E+03  3.9215E+01  3.9223E+01  3.8568E+01  3.8285E+01  3.7101E+01  5.3174E-04  8.3340E-03 -4.6163E-04
  1.3113E+03  4.1441E+01  4.1448E+01  4.0796E+01  4.0513E+01  3.9331E+01  5.4763E-04  8.4016E-03 -4.6356E-04
  1.3787E+03  4.3637E+01  4.3645E+01  4.2995E+01  4.2712E+01  4.1533E+01  5.6299E-04  8.4661E-03 -4.6539E-04
  1.4491E+03  4.5939E+01  4.5947E+01  4.5299E+01  4.5017E+01  4.3840E+01  5.7878E-04  8.5317E-03 -4.6723E-04
  1.5211E+03  4.8312E+01  4.8320E+01  4.7674E+01  4.7392E+01  4.6217E+01  5.9471E-04  8.5970E-03 -4.6905E-04
  1.5919E+03  5.0654E+01  5.0662E+01  5.0018E+01  4.9736E+01  4.8564E+01  6.1018E-04  8.6597E-03 -4.7079E-04
  1.6614E+03  5.2967E+01  5.2975E+01  5.2333E+01  5.2052E+01  5.0881E+01  6.2515E-04  8.7198E-03 -4.7244E-04
  1.7336E+03  5.5382E+01  5.5390E+01  5.4750E+01  5.4468E+01  5.3300E+01  6.4055E-04  8.7809E-03 -4.7412E-04
 -1.0623E+01  1.1070E+00  1.1128E+00  3.8112E-01  0.0000E+00  0.0000E+00  2.3623E-05  5.8669E-03 -3.8797E-04
 -1.0680E+01  1.0435E+00  1.0495E+00  3.2696E-01  0.0000E+00  0.0000E+00  3.9247E-05  6.0298E-03 -3.9420E-04
 -1.0373E+01  1.0126E+00  1.0187E+00  3.0278E-01  0.0000E+00  0.0000E+00  5.1927E-05  6.1521E-03 -3.9880E-04
 -9.2831E+00  9.9826E-01  1.0045E+00  2.9724E-01  0.0000E+00  0.0000E+00  7.0321E-05  6.3170E-03 -4.0490E-04
 -9.2831E+00  9.9826E-01  1.0045E+00  2.9724E-01  3.3409E-08  0.0000E+00  7.0321E-05  6.3170E-03 -4.0490E-04
 -7.6395E+00  1.0147E+00  1.0211E+00  3.2072E-01  2.4325E-02  0.0000E+00  8.7032E-05  6.4540E-03 -4.0986E-04
 -5.3175E+00  1.0574E+00  1.0639E+00  3.6987E-01  7.3985E-02  0.0000E+00  1.0385E-04  6.5843E-03 -4.1452E-04
 -2.6363E+00  1.1174E+00  1.1239E+00  4.3521E-01  1.3976E-01  0.0000E+00  1.1891E-04  6.6956E-03 -4.1844E-04
  6.0524E-01  1.1967E+00  1.2034E+00  5.1955E-01  2.2453E-01  0.0000E+00  1.3383E-04  6.8015E-03 -4.2213E-04
  4.8456E+00  1.3062E+00  1.3129E+00  6.3415E-01  3.3957E-01  0.0000E+00  1.5017E-04  6.9130E-03 -4.2597E-04
  9.2552E+00  1.4236E+00  1.4304E+00  7.5590E-01  4.6171E-01  0.0000E+00  1.6477E-04  7.0093E-03 -4.2925E-04
  1.4229E+01  1.5586E+00  1.5655E+00  8.9496E-01  6.0116E-01  0.0000E+00  1.7923E-04  7.1017E-03 -4.3236E-04
  1.8686E+01  1.6809E+00  1.6879E+00  1.0205E+00  7.2695E-01  0.0000E+00  1.9093E-04  7.1746E-03 -4.3480E-04
  3.6694E+01  2.1842E+00  2.1913E+00  1.5336E+00  1.2411E+00  0.0000E+00  2.3070E-04  7.4110E-03 -4.4257E-04
  3.6694E+01  2.1842E+00  2.1913E+00  1.5336E+00  1.2411E+00  4.9804E-08  2.3070E-04  7.4110E-03 -4.4257E-04
  4.1024E+01  2.3137E+00  2.3209E+00  1.6652E+00  1.3729E+00  1.5153E-01  2.3952E-04  7.4608E-03 -4.4418E-04
  5.5315E+01  2.7393E+00  2.7466E+00  2.0965E+00  1.8049E+00  5.8820E-01  2.6608E-04  7.6071E-03 -4.4885E-04
  7.2756E+01  3.2588E+00  3.2662E+00  2.6220E+00  2.3309E+00  1.1209E+00  2.9473E-04  7.7589E-03 -4.5362E-04
  9.1010E+01  3.8030E+00  3.8105E+00  3.1713E+00  2.8808E+00  1.6767E+00  3.2160E-04  7.8963E-03 -4.5787E-04
  1.1190E+02  4.4267E+00  4.4343E+00  3.8000E+00  3.5102E+00  2.3119E+00  3.4957E-04  8.0347E-03 -4.6209E-04
  1.3121E+02  5.0041E+00  5.0118E+00  4.3815E+00  4.0921E+00  2.8987E+00  3.7343E-04  8.1494E-03 -4.6555E-04
  1.5717E+02  5.7823E+00  5.7902E+00  5.1647E+00  4.8759E+00  3.6882E+00  4.0316E-04  8.2885E-03 -4.6968E-04
  1.8251E+02  6.5443E+00  6.5522E+00  5.9308E+00  5.6425E+00  4.4598E+00  4.3017E-04  8.4114E-03 -4.7328E-04
  2.0777E+02  7.3062E+00  7.3142E+00  6.6964E+00  6.4086E+00  5.2305E+00  4.5552E-04  8.5241E-03 -4.7654E-04
  2.4274E+02  8.3657E+00  8.3739E+00  7.7607E+00  7.4735E+00  6.3010E+00  4.8853E-04  8.6672E-03 -4.8062E-04
  2.7864E+02  9.4590E+00  9.4673E+00  8.8582E+00  8.5716E+00  7.4044E+00  5.2040E-04  8.8018E-03 -4.8441E-04
  3.1503E+02  1.0573E+01  1.0581E+01  9.9762E+00  9.6901E+00  8.5278E+00  5.5101E-04  8.9281E-03 -4.8792E-04
  3.5411E+02  1.1776E+01  1.1785E+01  1.1183E+01  1.0898E+01  9.7402E+00  5.8234E-04  9.0544E-03 -4.9138E-04
  3.9501E+02  1.3043E+01  1.3052E+01  1.2454E+01  1.2169E+01  1.1016E+01  6.1369E-04  9.1783E-03 -4.9473E-04
  4.3629E+02  1.4330E+01  1.4338E+01  1.3744E+01  1.3459E+01  1.2310E+01  6.4404E-04  9.2958E-03 -4.9786E-04
  4.7735E+02  1.5617E+01  1.5625E+01  1.5034E+01  1.4750E+01  1.3605E+01  6.7319E-04  9.4067E-03 -5.0079E-04
  5.2096E+02  1.6992E+01  1.7001E+01  1.6413E+01  1.6129E+01  1.4989E+01  7.0311E-04  9.5185E-03 -5.0370E-04
  5.6600E+02  1.8422E+01  1.8431E+01  1.7845E+01  1.7562E+01  1.6426E+01  7.3308E-04  9.6286E-03 -5.0654E-04
  6.1087E+02  1.9855E+01  1.9864E+01  1.9281E+01  1.8998E+01  1.7866E+01  7.6209E-04  9.7336E-03 -5.0922E-04
  6.5520E+02  2.1280E+01  2.1288E+01  2.0708E+01  2.0426E+01  1.9297E+01  7.9003E-04  9.8333E-03 -5.1173E-04
  7.0177E+02  2.2785E+01  2.2794E+01  2.2217E+01  2.1935E+01  2.0809E+01  8.1869E-04  9.9341E-03 -5.1425E-04
  7.4959E+02  2.4341E+01  2.4350E+01  2.3775E+01  2.3494E+01  2.2371E+01  8.4746E-04  1.0034E-02 -5.1671E-04
  7.9695E+02  2.5892E+01  2.5901E+01  2.5328E+01  2.5047E+01  2.3928E+01  8.7536E-04  1.0129E-02 -5.1904E-04
  8.4346E+02  2.7423E+01  2.7433E+01  2.6862E+01  2.6581E+01  2.5465E+01  9.0223E-04  1.0220E-02 -5.2125E-04
  8.9204E+02  2.9033E+01  2.9042E+01  2.8474E+01  2.8193E+01  2.7080E+01  9.2982E-04  1.0312E-02 -5.2346E-04
  9.4164E+02  3.0685E+01  3.0695E+01  3.0128E+01  2.9849E+01  2.8739E+01  9.5752E-04  1.0404E-02 -5.2563E-04
  9.9058E+02  3.2326E+01  3.2335E+01  3.1771E+01  3.1492E+01  3.0385E+01  9.8441E-04  1.0492E-02 -5.2770E-04
  1.0385E+03  3.3940E+01  3.3950E+01  3.3388E+01  3.3108E+01  3.2004E+01  1.0103E-03  1.0576E-02 -5.2966E-04
  1.0882E+03  3.5628E+01  3.5637E+01  3.5077E+01  3.4798E+01  3.3697E+01  1.0370E-03  1.0661E-02 -5.3163E-04
  1.1391E+03  3.7361E+01  3.7371E+01  3.6813E+01  3.6534E+01  3.5435E+01  1.0638E-03  1.0746E-02 -5.3358E-04
  1.1889E+03  3.9069E+01  3.9079E+01  3.8522E+01  3.8244E+01  3.7148E+01  1.0897E-03  1.0828E-02 -5.3543E-04
  1.2377E+03  4.0750E+01  4.0760E+01  4.0205E+01  3.9927E+01  3.8833E+01  1.1148E-03  1.0906E-02 -5.3719E-04
  1.2882E+03  4.2501E+01  4.2511E+01  4.1958E+01  4.1680E+01  4.0589E+01  1.1406E-03  1.0986E-02 -5.3897E-04
 -7.9148E+00  9.5008E-01  9.5724E-01  3.2702E-01  0.0000E+00  0.0000E+00  7.1895E-05  7.2347E-03 -4.4649E-04
 -7.7488E+00  9.1022E-01  9.1756E-01  2.9518E-01  0.0000E+00  0.0000E+00  1.0428E-04  7.4433E-03 -4.5350E-04
 -7.2841E+00  8.9563E-01  9.0309E-01  2.8640E-01  0.0000E+00  0.0000E+00  1.3020E-04  7.6002E-03 -4.5866E-04
 -6.0326E+00  9.0056E-01  9.0819E-01  2.9890E-01  0.0000E+00  0.0000E+00  1.6731E-04  7.8120E-03 -4.6549E-04
 -6.0326E+00  9.0056E-01  9.0819E-01  2.9890E-01  6.9035E-08  0.0000E+00  1.6731E-04  7.8120E-03 -4.6549E-04
 -4.3563E+00  9.2973E-01  9.3750E-01  3.3410E-01  3.7207E-02  0.0000E+00  2.0047E-04  7.9884E-03 -4.7103E-04
 -2.0965E+00  9.8073E-01  9.8864E-01  3.9067E-01  9.4769E-02  0.0000E+00  2.3352E-04  8.1565E-03 -4.7621E-04
  4.3222E-01  1.0443E+00  1.0523E+00  4.5883E-01  1.6376E-01  0.0000E+00  2.6289E-04  8.3002E-03 -4.8056E-04
