 # Mon Nov 10 20:27:37 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   20.
 # distance(t),tolerance(T) =   2.84195551  3.09136159
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.4359E+01  7.0651E-01  7.1110E-01  2.7758E-01  0.0000E+00  0.0000E+00 -2.5980E-07  4.5918E-03 -9.9582E-05  0.0000E+00  0.0000E+00
 -2.7922E+01  5.8572E-01  5.9042E-01  1.6034E-01  0.0000E+00  0.0000E+00  2.1213E-05  4.7312E-03 -8.6789E-05  0.0000E+00  0.0000E+00
 -3.0523E+01  5.0639E-01  5.1118E-01  8.3555E-02  0.0000E+00  0.0000E+00  3.6955E-05  4.8340E-03 -7.7916E-05  0.0000E+00  0.0000E+00
 -3.3660E+01  4.1911E-01  4.2400E-01 -4.5280E-04  0.0000E+00  0.0000E+00  5.7767E-05  4.9702E-03 -6.6846E-05  0.0000E+00  0.0000E+00
 -3.3639E+01  4.1950E-01  4.2440E-01  1.0782E-04 -2.1893E-01  0.0000E+00  5.8378E-05  4.9767E-03 -6.6856E-05  2.3471E-11  0.0000E+00
 -3.5540E+01  3.7491E-01  3.7990E-01 -4.1948E-02 -2.7116E-01  0.0000E+00  7.5713E-05  5.0862E-03 -5.8188E-05  9.1721E-06  0.0000E+00
 -3.6735E+01  3.5341E-01  3.5848E-01 -6.1089E-02 -2.9685E-01  0.0000E+00  9.2118E-05  5.1906E-03 -5.0469E-05  1.6985E-05  0.0000E+00
 -3.7126E+01  3.5440E-01  3.5955E-01 -5.8133E-02 -2.9928E-01  0.0000E+00  1.0600E-04  5.2790E-03 -4.4257E-05  2.3272E-05  0.0000E+00
 -3.6835E+01  3.7442E-01  3.7963E-01 -3.6299E-02 -2.8240E-01  0.0000E+00  1.1913E-04  5.3626E-03 -3.8654E-05  2.8942E-05  0.0000E+00
 -3.5696E+01  4.1832E-01  4.2360E-01  9.4696E-03 -2.4168E-01  0.0000E+00  1.3287E-04  5.4501E-03 -3.3056E-05  3.4606E-05  0.0000E+00
 -3.3930E+01  4.7700E-01  4.8234E-01  6.9729E-02 -1.8564E-01  0.0000E+00  1.4469E-04  5.5252E-03 -2.8458E-05  3.9260E-05  0.0000E+00
 -3.1436E+01  5.5405E-01  5.5945E-01  1.4827E-01 -1.1103E-01  0.0000E+00  1.5601E-04  5.5969E-03 -2.4242E-05  4.3526E-05  0.0000E+00
 -2.8880E+01  6.2990E-01  6.3535E-01  2.2527E-01 -3.7053E-02  0.0000E+00  1.6492E-04  5.6533E-03 -2.1042E-05  4.6763E-05  0.0000E+00
 -1.6523E+01  9.8012E-01  9.8571E-01  5.7911E-01  3.0742E-01  0.0000E+00  1.9382E-04  5.8349E-03 -1.1368E-05  5.6552E-05  0.0000E+00
 -1.5445E+01  9.8062E-01  9.8621E-01  5.7966E-01  3.0780E-01 -4.1817E-01  1.9422E-04  5.8378E-03 -1.1334E-05  5.6589E-05  5.5878E-13
 -1.2284E+01  1.0804E+00  1.0860E+00  6.8016E-01  4.0647E-01 -3.1007E-01  2.0030E-04  5.8750E-03 -9.4209E-06  5.8525E-05  1.6695E-06
 -5.3523E-01  1.4205E+00  1.4262E+00  1.0224E+00  7.4337E-01  1.8324E-02  2.1847E-04  5.9859E-03 -3.9858E-06  6.4024E-05  5.7409E-06
  1.4807E+01  1.8562E+00  1.8620E+00  1.4602E+00  1.1759E+00  4.4375E-01  2.3745E-04  6.1005E-03  1.3372E-06  6.9410E-05  9.6824E-06
  3.1757E+01  2.3312E+00  2.3370E+00  1.9371E+00  1.6482E+00  9.0991E-01  2.5477E-04  6.2038E-03  5.9019E-06  7.4030E-05  1.3005E-05
  5.2001E+01  2.8939E+00  2.8998E+00  2.5016E+00  2.2083E+00  1.4642E+00  2.7237E-04  6.3076E-03  1.0276E-05  7.8456E-05  1.6136E-05
  7.1338E+01  3.4290E+00  3.4351E+00  3.0383E+00  2.7414E+00  1.9927E+00  2.8710E-04  6.3934E-03  1.3743E-05  8.1965E-05  1.8580E-05
  9.8116E+01  4.1686E+00  4.1747E+00  3.7797E+00  3.4786E+00  2.7246E+00  3.0512E-04  6.4971E-03  1.7763E-05  8.6034E-05  2.1369E-05
  1.2494E+02  4.9094E+00  4.9156E+00  4.5220E+00  4.2174E+00  3.4589E+00  3.2123E-04  6.5886E-03  2.1166E-05  8.9481E-05  2.3693E-05
  1.5224E+02  5.6644E+00  5.6706E+00  5.2784E+00  4.9706E+00  4.2081E+00  3.3616E-04  6.6723E-03  2.4171E-05  9.2524E-05  2.5715E-05
  1.9085E+02  6.7350E+00  6.7413E+00  6.3507E+00  6.0391E+00  5.2718E+00  3.5533E-04  6.7784E-03  2.7833E-05  9.6233E-05  2.8141E-05
  2.3129E+02  7.8611E+00  7.8675E+00  7.4784E+00  7.1633E+00  6.3918E+00  3.7360E-04  6.8779E-03  3.1136E-05  9.9582E-05  3.0292E-05
  2.7299E+02  9.0281E+00  9.0346E+00  8.6469E+00  8.3287E+00  7.5533E+00  3.9097E-04  6.9711E-03  3.4118E-05  1.0260E-04  3.2202E-05
  3.1847E+02  1.0308E+01  1.0315E+01  9.9282E+00  9.6069E+00  8.8279E+00  4.0857E-04  7.0643E-03  3.6997E-05  1.0553E-04  3.4020E-05
  3.6673E+02  1.1675E+01  1.1681E+01  1.1296E+01  1.0972E+01  1.0190E+01  4.2605E-04  7.1555E-03  3.9724E-05  1.0829E-04  3.5716E-05
  4.1606E+02  1.3081E+01  1.3088E+01  1.2704E+01  1.2377E+01  1.1592E+01  4.4284E-04  7.2418E-03  4.2226E-05  1.1083E-04  3.7250E-05
  4.6567E+02  1.4504E+01  1.4511E+01  1.4128E+01  1.3799E+01  1.3011E+01  4.5888E-04  7.3232E-03  4.4521E-05  1.1317E-04  3.8640E-05
  5.1893E+02  1.6042E+01  1.6049E+01  1.5668E+01  1.5336E+01  1.4545E+01  4.7524E-04  7.4052E-03  4.6768E-05  1.1545E-04  3.9982E-05
  5.7446E+02  1.7657E+01  1.7664E+01  1.7284E+01  1.6950E+01  1.6157E+01  4.9156E-04  7.4859E-03  4.8923E-05  1.1764E-04  4.1255E-05
  6.3026E+02  1.9292E+01  1.9299E+01  1.8919E+01  1.8583E+01  1.7788E+01  5.0729E-04  7.5627E-03  5.0926E-05  1.1968E-04  4.2425E-05
  6.8585E+02  2.0931E+01  2.0938E+01  2.0560E+01  2.0222E+01  1.9424E+01  5.2239E-04  7.6356E-03  5.2781E-05  1.2157E-04  4.3496E-05
  7.4470E+02  2.2678E+01  2.2685E+01  2.2308E+01  2.1968E+01  2.1168E+01  5.3783E-04  7.7092E-03  5.4615E-05  1.2344E-04  4.4545E-05
  8.0557E+02  2.4498E+01  2.4505E+01  2.4128E+01  2.3787E+01  2.2985E+01  5.5328E-04  7.7820E-03  5.6390E-05  1.2526E-04  4.5550E-05
  8.6628E+02  2.6325E+01  2.6332E+01  2.5956E+01  2.5613E+01  2.4809E+01  5.6822E-04  7.8517E-03  5.8052E-05  1.2695E-04  4.6483E-05
  9.2628E+02  2.8143E+01  2.8150E+01  2.7775E+01  2.7430E+01  2.6625E+01  5.8259E-04  7.9179E-03  5.9604E-05  1.2854E-04  4.7346E-05
  9.8931E+02  3.0065E+01  3.0072E+01  2.9698E+01  2.9352E+01  2.8545E+01  5.9731E-04  7.9851E-03  6.1149E-05  1.3012E-04  4.8198E-05
  1.0540E+03  3.2052E+01  3.2059E+01  3.1686E+01  3.1338E+01  3.0530E+01  6.1207E-04  8.0518E-03  6.2654E-05  1.3166E-04  4.9022E-05
  1.1183E+03  3.4037E+01  3.4044E+01  3.3672E+01  3.3322E+01  3.2512E+01  6.2638E-04  8.1157E-03  6.4072E-05  1.3312E-04  4.9792E-05
  1.1815E+03  3.6001E+01  3.6008E+01  3.5637E+01  3.5286E+01  3.4475E+01  6.4016E-04  8.1767E-03  6.5403E-05  1.3448E-04  5.0509E-05
  1.2475E+03  3.8065E+01  3.8072E+01  3.7701E+01  3.7349E+01  3.6537E+01  6.5429E-04  8.2388E-03  6.6735E-05  1.3585E-04  5.1223E-05
  1.3152E+03  4.0198E+01  4.0205E+01  3.9835E+01  3.9481E+01  3.8668E+01  6.6850E-04  8.3005E-03  6.8038E-05  1.3719E-04  5.1916E-05
  1.3819E+03  4.2308E+01  4.2316E+01  4.1946E+01  4.1591E+01  4.0777E+01  6.8226E-04  8.3598E-03  6.9273E-05  1.3846E-04  5.2570E-05
  1.4474E+03  4.4397E+01  4.4405E+01  4.4036E+01  4.3680E+01  4.2864E+01  6.9555E-04  8.4165E-03  7.0436E-05  1.3966E-04  5.3181E-05
  1.5156E+03  4.6582E+01  4.6589E+01  4.6221E+01  4.5864E+01  4.5048E+01  7.0920E-04  8.4743E-03  7.1604E-05  1.4086E-04  5.3792E-05
 -1.9554E+01  6.4982E-01  6.5540E-01  2.5529E-01  0.0000E+00  0.0000E+00  4.2953E-06  5.5878E-03 -1.1441E-04  0.0000E+00  0.0000E+00
 -2.2132E+01  5.8110E-01  5.8682E-01  1.8986E-01  0.0000E+00  0.0000E+00  3.7604E-05  5.7649E-03 -9.6487E-05  0.0000E+00  0.0000E+00
 -2.3881E+01  5.4091E-01  5.4673E-01  1.5201E-01  0.0000E+00  0.0000E+00  6.2108E-05  5.8954E-03 -8.4141E-05  0.0000E+00  0.0000E+00
 -2.5761E+01  5.0589E-01  5.1185E-01  1.2003E-01  0.0000E+00  0.0000E+00  9.4635E-05  6.0684E-03 -6.8845E-05  0.0000E+00  0.0000E+00
 -2.5570E+01  5.0612E-01  5.1207E-01  1.2041E-01 -2.3108E-01  0.0000E+00  9.5636E-05  6.0766E-03 -6.8846E-05  3.1900E-11  0.0000E+00
 -2.6482E+01  5.0393E-01  5.1000E-01  1.2056E-01 -2.3586E-01  0.0000E+00  1.2275E-04  6.2160E-03 -5.6963E-05  1.2436E-05  0.0000E+00
