 # Mon Nov 10 17:04:48 2008
 # MSTW 2008 NLO PDF grid for eigenvector   2.
 # distance(t),tolerance(T) =   7.82507  7.81080892
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.4313E+03  4.5147E+01  4.5155E+01  4.4445E+01  4.4208E+01  4.3143E+01  5.8092E-04  8.7328E-03 -1.0076E-03
  1.5030E+03  4.7500E+01  4.7508E+01  4.6800E+01  4.6563E+01  4.5500E+01  5.9689E-04  8.7988E-03 -1.0115E-03
  1.5735E+03  4.9823E+01  4.9831E+01  4.9125E+01  4.8888E+01  4.7827E+01  6.1240E-04  8.8622E-03 -1.0153E-03
  1.6427E+03  5.2117E+01  5.2126E+01  5.1422E+01  5.1185E+01  5.0125E+01  6.2742E-04  8.9229E-03 -1.0189E-03
  1.7146E+03  5.4513E+01  5.4521E+01  5.3820E+01  5.3583E+01  5.2524E+01  6.4286E-04  8.9847E-03 -1.0225E-03
 -1.2084E+01  1.1629E+00  1.1689E+00  3.6663E-01  0.0000E+00  0.0000E+00  2.3925E-05  6.0370E-03 -8.3668E-04
 -1.2313E+01  1.0857E+00  1.0918E+00  2.9957E-01  0.0000E+00  0.0000E+00  3.9620E-05  6.2025E-03 -8.5011E-04
 -1.2151E+01  1.0441E+00  1.0504E+00  2.6539E-01  0.0000E+00  0.0000E+00  5.2356E-05  6.3267E-03 -8.6003E-04
 -1.1276E+01  1.0150E+00  1.0214E+00  2.4590E-01  0.0000E+00  0.0000E+00  7.0829E-05  6.4940E-03 -8.7319E-04
 -1.1276E+01  1.0150E+00  1.0214E+00  2.4590E-01  3.1128E-10  0.0000E+00  7.0829E-05  6.4940E-03 -8.7319E-04
 -9.8055E+00  1.0187E+00  1.0252E+00  2.5731E-01  1.0924E-02  0.0000E+00  8.7608E-05  6.6329E-03 -8.8390E-04
 -7.6635E+00  1.0490E+00  1.0557E+00  2.9472E-01  4.8125E-02  0.0000E+00  1.0449E-04  6.7651E-03 -8.9394E-04
 -5.1470E+00  1.0982E+00  1.1049E+00  3.4979E-01  1.0305E-01  0.0000E+00  1.1961E-04  6.8780E-03 -9.0240E-04
 -2.0717E+00  1.1671E+00  1.1739E+00  4.2418E-01  1.7732E-01  0.0000E+00  1.3459E-04  6.9853E-03 -9.1036E-04
  1.9838E+00  1.2654E+00  1.2723E+00  5.2805E-01  2.8109E-01  0.0000E+00  1.5099E-04  7.0984E-03 -9.1864E-04
  6.2258E+00  1.3729E+00  1.3799E+00  6.4036E-01  3.9332E-01  0.0000E+00  1.6565E-04  7.1960E-03 -9.2571E-04
  1.1032E+01  1.4983E+00  1.5053E+00  7.7018E-01  5.2308E-01  0.0000E+00  1.8017E-04  7.2896E-03 -9.3242E-04
  1.5352E+01  1.6129E+00  1.6200E+00  8.8827E-01  6.4113E-01  0.0000E+00  1.9191E-04  7.3635E-03 -9.3768E-04
  3.2894E+01  2.0904E+00  2.0977E+00  1.3767E+00  1.1294E+00  0.0000E+00  2.3182E-04  7.6030E-03 -9.5443E-04
  3.2894E+01  2.0904E+00  2.0977E+00  1.3767E+00  1.1294E+00  4.7433E-08  2.3182E-04  7.6030E-03 -9.5443E-04
  3.7132E+01  2.2143E+00  2.2217E+00  1.5028E+00  1.2556E+00  1.4440E-01  2.4067E-04  7.6534E-03 -9.5790E-04
  5.1143E+01  2.6232E+00  2.6307E+00  1.9181E+00  1.6709E+00  5.6258E-01  2.6732E-04  7.8016E-03 -9.6797E-04
  6.8281E+01  3.1252E+00  3.1328E+00  2.4265E+00  2.1793E+00  1.0758E+00  2.9607E-04  7.9552E-03 -9.7826E-04
  8.6249E+01  3.6532E+00  3.6609E+00  2.9601E+00  2.7130E+00  1.6137E+00  3.2304E-04  8.0943E-03 -9.8743E-04
  1.0685E+02  4.2602E+00  4.2681E+00  3.5728E+00  3.3257E+00  2.2307E+00  3.5110E-04  8.2344E-03 -9.9654E-04
  1.2590E+02  4.8237E+00  4.8316E+00  4.1407E+00  3.8937E+00  2.8022E+00  3.7504E-04  8.3505E-03 -1.0040E-03
  1.5155E+02  5.5848E+00  5.5928E+00  4.9071E+00  4.6602E+00  3.5730E+00  4.0486E-04  8.4911E-03 -1.0129E-03
  1.7661E+02  6.3313E+00  6.3394E+00  5.6583E+00  5.4114E+00  4.3279E+00  4.3196E-04  8.6155E-03 -1.0207E-03
  2.0160E+02  7.0789E+00  7.0872E+00  6.4100E+00  6.1632E+00  5.0831E+00  4.5739E-04  8.7295E-03 -1.0277E-03
  2.3623E+02  8.1201E+00  8.1285E+00  7.4563E+00  7.2096E+00  6.1337E+00  4.9051E-04  8.8741E-03 -1.0365E-03
  2.7180E+02  9.1959E+00  9.2043E+00  8.5367E+00  8.2902E+00  7.2183E+00  5.2248E-04  9.0102E-03 -1.0447E-03
  3.0788E+02  1.0293E+01  1.0302E+01  9.6385E+00  9.3921E+00  8.3238E+00  5.5318E-04  9.1378E-03 -1.0522E-03
  3.4665E+02  1.1480E+01  1.1488E+01  1.0829E+01  1.0583E+01  9.5182E+00  5.8460E-04  9.2656E-03 -1.0597E-03
  3.8725E+02  1.2730E+01  1.2739E+01  1.2083E+01  1.1837E+01  1.0776E+01  6.1605E-04  9.3907E-03 -1.0669E-03
  4.2823E+02  1.4000E+01  1.4009E+01  1.3357E+01  1.3111E+01  1.2054E+01  6.4649E-04  9.5095E-03 -1.0737E-03
  4.6901E+02  1.5272E+01  1.5281E+01  1.4633E+01  1.4387E+01  1.3332E+01  6.7573E-04  9.6215E-03 -1.0800E-03
  5.1234E+02  1.6632E+01  1.6641E+01  1.5996E+01  1.5751E+01  1.4699E+01  7.0574E-04  9.7344E-03 -1.0863E-03
  5.5710E+02  1.8047E+01  1.8056E+01  1.7414E+01  1.7169E+01  1.6120E+01  7.3579E-04  9.8457E-03 -1.0924E-03
  6.0170E+02  1.9465E+01  1.9474E+01  1.8835E+01  1.8590E+01  1.7545E+01  7.6490E-04  9.9517E-03 -1.0982E-03
  6.4578E+02  2.0876E+01  2.0885E+01  2.0249E+01  2.0004E+01  1.8961E+01  7.9292E-04  1.0052E-02 -1.1036E-03
  6.9210E+02  2.2367E+01  2.2376E+01  2.1743E+01  2.1498E+01  2.0458E+01  8.2166E-04  1.0154E-02 -1.1090E-03
  7.3967E+02  2.3909E+01  2.3918E+01  2.3288E+01  2.3043E+01  2.2006E+01  8.5051E-04  1.0255E-02 -1.1143E-03
  7.8679E+02  2.5446E+01  2.5455E+01  2.4827E+01  2.4583E+01  2.3548E+01  8.7848E-04  1.0351E-02 -1.1194E-03
  8.3307E+02  2.6964E+01  2.6974E+01  2.6349E+01  2.6104E+01  2.5072E+01  9.0544E-04  1.0443E-02 -1.1241E-03
  8.8142E+02  2.8560E+01  2.8570E+01  2.7947E+01  2.7703E+01  2.6673E+01  9.3310E-04  1.0536E-02 -1.1289E-03
  9.3079E+02  3.0200E+01  3.0210E+01  2.9589E+01  2.9345E+01  2.8317E+01  9.6088E-04  1.0629E-02 -1.1336E-03
  9.7952E+02  3.1828E+01  3.1838E+01  3.1219E+01  3.0975E+01  2.9950E+01  9.8785E-04  1.0717E-02 -1.1380E-03
  1.0272E+03  3.3430E+01  3.3440E+01  3.2824E+01  3.2580E+01  3.1557E+01  1.0138E-03  1.0802E-02 -1.1422E-03
  1.0768E+03  3.5106E+01  3.5115E+01  3.4501E+01  3.4258E+01  3.3236E+01  1.0405E-03  1.0888E-02 -1.1465E-03
  1.1274E+03  3.6827E+01  3.6837E+01  3.6225E+01  3.5981E+01  3.4962E+01  1.0674E-03  1.0974E-02 -1.1507E-03
  1.1770E+03  3.8522E+01  3.8532E+01  3.7923E+01  3.7679E+01  3.6662E+01  1.0935E-03  1.1056E-02 -1.1547E-03
  1.2256E+03  4.0192E+01  4.0202E+01  3.9594E+01  3.9351E+01  3.8336E+01  1.1186E-03  1.1135E-02 -1.1585E-03
  1.2759E+03  4.1932E+01  4.1942E+01  4.1336E+01  4.1092E+01  4.0079E+01  1.1445E-03  1.1215E-02 -1.1623E-03
 -9.0147E+00  9.9810E-01  1.0055E+00  3.1453E-01  0.0000E+00  0.0000E+00  7.2610E-05  7.4288E-03 -9.6289E-04
 -8.9710E+00  9.4803E-01  9.5556E-01  2.7325E-01  0.0000E+00  0.0000E+00  1.0513E-04  7.6402E-03 -9.7800E-04
 -8.6083E+00  9.2563E-01  9.3329E-01  2.5722E-01  0.0000E+00  0.0000E+00  1.3115E-04  7.7990E-03 -9.8913E-04
 -7.5061E+00  9.1978E-01  9.2761E-01  2.5967E-01  0.0000E+00  0.0000E+00  1.6840E-04  8.0136E-03 -1.0039E-03
 -7.5061E+00  9.1978E-01  9.2761E-01  2.5967E-01  4.5217E-08  0.0000E+00  1.6840E-04  8.0136E-03 -1.0039E-03
 -5.9484E+00  9.3974E-01  9.4771E-01  2.8625E-01  2.7589E-02  0.0000E+00  2.0169E-04  8.1921E-03 -1.0158E-03
 -3.8109E+00  9.8187E-01  9.8998E-01  3.3448E-01  7.6273E-02  0.0000E+00  2.3486E-04  8.3622E-03 -1.0270E-03
 -1.3933E+00  1.0377E+00  1.0459E+00  3.9541E-01  1.3758E-01  0.0000E+00  2.6433E-04  8.5076E-03 -1.0364E-03
  1.4833E+00  1.1095E+00  1.1178E+00  4.7189E-01  2.1444E-01  0.0000E+00  2.9333E-04  8.6460E-03 -1.0452E-03
  5.1933E+00  1.2065E+00  1.2149E+00  5.7372E-01  3.1666E-01  0.0000E+00  3.2488E-04  8.7920E-03 -1.0543E-03
  9.0047E+00  1.3090E+00  1.3175E+00  6.8028E-01  4.2358E-01  0.0000E+00  3.5292E-04  8.9182E-03 -1.0621E-03
  1.3258E+01  1.4254E+00  1.4340E+00  8.0057E-01  5.4419E-01  0.0000E+00  3.8054E-04  9.0394E-03 -1.0695E-03
  1.7038E+01  1.5300E+00  1.5387E+00  9.0815E-01  6.5204E-01  0.0000E+00  4.0280E-04  9.1351E-03 -1.0753E-03
  3.2076E+01  1.9540E+00  1.9629E+00  1.3415E+00  1.0862E+00  0.0000E+00  4.7787E-04  9.4457E-03 -1.0937E-03
  3.2076E+01  1.9540E+00  1.9629E+00  1.3415E+00  1.0862E+00  4.1710E-08  4.7787E-04  9.4457E-03 -1.0937E-03
  3.5642E+01  2.0618E+00  2.0708E+00  1.4513E+00  1.1962E+00  1.2680E-01  4.9436E-04  9.5112E-03 -1.0974E-03
  4.7319E+01  2.4137E+00  2.4228E+00  1.8086E+00  1.5540E+00  4.8931E-01  5.4383E-04  9.7039E-03 -1.1084E-03
  6.1397E+01  2.8387E+00  2.8480E+00  2.2392E+00  1.9852E+00  9.2676E-01  5.9684E-04  9.9039E-03 -1.1196E-03
  7.5967E+01  3.2797E+00  3.2891E+00  2.6850E+00  2.4316E+00  1.3787E+00  6.4627E-04  1.0085E-02 -1.1295E-03
  9.2474E+01  3.7808E+00  3.7903E+00  3.1909E+00  2.9379E+00  1.8906E+00  6.9744E-04  1.0268E-02 -1.1394E-03
  1.0759E+02  4.2412E+00  4.2508E+00  3.6551E+00  3.4026E+00  2.3598E+00  7.4086E-04  1.0420E-02 -1.1474E-03
  1.2774E+02  4.8572E+00  4.8669E+00  4.2756E+00  4.0237E+00  2.9863E+00  7.9471E-04  1.0604E-02 -1.1570E-03
  1.4723E+02  5.4558E+00  5.4656E+00  4.8782E+00  4.6267E+00  3.5940E+00  8.4341E-04  1.0766E-02 -1.1653E-03
  1.6651E+02  6.0506E+00  6.0605E+00  5.4765E+00  5.2254E+00  4.1970E+00  8.8893E-04  1.0916E-02 -1.1728E-03
  1.9298E+02  6.8720E+00  6.8821E+00  6.3024E+00  6.0518E+00  5.0287E+00  9.4793E-04  1.1105E-02 -1.1822E-03
  2.1992E+02  7.7136E+00  7.7238E+00  7.1479E+00  6.8979E+00  5.8797E+00  1.0046E-03  1.1284E-02 -1.1908E-03
  2.4701E+02  8.5655E+00  8.5758E+00  8.0035E+00  7.7539E+00  6.7404E+00  1.0589E-03  1.1452E-02 -1.1988E-03
  2.7589E+02  9.4799E+00  9.4903E+00  8.9215E+00  8.6724E+00  7.6633E+00  1.1141E-03  1.1619E-02 -1.2067E-03
  3.0589E+02  1.0437E+01  1.0447E+01  9.8818E+00  9.6332E+00  8.6284E+00  1.1692E-03  1.1784E-02 -1.2143E-03
  3.3596E+02  1.1403E+01  1.1413E+01  1.0851E+01  1.0603E+01  9.6021E+00  1.2224E-03  1.1940E-02 -1.2214E-03
  3.6568E+02  1.2364E+01  1.2375E+01  1.1816E+01  1.1568E+01  1.0571E+01  1.2732E-03  1.2088E-02 -1.2280E-03
  3.9704E+02  1.3386E+01  1.3397E+01  1.2841E+01  1.2593E+01  1.1600E+01  1.3253E-03  1.2237E-02 -1.2346E-03
  4.2925E+02  1.4444E+01  1.4455E+01  1.3901E+01  1.3654E+01  1.2664E+01  1.3772E-03  1.2384E-02 -1.2410E-03
  4.6114E+02  1.5498E+01  1.5509E+01  1.4958E+01  1.4711E+01  1.3725E+01  1.4273E-03  1.2523E-02 -1.2469E-03
  4.9248E+02  1.6542E+01  1.6553E+01  1.6004E+01  1.5758E+01  1.4775E+01  1.4755E-03  1.2656E-02 -1.2526E-03
  5.2524E+02  1.7640E+01  1.7651E+01  1.7105E+01  1.6859E+01  1.5879E+01  1.5247E-03  1.2791E-02 -1.2582E-03
  5.5870E+02  1.8770E+01  1.8781E+01  1.8237E+01  1.7991E+01  1.7015E+01  1.5740E-03  1.2924E-02 -1.2636E-03
  5.9166E+02  1.9891E+01  1.9902E+01  1.9360E+01  1.9115E+01  1.8142E+01  1.6217E-03  1.3051E-02 -1.2688E-03
  6.2389E+02  2.0995E+01  2.1006E+01  2.0466E+01  2.0221E+01  1.9251E+01  1.6675E-03  1.3172E-02 -1.2737E-03
  6.5740E+02  2.2149E+01  2.2161E+01  2.1623E+01  2.1379E+01  2.0411E+01  1.7144E-03  1.3296E-02 -1.2786E-03
  6.9146E+02  2.3331E+01  2.3343E+01  2.2807E+01  2.2563E+01  2.1598E+01  1.7614E-03  1.3418E-02 -1.2833E-03
  7.2492E+02  2.4500E+01  2.4511E+01  2.3977E+01  2.3734E+01  2.2772E+01  1.8069E-03  1.3535E-02 -1.2879E-03
  7.5751E+02  2.5646E+01  2.5657E+01  2.5125E+01  2.4882E+01  2.3922E+01  1.8507E-03  1.3647E-02 -1.2922E-03
  7.9128E+02  2.6840E+01  2.6851E+01  2.6321E+01  2.6078E+01  2.5121E+01  1.8956E-03  1.3761E-02 -1.2965E-03
  8.2560E+02  2.8062E+01  2.8074E+01  2.7545E+01  2.7302E+01  2.6348E+01  1.9406E-03  1.3875E-02 -1.3007E-03
  8.5911E+02  2.9262E+01  2.9274E+01  2.8747E+01  2.8504E+01  2.7552E+01  1.9842E-03  1.3984E-02 -1.3048E-03
  8.9178E+02  3.0440E+01  3.0452E+01  2.9926E+01  2.9684E+01  2.8734E+01  2.0263E-03  1.4089E-02 -1.3086E-03
  9.2553E+02  3.1663E+01  3.1675E+01  3.1151E+01  3.0909E+01  2.9961E+01  2.0694E-03  1.4195E-02 -1.3125E-03
 -7.7546E+00  9.1449E-01  9.2273E-01  2.8809E-01  0.0000E+00  0.0000E+00  9.0621E-05  8.3260E-03 -1.0433E-03
 -7.6067E+00  8.7571E-01  8.8414E-01  2.5738E-01  0.0000E+00  0.0000E+00  1.3258E-04  8.5661E-03 -1.0596E-03
 -7.1733E+00  8.6096E-01  8.6953E-01  2.4849E-01  0.0000E+00  0.0000E+00  1.6613E-04  8.7468E-03 -1.0715E-03
 -6.0063E+00  8.6383E-01  8.7259E-01  2.5898E-01  0.0000E+00  0.0000E+00  2.1415E-04  8.9910E-03 -1.0873E-03
 -6.0063E+00  8.6383E-01  8.7259E-01  2.5898E-01  6.0517E-08  0.0000E+00  2.1415E-04  8.9910E-03 -1.0873E-03
 -4.4494E+00  8.8918E-01  8.9810E-01  2.9039E-01  3.2952E-02  0.0000E+00  2.5701E-04  9.1944E-03 -1.1001E-03
 -2.3645E+00  9.3441E-01  9.4347E-01  3.4122E-01  8.4447E-02  0.0000E+00  2.9972E-04  9.3883E-03 -1.1120E-03
 -4.5330E-02  9.9101E-01  1.0002E+00  4.0248E-01  1.4628E-01  0.0000E+00  3.3765E-04  9.5543E-03 -1.1220E-03
  2.6802E+00  1.0616E+00  1.0709E+00  4.7742E-01  2.2175E-01  0.0000E+00  3.7495E-04  9.7123E-03 -1.1314E-03
  6.1580E+00  1.1551E+00  1.1645E+00  5.7535E-01  3.2025E-01  0.0000E+00  4.1552E-04  9.8791E-03 -1.1412E-03
  9.6994E+00  1.2525E+00  1.2620E+00  6.7648E-01  4.2186E-01  0.0000E+00  4.5157E-04  1.0023E-02 -1.1494E-03
  1.3622E+01  1.3619E+00  1.3716E+00  7.8945E-01  5.3530E-01  0.0000E+00  4.8707E-04  1.0162E-02 -1.1573E-03
  1.7087E+01  1.4595E+00  1.4692E+00  8.8974E-01  6.3596E-01  0.0000E+00  5.1567E-04  1.0271E-02 -1.1634E-03
  3.0731E+01  1.8500E+00  1.8600E+00  1.2888E+00  1.0362E+00  0.0000E+00  6.1206E-04  1.0627E-02 -1.1829E-03
  3.0731E+01  1.8500E+00  1.8600E+00  1.2888E+00  1.0362E+00  3.8251E-08  6.1206E-04  1.0627E-02 -1.1829E-03
  3.3936E+01  1.9485E+00  1.9585E+00  1.3890E+00  1.1367E+00  1.1621E-01  6.3323E-04  1.0702E-02 -1.1869E-03
  4.4376E+01  2.2678E+00  2.2779E+00  1.7134E+00  1.4617E+00  4.4641E-01  6.9668E-04  1.0923E-02 -1.1985E-03
  5.6869E+01  2.6506E+00  2.6609E+00  2.1013E+00  1.8504E+00  8.4168E-01  7.6462E-04  1.1152E-02 -1.2103E-03
  6.9712E+01  3.0451E+00  3.0555E+00  2.5002E+00  2.2500E+00  1.2472E+00  8.2796E-04  1.1360E-02 -1.2207E-03
  8.4174E+01  3.4907E+00  3.5013E+00  2.9502E+00  2.7006E+00  1.7037E+00  8.9347E-04  1.1570E-02 -1.2311E-03
  9.7350E+01  3.8981E+00  3.9088E+00  3.3611E+00  3.1121E+00  2.1199E+00  9.4905E-04  1.1744E-02 -1.2395E-03
  1.1482E+02  4.4405E+00  4.4513E+00  3.9077E+00  3.6593E+00  2.6728E+00  1.0179E-03  1.1955E-02 -1.2495E-03
  1.3163E+02  4.9652E+00  4.9762E+00  4.4360E+00  4.1882E+00  3.2066E+00  1.0802E-03  1.2143E-02 -1.2582E-03
  1.4819E+02  5.4845E+00  5.4956E+00  4.9586E+00  4.7113E+00  3.7342E+00  1.1384E-03  1.2314E-02 -1.2661E-03
  1.7083E+02  6.1988E+00  6.2100E+00  5.6768E+00  5.4303E+00  4.4587E+00  1.2137E-03  1.2533E-02 -1.2758E-03
  1.9376E+02  6.9274E+00  6.9388E+00  6.4092E+00  6.1632E+00  5.1968E+00  1.2861E-03  1.2738E-02 -1.2849E-03
  2.1672E+02  7.6622E+00  7.6737E+00  7.1473E+00  6.9020E+00  5.9403E+00  1.3553E-03  1.2931E-02 -1.2932E-03
  2.4109E+02  8.4481E+00  8.4597E+00  7.9365E+00  7.6917E+00  6.7347E+00  1.4257E-03  1.3125E-02 -1.3013E-03
  2.6632E+02  9.2677E+00  9.2794E+00  8.7592E+00  8.5150E+00  7.5625E+00  1.4959E-03  1.3315E-02 -1.3092E-03
  2.9151E+02  1.0092E+01  1.0104E+01  9.5869E+00  9.3432E+00  8.3949E+00  1.5636E-03  1.3495E-02 -1.3165E-03
  3.1634E+02  1.0911E+01  1.0923E+01  1.0408E+01  1.0165E+01  9.2207E+00  1.6284E-03  1.3665E-02 -1.3234E-03
  3.4245E+02  1.1779E+01  1.1791E+01  1.1279E+01  1.1036E+01  1.0095E+01  1.6946E-03  1.3837E-02 -1.3301E-03
  3.6918E+02  1.2674E+01  1.2686E+01  1.2176E+01  1.1934E+01  1.0997E+01  1.7606E-03  1.4006E-02 -1.3367E-03
  3.9558E+02  1.3564E+01  1.3577E+01  1.3069E+01  1.2828E+01  1.1894E+01  1.8244E-03  1.4168E-02 -1.3428E-03
  4.2145E+02  1.4444E+01  1.4456E+01  1.3951E+01  1.3710E+01  1.2780E+01  1.8855E-03  1.4321E-02 -1.3486E-03
  4.4841E+02  1.5367E+01  1.5379E+01  1.4876E+01  1.4635E+01  1.3709E+01  1.9481E-03  1.4477E-02 -1.3543E-03
  4.7589E+02  1.6315E+01  1.6327E+01  1.5826E+01  1.5586E+01  1.4663E+01  2.0106E-03  1.4630E-02 -1.3599E-03
  5.0290E+02  1.7253E+01  1.7266E+01  1.6767E+01  1.6527E+01  1.5607E+01  2.0711E-03  1.4778E-02 -1.3652E-03
  5.2925E+02  1.8175E+01  1.8187E+01  1.7690E+01  1.7451E+01  1.6534E+01  2.1292E-03  1.4918E-02 -1.3701E-03
