 # Mon Nov 10 17:09:36 2008
 # MSTW 2008 NLO PDF grid for eigenvector   7.
 # distance(t),tolerance(T) =   2.03521  2.04130254
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -1.2487E+01  1.3056E+00  1.3103E+00  4.6555E-01  0.0000E+00  0.0000E+00  8.8082E-06  4.6277E-03 -7.5632E-04
 -1.2784E+01  1.2201E+00  1.2248E+00  3.9071E-01  0.0000E+00  0.0000E+00  1.6996E-05  4.7546E-03 -7.6857E-04
 -1.2659E+01  1.1735E+00  1.1783E+00  3.5188E-01  0.0000E+00  0.0000E+00  2.3710E-05  4.8498E-03 -7.7763E-04
 -1.1777E+01  1.1403E+00  1.1452E+00  3.2880E-01  0.0000E+00  0.0000E+00  3.3539E-05  4.9779E-03 -7.8967E-04
 -1.1777E+01  1.1403E+00  1.1452E+00  3.2880E-01 -2.4102E-10  0.0000E+00  3.3539E-05  4.9779E-03 -7.8967E-04
 -1.0216E+01  1.1441E+00  1.1491E+00  3.4065E-01  1.2124E-02  0.0000E+00  4.2586E-05  5.0843E-03 -7.9948E-04
 -7.8829E+00  1.1783E+00  1.1834E+00  3.8229E-01  5.4308E-02  0.0000E+00  5.1750E-05  5.1853E-03 -8.0869E-04
 -5.0916E+00  1.2345E+00  1.2397E+00  4.4470E-01  1.1719E-01  0.0000E+00  6.0004E-05  5.2716E-03 -8.1647E-04
 -1.6326E+00  1.3140E+00  1.3192E+00  5.2992E-01  2.0286E-01  0.0000E+00  6.8219E-05  5.3535E-03 -8.2379E-04
  2.9865E+00  1.4281E+00  1.4335E+00  6.5001E-01  3.2343E-01  0.0000E+00  7.7251E-05  5.4398E-03 -8.3142E-04
  7.8703E+00  1.5540E+00  1.5594E+00  7.8082E-01  4.5466E-01  0.0000E+00  8.5357E-05  5.5142E-03 -8.3794E-04
  1.3456E+01  1.7015E+00  1.7070E+00  9.3304E-01  6.0729E-01  0.0000E+00  9.3412E-05  5.5856E-03 -8.4414E-04
  1.8515E+01  1.8370E+00  1.8425E+00  1.0722E+00  7.4680E-01  0.0000E+00  9.9948E-05  5.6419E-03 -8.4900E-04
  3.9339E+01  2.4069E+00  2.4126E+00  1.6536E+00  1.3292E+00  0.0000E+00  1.2227E-04  5.8243E-03 -8.6451E-04
  3.9339E+01  2.4070E+00  2.4126E+00  1.6536E+00  1.3292E+00  5.7005E-08  1.2227E-04  5.8243E-03 -8.6451E-04
  4.4428E+01  2.5560E+00  2.5617E+00  1.8050E+00  1.4808E+00  1.7363E-01  1.2726E-04  5.8627E-03 -8.6773E-04
  6.1375E+01  3.0503E+00  3.0562E+00  2.3060E+00  1.9825E+00  6.7912E-01  1.4233E-04  5.9753E-03 -8.7709E-04
  8.2330E+01  3.6619E+00  3.6678E+00  2.9243E+00  2.6015E+00  1.3041E+00  1.5865E-04  6.0921E-03 -8.8666E-04
  1.0452E+02  4.3098E+00  4.3158E+00  3.5782E+00  3.2560E+00  1.9639E+00  1.7403E-04  6.1977E-03 -8.9522E-04
