 # Mon Nov 10 18:37:40 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -11.
 # distance(t),tolerance(T) =   2.28224  2.22075221
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.4873E+01  7.0531E-01  7.1000E-01  2.6919E-01  0.0000E+00  0.0000E+00  1.2658E-07  4.6897E-03 -5.7462E-04  0.0000E+00  0.0000E+00
 -2.8473E+01  5.8138E-01  5.8618E-01  1.4886E-01  0.0000E+00  0.0000E+00  2.1789E-05  4.8316E-03 -5.6959E-04  0.0000E+00  0.0000E+00
 -3.1101E+01  4.9977E-01  5.0466E-01  6.9836E-02  0.0000E+00  0.0000E+00  3.7669E-05  4.9361E-03 -5.6641E-04  0.0000E+00  0.0000E+00
 -3.4273E+01  4.0950E-01  4.1450E-01 -1.7107E-02  0.0000E+00  0.0000E+00  5.8666E-05  5.0747E-03 -5.6284E-04  0.0000E+00  0.0000E+00
 -3.4254E+01  4.0991E-01  4.1491E-01 -1.6529E-02 -2.2071E-01  0.0000E+00  5.9280E-05  5.0813E-03 -5.6323E-04  2.3499E-11  0.0000E+00
 -3.6176E+01  3.6290E-01  3.6799E-01 -6.0974E-02 -2.7566E-01  0.0000E+00  7.6766E-05  5.1927E-03 -5.6049E-04  9.1816E-06  0.0000E+00
 -3.7390E+01  3.3917E-01  3.4435E-01 -8.2305E-02 -3.0374E-01  0.0000E+00  9.3316E-05  5.2989E-03 -5.5839E-04  1.7000E-05  0.0000E+00
 -3.7797E+01  3.3832E-01  3.4357E-01 -8.1163E-02 -3.0815E-01  0.0000E+00  1.0733E-04  5.3888E-03 -5.5692E-04  2.3289E-05  0.0000E+00
 -3.7520E+01  3.5663E-01  3.6195E-01 -6.1011E-02 -2.9310E-01  0.0000E+00  1.2057E-04  5.4737E-03 -5.5577E-04  2.8959E-05  0.0000E+00
 -3.6395E+01  3.9877E-01  4.0417E-01 -1.6971E-02 -2.5426E-01  0.0000E+00  1.3444E-04  5.5627E-03 -5.5481E-04  3.4622E-05  0.0000E+00
 -3.4641E+01  4.5597E-01  4.6143E-01  4.1830E-02 -1.9981E-01  0.0000E+00  1.4637E-04  5.6390E-03 -5.5417E-04  3.9274E-05  0.0000E+00
 -3.2158E+01  5.3163E-01  5.3715E-01  1.1900E-01 -1.2669E-01  0.0000E+00  1.5779E-04  5.7120E-03 -5.5372E-04  4.3537E-05  0.0000E+00
 -2.9610E+01  6.0640E-01  6.1196E-01  1.9493E-01 -5.3878E-02  0.0000E+00  1.6678E-04  5.7692E-03 -5.5347E-04  4.6772E-05  0.0000E+00
 -1.7279E+01  9.5320E-01  9.5890E-01  5.4540E-01  2.8693E-01  0.0000E+00  1.9596E-04  5.9538E-03 -5.5322E-04  5.6550E-05  0.0000E+00
 -1.6202E+01  9.5371E-01  9.5942E-01  5.4597E-01  2.8733E-01 -4.1899E-01  1.9637E-04  5.9567E-03 -5.5333E-04  5.6587E-05  5.5878E-13
 -1.3044E+01  1.0528E+00  1.0585E+00  6.4576E-01  3.8523E-01 -3.1192E-01  2.0251E-04  5.9945E-03 -5.5333E-04  5.8520E-05  1.6694E-06
 -1.3072E+00  1.3908E+00  1.3966E+00  9.8596E-01  7.1994E-01  1.3892E-02  2.2086E-04  6.1072E-03 -5.5354E-04  6.4011E-05  5.7397E-06
  1.4022E+01  1.8244E+00  1.8303E+00  1.4217E+00  1.1503E+00  4.3669E-01  2.4002E-04  6.2235E-03 -5.5399E-04  6.9387E-05  9.6793E-06
  3.0959E+01  2.2975E+00  2.3036E+00  1.8968E+00  1.6206E+00  9.0053E-01  2.5751E-04  6.3285E-03 -5.5460E-04  7.3997E-05  1.2999E-05
  5.1189E+01  2.8584E+00  2.8645E+00  2.4595E+00  2.1787E+00  1.4525E+00  2.7529E-04  6.4338E-03 -5.5537E-04  7.8413E-05  1.6128E-05
  7.0513E+01  3.3921E+00  3.3982E+00  2.9947E+00  2.7102E+00  1.9791E+00  2.9017E-04  6.5210E-03 -5.5612E-04  8.1914E-05  1.8569E-05
  9.7274E+01  4.1298E+00  4.1361E+00  3.7343E+00  3.4455E+00  2.7087E+00  3.0838E-04  6.6262E-03 -5.5715E-04  8.5973E-05  2.1354E-05
  1.2408E+02  4.8690E+00  4.8753E+00  4.4750E+00  4.1826E+00  3.4410E+00  3.2466E-04  6.7191E-03 -5.5817E-04  8.9409E-05  2.3675E-05
  1.5137E+02  5.6224E+00  5.6288E+00  5.2299E+00  4.9342E+00  4.1885E+00  3.3974E-04  6.8040E-03 -5.5918E-04  9.2444E-05  2.5694E-05
  1.8995E+02  6.6911E+00  6.6976E+00  6.3003E+00  6.0007E+00  5.2499E+00  3.5910E-04  6.9116E-03 -5.6056E-04  9.6142E-05  2.8114E-05
  2.3036E+02  7.8154E+00  7.8220E+00  7.4262E+00  7.1230E+00  6.3676E+00  3.7757E-04  7.0126E-03 -5.6194E-04  9.9479E-05  3.0261E-05
  2.7204E+02  8.9807E+00  8.9873E+00  8.5930E+00  8.2865E+00  7.5271E+00  3.9512E-04  7.1072E-03 -5.6330E-04  1.0249E-04  3.2168E-05
