 # Mon Nov 10 18:45:30 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   12.
 # distance(t),tolerance(T) =   3.58013014  3.75812584
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.9671E+01  6.8321E-01  6.8824E-01  2.6898E-01  0.0000E+00  0.0000E+00  1.9514E-07  5.0273E-03 -6.9306E-04  0.0000E+00  0.0000E+00
 -3.3646E+01  5.2854E-01  5.3369E-01  1.1773E-01  0.0000E+00  0.0000E+00  2.2282E-05  5.1741E-03 -6.8981E-04  0.0000E+00  0.0000E+00
 -3.6558E+01  4.2449E-01  4.2972E-01  1.6118E-02  0.0000E+00  0.0000E+00  3.8472E-05  5.2822E-03 -6.8794E-04  0.0000E+00  0.0000E+00
 -4.0105E+01  3.0469E-01  3.1003E-01 -1.0053E-01  0.0000E+00  0.0000E+00  5.9880E-05  5.4255E-03 -6.8612E-04  0.0000E+00  0.0000E+00
 -4.0119E+01  3.0524E-01  3.1059E-01 -9.9812E-02 -2.3394E-01  0.0000E+00  6.0508E-05  5.4323E-03 -6.8662E-04  2.3751E-11  0.0000E+00
 -4.2289E+01  2.3412E-01  2.3957E-01 -1.6849E-01 -3.1596E-01  0.0000E+00  7.8338E-05  5.5474E-03 -6.8527E-04  9.2776E-06  0.0000E+00
 -4.3739E+01  1.8827E-01  1.9380E-01 -2.1207E-01 -3.6785E-01  0.0000E+00  9.5215E-05  5.6570E-03 -6.8450E-04  1.7172E-05  0.0000E+00
 -4.4341E+01  1.6911E-01  1.7472E-01 -2.2934E-01 -3.9194E-01  0.0000E+00  1.0950E-04  5.7498E-03 -6.8415E-04  2.3520E-05  0.0000E+00
 -4.4242E+01  1.7051E-01  1.7619E-01 -2.2620E-01 -3.9508E-01  0.0000E+00  1.2301E-04  5.8375E-03 -6.8406E-04  2.9240E-05  0.0000E+00
 -4.3294E+01  1.9537E-01  2.0112E-01 -1.9954E-01 -3.7482E-01  0.0000E+00  1.3716E-04  5.9292E-03 -6.8422E-04  3.4950E-05  0.0000E+00
 -4.1684E+01  2.3809E-01  2.4391E-01 -1.5529E-01 -3.3593E-01  0.0000E+00  1.4934E-04  6.0079E-03 -6.8453E-04  3.9639E-05  0.0000E+00
 -3.9329E+01  3.0026E-01  3.0613E-01 -9.1700E-02 -2.7733E-01  0.0000E+00  1.6099E-04  6.0831E-03 -6.8500E-04  4.3934E-05  0.0000E+00
 -3.6876E+01  3.6465E-01  3.7058E-01 -2.6193E-02 -2.1567E-01  0.0000E+00  1.7018E-04  6.1422E-03 -6.8546E-04  4.7193E-05  0.0000E+00
 -2.4801E+01  6.7952E-01  6.8561E-01  2.9216E-01  9.0768E-02  0.0000E+00  1.9997E-04  6.3323E-03 -6.8750E-04  5.7035E-05  0.0000E+00
 -2.3720E+01  6.8021E-01  6.8629E-01  2.9290E-01  9.1288E-02 -4.3005E-01  2.0038E-04  6.3353E-03 -6.8765E-04  5.7072E-05  5.6344E-13
 -2.0590E+01  7.7281E-01  7.7892E-01  3.8620E-01  1.8226E-01 -3.3241E-01  2.0665E-04  6.3743E-03 -6.8811E-04  5.9017E-05  1.6833E-06
 -8.9166E+00  1.0928E+00  1.0990E+00  7.0824E-01  4.9751E-01 -2.9826E-02  2.2539E-04  6.4902E-03 -6.8970E-04  6.4540E-05  5.7864E-06
  6.3775E+00  1.5090E+00  1.5154E+00  1.1265E+00  9.0905E-01  3.7030E-01  2.4497E-04  6.6100E-03 -6.9158E-04  6.9945E-05  9.7558E-06
  2.3312E+01  1.9676E+00  1.9740E+00  1.5869E+00  1.3636E+00  8.1499E-01  2.6285E-04  6.7179E-03 -6.9345E-04  7.4577E-05  1.3100E-05
  4.3568E+01  2.5151E+00  2.5215E+00  2.1361E+00  1.9071E+00  1.3490E+00  2.8103E-04  6.8263E-03 -6.9549E-04  7.9012E-05  1.6249E-05
  6.2936E+01  3.0385E+00  3.0450E+00  2.6610E+00  2.4274E+00  1.8617E+00  2.9623E-04  6.9158E-03 -6.9729E-04  8.2527E-05  1.8705E-05
  8.9779E+01  3.7649E+00  3.7716E+00  3.3892E+00  3.1502E+00  2.5758E+00  3.1485E-04  7.0240E-03 -6.9958E-04  8.6600E-05  2.1508E-05
  1.1669E+02  4.4951E+00  4.5019E+00  4.1209E+00  3.8774E+00  3.2955E+00  3.3150E-04  7.1194E-03 -7.0169E-04  9.0048E-05  2.3841E-05
  1.4408E+02  5.2413E+00  5.2480E+00  4.8683E+00  4.6208E+00  4.0323E+00  3.4692E-04  7.2067E-03 -7.0370E-04  9.3091E-05  2.5870E-05
  1.8284E+02  6.3018E+00  6.3087E+00  5.9306E+00  5.6781E+00  5.0816E+00  3.6674E-04  7.3171E-03 -7.0633E-04  9.6798E-05  2.8303E-05
  2.2345E+02  7.4197E+00  7.4266E+00  7.0500E+00  6.7930E+00  6.1892E+00  3.8563E-04  7.4208E-03 -7.0889E-04  1.0014E-04  3.0459E-05
  2.6533E+02  8.5801E+00  8.5871E+00  8.2118E+00  7.9507E+00  7.3404E+00  4.0359E-04  7.5178E-03 -7.1134E-04  1.0316E-04  3.2374E-05
  3.1101E+02  9.8543E+00  9.8614E+00  9.4874E+00  9.2224E+00  8.6059E+00  4.2179E-04  7.6147E-03 -7.1384E-04  1.0607E-04  3.4194E-05
  3.5949E+02  1.1216E+01  1.1224E+01  1.0851E+01  1.0582E+01  9.9596E+00  4.3987E-04  7.7095E-03 -7.1634E-04  1.0884E-04  3.5892E-05
  4.0906E+02  1.2619E+01  1.2627E+01  1.2255E+01  1.1983E+01  1.1355E+01  4.5724E-04  7.7993E-03 -7.1874E-04  1.1137E-04  3.7427E-05
