 # Mon Nov 10 18:58:09 2008
 # MSTW 2008 NLO PDF grid for eigenvector   19.
 # distance(t),tolerance(T) =   3.77260348  7.07912381
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  9.3679E+02  2.8071E+01  2.8079E+01  2.7394E+01  2.7404E+01  2.6940E+01  4.8620E-04  8.4396E-03 -1.0002E-03
  1.0025E+03  3.0126E+01  3.0133E+01  2.9451E+01  2.9458E+01  2.8988E+01  5.0304E-04  8.5156E-03 -1.0050E-03
  1.0672E+03  3.2164E+01  3.2172E+01  3.1492E+01  3.1496E+01  3.1020E+01  5.1930E-04  8.5880E-03 -1.0095E-03
  1.1351E+03  3.4314E+01  3.4322E+01  3.3645E+01  3.3646E+01  3.3165E+01  5.3601E-04  8.6614E-03 -1.0140E-03
  1.2046E+03  3.6531E+01  3.6539E+01  3.5865E+01  3.5863E+01  3.5376E+01  5.5282E-04  8.7341E-03 -1.0185E-03
  1.2735E+03  3.8740E+01  3.8748E+01  3.8076E+01  3.8071E+01  3.7579E+01  5.6917E-04  8.8040E-03 -1.0227E-03
  1.3410E+03  4.0921E+01  4.0929E+01  4.0260E+01  4.0252E+01  3.9756E+01  5.8496E-04  8.8706E-03 -1.0268E-03
  1.4115E+03  4.3208E+01  4.3217E+01  4.2550E+01  4.2540E+01  4.2038E+01  6.0119E-04  8.9382E-03 -1.0309E-03
  1.4837E+03  4.5566E+01  4.5575E+01  4.4910E+01  4.4897E+01  4.4391E+01  6.1756E-04  9.0056E-03 -1.0349E-03
  1.5546E+03  4.7895E+01  4.7904E+01  4.7241E+01  4.7226E+01  4.6716E+01  6.3345E-04  9.0703E-03 -1.0387E-03
  1.6242E+03  5.0196E+01  5.0204E+01  4.9544E+01  4.9527E+01  4.9012E+01  6.4884E-04  9.1322E-03 -1.0424E-03
  1.6966E+03  5.2598E+01  5.2607E+01  5.1948E+01  5.1929E+01  5.1410E+01  6.6465E-04  9.1952E-03 -1.0461E-03
 -3.5274E+01  1.1317E+00  1.1379E+00  3.8458E-01  0.0000E+00  0.0000E+00  2.8295E-05  6.1802E-03 -8.5591E-04
 -3.5746E+01  9.4936E-01  9.5566E-01  2.1179E-01  0.0000E+00  0.0000E+00  4.4717E-05  6.3505E-03 -8.6966E-04
 -3.5713E+01  8.3429E-01  8.4070E-01  1.0367E-01  0.0000E+00  0.0000E+00  5.8015E-05  6.4783E-03 -8.7981E-04
 -3.4921E+01  7.1290E-01  7.1946E-01 -8.6795E-03  0.0000E+00  0.0000E+00  7.7267E-05  6.6504E-03 -8.9327E-04
 -3.4921E+01  7.1290E-01  7.1946E-01 -8.6797E-03 -2.1203E-07  0.0000E+00  7.7267E-05  6.6504E-03 -8.9327E-04
 -3.3303E+01  6.4536E-01  6.5204E-01 -6.9019E-02 -7.1924E-02  0.0000E+00  9.4716E-05  6.7932E-03 -9.0423E-04
 -3.0982E+01  6.1306E-01  6.1986E-01 -9.4666E-02 -1.0453E-01  0.0000E+00  1.1225E-04  6.9291E-03 -9.1450E-04
 -2.8280E+01  6.1258E-01  6.1948E-01 -8.9609E-02 -1.0517E-01  0.0000E+00  1.2794E-04  7.0450E-03 -9.2316E-04
 -2.4999E+01  6.3739E-01  6.4438E-01 -5.9668E-02 -8.0443E-02  0.0000E+00  1.4347E-04  7.1552E-03 -9.3130E-04
 -2.0697E+01  6.9235E-01  6.9943E-01  5.7485E-04 -2.5494E-02  0.0000E+00  1.6045E-04  7.2713E-03 -9.3977E-04
 -1.6220E+01  7.6502E-01  7.7219E-01  7.7707E-02  4.7226E-02  0.0000E+00  1.7562E-04  7.3714E-03 -9.4701E-04
 -1.1167E+01  8.5904E-01  8.6629E-01  1.7593E-01  1.4135E-01  0.0000E+00  1.9063E-04  7.4675E-03 -9.5388E-04
 -6.6386E+00  9.5035E-01  9.5766E-01  2.7049E-01  2.3276E-01  0.0000E+00  2.0277E-04  7.5433E-03 -9.5926E-04
  1.1665E+01  1.3603E+00  1.3678E+00  6.9064E-01  6.4322E-01  0.0000E+00  2.4399E-04  7.7889E-03 -9.7640E-04
  1.1665E+01  1.3603E+00  1.3678E+00  6.9064E-01  6.4322E-01  3.9932E-08  2.4399E-04  7.7889E-03 -9.7640E-04
  1.6118E+01  1.4714E+00  1.4789E+00  8.0382E-01  7.5447E-01  1.2198E-01  2.5312E-04  7.8406E-03 -9.7995E-04
  3.0766E+01  1.8457E+00  1.8533E+00  1.1841E+00  1.1292E+00  4.8641E-01  2.8061E-04  7.9923E-03 -9.9026E-04
  4.8585E+01  2.3164E+00  2.3242E+00  1.6608E+00  1.6005E+00  9.4908E-01  3.1023E-04  8.1497E-03 -1.0008E-03
  6.7187E+01  2.8199E+00  2.8278E+00  2.1697E+00  2.1047E+00  1.4459E+00  3.3800E-04  8.2921E-03 -1.0102E-03
  8.8434E+01  3.4058E+00  3.4138E+00  2.7608E+00  2.6912E+00  2.0254E+00  3.6689E-04  8.4354E-03 -1.0195E-03
  1.0804E+02  3.9541E+00  3.9622E+00  3.3133E+00  3.2401E+00  2.5688E+00  3.9151E-04  8.5542E-03 -1.0271E-03
  1.3435E+02  4.6996E+00  4.7079E+00  4.0638E+00  3.9864E+00  3.3089E+00  4.2217E-04  8.6980E-03 -1.0362E-03
  1.6000E+02  5.4348E+00  5.4431E+00  4.8033E+00  4.7223E+00  4.0395E+00  4.5001E-04  8.8251E-03 -1.0442E-03
  1.8554E+02  6.1738E+00  6.1822E+00  5.5462E+00  5.4620E+00  4.7747E+00  4.7614E-04  8.9416E-03 -1.0514E-03
  2.2087E+02  7.2065E+00  7.2150E+00  6.5836E+00  6.4956E+00  5.8028E+00  5.1014E-04  9.0894E-03 -1.0604E-03
  2.5709E+02  8.2764E+00  8.2851E+00  7.6580E+00  7.5665E+00  6.8688E+00  5.4295E-04  9.2284E-03 -1.0687E-03
  2.9378E+02  9.3703E+00  9.3790E+00  8.7559E+00  8.6612E+00  7.9592E+00  5.7444E-04  9.3587E-03 -1.0765E-03
  3.3315E+02  1.0555E+01  1.0564E+01  9.9443E+00  9.8466E+00  9.1405E+00  6.0666E-04  9.4890E-03 -1.0841E-03
  3.7433E+02  1.1804E+01  1.1813E+01  1.1198E+01  1.1097E+01  1.0387E+01  6.3889E-04  9.6167E-03 -1.0915E-03
  4.1586E+02  1.3076E+01  1.3085E+01  1.2473E+01  1.2369E+01  1.1656E+01  6.7008E-04  9.7378E-03 -1.0984E-03
  4.5716E+02  1.4350E+01  1.4359E+01  1.3750E+01  1.3644E+01  1.2928E+01  7.0003E-04  9.8520E-03 -1.1049E-03
  5.0099E+02  1.5713E+01  1.5722E+01  1.5116E+01  1.5008E+01  1.4289E+01  7.3075E-04  9.9671E-03 -1.1113E-03
  5.4625E+02  1.7131E+01  1.7140E+01  1.6537E+01  1.6427E+01  1.5705E+01  7.6152E-04  1.0080E-02 -1.1176E-03
  5.9131E+02  1.8553E+01  1.8563E+01  1.7963E+01  1.7850E+01  1.7126E+01  7.9130E-04  1.0189E-02 -1.1235E-03
  6.3582E+02  1.9969E+01  1.9978E+01  1.9381E+01  1.9267E+01  1.8540E+01  8.1996E-04  1.0291E-02 -1.1291E-03
  6.8256E+02  2.1465E+01  2.1475E+01  2.0880E+01  2.0764E+01  2.0035E+01  8.4936E-04  1.0395E-02 -1.1346E-03
  7.3054E+02  2.3013E+01  2.3023E+01  2.2430E+01  2.2313E+01  2.1582E+01  8.7886E-04  1.0497E-02 -1.1400E-03
  7.7805E+02  2.4556E+01  2.4565E+01  2.3976E+01  2.3856E+01  2.3123E+01  9.0746E-04  1.0595E-02 -1.1452E-03
  8.2470E+02  2.6081E+01  2.6090E+01  2.5503E+01  2.5382E+01  2.4647E+01  9.3500E-04  1.0689E-02 -1.1501E-03
  8.7340E+02  2.7683E+01  2.7693E+01  2.7108E+01  2.6985E+01  2.6249E+01  9.6327E-04  1.0783E-02 -1.1549E-03
  9.2313E+02  2.9330E+01  2.9340E+01  2.8757E+01  2.8633E+01  2.7895E+01  9.9165E-04  1.0877E-02 -1.1597E-03
  9.7218E+02  3.0965E+01  3.0975E+01  3.0394E+01  3.0268E+01  2.9529E+01  1.0192E-03  1.0968E-02 -1.1643E-03
  1.0202E+03  3.2574E+01  3.2584E+01  3.2005E+01  3.1878E+01  3.1137E+01  1.0457E-03  1.1054E-02 -1.1686E-03
  1.0701E+03  3.4256E+01  3.4266E+01  3.3689E+01  3.3561E+01  3.2819E+01  1.0730E-03  1.1141E-02 -1.1730E-03
  1.1210E+03  3.5985E+01  3.5995E+01  3.5420E+01  3.5291E+01  3.4547E+01  1.1004E-03  1.1228E-02 -1.1773E-03
  1.1709E+03  3.7688E+01  3.7698E+01  3.7125E+01  3.6994E+01  3.6250E+01  1.1270E-03  1.1312E-02 -1.1814E-03
  1.2197E+03  3.9365E+01  3.9375E+01  3.8804E+01  3.8672E+01  3.7926E+01  1.1527E-03  1.1392E-02 -1.1853E-03
  1.2703E+03  4.1111E+01  4.1122E+01  4.0552E+01  4.0419E+01  3.9673E+01  1.1791E-03  1.1474E-02 -1.1892E-03
 -2.2239E+01  9.7124E-01  9.7878E-01  3.2990E-01  0.0000E+00  0.0000E+00  8.2184E-05  7.6173E-03 -9.8503E-04
 -2.2054E+01  8.7077E-01  8.7848E-01  2.3768E-01  0.0000E+00  0.0000E+00  1.1596E-04  7.8342E-03 -1.0005E-03
 -2.1543E+01  8.1425E-01  8.2209E-01  1.8714E-01  0.0000E+00  0.0000E+00  1.4294E-04  7.9972E-03 -1.0119E-03
 -2.0174E+01  7.6708E-01  7.7510E-01  1.4776E-01  0.0000E+00  0.0000E+00  1.8151E-04  8.2171E-03 -1.0270E-03
 -2.0174E+01  7.6708E-01  7.7510E-01  1.4776E-01 -4.9926E-08  0.0000E+00  1.8151E-04  8.2171E-03 -1.0270E-03
 -1.8280E+01  7.5645E-01  7.6461E-01  1.4333E-01 -9.0486E-03  0.0000E+00  2.1590E-04  8.4000E-03 -1.0392E-03
 -1.5795E+01  7.7282E-01  7.8113E-01  1.6544E-01  9.8912E-03  0.0000E+00  2.5014E-04  8.5742E-03 -1.0506E-03
 -1.3059E+01  8.0912E-01  8.1753E-01  2.0649E-01  4.8373E-02  0.0000E+00  2.8054E-04  8.7230E-03 -1.0602E-03
 -9.8623E+00  8.6427E-01  8.7279E-01  2.6606E-01  1.0560E-01  0.0000E+00  3.1042E-04  8.8647E-03 -1.0692E-03
 -5.7986E+00  9.4573E-01  9.5437E-01  3.5207E-01  1.8926E-01  0.0000E+00  3.4291E-04  9.0140E-03 -1.0786E-03
 -1.6693E+00  1.0364E+00  1.0451E+00  4.4654E-01  2.8177E-01  0.0000E+00  3.7177E-04  9.1429E-03 -1.0866E-03
  2.8997E+00  1.1427E+00  1.1516E+00  5.5653E-01  3.8996E-01  0.0000E+00  4.0019E-04  9.2668E-03 -1.0942E-03
  6.9342E+00  1.2403E+00  1.2492E+00  6.5686E-01  4.8891E-01  0.0000E+00  4.2307E-04  9.3645E-03 -1.1001E-03
  2.2835E+01  1.6461E+00  1.6553E+00  1.0715E+00  8.9936E-01  0.0000E+00  5.0018E-04  9.6817E-03 -1.1189E-03
  2.2835E+01  1.6461E+00  1.6553E+00  1.0715E+00  8.9936E-01  3.9261E-08  5.0018E-04  9.6817E-03 -1.1189E-03
  2.6602E+01  1.7510E+00  1.7602E+00  1.1782E+00  1.0052E+00  1.1952E-01  5.1711E-04  9.7486E-03 -1.1227E-03
  3.8868E+01  2.0959E+00  2.1052E+00  1.5282E+00  1.3529E+00  4.6541E-01  5.6787E-04  9.9451E-03 -1.1340E-03
  5.3558E+01  2.5163E+00  2.5258E+00  1.9538E+00  1.7762E+00  8.8856E-01  6.2221E-04  1.0149E-02 -1.1454E-03
  6.8680E+01  2.9551E+00  2.9647E+00  2.3972E+00  2.2176E+00  1.3300E+00  6.7286E-04  1.0334E-02 -1.1556E-03
  8.5739E+01  3.4558E+00  3.4655E+00  2.9023E+00  2.7209E+00  1.8335E+00  7.2526E-04  1.0520E-02 -1.1657E-03
  1.0131E+02  3.9171E+00  3.9269E+00  3.3672E+00  3.1843E+00  2.2972E+00  7.6971E-04  1.0674E-02 -1.1739E-03
  1.2200E+02  4.5355E+00  4.5455E+00  3.9899E+00  3.8053E+00  2.9187E+00  8.2480E-04  1.0862E-02 -1.1837E-03
  1.4196E+02  5.1375E+00  5.1475E+00  4.5956E+00  4.4096E+00  3.5234E+00  8.7460E-04  1.1027E-02 -1.1922E-03
  1.6166E+02  5.7362E+00  5.7464E+00  5.1976E+00  5.0103E+00  4.1247E+00  9.2114E-04  1.1179E-02 -1.1999E-03
  1.8865E+02  6.5637E+00  6.5740E+00  6.0293E+00  5.8405E+00  4.9556E+00  9.8143E-04  1.1372E-02 -1.2095E-03
  2.1607E+02  7.4120E+00  7.4224E+00  6.8813E+00  6.6911E+00  5.8071E+00  1.0393E-03  1.1553E-02 -1.2183E-03
  2.4360E+02  8.2709E+00  8.2814E+00  7.7437E+00  7.5523E+00  6.6691E+00  1.0947E-03  1.1724E-02 -1.2265E-03
  2.7290E+02  9.1930E+00  9.2036E+00  8.6691E+00  8.4767E+00  7.5944E+00  1.1511E-03  1.1894E-02 -1.2346E-03
  3.0331E+02  1.0158E+01  1.0169E+01  9.6374E+00  9.4438E+00  8.5625E+00  1.2073E-03  1.2061E-02 -1.2424E-03
  3.3374E+02  1.1132E+01  1.1143E+01  1.0615E+01  1.0420E+01  9.5397E+00  1.2615E-03  1.2220E-02 -1.2497E-03
  3.6380E+02  1.2102E+01  1.2113E+01  1.1587E+01  1.1392E+01  1.0512E+01  1.3134E-03  1.2369E-02 -1.2564E-03
  3.9549E+02  1.3132E+01  1.3143E+01  1.2620E+01  1.2424E+01  1.1546E+01  1.3664E-03  1.2520E-02 -1.2631E-03
  4.2801E+02  1.4198E+01  1.4209E+01  1.3689E+01  1.3492E+01  1.2614E+01  1.4194E-03  1.2669E-02 -1.2697E-03
  4.6019E+02  1.5261E+01  1.5272E+01  1.4754E+01  1.4556E+01  1.3680E+01  1.4705E-03  1.2811E-02 -1.2758E-03
  4.9179E+02  1.6313E+01  1.6324E+01  1.5808E+01  1.5610E+01  1.4734E+01  1.5195E-03  1.2945E-02 -1.2815E-03
  5.2480E+02  1.7419E+01  1.7431E+01  1.6917E+01  1.6718E+01  1.5844E+01  1.5696E-03  1.3082E-02 -1.2873E-03
  5.5850E+02  1.8558E+01  1.8569E+01  1.8058E+01  1.7858E+01  1.6985E+01  1.6198E-03  1.3216E-02 -1.2929E-03
  5.9170E+02  1.9687E+01  1.9698E+01  1.9189E+01  1.8989E+01  1.8117E+01  1.6684E-03  1.3345E-02 -1.2982E-03
  6.2413E+02  2.0798E+01  2.0810E+01  2.0302E+01  2.0101E+01  1.9230E+01  1.7150E-03  1.3468E-02 -1.3032E-03
  6.5784E+02  2.1961E+01  2.1973E+01  2.1467E+01  2.1266E+01  2.0395E+01  1.7627E-03  1.3593E-02 -1.3082E-03
  6.9209E+02  2.3150E+01  2.3162E+01  2.2658E+01  2.2457E+01  2.1587E+01  1.8105E-03  1.3716E-02 -1.3131E-03
  7.2572E+02  2.4327E+01  2.4338E+01  2.3836E+01  2.3634E+01  2.2766E+01  1.8568E-03  1.3835E-02 -1.3177E-03
  7.5848E+02  2.5480E+01  2.5492E+01  2.4991E+01  2.4789E+01  2.3922E+01  1.9013E-03  1.3949E-02 -1.3221E-03
  7.9240E+02  2.6681E+01  2.6693E+01  2.6194E+01  2.5991E+01  2.5125E+01  1.9470E-03  1.4064E-02 -1.3265E-03
  8.2687E+02  2.7911E+01  2.7923E+01  2.7426E+01  2.7222E+01  2.6357E+01  1.9928E-03  1.4179E-02 -1.3309E-03
  8.6053E+02  2.9118E+01  2.9130E+01  2.8634E+01  2.8431E+01  2.7566E+01  2.0371E-03  1.4289E-02 -1.3350E-03
  8.9333E+02  3.0302E+01  3.0314E+01  2.9820E+01  2.9616E+01  2.8753E+01  2.0798E-03  1.4395E-02 -1.3389E-03
  9.2720E+02  3.1532E+01  3.1544E+01  3.1052E+01  3.0847E+01  2.9985E+01  2.1236E-03  1.4502E-02 -1.3429E-03
 -1.7595E+01  8.8983E-01  8.9827E-01  3.0215E-01  0.0000E+00  0.0000E+00  1.0304E-04  8.5450E-03 -1.0673E-03
 -1.7240E+01  8.1691E-01  8.2555E-01  2.3682E-01  0.0000E+00  0.0000E+00  1.4662E-04  8.7914E-03 -1.0839E-03
 -1.6617E+01  7.7945E-01  7.8823E-01  2.0484E-01  0.0000E+00  0.0000E+00  1.8141E-04  8.9765E-03 -1.0962E-03
 -1.5145E+01  7.5535E-01  7.6433E-01  1.8789E-01  0.0000E+00  0.0000E+00  2.3112E-04  9.2266E-03 -1.1123E-03
 -1.5145E+01  7.5535E-01  7.6433E-01  1.8789E-01 -1.7486E-09  0.0000E+00  2.3112E-04  9.2266E-03 -1.1123E-03
 -1.3256E+01  7.6120E-01  7.7034E-01  1.9944E-01  9.1436E-03  0.0000E+00  2.7542E-04  9.4347E-03 -1.1254E-03
 -1.0836E+01  7.9042E-01  7.9970E-01  2.3391E-01  4.1704E-02  0.0000E+00  3.1949E-04  9.6331E-03 -1.1376E-03
 -8.2154E+00  8.3519E-01  8.4461E-01  2.8305E-01  8.9304E-02  0.0000E+00  3.5860E-04  9.8026E-03 -1.1478E-03
 -5.1925E+00  8.9603E-01  9.0557E-01  3.4795E-01  1.5281E-01  0.0000E+00  3.9704E-04  9.9641E-03 -1.1575E-03
 -1.3911E+00  9.8070E-01  9.9037E-01  4.3679E-01  2.4026E-01  0.0000E+00  4.3881E-04  1.0134E-02 -1.1674E-03
  2.4369E+00  1.0716E+00  1.0814E+00  5.3122E-01  3.3354E-01  0.0000E+00  4.7589E-04  1.0282E-02 -1.1759E-03
  6.6403E+00  1.1758E+00  1.1857E+00  6.3874E-01  4.4001E-01  0.0000E+00  5.1240E-04  1.0423E-02 -1.1840E-03
  1.0330E+01  1.2699E+00  1.2798E+00  7.3536E-01  5.3583E-01  0.0000E+00  5.4179E-04  1.0535E-02 -1.1902E-03
  2.4719E+01  1.6525E+00  1.6627E+00  1.1261E+00  9.2414E-01  0.0000E+00  6.4077E-04  1.0897E-02 -1.2102E-03
  2.4719E+01  1.6525E+00  1.6627E+00  1.1261E+00  9.2414E-01  3.6931E-08  6.4077E-04  1.0897E-02 -1.2102E-03
  2.8091E+01  1.7499E+00  1.7602E+00  1.2251E+00  1.0227E+00  1.1230E-01  6.6248E-04  1.0974E-02 -1.2143E-03
  3.9017E+01  2.0674E+00  2.0778E+00  1.5473E+00  1.3436E+00  4.3392E-01  7.2755E-04  1.1198E-02 -1.2261E-03
  5.2009E+01  2.4500E+00  2.4606E+00  1.9347E+00  1.7297E+00  8.2234E-01  7.9718E-04  1.1432E-02 -1.2382E-03
  6.5296E+01  2.8458E+00  2.8565E+00  2.3346E+00  2.1286E+00  1.2233E+00  8.6204E-04  1.1643E-02 -1.2489E-03
  8.0196E+01  3.2938E+00  3.3047E+00  2.7867E+00  2.5797E+00  1.6767E+00  9.2909E-04  1.1857E-02 -1.2595E-03
  9.3728E+01  3.7041E+00  3.7150E+00  3.2003E+00  2.9925E+00  2.0914E+00  9.8594E-04  1.2034E-02 -1.2681E-03
  1.1162E+02  4.2508E+00  4.2620E+00  3.7510E+00  3.5423E+00  2.6435E+00  1.0564E-03  1.2248E-02 -1.2784E-03
  1.2879E+02  4.7802E+00  4.7914E+00  4.2837E+00  4.0742E+00  3.1775E+00  1.1200E-03  1.2438E-02 -1.2873E-03
  1.4567E+02  5.3042E+00  5.3156E+00  4.8108E+00  4.6007E+00  3.7060E+00  1.1794E-03  1.2613E-02 -1.2953E-03
  1.6871E+02  6.0252E+00  6.0367E+00  5.5355E+00  5.3247E+00  4.4324E+00  1.2564E-03  1.2834E-02 -1.3053E-03
  1.9200E+02  6.7607E+00  6.7723E+00  6.2745E+00  6.0630E+00  5.1731E+00  1.3302E-03  1.3043E-02 -1.3146E-03
  2.1528E+02  7.5024E+00  7.5141E+00  7.0193E+00  6.8072E+00  5.9196E+00  1.4008E-03  1.3239E-02 -1.3231E-03
  2.3996E+02  8.2955E+00  8.3073E+00  7.8155E+00  7.6028E+00  6.7176E+00  1.4727E-03  1.3435E-02 -1.3314E-03
  2.6549E+02  9.1225E+00  9.1345E+00  8.6455E+00  8.4323E+00  7.5493E+00  1.5443E-03  1.3627E-02 -1.3395E-03
  2.9094E+02  9.9545E+00  9.9666E+00  9.4802E+00  9.2666E+00  8.3858E+00  1.6132E-03  1.3809E-02 -1.3470E-03
  3.1600E+02  1.0780E+01  1.0792E+01  1.0308E+01  1.0094E+01  9.2156E+00  1.6792E-03  1.3982E-02 -1.3540E-03
  3.4234E+02  1.1655E+01  1.1667E+01  1.1186E+01  1.0971E+01  1.0095E+01  1.7466E-03  1.4155E-02 -1.3609E-03
  3.6929E+02  1.2557E+01  1.2570E+01  1.2091E+01  1.1876E+01  1.1001E+01  1.8139E-03  1.4327E-02 -1.3676E-03
  3.9588E+02  1.3455E+01  1.3467E+01  1.2990E+01  1.2775E+01  1.1903E+01  1.8788E-03  1.4490E-02 -1.3739E-03
  4.2193E+02  1.4341E+01  1.4353E+01  1.3878E+01  1.3663E+01  1.2792E+01  1.9410E-03  1.4645E-02 -1.3798E-03
  4.4907E+02  1.5271E+01  1.5283E+01  1.4810E+01  1.4595E+01  1.3726E+01  2.0047E-03  1.4802E-02 -1.3857E-03
  4.7671E+02  1.6225E+01  1.6238E+01  1.5767E+01  1.5551E+01  1.4684E+01  2.0683E-03  1.4958E-02 -1.3914E-03
  5.0387E+02  1.7170E+01  1.7183E+01  1.6714E+01  1.6498E+01  1.5632E+01  2.1298E-03  1.5106E-02 -1.3968E-03
