 # Mon Nov 10 20:57:32 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -15.
 # distance(t),tolerance(T) =   1.39333162  2.74315917
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -4.1767E+01  6.9754E-01  7.0227E-01  2.6482E-01  0.0000E+00  0.0000E+00  2.3342E-07  4.7280E-03 -6.0463E-04  0.0000E+00  0.0000E+00
 -4.6128E+01  4.8492E-01  4.8976E-01  5.5765E-02  0.0000E+00  0.0000E+00  2.2019E-05  4.8703E-03 -6.0006E-04  0.0000E+00  0.0000E+00
 -4.9304E+01  3.3943E-01  3.4435E-01 -8.7167E-02  0.0000E+00  0.0000E+00  3.7990E-05  4.9753E-03 -5.9722E-04  0.0000E+00  0.0000E+00
 -5.3163E+01  1.6621E-01  1.7125E-01 -2.5708E-01  0.0000E+00  0.0000E+00  5.9111E-05  5.1143E-03 -5.9410E-04  0.0000E+00  0.0000E+00
 -5.3153E+01  1.6705E-01  1.7210E-01 -2.5607E-01 -2.8395E-01  0.0000E+00  5.9729E-05  5.1210E-03 -5.9452E-04  2.3547E-11  0.0000E+00
 -5.5464E+01  5.3412E-02  5.8544E-02 -3.6716E-01 -4.1324E-01  0.0000E+00  7.7320E-05  5.2327E-03 -5.9214E-04  9.1999E-06  0.0000E+00
 -5.7028E+01 -3.0894E-02 -2.5676E-02 -4.4909E-01 -5.0604E-01  0.0000E+00  9.3971E-05  5.3392E-03 -5.9038E-04  1.7033E-05  0.0000E+00
 -5.7715E+01 -8.1466E-02 -7.6175E-02 -4.9770E-01 -5.6358E-01  0.0000E+00  1.0807E-04  5.4294E-03 -5.8919E-04  2.3333E-05  0.0000E+00
 -5.7685E+01 -1.0881E-01 -1.0345E-01 -5.2321E-01 -5.9732E-01  0.0000E+00  1.2139E-04  5.5147E-03 -5.8831E-04  2.9013E-05  0.0000E+00
 -5.6801E+01 -1.1308E-01 -1.0765E-01 -5.2560E-01 -6.0808E-01  0.0000E+00  1.3535E-04  5.6039E-03 -5.8764E-04  3.4686E-05  0.0000E+00
 -5.5238E+01 -9.4633E-02 -8.9139E-02 -5.0556E-01 -5.9505E-01  0.0000E+00  1.4736E-04  5.6805E-03 -5.8725E-04  3.9345E-05  0.0000E+00
 -5.2923E+01 -5.5012E-02 -4.9459E-02 -4.6445E-01 -5.6047E-01  0.0000E+00  1.5886E-04  5.7536E-03 -5.8703E-04  4.3614E-05  0.0000E+00
