 # Mon Nov 10 18:07:13 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   4.
 # distance(t),tolerance(T) =   1.4821  1.48233425
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6414E+01  7.0475E-01  7.0946E-01  2.7081E-01  0.0000E+00  0.0000E+00  1.2510E-07  4.7129E-03 -3.5283E-04  0.0000E+00  0.0000E+00
 -3.0151E+01  5.6928E-01  5.7411E-01  1.3893E-01  0.0000E+00  0.0000E+00  2.1796E-05  4.8551E-03 -3.4415E-04  0.0000E+00  0.0000E+00
 -3.2888E+01  4.7912E-01  4.8403E-01  5.1340E-02  0.0000E+00  0.0000E+00  3.7682E-05  4.9598E-03 -3.3830E-04  0.0000E+00  0.0000E+00
 -3.6212E+01  3.7740E-01  3.8242E-01 -4.7071E-02  0.0000E+00  0.0000E+00  5.8687E-05  5.0987E-03 -3.3121E-04  0.0000E+00  0.0000E+00
 -3.6212E+01  3.7785E-01  3.8288E-01 -4.6446E-02 -2.2240E-01  0.0000E+00  5.9301E-05  5.1053E-03 -3.3142E-04  2.3503E-11  0.0000E+00
 -3.8242E+01  3.2124E-01  3.2635E-01 -1.0050E-01 -2.8803E-01  0.0000E+00  7.6794E-05  5.2170E-03 -3.2590E-04  9.1830E-06  0.0000E+00
 -3.9565E+01  2.8852E-01  2.9372E-01 -1.3083E-01 -3.2568E-01  0.0000E+00  9.3350E-05  5.3233E-03 -3.2117E-04  1.7002E-05  0.0000E+00
 -4.0068E+01  2.8009E-01  2.8536E-01 -1.3728E-01 -3.3816E-01  0.0000E+00  1.0737E-04  5.4134E-03 -3.1747E-04  2.3292E-05  0.0000E+00
 -3.9884E+01  2.9125E-01  2.9659E-01 -1.2429E-01 -3.3070E-01  0.0000E+00  1.2061E-04  5.4985E-03 -3.1423E-04  2.8963E-05  0.0000E+00
 -3.8859E+01  3.2592E-01  3.3134E-01 -8.7723E-02 -2.9978E-01  0.0000E+00  1.3449E-04  5.5876E-03 -3.1110E-04  3.4626E-05  0.0000E+00
 -3.7191E+01  3.7673E-01  3.8221E-01 -3.5323E-02 -2.5210E-01  0.0000E+00  1.4642E-04  5.6641E-03 -3.0861E-04  3.9278E-05  0.0000E+00
 -3.4792E+01  4.4629E-01  4.5183E-01  3.5740E-02 -1.8543E-01  0.0000E+00  1.5785E-04  5.7372E-03 -3.0640E-04  4.3541E-05  0.0000E+00
 -3.2310E+01  5.1628E-01  5.2186E-01  1.0689E-01 -1.1767E-01  0.0000E+00  1.6685E-04  5.7946E-03 -3.0476E-04  4.6776E-05  0.0000E+00
 -2.0191E+01  8.4772E-01  8.5346E-01  4.4199E-01  2.0694E-01  0.0000E+00  1.9604E-04  5.9794E-03 -3.0010E-04  5.6554E-05  0.0000E+00
 -1.9119E+01  8.4830E-01  8.5403E-01  4.4263E-01  2.0738E-01 -4.2110E-01  1.9645E-04  5.9823E-03 -3.0014E-04  5.6591E-05  5.5878E-13
 -1.5997E+01  9.4411E-01  9.4987E-01  5.3916E-01  3.0187E-01 -3.1848E-01  2.0259E-04  6.0202E-03 -2.9924E-04  5.8524E-05  1.6695E-06
 -4.3676E+00  1.2728E+00  1.2786E+00  8.6997E-01  6.2669E-01 -3.9474E-03  2.2094E-04  6.1331E-03 -2.9681E-04  6.4014E-05  5.7401E-06
  1.0852E+01  1.6968E+00  1.7028E+00  1.2962E+00  1.0470E+00  4.0736E-01  2.4011E-04  6.2496E-03 -2.9456E-04  6.9391E-05  9.6798E-06
  2.7691E+01  2.1615E+00  2.1675E+00  1.7627E+00  1.5084E+00  8.6102E-01  2.5761E-04  6.3547E-03 -2.9274E-04  7.4000E-05  1.3000E-05
  4.7825E+01  2.7140E+00  2.7201E+00  2.3171E+00  2.0577E+00  1.4030E+00  2.7540E-04  6.4603E-03 -2.9110E-04  7.8416E-05  1.6128E-05
  6.7072E+01  3.2408E+00  3.2470E+00  2.8455E+00  2.5821E+00  1.9214E+00  2.9029E-04  6.5475E-03 -2.8987E-04  8.1916E-05  1.8569E-05
  9.3742E+01  3.9704E+00  3.9767E+00  3.5769E+00  3.3088E+00  2.6413E+00  3.0850E-04  6.6530E-03 -2.8854E-04  8.5975E-05  2.1355E-05
  1.2047E+02  4.7025E+00  4.7089E+00  4.3106E+00  4.0385E+00  3.3652E+00  3.2479E-04  6.7460E-03 -2.8748E-04  8.9411E-05  2.3675E-05
  1.4769E+02  5.4497E+00  5.4561E+00  5.0591E+00  4.7835E+00  4.1051E+00  3.3987E-04  6.8310E-03 -2.8661E-04  9.2445E-05  2.5694E-05
  1.8619E+02  6.5105E+00  6.5170E+00  6.1217E+00  5.8417E+00  5.1571E+00  3.5925E-04  6.9388E-03 -2.8562E-04  9.6142E-05  2.8114E-05
  2.2653E+02  7.6275E+00  7.6341E+00  7.2403E+00  6.9564E+00  6.2662E+00  3.7773E-04  7.0399E-03 -2.8480E-04  9.9479E-05  3.0261E-05
  2.6814E+02  8.7861E+00  8.7928E+00  8.4004E+00  8.1130E+00  7.4178E+00  3.9528E-04  7.1346E-03 -2.8413E-04  1.0249E-04  3.2167E-05
  3.1352E+02  1.0058E+01  1.0064E+01  9.6734E+00  9.3825E+00  8.6826E+00  4.1308E-04  7.2292E-03 -2.8353E-04  1.0540E-04  3.3980E-05
  3.6170E+02  1.1416E+01  1.1423E+01  1.1033E+01  1.0739E+01  1.0035E+01  4.3075E-04  7.3218E-03 -2.8302E-04  1.0816E-04  3.5672E-05
  4.1095E+02  1.2815E+01  1.2822E+01  1.2434E+01  1.2136E+01  1.1428E+01  4.4772E-04  7.4095E-03 -2.8259E-04  1.1069E-04  3.7202E-05
  4.6048E+02  1.4231E+01  1.4238E+01  1.3851E+01  1.3551E+01  1.2839E+01  4.6394E-04  7.4921E-03 -2.8224E-04  1.1301E-04  3.8588E-05
  5.1366E+02  1.5763E+01  1.5770E+01  1.5383E+01  1.5081E+01  1.4365E+01  4.8048E-04  7.5753E-03 -2.8193E-04  1.1529E-04  3.9927E-05
  5.6911E+02  1.7371E+01  1.7378E+01  1.6993E+01  1.6688E+01  1.5969E+01  4.9698E-04  7.6572E-03 -2.8166E-04  1.1747E-04  4.1196E-05
  6.2485E+02  1.8999E+01  1.9006E+01  1.8622E+01  1.8314E+01  1.7592E+01  5.1288E-04  7.7352E-03 -2.8145E-04  1.1950E-04  4.2361E-05
  6.8037E+02  2.0632E+01  2.0639E+01  2.0256E+01  1.9946E+01  1.9221E+01  5.2814E-04  7.8091E-03 -2.8127E-04  1.2138E-04  4.3430E-05
  7.3915E+02  2.2373E+01  2.2380E+01  2.1998E+01  2.1686E+01  2.0958E+01  5.4375E-04  7.8837E-03 -2.8112E-04  1.2325E-04  4.4475E-05
  7.9996E+02  2.4187E+01  2.4194E+01  2.3813E+01  2.3499E+01  2.2768E+01  5.5937E-04  7.9576E-03 -2.8100E-04  1.2505E-04  4.5477E-05
  8.6060E+02  2.6008E+01  2.6015E+01  2.5635E+01  2.5319E+01  2.4586E+01  5.7447E-04  8.0282E-03 -2.8090E-04  1.2674E-04  4.6406E-05
  9.2054E+02  2.7821E+01  2.7828E+01  2.7449E+01  2.7131E+01  2.6395E+01  5.8900E-04  8.0954E-03 -2.8083E-04  1.2832E-04  4.7266E-05
  9.8352E+02  2.9738E+01  2.9745E+01  2.9366E+01  2.9047E+01  2.8309E+01  6.0388E-04  8.1635E-03 -2.8078E-04  1.2989E-04  4.8114E-05
  1.0482E+03  3.1719E+01  3.1727E+01  3.1349E+01  3.1027E+01  3.0288E+01  6.1879E-04  8.2311E-03 -2.8074E-04  1.3143E-04  4.8935E-05
  1.1124E+03  3.3699E+01  3.3706E+01  3.3329E+01  3.3006E+01  3.2265E+01  6.3325E-04  8.2959E-03 -2.8072E-04  1.3287E-04  4.9702E-05
  1.1755E+03  3.5658E+01  3.5666E+01  3.5290E+01  3.4965E+01  3.4222E+01  6.4717E-04  8.3578E-03 -2.8071E-04  1.3423E-04  5.0417E-05
  1.2414E+03  3.7718E+01  3.7725E+01  3.7350E+01  3.7024E+01  3.6278E+01  6.6145E-04  8.4206E-03 -2.8071E-04  1.3559E-04  5.1128E-05
  1.3091E+03  3.9846E+01  3.9853E+01  3.9478E+01  3.9151E+01  3.8404E+01  6.7581E-04  8.4832E-03 -2.8073E-04  1.3693E-04  5.1819E-05
  1.3757E+03  4.1951E+01  4.1959E+01  4.1585E+01  4.1256E+01  4.0507E+01  6.8972E-04  8.5432E-03 -2.8076E-04  1.3819E-04  5.2469E-05
  1.4412E+03  4.4036E+01  4.4044E+01  4.3670E+01  4.3340E+01  4.2590E+01  7.0315E-04  8.6007E-03 -2.8079E-04  1.3938E-04  5.3078E-05
  1.5094E+03  4.6216E+01  4.6224E+01  4.5851E+01  4.5520E+01  4.4768E+01  7.1693E-04  8.6592E-03 -2.8083E-04  1.4058E-04  5.3686E-05
 -2.1074E+01  6.4823E-01  6.5395E-01  2.4905E-01  0.0000E+00  0.0000E+00  5.4121E-06  5.7337E-03 -4.0536E-04  0.0000E+00  0.0000E+00
 -2.3763E+01  5.6958E-01  5.7545E-01  1.7372E-01  0.0000E+00  0.0000E+00  3.9035E-05  5.9139E-03 -3.9212E-04  0.0000E+00  0.0000E+00
 -2.5596E+01  5.2212E-01  5.2808E-01  1.2863E-01  0.0000E+00  0.0000E+00  6.3773E-05  6.0466E-03 -3.8321E-04  0.0000E+00  0.0000E+00
 -2.7590E+01  4.7750E-01  4.8360E-01  8.7070E-02  0.0000E+00  0.0000E+00  9.6614E-05  6.2227E-03 -3.7244E-04  0.0000E+00  0.0000E+00
 -2.7409E+01  4.7777E-01  4.8388E-01  8.7496E-02 -2.3478E-01  0.0000E+00  9.7624E-05  6.2311E-03 -3.7267E-04  3.1890E-11  0.0000E+00
 -2.8396E+01  4.6767E-01  4.7389E-01  7.9767E-02 -2.4839E-01  0.0000E+00  1.2500E-04  6.3727E-03 -3.6435E-04  1.2431E-05  0.0000E+00
 -2.8679E+01  4.7732E-01  4.8364E-01  9.1617E-02 -2.4068E-01  0.0000E+00  1.5102E-04  6.5077E-03 -3.5720E-04  2.2950E-05  0.0000E+00
 -2.8312E+01  5.0308E-01  5.0949E-01  1.1920E-01 -2.1648E-01  0.0000E+00  1.7313E-04  6.6221E-03 -3.5162E-04  3.1368E-05  0.0000E+00
 -2.7344E+01  5.4457E-01  5.5107E-01  1.6239E-01 -1.7639E-01  0.0000E+00  1.9409E-04  6.7302E-03 -3.4672E-04  3.8922E-05  0.0000E+00
 -2.5573E+01  6.0834E-01  6.1492E-01  2.2790E-01 -1.1402E-01  0.0000E+00  2.1612E-04  6.8434E-03 -3.4198E-04  4.6431E-05  0.0000E+00
