 # Mon Nov 10 19:47:39 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   1.
 # distance(t),tolerance(T) =   7.87229432  8.38380707
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.0518E+01  7.0432E-01  7.0893E-01  2.7093E-01  0.0000E+00  0.0000E+00  1.1091E-07  4.6065E-03 -5.8945E-04  0.0000E+00  0.0000E+00
 -3.4888E+01  5.1522E-01  5.1994E-01  8.5412E-02  0.0000E+00  0.0000E+00  2.1736E-05  4.7470E-03 -5.8469E-04  0.0000E+00  0.0000E+00
 -3.8189E+01  3.8364E-01  3.8844E-01 -4.3605E-02  0.0000E+00  0.0000E+00  3.7591E-05  4.8506E-03 -5.8171E-04  0.0000E+00  0.0000E+00
 -4.2387E+01  2.2402E-01  2.2894E-01 -1.9992E-01  0.0000E+00  0.0000E+00  5.8557E-05  4.9879E-03 -5.7839E-04  0.0000E+00  0.0000E+00
 -4.2566E+01  2.2465E-01  2.2957E-01 -1.9912E-01 -1.8975E-01  0.0000E+00  5.9171E-05  4.9944E-03 -5.7880E-04  2.3457E-11  0.0000E+00
 -4.5306E+01  1.1648E-01  1.2149E-01 -3.0473E-01 -3.1219E-01  0.0000E+00  7.6634E-05  5.1048E-03 -5.7626E-04  9.1658E-06  0.0000E+00
 -4.7426E+01  3.3489E-02  3.8579E-02 -3.8535E-01 -4.0285E-01  0.0000E+00  9.3164E-05  5.2100E-03 -5.7435E-04  1.6972E-05  0.0000E+00
 -4.8682E+01 -1.9070E-02 -1.3908E-02 -4.3593E-01 -4.6171E-01  0.0000E+00  1.0716E-04  5.2991E-03 -5.7303E-04  2.3251E-05  0.0000E+00
 -4.9275E+01 -5.1014E-02 -4.5784E-02 -4.6604E-01 -4.9944E-01  0.0000E+00  1.2038E-04  5.3833E-03 -5.7202E-04  2.8914E-05  0.0000E+00
 -4.9132E+01 -6.3032E-02 -5.7731E-02 -4.7618E-01 -5.1735E-01  0.0000E+00  1.3424E-04  5.4715E-03 -5.7122E-04  3.4570E-05  0.0000E+00
 -4.8280E+01 -5.3669E-02 -4.8307E-02 -4.6522E-01 -5.1292E-01  0.0000E+00  1.4616E-04  5.5472E-03 -5.7071E-04  3.9216E-05  0.0000E+00
 -4.6711E+01 -2.4961E-02 -1.9540E-02 -4.3502E-01 -4.8881E-01  0.0000E+00  1.5757E-04  5.6195E-03 -5.7039E-04  4.3475E-05  0.0000E+00
 -4.4915E+01  1.2055E-02  1.7521E-02 -3.9684E-01 -4.5532E-01  0.0000E+00  1.6656E-04  5.6763E-03 -5.7023E-04  4.6707E-05  0.0000E+00
 -3.5193E+01  2.3163E-01  2.3724E-01 -1.7362E-01 -2.4668E-01  0.0000E+00  1.9571E-04  5.8592E-03 -5.7027E-04  5.6476E-05  0.0000E+00
 -3.4234E+01  2.3247E-01  2.3809E-01 -1.7271E-01 -2.4604E-01 -4.0752E-01  1.9612E-04  5.8621E-03 -5.7040E-04  5.6513E-05  5.5800E-13
 -3.1578E+01  3.0330E-01  3.0894E-01 -1.0116E-01 -1.7735E-01 -3.3688E-01  2.0225E-04  5.8996E-03 -5.7045E-04  5.8444E-05  1.6673E-06
 -2.1458E+01  5.5722E-01  5.6295E-01  1.5489E-01  7.0362E-02 -1.0593E-01  2.2058E-04  6.0114E-03 -5.7084E-04  6.3931E-05  5.7327E-06
 -7.9002E+00  9.0112E-01  9.0695E-01  5.0095E-01  4.0810E-01  2.1595E-01  2.3973E-04  6.1267E-03 -5.7148E-04  6.9304E-05  9.6679E-06
  7.3514E+00  1.2908E+00  1.2967E+00  8.9254E-01  7.9243E-01  5.8650E-01  2.5721E-04  6.2308E-03 -5.7225E-04  7.3912E-05  1.2985E-05
  2.5809E+01  1.7654E+00  1.7714E+00  1.3690E+00  1.2619E+00  1.0426E+00  2.7498E-04  6.3354E-03 -5.7318E-04  7.8326E-05  1.6110E-05
  4.3613E+01  2.2259E+00  2.2320E+00  1.8310E+00  1.7182E+00  1.4882E+00  2.8985E-04  6.4218E-03 -5.7406E-04  8.1826E-05  1.8549E-05
  6.8469E+01  2.8728E+00  2.8790E+00  2.4798E+00  2.3603E+00  2.1179E+00  3.0805E-04  6.5262E-03 -5.7526E-04  8.5883E-05  2.1333E-05
  9.3542E+01  3.5298E+00  3.5360E+00  3.1383E+00  3.0132E+00  2.7601E+00  3.2431E-04  6.6183E-03 -5.7642E-04  8.9320E-05  2.3652E-05
  1.1920E+02  4.2064E+00  4.2127E+00  3.8163E+00  3.6861E+00  3.4236E+00  3.3938E-04  6.7026E-03 -5.7755E-04  9.2353E-05  2.5669E-05
  1.5566E+02  5.1753E+00  5.1817E+00  4.7869E+00  4.6505E+00  4.3764E+00  3.5874E-04  6.8094E-03 -5.7908E-04  9.6051E-05  2.8088E-05
