 # Mon Nov 10 17:20:22 2008
 # MSTW 2008 NLO PDF grid for eigenvector   1.
 # distance(t),tolerance(T) =   7.55875  7.8581873
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  4.3705E+02  1.3128E+01  1.3135E+01  1.2444E+01  1.2360E+01  1.1859E+01  3.3191E-04  7.1664E-03 -9.3876E-04
  4.9007E+02  1.4681E+01  1.4688E+01  1.4001E+01  1.3915E+01  1.3409E+01  3.4938E-04  7.2560E-03 -9.4498E-04
  5.4320E+02  1.6249E+01  1.6256E+01  1.5573E+01  1.5484E+01  1.4974E+01  3.6621E-04  7.3405E-03 -9.5080E-04
  6.0004E+02  1.7940E+01  1.7947E+01  1.7267E+01  1.7176E+01  1.6661E+01  3.8352E-04  7.4256E-03 -9.5660E-04
  6.5914E+02  1.9710E+01  1.9718E+01  1.9041E+01  1.8949E+01  1.8429E+01  4.0091E-04  7.5095E-03 -9.6226E-04
  7.1837E+02  2.1498E+01  2.1505E+01  2.0832E+01  2.0738E+01  2.0214E+01  4.1779E-04  7.5894E-03 -9.6761E-04
  7.7724E+02  2.3287E+01  2.3294E+01  2.2625E+01  2.2528E+01  2.2001E+01  4.3409E-04  7.6651E-03 -9.7263E-04
  8.3943E+02  2.5190E+01  2.5197E+01  2.4531E+01  2.4433E+01  2.3902E+01  4.5084E-04  7.7418E-03 -9.7767E-04
  9.0363E+02  2.7168E+01  2.7175E+01  2.6512E+01  2.6412E+01  2.5878E+01  4.6769E-04  7.8176E-03 -9.8261E-04
  9.6753E+02  2.9150E+01  2.9158E+01  2.8497E+01  2.8396E+01  2.7858E+01  4.8407E-04  7.8901E-03 -9.8730E-04
  1.0306E+03  3.1119E+01  3.1127E+01  3.0468E+01  3.0366E+01  2.9825E+01  4.9988E-04  7.9592E-03 -9.9173E-04
  1.0967E+03  3.3197E+01  3.3205E+01  3.2549E+01  3.2445E+01  3.1902E+01  5.1615E-04  8.0292E-03 -9.9619E-04
  1.1646E+03  3.5342E+01  3.5349E+01  3.4696E+01  3.4591E+01  3.4045E+01  5.3251E-04  8.0987E-03 -1.0006E-03
  1.2318E+03  3.7481E+01  3.7488E+01  3.6837E+01  3.6731E+01  3.6182E+01  5.4843E-04  8.1654E-03 -1.0048E-03
  1.2979E+03  3.9594E+01  3.9602E+01  3.8953E+01  3.8846E+01  3.8294E+01  5.6380E-04  8.2290E-03 -1.0087E-03
  1.3668E+03  4.1812E+01  4.1820E+01  4.1173E+01  4.1065E+01  4.0511E+01  5.7961E-04  8.2937E-03 -1.0127E-03
  1.4374E+03  4.4100E+01  4.4108E+01  4.3464E+01  4.3354E+01  4.2798E+01  5.9556E-04  8.3582E-03 -1.0167E-03
  1.5069E+03  4.6362E+01  4.6370E+01  4.5727E+01  4.5616E+01  4.5058E+01  6.1104E-04  8.4201E-03 -1.0204E-03
  1.5751E+03  4.8597E+01  4.8605E+01  4.7965E+01  4.7853E+01  4.7293E+01  6.2603E-04  8.4793E-03 -1.0240E-03
  1.6461E+03  5.0933E+01  5.0941E+01  5.0302E+01  5.0190E+01  4.9627E+01  6.4145E-04  8.5396E-03 -1.0276E-03
 -2.1203E+01  1.1277E+00  1.1333E+00  4.0335E-01  0.0000E+00  0.0000E+00  2.3750E-05  5.6664E-03 -8.4091E-04
 -2.2189E+01  9.8476E-01  9.9055E-01  2.6970E-01  0.0000E+00  0.0000E+00  3.9402E-05  5.8263E-03 -8.5441E-04
 -2.2641E+01  8.9357E-01  8.9945E-01  1.8523E-01  0.0000E+00  0.0000E+00  5.2104E-05  5.9464E-03 -8.6438E-04
 -2.2643E+01  7.9685E-01  8.0288E-01  9.7281E-02  0.0000E+00  0.0000E+00  7.0529E-05  6.1083E-03 -8.7761E-04
 -2.2643E+01  7.9685E-01  8.0288E-01  9.7281E-02 -1.5859E-07  0.0000E+00  7.0529E-05  6.1083E-03 -8.7761E-04
 -2.1840E+01  7.4350E-01  7.4964E-01  5.0908E-02 -5.2899E-02  0.0000E+00  8.7266E-05  6.2429E-03 -8.8837E-04
 -2.0377E+01  7.1938E-01  7.2563E-01  3.3241E-02 -7.3816E-02  0.0000E+00  1.0411E-04  6.3709E-03 -8.9846E-04
 -1.8471E+01  7.2193E-01  7.2827E-01  4.1145E-02 -6.8575E-02  0.0000E+00  1.1919E-04  6.4803E-03 -9.0697E-04
 -1.6002E+01  7.4630E-01  7.5273E-01  7.0493E-02 -4.1667E-02  0.0000E+00  1.3414E-04  6.5844E-03 -9.1496E-04
 -1.2610E+01  7.9741E-01  8.0393E-01  1.2672E-01  1.2083E-02  0.0000E+00  1.5050E-04  6.6941E-03 -9.2329E-04
 -8.9611E+00  8.6406E-01  8.7066E-01  1.9769E-01  8.0990E-02  0.0000E+00  1.6512E-04  6.7888E-03 -9.3039E-04
 -4.7413E+00  9.4994E-01  9.5661E-01  2.8764E-01  1.6902E-01  0.0000E+00  1.7961E-04  6.8797E-03 -9.3714E-04
 -8.9447E-01  1.0333E+00  1.0400E+00  3.7413E-01  2.5404E-01  0.0000E+00  1.9132E-04  6.9515E-03 -9.4242E-04
  1.5064E+01  1.4083E+00  1.4152E+00  7.5905E-01  6.3442E-01  0.0000E+00  2.3114E-04  7.1842E-03 -9.5927E-04
  1.5064E+01  1.4083E+00  1.4152E+00  7.5905E-01  6.3442E-01  3.7467E-08  2.3114E-04  7.1842E-03 -9.5927E-04
  1.9008E+01  1.5103E+00  1.5172E+00  8.6305E-01  7.3752E-01  1.1444E-01  2.3997E-04  7.2332E-03 -9.6275E-04
  3.2122E+01  1.8547E+00  1.8618E+00  1.2133E+00  1.0852E+00  4.5597E-01  2.6657E-04  7.3773E-03 -9.7287E-04
  4.8300E+01  2.2897E+00  2.2969E+00  1.6541E+00  1.5235E+00  8.8964E-01  2.9526E-04  7.5268E-03 -9.8321E-04
  6.5376E+01  2.7569E+00  2.7642E+00  2.1265E+00  1.9936E+00  1.3559E+00  3.2217E-04  7.6622E-03 -9.9243E-04
  8.5054E+01  3.3027E+00  3.3101E+00  2.6773E+00  2.5423E+00  1.9009E+00  3.5018E-04  7.7986E-03 -1.0016E-03
  1.0334E+02  3.8151E+00  3.8226E+00  3.1938E+00  3.0572E+00  2.4128E+00  3.7406E-04  7.9117E-03 -1.0091E-03
  1.2803E+02  4.5144E+00  4.5219E+00  3.8979E+00  3.7592E+00  3.1116E+00  4.0382E-04  8.0487E-03 -1.0180E-03
  1.5223E+02  5.2060E+00  5.2137E+00  4.5937E+00  4.4534E+00  3.8030E+00  4.3087E-04  8.1699E-03 -1.0258E-03
  1.7644E+02  5.9032E+00  5.9110E+00  5.2946E+00  5.1528E+00  4.5000E+00  4.5626E-04  8.2811E-03 -1.0329E-03
  2.1006E+02  6.8802E+00  6.8881E+00  6.2763E+00  6.1327E+00  5.4771E+00  4.8931E-04  8.4223E-03 -1.0417E-03
  2.4467E+02  7.8955E+00  7.9035E+00  7.2958E+00  7.1506E+00  6.4925E+00  5.2122E-04  8.5551E-03 -1.0500E-03
  2.7985E+02  8.9361E+00  8.9441E+00  8.3403E+00  8.1936E+00  7.5333E+00  5.5186E-04  8.6797E-03 -1.0575E-03
  3.1772E+02  1.0065E+01  1.0074E+01  9.4736E+00  9.3254E+00  8.6630E+00  5.8322E-04  8.8044E-03 -1.0651E-03
  3.5742E+02  1.1260E+01  1.1268E+01  1.0671E+01  1.0522E+01  9.8576E+00  6.1461E-04  8.9267E-03 -1.0723E-03
  3.9756E+02  1.2477E+01  1.2485E+01  1.1892E+01  1.1741E+01  1.1075E+01  6.4499E-04  9.0427E-03 -1.0791E-03
  4.3755E+02  1.3699E+01  1.3707E+01  1.3117E+01  1.2965E+01  1.2298E+01  6.7418E-04  9.1522E-03 -1.0855E-03
  4.8008E+02  1.5008E+01  1.5017E+01  1.4430E+01  1.4277E+01  1.3608E+01  7.0413E-04  9.2626E-03 -1.0918E-03
  5.2406E+02  1.6373E+01  1.6381E+01  1.5797E+01  1.5643E+01  1.4973E+01  7.3413E-04  9.3714E-03 -1.0979E-03
  5.6792E+02  1.7744E+01  1.7752E+01  1.7171E+01  1.7016E+01  1.6344E+01  7.6318E-04  9.4752E-03 -1.1037E-03
  6.1129E+02  1.9109E+01  1.9118E+01  1.8539E+01  1.8383E+01  1.7711E+01  7.9115E-04  9.5736E-03 -1.1092E-03
  6.5690E+02  2.0555E+01  2.0564E+01  1.9988E+01  1.9831E+01  1.9157E+01  8.1984E-04  9.6732E-03 -1.1146E-03
  7.0378E+02  2.2052E+01  2.2061E+01  2.1487E+01  2.1330E+01  2.0655E+01  8.4864E-04  9.7719E-03 -1.1200E-03
  7.5023E+02  2.3546E+01  2.3555E+01  2.2983E+01  2.2825E+01  2.2149E+01  8.7657E-04  9.8662E-03 -1.1250E-03
  7.9589E+02  2.5024E+01  2.5033E+01  2.4463E+01  2.4304E+01  2.3628E+01  9.0347E-04  9.9561E-03 -1.1298E-03
  8.4361E+02  2.6578E+01  2.6587E+01  2.6020E+01  2.5861E+01  2.5183E+01  9.3109E-04  1.0047E-02 -1.1346E-03
  8.9236E+02  2.8177E+01  2.8186E+01  2.7621E+01  2.7460E+01  2.6783E+01  9.5882E-04  1.0138E-02 -1.1393E-03
  9.4049E+02  2.9765E+01  2.9774E+01  2.9212E+01  2.9051E+01  2.8372E+01  9.8574E-04  1.0225E-02 -1.1438E-03
  9.8761E+02  3.1330E+01  3.1339E+01  3.0779E+01  3.0617E+01  2.9938E+01  1.0117E-03  1.0308E-02 -1.1480E-03
  1.0366E+03  3.2967E+01  3.2977E+01  3.2418E+01  3.2255E+01  3.1576E+01  1.0383E-03  1.0392E-02 -1.1523E-03
  1.0867E+03  3.4651E+01  3.4660E+01  3.4103E+01  3.3940E+01  3.3260E+01  1.0652E-03  1.0476E-02 -1.1565E-03
  1.1358E+03  3.6310E+01  3.6320E+01  3.5764E+01  3.5601E+01  3.4920E+01  1.0912E-03  1.0557E-02 -1.1605E-03
  1.1838E+03  3.7946E+01  3.7955E+01  3.7402E+01  3.7238E+01  3.6556E+01  1.1163E-03  1.0634E-02 -1.1644E-03
  1.2337E+03  3.9650E+01  3.9659E+01  3.9108E+01  3.8943E+01  3.8261E+01  1.1421E-03  1.0713E-02 -1.1682E-03
 -1.5221E+01  9.6786E-01  9.7479E-01  3.4604E-01  0.0000E+00  0.0000E+00  7.2192E-05  7.0054E-03 -9.6776E-04
 -1.5661E+01  8.7434E-01  8.8144E-01  2.6052E-01  0.0000E+00  0.0000E+00  1.0463E-04  7.2107E-03 -9.8295E-04
 -1.5689E+01  8.1928E-01  8.2651E-01  2.1126E-01  0.0000E+00  0.0000E+00  1.3059E-04  7.3651E-03 -9.9414E-04
 -1.5139E+01  7.6921E-01  7.7660E-01  1.6873E-01  0.0000E+00  0.0000E+00  1.6775E-04  7.5738E-03 -1.0089E-03
 -1.5139E+01  7.6921E-01  7.7660E-01  1.6873E-01 -5.8814E-08  0.0000E+00  1.6775E-04  7.5738E-03 -1.0089E-03
 -1.3995E+01  7.5205E-01  7.5958E-01  1.5758E-01 -1.4107E-02  0.0000E+00  2.0096E-04  7.7475E-03 -1.0209E-03
 -1.2274E+01  7.5899E-01  7.6665E-01  1.7007E-01 -3.1780E-03  0.0000E+00  2.3406E-04  7.9132E-03 -1.0322E-03
 -1.0229E+01  7.8485E-01  7.9262E-01  2.0054E-01  2.6021E-02  0.0000E+00  2.6347E-04  8.0549E-03 -1.0416E-03
 -7.7197E+00  8.2812E-01  8.3599E-01  2.4810E-01  7.2417E-02  0.0000E+00  2.9240E-04  8.1898E-03 -1.0505E-03
 -4.4090E+00  8.9509E-01  9.0307E-01  3.1947E-01  1.4262E-01  0.0000E+00  3.2389E-04  8.3322E-03 -1.0597E-03
 -9.5188E-01  9.7166E-01  9.7973E-01  3.9975E-01  2.2194E-01  0.0000E+00  3.5186E-04  8.4553E-03 -1.0675E-03
  2.9538E+00  1.0632E+00  1.0714E+00  4.9479E-01  3.1610E-01  0.0000E+00  3.7944E-04  8.5735E-03 -1.0749E-03
  6.4539E+00  1.1482E+00  1.1564E+00  5.8246E-01  4.0308E-01  0.0000E+00  4.0165E-04  8.6669E-03 -1.0807E-03
  2.0567E+01  1.5083E+00  1.5167E+00  9.5106E-01  7.6962E-01  0.0000E+00  4.7656E-04  8.9703E-03 -1.0992E-03
  2.0567E+01  1.5083E+00  1.5167E+00  9.5106E-01  7.6962E-01  3.5453E-08  4.7656E-04  8.9703E-03 -1.0992E-03
  2.3967E+01  1.6025E+00  1.6110E+00  1.0471E+00  8.6524E-01  1.0800E-01  4.9302E-04  9.0343E-03 -1.1030E-03
  3.5135E+01  1.9147E+00  1.9233E+00  1.3642E+00  1.1812E+00  4.2263E-01  5.4240E-04  9.2226E-03 -1.1140E-03
  4.8676E+01  2.2988E+00  2.3076E+00  1.7534E+00  1.5693E+00  8.1076E-01  5.9530E-04  9.4183E-03 -1.1253E-03
  6.2753E+01  2.7030E+00  2.7119E+00  2.1620E+00  1.9769E+00  1.2186E+00  6.4465E-04  9.5956E-03 -1.1353E-03
  7.8756E+01  3.1672E+00  3.1762E+00  2.6305E+00  2.4445E+00  1.6864E+00  6.9571E-04  9.7745E-03 -1.1451E-03
  9.3454E+01  3.5971E+00  3.6063E+00  3.0639E+00  2.8773E+00  2.1195E+00  7.3906E-04  9.9230E-03 -1.1532E-03
  1.1309E+02  4.1764E+00  4.1856E+00  3.6473E+00  3.4598E+00  2.7024E+00  7.9281E-04  1.0103E-02 -1.1628E-03
  1.3213E+02  4.7427E+00  4.7520E+00  4.2172E+00  4.0290E+00  3.2721E+00  8.4142E-04  1.0263E-02 -1.1712E-03
  1.5099E+02  5.3080E+00  5.3174E+00  4.7857E+00  4.5969E+00  3.8404E+00  8.8686E-04  1.0409E-02 -1.1787E-03
  1.7693E+02  6.0922E+00  6.1018E+00  5.5739E+00  5.3844E+00  4.6286E+00  9.4576E-04  1.0595E-02 -1.1882E-03
  2.0338E+02  6.8989E+00  6.9086E+00  6.3843E+00  6.1941E+00  5.4390E+00  1.0024E-03  1.0770E-02 -1.1969E-03
  2.3001E+02  7.7183E+00  7.7281E+00  7.2070E+00  7.0163E+00  6.2618E+00  1.0565E-03  1.0935E-02 -1.2049E-03
  2.5843E+02  8.6004E+00  8.6103E+00  8.0923E+00  7.9010E+00  7.1473E+00  1.1117E-03  1.1099E-02 -1.2128E-03
  2.8799E+02  9.5257E+00  9.5357E+00  9.0209E+00  8.8290E+00  8.0761E+00  1.1667E-03  1.1261E-02 -1.2205E-03
  3.1764E+02  1.0462E+01  1.0472E+01  9.9601E+00  9.7678E+00  9.0156E+00  1.2197E-03  1.1414E-02 -1.2276E-03
  3.4698E+02  1.1396E+01  1.1406E+01  1.0896E+01  1.0704E+01  9.9523E+00  1.2705E-03  1.1559E-02 -1.2342E-03
  3.7795E+02  1.2390E+01  1.2400E+01  1.1893E+01  1.1700E+01  1.0950E+01  1.3224E-03  1.1706E-02 -1.2408E-03
  4.0979E+02  1.3420E+01  1.3430E+01  1.2926E+01  1.2732E+01  1.1983E+01  1.3743E-03  1.1850E-02 -1.2472E-03
  4.4133E+02  1.4449E+01  1.4459E+01  1.3957E+01  1.3763E+01  1.3014E+01  1.4244E-03  1.1987E-02 -1.2533E-03
  4.7234E+02  1.5468E+01  1.5478E+01  1.4978E+01  1.4784E+01  1.4036E+01  1.4724E-03  1.2118E-02 -1.2589E-03
  5.0476E+02  1.6542E+01  1.6552E+01  1.6055E+01  1.5860E+01  1.5113E+01  1.5216E-03  1.2250E-02 -1.2645E-03
  5.3790E+02  1.7647E+01  1.7658E+01  1.7163E+01  1.6968E+01  1.6221E+01  1.5708E-03  1.2381E-02 -1.2700E-03
  5.7057E+02  1.8746E+01  1.8757E+01  1.8263E+01  1.8068E+01  1.7322E+01  1.6184E-03  1.2506E-02 -1.2752E-03
  6.0251E+02  1.9828E+01  1.9838E+01  1.9347E+01  1.9152E+01  1.8406E+01  1.6642E-03  1.2626E-02 -1.2801E-03
  6.3574E+02  2.0961E+01  2.0972E+01  2.0482E+01  2.0286E+01  1.9542E+01  1.7110E-03  1.2747E-02 -1.2850E-03
  6.6953E+02  2.2121E+01  2.2132E+01  2.1644E+01  2.1448E+01  2.0704E+01  1.7579E-03  1.2867E-02 -1.2898E-03
  7.0272E+02  2.3269E+01  2.3280E+01  2.2794E+01  2.2598E+01  2.1855E+01  1.8034E-03  1.2983E-02 -1.2944E-03
  7.3508E+02  2.4396E+01  2.4407E+01  2.3922E+01  2.3726E+01  2.2984E+01  1.8471E-03  1.3093E-02 -1.2987E-03
  7.6860E+02  2.5570E+01  2.5581E+01  2.5098E+01  2.4902E+01  2.4161E+01  1.8919E-03  1.3205E-02 -1.3031E-03
  8.0268E+02  2.6773E+01  2.6784E+01  2.6303E+01  2.6106E+01  2.5366E+01  1.9369E-03  1.3317E-02 -1.3073E-03
  8.3598E+02  2.7955E+01  2.7966E+01  2.7486E+01  2.7290E+01  2.6550E+01  1.9804E-03  1.3425E-02 -1.3114E-03
  8.6843E+02  2.9115E+01  2.9126E+01  2.8648E+01  2.8451E+01  2.7712E+01  2.0224E-03  1.3528E-02 -1.3152E-03
  9.0197E+02  3.0320E+01  3.0332E+01  2.9855E+01  2.9658E+01  2.8919E+01  2.0654E-03  1.3633E-02 -1.3191E-03
 -1.2824E+01  8.8678E-01  8.9456E-01  3.1696E-01  0.0000E+00  0.0000E+00  9.0084E-05  7.8691E-03 -1.0486E-03
 -1.3060E+01  8.1299E-01  8.2095E-01  2.5051E-01  0.0000E+00  0.0000E+00  1.3193E-04  8.1030E-03 -1.0649E-03
 -1.2936E+01  7.7199E-01  7.8009E-01  2.1483E-01  0.0000E+00  0.0000E+00  1.6541E-04  8.2790E-03 -1.0769E-03
 -1.2204E+01  7.3939E-01  7.4768E-01  1.8916E-01  0.0000E+00  0.0000E+00  2.1331E-04  8.5170E-03 -1.0928E-03
 -1.2204E+01  7.3939E-01  7.4768E-01  1.8916E-01 -2.2947E-08  0.0000E+00  2.1331E-04  8.5170E-03 -1.0928E-03
 -1.0970E+01  7.3506E-01  7.4350E-01  1.9034E-01 -4.6967E-04  0.0000E+00  2.5608E-04  8.7155E-03 -1.1056E-03
 -9.2096E+00  7.5222E-01  7.6080E-01  2.1259E-01  2.0838E-02  0.0000E+00  2.9869E-04  8.9048E-03 -1.1176E-03
 -7.1792E+00  7.8496E-01  7.9366E-01  2.4956E-01  5.7052E-02  0.0000E+00  3.3654E-04  9.0668E-03 -1.1277E-03
 -4.7374E+00  8.3294E-01  8.4176E-01  3.0147E-01  1.0828E-01  0.0000E+00  3.7376E-04  9.2212E-03 -1.1371E-03
 -1.5673E+00  9.0265E-01  9.1159E-01  3.7522E-01  1.8134E-01  0.0000E+00  4.1425E-04  9.3842E-03 -1.1469E-03
  1.7020E+00  9.7954E-01  9.8857E-01  4.5551E-01  2.6108E-01  0.0000E+00  4.5022E-04  9.5252E-03 -1.1553E-03
  5.3581E+00  1.0693E+00  1.0785E+00  5.4853E-01  3.5358E-01  0.0000E+00  4.8565E-04  9.6607E-03 -1.1632E-03
  8.6096E+00  1.1514E+00  1.1606E+00  6.3310E-01  4.3777E-01  0.0000E+00  5.1419E-04  9.7677E-03 -1.1693E-03
  2.1551E+01  1.4918E+00  1.5013E+00  9.8128E-01  7.8479E-01  0.0000E+00  6.1039E-04  1.0116E-02 -1.1889E-03
  2.1551E+01  1.4918E+00  1.5013E+00  9.8128E-01  7.8479E-01  3.3321E-08  6.1039E-04  1.0116E-02 -1.1889E-03
  2.4630E+01  1.5796E+00  1.5891E+00  1.0707E+00  8.7397E-01  1.0140E-01  6.3151E-04  1.0189E-02 -1.1929E-03
  3.4690E+01  1.8680E+00  1.8776E+00  1.3636E+00  1.1662E+00  3.9396E-01  6.9484E-04  1.0405E-02 -1.2046E-03
  4.6783E+01  2.2189E+00  2.2287E+00  1.7191E+00  1.5212E+00  7.5057E-01  7.6266E-04  1.0630E-02 -1.2164E-03
  5.9259E+01  2.5848E+00  2.5948E+00  2.0891E+00  1.8907E+00  1.1216E+00  8.2587E-04  1.0834E-02 -1.2269E-03
  7.3349E+01  3.0019E+00  3.0120E+00  2.5101E+00  2.3112E+00  1.5437E+00  8.9126E-04  1.1040E-02 -1.2373E-03
  8.6216E+01  3.3858E+00  3.3960E+00  2.8972E+00  2.6980E+00  1.9318E+00  9.4674E-04  1.1211E-02 -1.2458E-03
  1.0331E+02  3.9000E+00  3.9103E+00  3.4152E+00  3.2155E+00  2.4510E+00  1.0155E-03  1.1418E-02 -1.2558E-03
  1.1979E+02  4.3999E+00  4.4104E+00  3.9184E+00  3.7184E+00  2.9554E+00  1.0776E-03  1.1602E-02 -1.2646E-03
  1.3605E+02  4.8967E+00  4.9073E+00  4.4182E+00  4.2179E+00  3.4563E+00  1.1357E-03  1.1771E-02 -1.2725E-03
  1.5830E+02  5.5826E+00  5.5933E+00  5.1077E+00  4.9071E+00  4.1473E+00  1.2109E-03  1.1985E-02 -1.2823E-03
  1.8088E+02  6.2848E+00  6.2956E+00  5.8132E+00  5.6123E+00  4.8542E+00  1.2832E-03  1.2187E-02 -1.2914E-03
  2.0351E+02  6.9950E+00  7.0059E+00  6.5264E+00  6.3253E+00  5.5688E+00  1.3522E-03  1.2377E-02 -1.2997E-03
  2.2756E+02  7.7564E+00  7.7675E+00  7.2909E+00  7.0895E+00  6.3347E+00  1.4226E-03  1.2568E-02 -1.3079E-03
  2.5247E+02  8.5523E+00  8.5635E+00  8.0896E+00  7.8880E+00  7.1348E+00  1.4927E-03  1.2754E-02 -1.3158E-03
  2.7737E+02  9.3548E+00  9.3660E+00  8.8947E+00  8.6929E+00  7.9413E+00  1.5602E-03  1.2932E-02 -1.3232E-03
  3.0192E+02  1.0153E+01  1.0164E+01  9.6949E+00  9.4930E+00  8.7428E+00  1.6249E-03  1.3099E-02 -1.3301E-03
  3.2776E+02  1.0999E+01  1.1011E+01  1.0544E+01  1.0342E+01  9.5935E+00  1.6910E-03  1.3268E-02 -1.3368E-03
  3.5423E+02  1.1874E+01  1.1886E+01  1.1421E+01  1.1219E+01  1.0472E+01  1.7569E-03  1.3435E-02 -1.3434E-03
  3.8038E+02  1.2746E+01  1.2757E+01  1.2295E+01  1.2093E+01  1.1347E+01  1.8206E-03  1.3594E-02 -1.3496E-03
  4.0602E+02  1.3607E+01  1.3618E+01  1.3158E+01  1.2956E+01  1.2211E+01  1.8816E-03  1.3745E-02 -1.3554E-03
  4.3277E+02  1.4512E+01  1.4524E+01  1.4065E+01  1.3863E+01  1.3120E+01  1.9441E-03  1.3898E-02 -1.3611E-03
  4.6002E+02  1.5442E+01  1.5454E+01  1.4997E+01  1.4795E+01  1.4053E+01  2.0065E-03  1.4050E-02 -1.3668E-03
  4.8683E+02  1.6363E+01  1.6375E+01  1.5921E+01  1.5718E+01  1.4978E+01  2.0669E-03  1.4195E-02 -1.3721E-03
