 # Mon Nov 10 19:27:40 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -17.
 # distance(t),tolerance(T) =   5.00118  4.89418537
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.9696E+01  6.9225E-01  6.9701E-01  3.4213E-01  0.0000E+00  0.0000E+00  9.8616E-08  4.7512E-03 -4.3866E-04  0.0000E+00  0.0000E+00
 -4.4122E+01  4.8136E-01  4.8622E-01  1.3412E-01  0.0000E+00  0.0000E+00  2.1822E-05  4.8939E-03 -4.3137E-04  0.0000E+00  0.0000E+00
 -4.7372E+01  3.3642E-01  3.4137E-01 -8.7465E-03  0.0000E+00  0.0000E+00  3.7746E-05  4.9990E-03 -4.2653E-04  0.0000E+00  0.0000E+00
 -5.1365E+01  1.6293E-01  1.6799E-01 -1.7956E-01  0.0000E+00  0.0000E+00  5.8802E-05  5.1383E-03 -4.2078E-04  0.0000E+00  0.0000E+00
 -5.1403E+01  1.6374E-01  1.6881E-01 -1.7862E-01 -2.6465E-01  0.0000E+00  5.9418E-05  5.1450E-03 -4.2107E-04  2.3544E-11  0.0000E+00
 -5.3847E+01  4.8699E-02  5.3856E-02 -2.9160E-01 -3.9541E-01  0.0000E+00  7.6954E-05  5.2570E-03 -4.1661E-04  9.1989E-06  0.0000E+00
 -5.5569E+01 -3.7662E-02 -3.2419E-02 -3.7603E-01 -4.9030E-01  0.0000E+00  9.3551E-05  5.3637E-03 -4.1288E-04  1.7031E-05  0.0000E+00
 -5.6408E+01 -9.0564E-02 -8.5249E-02 -4.2734E-01 -5.5020E-01  0.0000E+00  1.0760E-04  5.4540E-03 -4.1003E-04  2.3331E-05  0.0000E+00
 -5.6537E+01 -1.2063E-01 -1.1524E-01 -4.5592E-01 -5.8669E-01  0.0000E+00  1.2088E-04  5.5394E-03 -4.0759E-04  2.9011E-05  0.0000E+00
 -5.5836E+01 -1.2828E-01 -1.2282E-01 -4.6206E-01 -6.0088E-01  0.0000E+00  1.3479E-04  5.6288E-03 -4.0529E-04  3.4683E-05  0.0000E+00
 -5.4443E+01 -1.1318E-01 -1.0766E-01 -4.4567E-01 -5.9124E-01  0.0000E+00  1.4676E-04  5.7055E-03 -4.0351E-04  3.9342E-05  0.0000E+00
 -5.2301E+01 -7.7171E-02 -7.1593E-02 -4.0845E-01 -5.6031E-01  0.0000E+00  1.5821E-04  5.7788E-03 -4.0197E-04  4.3612E-05  0.0000E+00
 -5.0019E+01 -3.3179E-02 -2.7554E-02 -3.6352E-01 -5.2022E-01  0.0000E+00  1.6723E-04  5.8364E-03 -4.0087E-04  4.6851E-05  0.0000E+00
