 # Mon Nov 10 19:56:28 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   13.
 # distance(t),tolerance(T) =   6.95089976  7.94155066
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.7483E+01  7.6829E-01  7.7367E-01  2.9088E-01  0.0000E+00  0.0000E+00  5.1715E-06  5.3813E-03 -6.7355E-04  0.0000E+00  0.0000E+00
 -3.1440E+01  6.1089E-01  6.1639E-01  1.3744E-01  0.0000E+00  0.0000E+00  2.9460E-05  5.5335E-03 -6.6960E-04  0.0000E+00  0.0000E+00
 -3.4391E+01  5.0346E-01  5.0905E-01  3.2848E-02  0.0000E+00  0.0000E+00  4.7298E-05  5.6455E-03 -6.6725E-04  0.0000E+00  0.0000E+00
 -3.8069E+01  3.7712E-01  3.8283E-01 -8.9833E-02  0.0000E+00  0.0000E+00  7.0932E-05  5.7938E-03 -6.6483E-04  0.0000E+00  0.0000E+00
 -3.8156E+01  3.7761E-01  3.8332E-01 -8.9160E-02 -2.0122E-01  0.0000E+00  7.1627E-05  5.8009E-03 -6.6531E-04  2.4326E-11  0.0000E+00
 -4.0492E+01  2.9850E-01  3.0431E-01 -1.6544E-01 -2.9104E-01  0.0000E+00  9.1323E-05  5.9200E-03 -6.6350E-04  9.4962E-06  0.0000E+00
 -4.2176E+01  2.4347E-01  2.4936E-01 -2.1784E-01 -3.5169E-01  0.0000E+00  1.1000E-04  6.0333E-03 -6.6233E-04  1.7564E-05  0.0000E+00
 -4.3032E+01  2.1513E-01  2.2110E-01 -2.4400E-01 -3.8463E-01  0.0000E+00  1.2585E-04  6.1292E-03 -6.6166E-04  2.4042E-05  0.0000E+00
 -4.3221E+01  2.0656E-01  2.1260E-01 -2.5054E-01 -3.9742E-01  0.0000E+00  1.4084E-04  6.2198E-03 -6.6128E-04  2.9873E-05  0.0000E+00
 -4.2630E+01  2.1955E-01  2.2567E-01 -2.3545E-01 -3.8870E-01  0.0000E+00  1.5658E-04  6.3145E-03 -6.6114E-04  3.5688E-05  0.0000E+00
 -4.1373E+01  2.5086E-01  2.5704E-01 -2.0239E-01 -3.6097E-01  0.0000E+00  1.7014E-04  6.3958E-03 -6.6122E-04  4.0456E-05  0.0000E+00
 -3.9398E+01  3.0096E-01  3.0721E-01 -1.5063E-01 -3.1419E-01  0.0000E+00  1.8314E-04  6.4734E-03 -6.6146E-04  4.4822E-05  0.0000E+00
 -3.7272E+01  3.5508E-01  3.6137E-01 -9.5223E-02 -2.6262E-01  0.0000E+00  1.9339E-04  6.5343E-03 -6.6175E-04  4.8130E-05  0.0000E+00
 -2.6429E+01  6.3166E-01  6.3811E-01  1.8540E-01  6.1062E-03  0.0000E+00  2.2670E-04  6.7304E-03 -6.6327E-04  5.8110E-05  0.0000E+00
 -2.5423E+01  6.3233E-01  6.3878E-01  1.8613E-01  6.6198E-03 -4.0966E-01  2.2716E-04  6.7335E-03 -6.6342E-04  5.8147E-05  5.7376E-13
 -2.2557E+01  7.1567E-01  7.2216E-01  2.7028E-01  8.8444E-02 -3.2247E-01  2.3417E-04  6.7737E-03 -6.6378E-04  6.0116E-05  1.7142E-06
 -1.1768E+01  1.0066E+00  1.0132E+00  5.6361E-01  3.7498E-01 -4.8765E-02  2.5516E-04  6.8932E-03 -6.6508E-04  6.5704E-05  5.8893E-06
  2.5100E+00  1.3896E+00  1.3963E+00  9.4897E-01  7.5358E-01  3.1813E-01  2.7711E-04  7.0165E-03 -6.6667E-04  7.1165E-05  9.9237E-06
  1.8437E+01  1.8153E+00  1.8220E+00  1.3767E+00  1.1755E+00  7.2987E-01  2.9717E-04  7.1277E-03 -6.6829E-04  7.5840E-05  1.3318E-05
  3.7594E+01  2.3267E+00  2.3336E+00  1.8902E+00  1.6833E+00  1.2279E+00  3.1759E-04  7.2392E-03 -6.7009E-04  8.0312E-05  1.6512E-05
