 # Mon Nov 10 16:46:24 2008
 # MSTW 2008 NLO PDF grid for eigenvector   15.
 # distance(t),tolerance(T) =   5.8787  5.98112592
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -1.7818E+01  1.1579E+00  1.1620E+00  4.2974E-01  0.0000E+00  0.0000E+00  1.2641E-05  4.1314E-03 -7.1144E-04
 -1.7959E+01  1.0616E+00  1.0658E+00  3.4265E-01  0.0000E+00  0.0000E+00  2.1277E-05  4.2500E-03 -7.2296E-04
 -1.7637E+01  1.0101E+00  1.0144E+00  2.9788E-01  0.0000E+00  0.0000E+00  2.8330E-05  4.3391E-03 -7.3148E-04
 -1.6375E+01  9.7481E-01  9.7922E-01  2.7133E-01  0.0000E+00  0.0000E+00  3.8623E-05  4.4592E-03 -7.4280E-04
 -1.6375E+01  9.7481E-01  9.7922E-01  2.7133E-01 -6.2770E-09  0.0000E+00  3.8623E-05  4.4592E-03 -7.4280E-04
 -1.4388E+01  9.8083E-01  9.8533E-01  2.8431E-01  1.1226E-02  0.0000E+00  4.8057E-05  4.5589E-03 -7.5203E-04
 -1.1565E+01  1.0206E+00  1.0252E+00  3.3047E-01  5.6197E-02  0.0000E+00  5.7592E-05  4.6538E-03 -7.6070E-04
 -8.2870E+00  1.0842E+00  1.0888E+00  3.9942E-01  1.2420E-01  0.0000E+00  6.6164E-05  4.7349E-03 -7.6801E-04
 -4.3062E+00  1.1730E+00  1.1777E+00  4.9317E-01  2.1709E-01  0.0000E+00  7.4683E-05  4.8119E-03 -7.7490E-04
  9.2541E-01  1.2994E+00  1.3042E+00  6.2470E-01  3.4778E-01  0.0000E+00  8.4036E-05  4.8932E-03 -7.8207E-04
  6.3896E+00  1.4378E+00  1.4427E+00  7.6741E-01  4.8980E-01  0.0000E+00  9.2419E-05  4.9633E-03 -7.8821E-04
  1.2579E+01  1.5992E+00  1.6041E+00  9.3287E-01  6.5463E-01  0.0000E+00  1.0074E-04  5.0305E-03 -7.9404E-04
  1.8145E+01  1.7469E+00  1.7519E+00  1.0837E+00  8.0501E-01  0.0000E+00  1.0749E-04  5.0836E-03 -7.9861E-04
  4.0794E+01  2.3637E+00  2.3688E+00  1.7104E+00  1.4303E+00  0.0000E+00  1.3050E-04  5.2557E-03 -8.1321E-04
  4.0794E+01  2.3637E+00  2.3688E+00  1.7104E+00  1.4303E+00  6.0836E-08  1.3050E-04  5.2557E-03 -8.1321E-04
