 # Mon Nov 10 19:23:42 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   12.
 # distance(t),tolerance(T) =   6.75151067  7.48337434
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.2718E+01  6.6418E-01  6.6950E-01  2.6795E-01  0.0000E+00  0.0000E+00  2.6952E-07  5.3204E-03 -7.8455E-04  0.0000E+00  0.0000E+00
 -3.6885E+01  4.9301E-01  4.9845E-01  1.0003E-01  0.0000E+00  0.0000E+00  2.2760E-05  5.4713E-03 -7.8265E-04  0.0000E+00  0.0000E+00
 -3.9937E+01  3.7710E-01  3.8263E-01 -1.3529E-02  0.0000E+00  0.0000E+00  3.9246E-05  5.5825E-03 -7.8179E-04  0.0000E+00  0.0000E+00
 -4.3656E+01  2.4204E-01  2.4768E-01 -1.4558E-01  0.0000E+00  0.0000E+00  6.1046E-05  5.7297E-03 -7.8130E-04  0.0000E+00  0.0000E+00
 -4.3675E+01  2.4268E-01  2.4833E-01 -1.4478E-01 -2.4648E-01  0.0000E+00  6.1688E-05  5.7367E-03 -7.8187E-04  2.3983E-11  0.0000E+00
 -4.5946E+01  1.5949E-01  1.6525E-01 -2.2563E-01 -3.4218E-01  0.0000E+00  7.9847E-05  5.8549E-03 -7.8157E-04  9.3665E-06  0.0000E+00
 -4.7482E+01  1.0282E-01  1.0867E-01 -2.8013E-01 -4.0581E-01  0.0000E+00  9.7039E-05  5.9674E-03 -7.8182E-04  1.7332E-05  0.0000E+00
 -4.8146E+01  7.4945E-02  8.0864E-02 -3.0621E-01 -4.3939E-01  0.0000E+00  1.1160E-04  6.0626E-03 -7.8233E-04  2.3734E-05  0.0000E+00
 -4.8096E+01  6.8486E-02  7.4477E-02 -3.1100E-01 -4.5109E-01  0.0000E+00  1.2536E-04  6.1526E-03 -7.8306E-04  2.9501E-05  0.0000E+00
 -4.7188E+01  8.5558E-02  9.1626E-02 -2.9221E-01 -4.3934E-01  0.0000E+00  1.3978E-04  6.2466E-03 -7.8406E-04  3.5256E-05  0.0000E+00
 -4.5601E+01  1.2195E-01  1.2809E-01 -2.5436E-01 -4.0738E-01  0.0000E+00  1.5219E-04  6.3274E-03 -7.8511E-04  3.9979E-05  0.0000E+00
 -4.3259E+01  1.7842E-01  1.8461E-01 -1.9653E-01 -3.5505E-01  0.0000E+00  1.6408E-04  6.4045E-03 -7.8627E-04  4.4305E-05  0.0000E+00
 -4.0809E+01  2.3857E-01  2.4482E-01 -1.3532E-01 -2.9806E-01  0.0000E+00  1.7344E-04  6.4650E-03 -7.8728E-04  4.7585E-05  0.0000E+00
 -2.8694E+01  5.4125E-01  5.4766E-01  1.7069E-01 -5.1595E-03  0.0000E+00  2.0383E-04  6.6598E-03 -7.9108E-04  5.7490E-05  0.0000E+00
 -2.7600E+01  5.4203E-01  5.4844E-01  1.7153E-01 -4.5698E-03 -4.3880E-01  2.0425E-04  6.6629E-03 -7.9126E-04  5.7527E-05  5.6777E-13
 -2.4448E+01  6.3237E-01  6.3881E-01  2.6252E-01  8.3868E-02 -3.4488E-01  2.1065E-04  6.7028E-03 -7.9207E-04  5.9483E-05  1.6964E-06
 -1.2685E+01  9.4647E-01  9.5300E-01  5.7857E-01  3.9244E-01 -5.1043E-02  2.2977E-04  6.8216E-03 -7.9473E-04  6.5036E-05  5.8301E-06
