 # Mon Nov 10 19:05:47 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -13.
 # distance(t),tolerance(T) =   6.56281  6.33834925
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.5172E+01  6.4454E-01  6.4870E-01  2.5052E-01  0.0000E+00  0.0000E+00 -9.1656E-07  4.1578E-03 -5.1067E-04  0.0000E+00  0.0000E+00
 -2.8655E+01  5.3442E-01  5.3868E-01  1.4363E-01  0.0000E+00  0.0000E+00  1.9166E-05  4.2910E-03 -5.0504E-04  0.0000E+00  0.0000E+00
 -3.1145E+01  4.6421E-01  4.6855E-01  7.5747E-02  0.0000E+00  0.0000E+00  3.3874E-05  4.3893E-03 -5.0137E-04  0.0000E+00  0.0000E+00
 -3.4058E+01  3.9095E-01  3.9540E-01  5.4754E-03  0.0000E+00  0.0000E+00  5.3298E-05  4.5197E-03 -4.9712E-04  0.0000E+00  0.0000E+00
 -3.3957E+01  3.9136E-01  3.9581E-01  6.0433E-03 -2.4713E-01  0.0000E+00  5.3868E-05  4.5259E-03 -4.9746E-04  2.2843E-11  0.0000E+00
 -3.5632E+01  3.6078E-01  3.6531E-01 -2.2228E-02 -2.8466E-01  0.0000E+00  7.0033E-05  4.6308E-03 -4.9416E-04  8.9313E-06  0.0000E+00
 -3.6537E+01  3.5391E-01  3.5853E-01 -2.6936E-02 -2.9559E-01  0.0000E+00  8.5314E-05  4.7309E-03 -4.9150E-04  1.6550E-05  0.0000E+00
 -3.6631E+01  3.6855E-01  3.7324E-01 -1.0511E-02 -2.8427E-01  0.0000E+00  9.8235E-05  4.8157E-03 -4.8953E-04  2.2688E-05  0.0000E+00
 -3.6013E+01  4.0259E-01  4.0734E-01  2.5182E-02 -2.5327E-01  0.0000E+00  1.1043E-04  4.8959E-03 -4.8791E-04  2.8229E-05  0.0000E+00
 -3.4482E+01  4.6242E-01  4.6725E-01  8.6728E-02 -1.9650E-01  0.0000E+00  1.2320E-04  4.9799E-03 -4.8645E-04  3.3771E-05  0.0000E+00
 -3.2337E+01  5.3588E-01  5.4076E-01  1.6162E-01 -1.2560E-01  0.0000E+00  1.3416E-04  5.0521E-03 -4.8537E-04  3.8327E-05  0.0000E+00
 -2.9442E+01  6.2806E-01  6.3299E-01  2.5515E-01 -3.5780E-02  0.0000E+00  1.4465E-04  5.1210E-03 -4.8449E-04  4.2508E-05  0.0000E+00
 -2.6545E+01  7.1650E-01  7.2148E-01  3.4464E-01  5.0855E-02  0.0000E+00  1.5290E-04  5.1752E-03 -4.8390E-04  4.5684E-05  0.0000E+00
 -1.2934E+01  1.1118E+00  1.1169E+00  7.4326E-01  4.4065E-01  0.0000E+00  1.7962E-04  5.3499E-03 -4.8254E-04  5.5296E-05  0.0000E+00
 -1.1785E+01  1.1123E+00  1.1174E+00  7.4378E-01  4.4100E-01 -4.3470E-01  1.8000E-04  5.3526E-03 -4.8263E-04  5.5333E-05  5.4667E-13
 -8.3630E+00  1.2226E+00  1.2278E+00  8.5478E-01  5.5028E-01 -3.1406E-01  1.8561E-04  5.3885E-03 -4.8240E-04  5.7236E-05  1.6333E-06
  4.2514E+00  1.5953E+00  1.6005E+00  1.2294E+00  9.1986E-01  4.8183E-02  2.0238E-04  5.4953E-03 -4.8192E-04  6.2647E-05  5.6193E-06
  2.0576E+01  2.0673E+00  2.0726E+00  1.7034E+00  1.3889E+00  5.1144E-01  2.1988E-04  5.6056E-03 -4.8166E-04  6.7952E-05  9.4823E-06
  3.8489E+01  2.5776E+00  2.5830E+00  2.2153E+00  1.8966E+00  1.0142E+00  2.3583E-04  5.7052E-03 -4.8161E-04  7.2507E-05  1.2742E-05
  5.9773E+01  3.1781E+00  3.1836E+00  2.8176E+00  2.4947E+00  1.6076E+00  2.5204E-04  5.8053E-03 -4.8173E-04  7.6876E-05  1.5816E-05
  8.0024E+01  3.7465E+00  3.7520E+00  3.3873E+00  3.0610E+00  2.1703E+00  2.6558E-04  5.8881E-03 -4.8194E-04  8.0344E-05  1.8218E-05
  1.0797E+02  4.5284E+00  4.5341E+00  4.1709E+00  3.8408E+00  2.9459E+00  2.8214E-04  5.9882E-03 -4.8232E-04  8.4368E-05  2.0962E-05
  1.3588E+02  5.3087E+00  5.3144E+00  4.9526E+00  4.6192E+00  3.7207E+00  2.9694E-04  6.0766E-03 -4.8276E-04  8.7779E-05  2.3250E-05
  1.6422E+02  6.1016E+00  6.1073E+00  5.7467E+00  5.4103E+00  4.5089E+00  3.1064E-04  6.1574E-03 -4.8324E-04  9.0793E-05  2.5242E-05
  2.0420E+02  7.2225E+00  7.2284E+00  6.8692E+00  6.5293E+00  5.6242E+00  3.2822E-04  6.2599E-03 -4.8395E-04  9.4472E-05  2.7633E-05
  2.4598E+02  8.3983E+00  8.4043E+00  8.0465E+00  7.7034E+00  6.7950E+00  3.4498E-04  6.3562E-03 -4.8470E-04  9.7794E-05  2.9756E-05
  2.8898E+02  9.6140E+00  9.6200E+00  9.2635E+00  8.9175E+00  8.0062E+00  3.6089E-04  6.4463E-03 -4.8548E-04  1.0080E-04  3.1644E-05
  3.3580E+02  1.0945E+01  1.0951E+01  1.0595E+01  1.0246E+01  9.3325E+00  3.7702E-04  6.5365E-03 -4.8632E-04  1.0370E-04  3.3440E-05
  3.8542E+02  1.2363E+01  1.2369E+01  1.2015E+01  1.1663E+01  1.0747E+01  3.9303E-04  6.6247E-03 -4.8720E-04  1.0645E-04  3.5118E-05
  4.3607E+02  1.3820E+01  1.3826E+01  1.3473E+01  1.3119E+01  1.2200E+01  4.0840E-04  6.7083E-03 -4.8808E-04  1.0898E-04  3.6637E-05
  4.8694E+02  1.5292E+01  1.5298E+01  1.4946E+01  1.4590E+01  1.3669E+01  4.2309E-04  6.7872E-03 -4.8895E-04  1.1131E-04  3.8014E-05
  5.4149E+02  1.6881E+01  1.6887E+01  1.6537E+01  1.6178E+01  1.5256E+01  4.3806E-04  6.8666E-03 -4.8985E-04  1.1358E-04  3.9345E-05
  5.9833E+02  1.8548E+01  1.8554E+01  1.8204E+01  1.7844E+01  1.6920E+01  4.5300E-04  6.9448E-03 -4.9077E-04  1.1577E-04  4.0608E-05
  6.5539E+02  2.0232E+01  2.0239E+01  1.9890E+01  1.9528E+01  1.8602E+01  4.6740E-04  7.0193E-03 -4.9167E-04  1.1781E-04  4.1769E-05
  7.1219E+02  2.1921E+01  2.1927E+01  2.1579E+01  2.1215E+01  2.0287E+01  4.8121E-04  7.0899E-03 -4.9254E-04  1.1969E-04  4.2834E-05
  7.7227E+02  2.3718E+01  2.3725E+01  2.3377E+01  2.3011E+01  2.2083E+01  4.9534E-04  7.1613E-03 -4.9345E-04  1.2156E-04  4.3876E-05
  8.3438E+02  2.5589E+01  2.5595E+01  2.5249E+01  2.4881E+01  2.3951E+01  5.0947E-04  7.2320E-03 -4.9435E-04  1.2337E-04  4.4876E-05
  8.9627E+02  2.7466E+01  2.7472E+01  2.7127E+01  2.6758E+01  2.5826E+01  5.2315E-04  7.2996E-03 -4.9524E-04  1.2507E-04  4.5804E-05
  9.5741E+02  2.9332E+01  2.9338E+01  2.8993E+01  2.8623E+01  2.7691E+01  5.3630E-04  7.3639E-03 -4.9609E-04  1.2666E-04  4.6663E-05
  1.0216E+03  3.1303E+01  3.1310E+01  3.0966E+01  3.0594E+01  2.9661E+01  5.4977E-04  7.4292E-03 -4.9696E-04  1.2824E-04  4.7512E-05
  1.0875E+03  3.3340E+01  3.3347E+01  3.3003E+01  3.2630E+01  3.1696E+01  5.6327E-04  7.4939E-03 -4.9784E-04  1.2978E-04  4.8333E-05
  1.1529E+03  3.5374E+01  3.5380E+01  3.5038E+01  3.4663E+01  3.3728E+01  5.7636E-04  7.5560E-03 -4.9869E-04  1.3124E-04  4.9101E-05
  1.2171E+03  3.7385E+01  3.7392E+01  3.7050E+01  3.6674E+01  3.5738E+01  5.8897E-04  7.6153E-03 -4.9951E-04  1.3261E-04  4.9817E-05
