 # Mon Nov 10 18:20:40 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   6.
 # distance(t),tolerance(T) =   2.79595  2.79757616
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6045E+01  7.0434E-01  7.0912E-01  2.6453E-01  0.0000E+00  0.0000E+00 -1.3347E-07  4.7793E-03 -5.3098E-04  0.0000E+00  0.0000E+00
 -2.9738E+01  5.7212E-01  5.7702E-01  1.3595E-01  0.0000E+00  0.0000E+00  2.1176E-05  4.9223E-03 -5.2532E-04  0.0000E+00  0.0000E+00
 -3.2439E+01  4.8439E-01  4.8937E-01  5.0817E-02  0.0000E+00  0.0000E+00  3.6787E-05  5.0278E-03 -5.2166E-04  0.0000E+00  0.0000E+00
 -3.5711E+01  3.8594E-01  3.9103E-01 -4.4281E-02  0.0000E+00  0.0000E+00  5.7414E-05  5.1675E-03 -5.1747E-04  0.0000E+00  0.0000E+00
 -3.5704E+01  3.8638E-01  3.9147E-01 -4.3665E-02 -2.2250E-01  0.0000E+00  5.8015E-05  5.1742E-03 -5.1783E-04  2.3375E-11  0.0000E+00
 -3.7696E+01  3.3252E-01  3.3770E-01 -9.4933E-02 -2.8507E-01  0.0000E+00  7.5186E-05  5.2865E-03 -5.1459E-04  9.1334E-06  0.0000E+00
 -3.8981E+01  3.0239E-01  3.0766E-01 -1.2265E-01 -3.1997E-01  0.0000E+00  9.1427E-05  5.3935E-03 -5.1202E-04  1.6911E-05  0.0000E+00
 -3.9451E+01  2.9613E-01  3.0148E-01 -1.2689E-01 -3.3012E-01  0.0000E+00  1.0517E-04  5.4841E-03 -5.1014E-04  2.3168E-05  0.0000E+00
 -3.9235E+01  3.0934E-01  3.1476E-01 -1.1182E-01 -3.2049E-01  0.0000E+00  1.1815E-04  5.5697E-03 -5.0861E-04  2.8810E-05  0.0000E+00
 -3.8176E+01  3.4616E-01  3.5165E-01 -7.3093E-02 -2.8729E-01  0.0000E+00  1.3175E-04  5.6594E-03 -5.0726E-04  3.4445E-05  0.0000E+00
 -3.6479E+01  3.9879E-01  4.0434E-01 -1.8851E-02 -2.3768E-01  0.0000E+00  1.4344E-04  5.7363E-03 -5.0629E-04  3.9073E-05  0.0000E+00
 -3.4053E+01  4.7008E-01  4.7569E-01  5.3958E-02 -1.6919E-01  0.0000E+00  1.5462E-04  5.8098E-03 -5.0551E-04  4.3316E-05  0.0000E+00
 -3.1550E+01  5.4141E-01  5.4707E-01  1.2647E-01 -1.0001E-01  0.0000E+00  1.6343E-04  5.8675E-03 -5.0501E-04  4.6535E-05  0.0000E+00
 -1.9367E+01  8.7710E-01  8.8291E-01  4.6586E-01  2.2910E-01  0.0000E+00  1.9199E-04  6.0534E-03 -5.0394E-04  5.6266E-05  0.0000E+00
 -1.8295E+01  8.7765E-01  8.8347E-01  4.6648E-01  2.2952E-01 -4.2025E-01  1.9239E-04  6.0564E-03 -5.0404E-04  5.6303E-05  5.5600E-13
 -1.5163E+01  9.7434E-01  9.8019E-01  5.6391E-01  3.2494E-01 -3.1643E-01  1.9839E-04  6.0945E-03 -5.0387E-04  5.8227E-05  1.6612E-06
 -3.5055E+00  1.3055E+00  1.3114E+00  8.9723E-01  6.5241E-01  1.1261E-03  2.1634E-04  6.2080E-03 -5.0359E-04  6.3692E-05  5.7116E-06
  1.1739E+01  1.7320E+00  1.7381E+00  1.3259E+00  1.0753E+00  4.1543E-01  2.3507E-04  6.3252E-03 -5.0354E-04  6.9045E-05  9.6322E-06
  2.8597E+01  2.1988E+00  2.2049E+00  1.7946E+00  1.5389E+00  8.7167E-01  2.5217E-04  6.4309E-03 -5.0369E-04  7.3634E-05  1.2937E-05
  4.8744E+01  2.7533E+00  2.7595E+00  2.3510E+00  2.0904E+00  1.4161E+00  2.6955E-04  6.5371E-03 -5.0401E-04  7.8032E-05  1.6050E-05
  6.7999E+01  3.2816E+00  3.2879E+00  2.8809E+00  2.6164E+00  1.9364E+00  2.8408E-04  6.6248E-03 -5.0439E-04  8.1518E-05  1.8480E-05
  9.4674E+01  4.0130E+00  4.0194E+00  3.6141E+00  3.3450E+00  2.6585E+00  3.0187E-04  6.7308E-03 -5.0498E-04  8.5560E-05  2.1253E-05
  1.2140E+02  4.7466E+00  4.7530E+00  4.3493E+00  4.0762E+00  3.3842E+00  3.1776E-04  6.8243E-03 -5.0561E-04  8.8983E-05  2.3563E-05
  1.4862E+02  5.4949E+00  5.5014E+00  5.0990E+00  4.8225E+00  4.1256E+00  3.3249E-04  6.9098E-03 -5.0626E-04  9.2005E-05  2.5573E-05
  1.8711E+02  6.5570E+00  6.5636E+00  6.1629E+00  5.8821E+00  5.1794E+00  3.5140E-04  7.0182E-03 -5.0719E-04  9.5689E-05  2.7984E-05
  2.2743E+02  7.6751E+00  7.6818E+00  7.2826E+00  6.9980E+00  6.2900E+00  3.6942E-04  7.1199E-03 -5.0815E-04  9.9013E-05  3.0121E-05
  2.6901E+02  8.8346E+00  8.8413E+00  8.4436E+00  8.1555E+00  7.4427E+00  3.8655E-04  7.2150E-03 -5.0913E-04  1.0202E-04  3.2020E-05
  3.1437E+02  1.0107E+01  1.0114E+01  9.7173E+00  9.4258E+00  8.7085E+00  4.0390E-04  7.3101E-03 -5.1017E-04  1.0492E-04  3.3826E-05
  3.6251E+02  1.1466E+01  1.1473E+01  1.1078E+01  1.0783E+01  1.0062E+01  4.2113E-04  7.4032E-03 -5.1124E-04  1.0766E-04  3.5511E-05
  4.1173E+02  1.2865E+01  1.2872E+01  1.2478E+01  1.2181E+01  1.1455E+01  4.3769E-04  7.4913E-03 -5.1231E-04  1.1019E-04  3.7036E-05
  4.6122E+02  1.4281E+01  1.4288E+01  1.3896E+01  1.3595E+01  1.2867E+01  4.5350E-04  7.5744E-03 -5.1335E-04  1.1250E-04  3.8416E-05
  5.1436E+02  1.5813E+01  1.5820E+01  1.5428E+01  1.5125E+01  1.4393E+01  4.6963E-04  7.6580E-03 -5.1443E-04  1.1477E-04  3.9750E-05
  5.6976E+02  1.7421E+01  1.7428E+01  1.7038E+01  1.6732E+01  1.5997E+01  4.8572E-04  7.7403E-03 -5.1552E-04  1.1695E-04  4.1015E-05
  6.2545E+02  1.9048E+01  1.9056E+01  1.8666E+01  1.8359E+01  1.7620E+01  5.0123E-04  7.8186E-03 -5.1658E-04  1.1897E-04  4.2176E-05
  6.8092E+02  2.0681E+01  2.0688E+01  2.0300E+01  1.9990E+01  1.9249E+01  5.1611E-04  7.8929E-03 -5.1761E-04  1.2085E-04  4.3241E-05
  7.3965E+02  2.2422E+01  2.2429E+01  2.2042E+01  2.1730E+01  2.0986E+01  5.3132E-04  7.9679E-03 -5.1867E-04  1.2271E-04  4.4283E-05
