 # Mon Nov 10 18:08:42 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   3.
 # distance(t),tolerance(T) =   3.06647  3.08357549
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6632E+01  7.0330E-01  7.0807E-01  2.7173E-01  0.0000E+00  0.0000E+00  1.0830E-07  4.7758E-03 -5.9512E-04  0.0000E+00  0.0000E+00
 -3.0401E+01  5.6553E-01  5.7042E-01  1.3753E-01  0.0000E+00  0.0000E+00  2.1772E-05  4.9189E-03 -5.9042E-04  0.0000E+00  0.0000E+00
 -3.3164E+01  4.7363E-01  4.7860E-01  4.8178E-02  0.0000E+00  0.0000E+00  3.7650E-05  5.0244E-03 -5.8748E-04  0.0000E+00  0.0000E+00
 -3.6526E+01  3.6951E-01  3.7460E-01 -5.2646E-02  0.0000E+00  0.0000E+00  5.8641E-05  5.1641E-03 -5.8423E-04  0.0000E+00  0.0000E+00
 -3.6533E+01  3.6997E-01  3.7506E-01 -5.2013E-02 -2.2169E-01  0.0000E+00  5.9254E-05  5.1708E-03 -5.8464E-04  2.3515E-11  0.0000E+00
 -3.8592E+01  3.1129E-01  3.1647E-01 -1.0815E-01 -2.8963E-01  0.0000E+00  7.6734E-05  5.2831E-03 -5.8215E-04  9.1875E-06  0.0000E+00
 -3.9947E+01  2.7659E-01  2.8186E-01 -1.4048E-01 -3.2939E-01  0.0000E+00  9.3276E-05  5.3901E-03 -5.8029E-04  1.7010E-05  0.0000E+00
 -4.0479E+01  2.6646E-01  2.7180E-01 -1.4865E-01 -3.4367E-01  0.0000E+00  1.0728E-04  5.4808E-03 -5.7902E-04  2.3301E-05  0.0000E+00
 -4.0323E+01  2.7598E-01  2.8140E-01 -1.3730E-01 -3.3795E-01  0.0000E+00  1.2051E-04  5.5664E-03 -5.7806E-04  2.8974E-05  0.0000E+00
 -3.9329E+01  3.0893E-01  3.1441E-01 -1.0247E-01 -3.0885E-01  0.0000E+00  1.3437E-04  5.6561E-03 -5.7730E-04  3.4639E-05  0.0000E+00
