 # Mon Nov 10 19:37:12 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   7.
 # distance(t),tolerance(T) =   7.9623  8.18030493
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.3752E+01  7.3859E-01  7.4309E-01  3.1384E-01  0.0000E+00  0.0000E+00 -9.3176E-08  4.5005E-03 -8.2027E-04  0.0000E+00  0.0000E+00
 -2.7157E+01  6.2420E-01  6.2881E-01  2.0295E-01  0.0000E+00  0.0000E+00  2.1183E-05  4.6391E-03 -8.1943E-04  0.0000E+00  0.0000E+00
 -2.9632E+01  5.4967E-01  5.5436E-01  1.3093E-01  0.0000E+00  0.0000E+00  3.6780E-05  4.7414E-03 -8.1931E-04  0.0000E+00  0.0000E+00
 -3.2597E+01  4.6878E-01  4.7358E-01  5.3284E-02  0.0000E+00  0.0000E+00  5.7400E-05  4.8769E-03 -8.1974E-04  0.0000E+00  0.0000E+00
 -3.2555E+01  4.6913E-01  4.7394E-01  5.3802E-02 -2.1930E-01  0.0000E+00  5.8003E-05  4.8834E-03 -8.2034E-04  2.3275E-11  0.0000E+00
 -3.4330E+01  4.2975E-01  4.3465E-01  1.6924E-02 -2.6540E-01  0.0000E+00  7.5176E-05  4.9924E-03 -8.2076E-04  9.0958E-06  0.0000E+00
 -3.5406E+01  4.1298E-01  4.1796E-01  2.4859E-03 -2.8575E-01  0.0000E+00  9.1426E-05  5.0962E-03 -8.2165E-04  1.6845E-05  0.0000E+00
 -3.5702E+01  4.1781E-01  4.2286E-01  9.2440E-03 -2.8385E-01  0.0000E+00  1.0518E-04  5.1843E-03 -8.2269E-04  2.3080E-05  0.0000E+00
 -3.5329E+01  4.4124E-01  4.4635E-01  3.4469E-02 -2.6309E-01  0.0000E+00  1.1818E-04  5.2674E-03 -8.2390E-04  2.8705E-05  0.0000E+00
 -3.4114E+01  4.8845E-01  4.9364E-01  8.3530E-02 -2.1857E-01  0.0000E+00  1.3180E-04  5.3545E-03 -8.2539E-04  3.4324E-05  0.0000E+00
 -3.2294E+01  5.4973E-01  5.5498E-01  1.4637E-01 -1.5952E-01  0.0000E+00  1.4350E-04  5.4293E-03 -8.2685E-04  3.8941E-05  0.0000E+00
 -2.9759E+01  6.2901E-01  6.3432E-01  2.2711E-01 -8.2313E-02  0.0000E+00  1.5471E-04  5.5007E-03 -8.2839E-04  4.3174E-05  0.0000E+00
 -2.7180E+01  7.0641E-01  7.1176E-01  3.0565E-01 -6.4910E-03  0.0000E+00  1.6354E-04  5.5568E-03 -8.2969E-04  4.6387E-05  0.0000E+00
 -1.4810E+01  1.0603E+00  1.0658E+00  6.6307E-01  3.4253E-01  0.0000E+00  1.9216E-04  5.7376E-03 -8.3438E-04  5.6101E-05  0.0000E+00
 -1.3742E+01  1.0607E+00  1.0662E+00  6.6359E-01  3.4288E-01 -4.1169E-01  1.9256E-04  5.7405E-03 -8.3458E-04  5.6138E-05  5.5433E-13
 -1.0593E+01  1.1609E+00  1.1665E+00  7.6451E-01  4.4217E-01 -3.0257E-01  1.9858E-04  5.7776E-03 -8.3557E-04  5.8059E-05  1.6564E-06
  1.0872E+00  1.5016E+00  1.5072E+00  1.1073E+00  7.8016E-01  2.7669E-02  2.1657E-04  5.8880E-03 -8.3874E-04  6.3518E-05  5.6961E-06
  1.6309E+01  1.9366E+00  1.9423E+00  1.5444E+00  1.2126E+00  4.5375E-01  2.3535E-04  6.0021E-03 -8.4223E-04  6.8865E-05  9.6074E-06
  3.3102E+01  2.4098E+00  2.4156E+00  2.0195E+00  1.6835E+00  9.1928E-01  2.5250E-04  6.1050E-03 -8.4554E-04  7.3452E-05  1.2905E-05
  5.3140E+01  2.9695E+00  2.9754E+00  2.5810E+00  2.2411E+00  1.4716E+00  2.6993E-04  6.2084E-03 -8.4900E-04  7.7847E-05  1.6013E-05
  7.2266E+01  3.5011E+00  3.5071E+00  3.1141E+00  2.7710E+00  1.9975E+00  2.8451E-04  6.2938E-03 -8.5196E-04  8.1332E-05  1.8439E-05
  9.8738E+01  4.2351E+00  4.2411E+00  3.8498E+00  3.5030E+00  2.7248E+00  3.0235E-04  6.3971E-03 -8.5564E-04  8.5374E-05  2.1208E-05
  1.2525E+02  4.9696E+00  4.9757E+00  4.5859E+00  4.2359E+00  3.4537E+00  3.1830E-04  6.4882E-03 -8.5897E-04  8.8798E-05  2.3515E-05
  1.5222E+02  5.7177E+00  5.7239E+00  5.3353E+00  4.9827E+00  4.1970E+00  3.3307E-04  6.5716E-03 -8.6208E-04  9.1821E-05  2.5523E-05
  1.9035E+02  6.7780E+00  6.7842E+00  6.3973E+00  6.0412E+00  5.2514E+00  3.5205E-04  6.6772E-03 -8.6608E-04  9.5508E-05  2.7931E-05
  2.3028E+02  7.8926E+00  7.8990E+00  7.5135E+00  7.1544E+00  6.3608E+00  3.7013E-04  6.7764E-03 -8.6991E-04  9.8835E-05  3.0068E-05
  2.7144E+02  9.0473E+00  9.0537E+00  8.6697E+00  8.3077E+00  7.5108E+00  3.8732E-04  6.8693E-03 -8.7354E-04  1.0184E-04  3.1966E-05
  3.1633E+02  1.0313E+01  1.0320E+01  9.9370E+00  9.5724E+00  8.7723E+00  4.0473E-04  6.9620E-03 -8.7722E-04  1.0474E-04  3.3771E-05
  3.6397E+02  1.1665E+01  1.1671E+01  1.1290E+01  1.0923E+01  1.0120E+01  4.2203E-04  7.0529E-03 -8.8084E-04  1.0750E-04  3.5456E-05
  4.1267E+02  1.3055E+01  1.3062E+01  1.2681E+01  1.2312E+01  1.1506E+01  4.3864E-04  7.1389E-03 -8.8430E-04  1.1002E-04  3.6981E-05
  4.6163E+02  1.4462E+01  1.4468E+01  1.4089E+01  1.3718E+01  1.2910E+01  4.5451E-04  7.2200E-03 -8.8758E-04  1.1234E-04  3.8362E-05
  5.1419E+02  1.5982E+01  1.5989E+01  1.5611E+01  1.5237E+01  1.4427E+01  4.7070E-04  7.3016E-03 -8.9090E-04  1.1461E-04  3.9696E-05
