 # Mon Nov 10 18:34:32 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   13.
 # distance(t),tolerance(T) =   3.24884248  3.40519434
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6948E+01  7.3443E-01  7.3944E-01  2.7984E-01  0.0000E+00  0.0000E+00  1.6666E-06  5.0160E-03 -6.2893E-04  0.0000E+00  0.0000E+00
 -3.0795E+01  5.8808E-01  5.9321E-01  1.3725E-01  0.0000E+00  0.0000E+00  2.4400E-05  5.1628E-03 -6.2455E-04  0.0000E+00  0.0000E+00
 -3.3638E+01  4.8935E-01  4.9456E-01  4.1212E-02  0.0000E+00  0.0000E+00  4.1078E-05  5.2709E-03 -6.2186E-04  0.0000E+00  0.0000E+00
 -3.7138E+01  3.7541E-01  3.8074E-01 -6.9250E-02  0.0000E+00  0.0000E+00  6.3147E-05  5.4142E-03 -6.1897E-04  0.0000E+00  0.0000E+00
 -3.7181E+01  3.7588E-01  3.8122E-01 -6.8601E-02 -2.1190E-01  0.0000E+00  6.3793E-05  5.4210E-03 -6.1941E-04  2.3869E-11  0.0000E+00
 -3.9363E+01  3.0811E-01  3.1354E-01 -1.3369E-01 -2.8955E-01  0.0000E+00  8.2180E-05  5.5361E-03 -6.1721E-04  9.3224E-06  0.0000E+00
 -4.0866E+01  2.6431E-01  2.6983E-01 -1.7498E-01 -3.3862E-01  0.0000E+00  9.9596E-05  5.6457E-03 -6.1564E-04  1.7252E-05  0.0000E+00
 -4.1544E+01  2.4600E-01  2.5160E-01 -1.9121E-01 -3.6126E-01  0.0000E+00  1.1435E-04  5.7385E-03 -6.1463E-04  2.3626E-05  0.0000E+00
 -4.1545E+01  2.4737E-01  2.5304E-01 -1.8792E-01 -3.6386E-01  0.0000E+00  1.2831E-04  5.8261E-03 -6.1392E-04  2.9368E-05  0.0000E+00
 -4.0736E+01  2.7129E-01  2.7703E-01 -1.6201E-01 -3.4397E-01  0.0000E+00  1.4294E-04  5.9178E-03 -6.1343E-04  3.5099E-05  0.0000E+00
 -3.9271E+01  3.1242E-01  3.1822E-01 -1.1921E-01 -3.0620E-01  0.0000E+00  1.5553E-04  5.9965E-03 -6.1319E-04  3.9803E-05  0.0000E+00
 -3.7083E+01  3.7233E-01  3.7819E-01 -5.7735E-02 -2.4941E-01  0.0000E+00  1.6759E-04  6.0717E-03 -6.1313E-04  4.4112E-05  0.0000E+00
 -3.4778E+01  4.3444E-01  4.4035E-01  5.5971E-03 -1.8969E-01  0.0000E+00  1.7710E-04  6.1307E-03 -6.1319E-04  4.7380E-05  0.0000E+00
 -2.3292E+01  7.3865E-01  7.4471E-01  3.1365E-01  1.0716E-01  0.0000E+00  2.0796E-04  6.3208E-03 -6.1393E-04  5.7248E-05  0.0000E+00
 -2.2253E+01  7.3927E-01  7.4533E-01  3.1433E-01  1.0764E-01 -4.1541E-01  2.0839E-04  6.3238E-03 -6.1406E-04  5.7284E-05  5.6544E-13
 -1.9258E+01  8.2889E-01  8.3499E-01  4.0471E-01  1.9584E-01 -3.2046E-01  2.1489E-04  6.3628E-03 -6.1426E-04  5.9234E-05  1.6895E-06
 -8.0462E+00  1.1388E+00  1.1450E+00  7.1690E-01  5.0164E-01 -2.6213E-02  2.3431E-04  6.4787E-03 -6.1508E-04  6.4768E-05  5.8066E-06
  6.7054E+00  1.5425E+00  1.5488E+00  1.1228E+00  9.0121E-01  3.6302E-01  2.5461E-04  6.5984E-03 -6.1616E-04  7.0182E-05  9.7886E-06
  2.3091E+01  1.9878E+00  1.9941E+00  1.5701E+00  1.3430E+00  7.9585E-01  2.7315E-04  6.7064E-03 -6.1733E-04  7.4821E-05  1.3142E-05
  4.2740E+01  2.5199E+00  2.5263E+00  2.1042E+00  1.8717E+00  1.3160E+00  2.9201E-04  6.8147E-03 -6.1867E-04  7.9262E-05  1.6299E-05
  6.1564E+01  3.0291E+00  3.0356E+00  2.6150E+00  2.3782E+00  1.8156E+00  3.0780E-04  6.9042E-03 -6.1989E-04  8.2780E-05  1.8762E-05
  8.7697E+01  3.7366E+00  3.7432E+00  3.3244E+00  3.0825E+00  2.5120E+00  3.2712E-04  7.0124E-03 -6.2150E-04  8.6857E-05  2.1571E-05
  1.1393E+02  4.4483E+00  4.4550E+00  4.0378E+00  3.7917E+00  3.2144E+00  3.4441E-04  7.1077E-03 -6.2302E-04  9.0306E-05  2.3909E-05
  1.4068E+02  5.1761E+00  5.1829E+00  4.7670E+00  4.5171E+00  3.9339E+00  3.6042E-04  7.1950E-03 -6.2448E-04  9.3350E-05  2.5942E-05
  1.7856E+02  6.2115E+00  6.2184E+00  5.8043E+00  5.5497E+00  4.9592E+00  3.8100E-04  7.3054E-03 -6.2643E-04  9.7058E-05  2.8378E-05
  2.1830E+02  7.3037E+00  7.3106E+00  6.8982E+00  6.6394E+00  6.0423E+00  4.0062E-04  7.4091E-03 -6.2835E-04  1.0040E-04  3.0538E-05
  2.5932E+02  8.4383E+00  8.4453E+00  8.0343E+00  7.7717E+00  7.1687E+00  4.1926E-04  7.5060E-03 -6.3022E-04  1.0342E-04  3.2454E-05
  3.0411E+02  9.6851E+00  9.6921E+00  9.2826E+00  9.0162E+00  8.4076E+00  4.3817E-04  7.6029E-03 -6.3214E-04  1.0633E-04  3.4276E-05
  3.5168E+02  1.1019E+01  1.1026E+01  1.0618E+01  1.0348E+01  9.7338E+00  4.5694E-04  7.6977E-03 -6.3407E-04  1.0909E-04  3.5975E-05
  4.0035E+02  1.2393E+01  1.2400E+01  1.1993E+01  1.1720E+01  1.1101E+01  4.7498E-04  7.7874E-03 -6.3594E-04  1.1162E-04  3.7511E-05
  4.4932E+02  1.3786E+01  1.3793E+01  1.3387E+01  1.3111E+01  1.2488E+01  4.9220E-04  7.8720E-03 -6.3774E-04  1.1394E-04  3.8902E-05
  5.0193E+02  1.5293E+01  1.5300E+01  1.4896E+01  1.4617E+01  1.3989E+01  5.0978E-04  7.9571E-03 -6.3958E-04  1.1622E-04  4.0244E-05
  5.5681E+02  1.6876E+01  1.6884E+01  1.6481E+01  1.6199E+01  1.5567E+01  5.2731E-04  8.0408E-03 -6.4141E-04  1.1840E-04  4.1516E-05
  6.1200E+02  1.8481E+01  1.8488E+01  1.8086E+01  1.7801E+01  1.7166E+01  5.4420E-04  8.1206E-03 -6.4318E-04  1.2043E-04  4.2684E-05
  6.6700E+02  2.0091E+01  2.0098E+01  1.9697E+01  1.9410E+01  1.8771E+01  5.6042E-04  8.1961E-03 -6.4487E-04  1.2230E-04  4.3754E-05
  7.2524E+02  2.1808E+01  2.1816E+01  2.1415E+01  2.1126E+01  2.0484E+01  5.7699E-04  8.2725E-03 -6.4660E-04  1.2416E-04  4.4801E-05
  7.8551E+02  2.3598E+01  2.3606E+01  2.3207E+01  2.2915E+01  2.2270E+01  5.9358E-04  8.3479E-03 -6.4831E-04  1.2596E-04  4.5803E-05
  8.4564E+02  2.5396E+01  2.5404E+01  2.5006E+01  2.4712E+01  2.4064E+01  6.0962E-04  8.4201E-03 -6.4997E-04  1.2765E-04  4.6733E-05
  9.0508E+02  2.7187E+01  2.7195E+01  2.6797E+01  2.6502E+01  2.5850E+01  6.2505E-04  8.4887E-03 -6.5155E-04  1.2922E-04  4.7593E-05
  9.6756E+02  2.9081E+01  2.9089E+01  2.8692E+01  2.8395E+01  2.7741E+01  6.4085E-04  8.5583E-03 -6.5316E-04  1.3079E-04  4.8442E-05
  1.0317E+03  3.1039E+01  3.1047E+01  3.0652E+01  3.0352E+01  2.9695E+01  6.5669E-04  8.6273E-03 -6.5476E-04  1.3232E-04  4.9262E-05
  1.0954E+03  3.2997E+01  3.3005E+01  3.2610E+01  3.2309E+01  3.1650E+01  6.7204E-04  8.6935E-03 -6.5630E-04  1.3376E-04  5.0028E-05
  1.1581E+03  3.4935E+01  3.4943E+01  3.4549E+01  3.4246E+01  3.3584E+01  6.8682E-04  8.7566E-03 -6.5777E-04  1.3511E-04  5.0742E-05
  1.2236E+03  3.6972E+01  3.6980E+01  3.6587E+01  3.6282E+01  3.5618E+01  7.0198E-04  8.8208E-03 -6.5928E-04  1.3647E-04  5.1452E-05
  1.2908E+03  3.9078E+01  3.9086E+01  3.8693E+01  3.8387E+01  3.7721E+01  7.1722E-04  8.8846E-03 -6.6077E-04  1.3779E-04  5.2142E-05
  1.3569E+03  4.1162E+01  4.1170E+01  4.0778E+01  4.0471E+01  3.9802E+01  7.3197E-04  8.9459E-03 -6.6221E-04  1.3905E-04  5.2791E-05
  1.4220E+03  4.3226E+01  4.3234E+01  4.2843E+01  4.2534E+01  4.1864E+01  7.4623E-04  9.0045E-03 -6.6359E-04  1.4024E-04  5.3398E-05
  1.4897E+03  4.5385E+01  4.5393E+01  4.5003E+01  4.4692E+01  4.4020E+01  7.6085E-04  9.0642E-03 -6.6500E-04  1.4143E-04  5.4005E-05
 -2.1557E+01  6.7542E-01  6.8148E-01  2.5728E-01  0.0000E+00  0.0000E+00  9.6984E-06  6.0780E-03 -7.2257E-04  0.0000E+00  0.0000E+00
 -2.4342E+01  5.8779E-01  5.9400E-01  1.7313E-01  0.0000E+00  0.0000E+00  4.5096E-05  6.2632E-03 -7.1423E-04  0.0000E+00  0.0000E+00
 -2.6267E+01  5.3329E-01  5.3961E-01  1.2112E-01  0.0000E+00  0.0000E+00  7.1162E-05  6.3996E-03 -7.0892E-04  0.0000E+00  0.0000E+00
 -2.8407E+01  4.7872E-01  4.8517E-01  6.9759E-02  0.0000E+00  0.0000E+00  1.0580E-04  6.5804E-03 -7.0292E-04  0.0000E+00  0.0000E+00
 -2.8261E+01  4.7900E-01  4.8546E-01  7.0205E-02 -2.2700E-01  0.0000E+00  1.0686E-04  6.5890E-03 -7.0341E-04  3.2283E-11  0.0000E+00
 -2.9373E+01  4.5990E-01  4.6647E-01  5.3583E-02 -2.5031E-01  0.0000E+00  1.3573E-04  6.7344E-03 -6.9886E-04  1.2579E-05  0.0000E+00
 -2.9801E+01  4.6066E-01  4.6733E-01  5.6655E-02 -2.5176E-01  0.0000E+00  1.6320E-04  6.8728E-03 -6.9531E-04  2.3215E-05  0.0000E+00
 -2.9573E+01  4.7854E-01  4.8530E-01  7.6455E-02 -2.3566E-01  0.0000E+00  1.8655E-04  6.9901E-03 -6.9277E-04  3.1719E-05  0.0000E+00
 -2.8752E+01  5.1227E-01  5.1912E-01  1.1197E-01 -2.0354E-01  0.0000E+00  2.0870E-04  7.1009E-03 -6.9074E-04  3.9345E-05  0.0000E+00
 -2.7148E+01  5.6755E-01  5.7449E-01  1.6908E-01 -1.4987E-01  0.0000E+00  2.3200E-04  7.2169E-03 -6.8898E-04  4.6921E-05  0.0000E+00
 -2.5084E+01  6.3307E-01  6.4008E-01  2.3614E-01 -8.5682E-02  0.0000E+00  2.5211E-04  7.3165E-03 -6.8776E-04  5.3111E-05  0.0000E+00
 -2.2423E+01  7.1351E-01  7.2060E-01  3.1804E-01 -6.4512E-03  0.0000E+00  2.7143E-04  7.4117E-03 -6.8682E-04  5.8759E-05  0.0000E+00
 -1.9828E+01  7.8961E-01  7.9676E-01  3.9527E-01  6.8735E-02  0.0000E+00  2.8669E-04  7.4865E-03 -6.8624E-04  6.3026E-05  0.0000E+00
 -8.0685E+00  1.1229E+00  1.1302E+00  7.3208E-01  3.9925E-01  0.0000E+00  3.3642E-04  7.7273E-03 -6.8519E-04  7.5830E-05  0.0000E+00
 -7.1214E+00  1.1232E+00  1.1306E+00  7.3248E-01  3.9953E-01 -3.4824E-01  3.3711E-04  7.7311E-03 -6.8534E-04  7.5875E-05  7.4707E-13
 -4.2299E+00  1.2148E+00  1.2222E+00  8.2480E-01  4.9063E-01 -2.4733E-01  3.4759E-04  7.7806E-03 -6.8520E-04  7.8388E-05  2.2315E-06
  6.2817E+00  1.5219E+00  1.5293E+00  1.1339E+00  7.9617E-01  5.2779E-02  3.7897E-04  7.9277E-03 -6.8512E-04  8.5495E-05  7.6509E-06
  1.9662E+01  1.9066E+00  1.9142E+00  1.5208E+00  1.1795E+00  4.3203E-01  4.1186E-04  8.0798E-03 -6.8539E-04  9.2403E-05  1.2865E-05
  3.4145E+01  2.3187E+00  2.3264E+00  1.9347E+00  1.5904E+00  8.3943E-01  4.4197E-04  8.2170E-03 -6.8592E-04  9.8285E-05  1.7234E-05
  5.1153E+01  2.7998E+00  2.8076E+00  2.4175E+00  2.0704E+00  1.3161E+00  4.7265E-04  8.3548E-03 -6.8670E-04  1.0388E-04  2.1327E-05
