 # Mon Nov 10 18:19:56 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   2.
 # distance(t),tolerance(T) =   4.31959  4.31757217
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.5469E+01  7.0154E-01  7.0601E-01  2.7262E-01  0.0000E+00  0.0000E+00  1.1576E-07  4.4632E-03 -5.9062E-04  0.0000E+00  0.0000E+00
 -2.9069E+01  5.7652E-01  5.8109E-01  1.5114E-01  0.0000E+00  0.0000E+00  2.1708E-05  4.6015E-03 -5.8593E-04  0.0000E+00  0.0000E+00
 -3.1689E+01  4.9431E-01  4.9897E-01  7.1474E-02  0.0000E+00  0.0000E+00  3.7543E-05  4.7034E-03 -5.8298E-04  0.0000E+00  0.0000E+00
 -3.4839E+01  4.0353E-01  4.0829E-01 -1.6040E-02  0.0000E+00  0.0000E+00  5.8489E-05  4.8386E-03 -5.7971E-04  0.0000E+00  0.0000E+00
 -3.4809E+01  4.0395E-01  4.0872E-01 -1.5452E-02 -2.2619E-01  0.0000E+00  5.9103E-05  4.8450E-03 -5.8012E-04  2.3405E-11  0.0000E+00
 -3.6703E+01  3.5683E-01  3.6169E-01 -6.0037E-02 -2.8131E-01  0.0000E+00  7.6553E-05  4.9538E-03 -5.7761E-04  9.1463E-06  0.0000E+00
 -3.7882E+01  3.3323E-01  3.3817E-01 -8.1284E-02 -3.0933E-01  0.0000E+00  9.3073E-05  5.0574E-03 -5.7572E-04  1.6937E-05  0.0000E+00
 -3.8253E+01  3.3266E-01  3.3767E-01 -7.9900E-02 -3.1351E-01  0.0000E+00  1.0706E-04  5.1451E-03 -5.7442E-04  2.3206E-05  0.0000E+00
 -3.7938E+01  3.5138E-01  3.5645E-01 -5.9372E-02 -2.9809E-01  0.0000E+00  1.2028E-04  5.2281E-03 -5.7344E-04  2.8860E-05  0.0000E+00
 -3.6767E+01  3.9410E-01  3.9925E-01 -1.4782E-02 -2.5871E-01  0.0000E+00  1.3414E-04  5.3150E-03 -5.7265E-04  3.4508E-05  0.0000E+00
 -3.4970E+01  4.5192E-01  4.5713E-01  4.4616E-02 -2.0367E-01  0.0000E+00  1.4605E-04  5.3895E-03 -5.7216E-04  3.9148E-05  0.0000E+00
 -3.2443E+01  5.2829E-01  5.3355E-01  1.2246E-01 -1.2988E-01  0.0000E+00  1.5746E-04  5.4608E-03 -5.7185E-04  4.3402E-05  0.0000E+00
 -2.9858E+01  6.0369E-01  6.0900E-01  1.9901E-01 -5.6454E-02  0.0000E+00  1.6645E-04  5.5168E-03 -5.7170E-04  4.6630E-05  0.0000E+00
 -1.7397E+01  9.5296E-01  9.5841E-01  5.5190E-01  2.8677E-01  0.0000E+00  1.9561E-04  5.6971E-03 -5.7178E-04  5.6391E-05  0.0000E+00
 -1.6312E+01  9.5348E-01  9.5894E-01  5.5248E-01  2.8717E-01 -4.2101E-01  1.9602E-04  5.7000E-03 -5.7190E-04  5.6428E-05  5.5722E-13
 -1.3128E+01  1.0532E+00  1.0586E+00  6.5287E-01  3.8567E-01 -3.1332E-01  2.0215E-04  5.7370E-03 -5.7196E-04  5.8358E-05  1.6648E-06
 -1.3044E+00  1.3932E+00  1.3987E+00  9.9498E-01  7.2229E-01  1.4232E-02  2.2049E-04  5.8471E-03 -5.7236E-04  6.3841E-05  5.7248E-06
  1.4118E+01  1.8290E+00  1.8347E+00  1.4329E+00  1.1548E+00  4.3907E-01  2.3964E-04  5.9609E-03 -5.7302E-04  6.9212E-05  9.6553E-06
  3.1141E+01  2.3043E+00  2.3101E+00  1.9102E+00  1.6273E+00  9.0495E-01  2.5713E-04  6.0636E-03 -5.7380E-04  7.3818E-05  1.2968E-05
  5.1458E+01  2.8676E+00  2.8734E+00  2.4753E+00  2.1878E+00  1.4591E+00  2.7490E-04  6.1667E-03 -5.7474E-04  7.8232E-05  1.6091E-05
  7.0855E+01  3.4033E+00  3.4092E+00  3.0125E+00  2.7213E+00  1.9877E+00  2.8977E-04  6.2520E-03 -5.7563E-04  8.1731E-05  1.8528E-05
  9.7703E+01  4.1436E+00  4.1496E+00  3.7546E+00  3.4592E+00  2.7198E+00  3.0798E-04  6.3550E-03 -5.7684E-04  8.5789E-05  2.1310E-05
  1.2459E+02  4.8852E+00  4.8913E+00  4.4978E+00  4.1987E+00  3.4544E+00  3.2425E-04  6.4460E-03 -5.7800E-04  8.9226E-05  2.3627E-05
  1.5194E+02  5.6410E+00  5.6471E+00  5.2549E+00  4.9526E+00  4.2040E+00  3.3933E-04  6.5292E-03 -5.7915E-04  9.2261E-05  2.5644E-05
  1.9061E+02  6.7126E+00  6.7188E+00  6.3283E+00  6.0220E+00  5.2682E+00  3.5870E-04  6.6346E-03 -5.8069E-04  9.5960E-05  2.8062E-05
  2.3110E+02  7.8397E+00  7.8460E+00  7.4569E+00  7.1470E+00  6.3886E+00  3.7716E-04  6.7335E-03 -5.8223E-04  9.9299E-05  3.0207E-05
  2.7284E+02  9.0077E+00  9.0140E+00  8.6264E+00  8.3132E+00  7.5507E+00  3.9470E-04  6.8262E-03 -5.8373E-04  1.0231E-04  3.2113E-05
  3.1835E+02  1.0288E+01  1.0295E+01  9.9086E+00  9.5923E+00  8.8258E+00  4.1249E-04  6.9188E-03 -5.8530E-04  1.0523E-04  3.3925E-05
  3.6664E+02  1.1656E+01  1.1662E+01  1.1277E+01  1.0958E+01  1.0188E+01  4.3015E-04  7.0094E-03 -5.8688E-04  1.0799E-04  3.5617E-05
  4.1600E+02  1.3063E+01  1.3070E+01  1.2686E+01  1.2364E+01  1.1590E+01  4.4711E-04  7.0953E-03 -5.8843E-04  1.1052E-04  3.7147E-05
  4.6562E+02  1.4487E+01  1.4493E+01  1.4111E+01  1.3786E+01  1.3010E+01  4.6332E-04  7.1762E-03 -5.8992E-04  1.1285E-04  3.8533E-05
  5.1888E+02  1.6026E+01  1.6032E+01  1.5651E+01  1.5324E+01  1.4544E+01  4.7985E-04  7.2577E-03 -5.9144E-04  1.1513E-04  3.9872E-05
  5.7441E+02  1.7641E+01  1.7648E+01  1.7268E+01  1.6938E+01  1.6156E+01  4.9634E-04  7.3379E-03 -5.9297E-04  1.1731E-04  4.1142E-05
  6.3020E+02  1.9276E+01  1.9283E+01  1.8903E+01  1.8572E+01  1.7787E+01  5.1224E-04  7.4143E-03 -5.9445E-04  1.1935E-04  4.2308E-05
  6.8578E+02  2.0915E+01  2.0922E+01  2.0544E+01  2.0210E+01  1.9423E+01  5.2749E-04  7.4868E-03 -5.9587E-04  1.2123E-04  4.3377E-05
  7.4461E+02  2.2662E+01  2.2669E+01  2.2292E+01  2.1957E+01  2.1167E+01  5.4309E-04  7.5600E-03 -5.9732E-04  1.2310E-04  4.4423E-05
  8.0546E+02  2.4482E+01  2.4489E+01  2.4113E+01  2.3775E+01  2.2984E+01  5.5870E-04  7.6324E-03 -5.9877E-04  1.2491E-04  4.5426E-05
  8.6613E+02  2.6309E+01  2.6316E+01  2.5941E+01  2.5602E+01  2.4808E+01  5.7379E-04  7.7017E-03 -6.0017E-04  1.2660E-04  4.6356E-05
  9.2609E+02  2.8127E+01  2.8134E+01  2.7759E+01  2.7418E+01  2.6623E+01  5.8831E-04  7.7675E-03 -6.0150E-04  1.2818E-04  4.7217E-05
  9.8909E+02  3.0049E+01  3.0056E+01  2.9682E+01  2.9340E+01  2.8543E+01  6.0318E-04  7.8344E-03 -6.0287E-04  1.2976E-04  4.8067E-05
