 # Mon Nov 10 18:00:45 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -5.
 # distance(t),tolerance(T) =   1.70453  1.70047618
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6466E+01  6.9645E-01  7.0122E-01  2.8229E-01  0.0000E+00  0.0000E+00  1.1330E-07  4.7744E-03 -5.9636E-04  0.0000E+00  0.0000E+00
 -3.0210E+01  5.6095E-01  5.6583E-01  1.5020E-01  0.0000E+00  0.0000E+00  2.1785E-05  4.9175E-03 -5.9167E-04  0.0000E+00  0.0000E+00
 -3.2951E+01  4.7078E-01  4.7576E-01  6.2493E-02  0.0000E+00  0.0000E+00  3.7669E-05  5.0229E-03 -5.8875E-04  0.0000E+00  0.0000E+00
 -3.6278E+01  3.6911E-01  3.7420E-01 -3.6024E-02  0.0000E+00  0.0000E+00  5.8668E-05  5.1627E-03 -5.8551E-04  0.0000E+00  0.0000E+00
 -3.6278E+01  3.6957E-01  3.7466E-01 -3.5402E-02 -2.2311E-01  0.0000E+00  5.9282E-05  5.1694E-03 -5.8593E-04  2.3519E-11  0.0000E+00
 -3.8309E+01  3.1306E-01  3.1824E-01 -8.9470E-02 -2.8869E-01  0.0000E+00  7.6769E-05  5.2817E-03 -5.8345E-04  9.1889E-06  0.0000E+00
 -3.9631E+01  2.8049E-01  2.8576E-01 -1.1976E-01 -3.2626E-01  0.0000E+00  9.3318E-05  5.3887E-03 -5.8160E-04  1.7012E-05  0.0000E+00
 -4.0132E+01  2.7223E-01  2.7757E-01 -1.2614E-01 -3.3861E-01  0.0000E+00  1.0733E-04  5.4793E-03 -5.8034E-04  2.3305E-05  0.0000E+00
 -3.9944E+01  2.8358E-01  2.8899E-01 -1.1304E-01 -3.3100E-01  0.0000E+00  1.2056E-04  5.5650E-03 -5.7939E-04  2.8978E-05  0.0000E+00
 -3.8913E+01  3.1852E-01  3.2400E-01 -7.6300E-02 -2.9986E-01  0.0000E+00  1.3443E-04  5.6546E-03 -5.7865E-04  3.4644E-05  0.0000E+00
 -3.7238E+01  3.6958E-01  3.7513E-01 -2.3712E-02 -2.5196E-01  0.0000E+00  1.4636E-04  5.7316E-03 -5.7819E-04  3.9297E-05  0.0000E+00
 -3.4830E+01  4.3944E-01  4.4504E-01  4.7574E-02 -1.8504E-01  0.0000E+00  1.5778E-04  5.8051E-03 -5.7792E-04  4.3562E-05  0.0000E+00
 -3.2341E+01  5.0969E-01  5.1534E-01  1.1893E-01 -1.1704E-01  0.0000E+00  1.6677E-04  5.8628E-03 -5.7780E-04  4.6798E-05  0.0000E+00
 -2.0189E+01  8.4216E-01  8.4797E-01  4.5489E-01  2.0852E-01  0.0000E+00  1.9594E-04  6.0487E-03 -5.7798E-04  5.6577E-05  0.0000E+00
 -1.9115E+01  8.4274E-01  8.4854E-01  4.5553E-01  2.0896E-01 -4.2190E-01  1.9634E-04  6.0516E-03 -5.7810E-04  5.6614E-05  5.5900E-13
 -1.5985E+01  9.3881E-01  9.4465E-01  5.5229E-01  3.0369E-01 -3.1901E-01  2.0248E-04  6.0898E-03 -5.7818E-04  5.8547E-05  1.6702E-06
 -4.3289E+00  1.2683E+00  1.2743E+00  8.8386E-01  6.2933E-01 -3.6737E-03  2.2082E-04  6.2033E-03 -5.7865E-04  6.4038E-05  5.7421E-06
  1.0923E+01  1.6934E+00  1.6994E+00  1.3110E+00  1.0506E+00  4.0861E-01  2.3997E-04  6.3205E-03 -5.7938E-04  6.9414E-05  9.6830E-06
  2.7798E+01  2.1591E+00  2.1652E+00  1.7785E+00  1.5130E+00  8.6329E-01  2.5746E-04  6.4262E-03 -5.8022E-04  7.4023E-05  1.3004E-05
  4.7971E+01  2.7128E+00  2.7190E+00  2.3340E+00  2.0635E+00  1.4064E+00  2.7523E-04  6.5323E-03 -5.8123E-04  7.8439E-05  1.6133E-05
  6.7255E+01  3.2408E+00  3.2470E+00  2.8634E+00  2.5890E+00  1.9259E+00  2.9010E-04  6.6200E-03 -5.8217E-04  8.1939E-05  1.8574E-05
  9.3974E+01  3.9719E+00  3.9782E+00  3.5962E+00  3.3171E+00  2.6473E+00  3.0830E-04  6.7260E-03 -5.8345E-04  8.5996E-05  2.1360E-05
  1.2075E+02  4.7054E+00  4.7119E+00  4.3313E+00  4.0482E+00  3.3726E+00  3.2457E-04  6.8195E-03 -5.8467E-04  8.9432E-05  2.3681E-05
  1.4802E+02  5.4540E+00  5.4605E+00  5.0812E+00  4.7946E+00  4.1139E+00  3.3964E-04  6.9051E-03 -5.8587E-04  9.2465E-05  2.5699E-05
  1.8658E+02  6.5168E+00  6.5233E+00  6.1456E+00  5.8548E+00  5.1678E+00  3.5900E-04  7.0134E-03 -5.8748E-04  9.6161E-05  2.8120E-05
  2.2699E+02  7.6358E+00  7.6424E+00  7.2662E+00  6.9714E+00  6.2789E+00  3.7745E-04  7.1151E-03 -5.8908E-04  9.9497E-05  3.0266E-05
  2.6866E+02  8.7965E+00  8.8032E+00  8.4283E+00  8.1300E+00  7.4325E+00  3.9499E-04  7.2102E-03 -5.9064E-04  1.0251E-04  3.2173E-05
  3.1412E+02  1.0070E+01  1.0077E+01  9.7034E+00  9.4017E+00  8.6994E+00  4.1276E-04  7.3053E-03 -5.9227E-04  1.0542E-04  3.3985E-05
  3.6236E+02  1.1431E+01  1.1438E+01  1.1066E+01  1.0761E+01  1.0054E+01  4.3041E-04  7.3984E-03 -5.9391E-04  1.0817E-04  3.5677E-05
  4.1169E+02  1.2832E+01  1.2839E+01  1.2468E+01  1.2160E+01  1.1449E+01  4.4737E-04  7.4865E-03 -5.9551E-04  1.1070E-04  3.7207E-05
  4.6130E+02  1.4251E+01  1.4258E+01  1.3888E+01  1.3577E+01  1.2862E+01  4.6357E-04  7.5695E-03 -5.9705E-04  1.1303E-04  3.8592E-05
  5.1455E+02  1.5784E+01  1.5792E+01  1.5423E+01  1.5109E+01  1.4391E+01  4.8009E-04  7.6531E-03 -5.9863E-04  1.1530E-04  3.9930E-05
  5.7008E+02  1.7395E+01  1.7402E+01  1.7034E+01  1.6719E+01  1.5997E+01  4.9657E-04  7.7354E-03 -6.0022E-04  1.1748E-04  4.1199E-05
  6.2589E+02  1.9026E+01  1.9033E+01  1.8666E+01  1.8348E+01  1.7623E+01  5.1246E-04  7.8137E-03 -6.0174E-04  1.1951E-04  4.2365E-05
  6.8149E+02  2.0661E+01  2.0669E+01  2.0303E+01  1.9982E+01  1.9255E+01  5.2771E-04  7.8880E-03 -6.0321E-04  1.2139E-04  4.3432E-05
  7.4036E+02  2.2405E+01  2.2412E+01  2.2047E+01  2.1725E+01  2.0994E+01  5.4329E-04  7.9630E-03 -6.0471E-04  1.2325E-04  4.4477E-05
  8.0124E+02  2.4221E+01  2.4229E+01  2.3864E+01  2.3540E+01  2.2807E+01  5.5889E-04  8.0372E-03 -6.0620E-04  1.2506E-04  4.5478E-05
  8.6196E+02  2.6046E+01  2.6053E+01  2.5690E+01  2.5363E+01  2.4628E+01  5.7398E-04  8.1082E-03 -6.0764E-04  1.2674E-04  4.6407E-05
  9.2198E+02  2.7861E+01  2.7868E+01  2.7506E+01  2.7177E+01  2.6440E+01  5.8849E-04  8.1757E-03 -6.0902E-04  1.2832E-04  4.7267E-05
  9.8504E+02  2.9780E+01  2.9788E+01  2.9426E+01  2.9096E+01  2.8356E+01  6.0335E-04  8.2441E-03 -6.1042E-04  1.2989E-04  4.8115E-05
  1.0498E+03  3.1765E+01  3.1772E+01  3.1411E+01  3.1080E+01  3.0337E+01  6.1825E-04  8.3120E-03 -6.1183E-04  1.3143E-04  4.8936E-05
  1.1141E+03  3.3747E+01  3.3755E+01  3.3395E+01  3.3061E+01  3.2317E+01  6.3270E-04  8.3771E-03 -6.1318E-04  1.3287E-04  4.9702E-05
  1.1773E+03  3.5710E+01  3.5717E+01  3.5358E+01  3.5023E+01  3.4277E+01  6.4661E-04  8.4392E-03 -6.1447E-04  1.3423E-04  5.0417E-05
  1.2433E+03  3.7772E+01  3.7779E+01  3.7420E+01  3.7084E+01  3.6336E+01  6.6087E-04  8.5024E-03 -6.1578E-04  1.3559E-04  5.1127E-05
  1.3110E+03  3.9903E+01  3.9910E+01  3.9552E+01  3.9214E+01  3.8465E+01  6.7521E-04  8.5652E-03 -6.1710E-04  1.3692E-04  5.1818E-05
  1.3777E+03  4.2011E+01  4.2019E+01  4.1661E+01  4.1322E+01  4.0571E+01  6.8910E-04  8.6255E-03 -6.1836E-04  1.3819E-04  5.2468E-05
  1.4433E+03  4.4099E+01  4.4106E+01  4.3749E+01  4.3409E+01  4.2656E+01  7.0252E-04  8.6832E-03 -6.1958E-04  1.3938E-04  5.3076E-05
  1.5116E+03  4.6282E+01  4.6290E+01  4.5933E+01  4.5592E+01  4.4837E+01  7.1629E-04  8.7420E-03 -6.2081E-04  1.4058E-04  5.3684E-05
 -2.1113E+01  6.4059E-01  6.4639E-01  2.5957E-01  0.0000E+00  0.0000E+00  5.3722E-06  5.8037E-03 -6.8514E-04  0.0000E+00  0.0000E+00
 -2.3806E+01  5.6201E-01  5.6795E-01  1.8416E-01  0.0000E+00  0.0000E+00  3.8982E-05  5.9849E-03 -6.7645E-04  0.0000E+00  0.0000E+00
 -2.5642E+01  5.1462E-01  5.2066E-01  1.3903E-01  0.0000E+00  0.0000E+00  6.3709E-05  6.1184E-03 -6.7087E-04  0.0000E+00  0.0000E+00
 -2.7636E+01  4.7015E-01  4.7632E-01  9.7470E-02  0.0000E+00  0.0000E+00  9.6531E-05  6.2955E-03 -6.6447E-04  0.0000E+00  0.0000E+00
 -2.7454E+01  4.7042E-01  4.7660E-01  9.7892E-02 -2.3544E-01  0.0000E+00  9.7540E-05  6.3039E-03 -6.6493E-04  3.1901E-11  0.0000E+00
 -2.8440E+01  4.6050E-01  4.6679E-01  9.0230E-02 -2.4892E-01  0.0000E+00  1.2490E-04  6.4463E-03 -6.6006E-04  1.2435E-05  0.0000E+00
 -2.8720E+01  4.7036E-01  4.7676E-01  1.0219E-01 -2.4105E-01  0.0000E+00  1.5090E-04  6.5820E-03 -6.5618E-04  2.2957E-05  0.0000E+00
 -2.8350E+01  4.9633E-01  5.0282E-01  1.2990E-01 -2.1667E-01  0.0000E+00  1.7299E-04  6.6969E-03 -6.5334E-04  3.1376E-05  0.0000E+00
 -2.7377E+01  5.3806E-01  5.4463E-01  1.7325E-01 -1.7638E-01  0.0000E+00  1.9393E-04  6.8056E-03 -6.5104E-04  3.8931E-05  0.0000E+00
 -2.5599E+01  6.0211E-01  6.0877E-01  2.3896E-01 -1.1377E-01  0.0000E+00  2.1595E-04  6.9194E-03 -6.4898E-04  4.6441E-05  0.0000E+00
 -2.3371E+01  6.7549E-01  6.8222E-01  3.1374E-01 -4.1561E-02  0.0000E+00  2.3494E-04  7.0171E-03 -6.4750E-04  5.2581E-05  0.0000E+00
 -2.0539E+01  7.6376E-01  7.7057E-01  4.0334E-01  4.5641E-02  0.0000E+00  2.5317E-04  7.1105E-03 -6.4631E-04  5.8185E-05  0.0000E+00
 -1.7803E+01  8.4624E-01  8.5310E-01  4.8684E-01  1.2731E-01  0.0000E+00  2.6757E-04  7.1839E-03 -6.4553E-04  6.2423E-05  0.0000E+00
 -5.5389E+00  1.2015E+00  1.2085E+00  8.4526E-01  4.8011E-01  0.0000E+00  3.1445E-04  7.4203E-03 -6.4382E-04  7.5144E-05  0.0000E+00
 -4.5661E+00  1.2018E+00  1.2088E+00  8.4562E-01  4.8035E-01 -3.5250E-01  3.1510E-04  7.4241E-03 -6.4396E-04  7.5189E-05  7.4052E-13
 -1.5740E+00  1.2983E+00  1.3054E+00  9.4284E-01  5.7649E-01 -2.4545E-01  3.2498E-04  7.4726E-03 -6.4368E-04  7.7689E-05  2.2118E-06
  9.2667E+00  1.6203E+00  1.6275E+00  1.2667E+00  8.9721E-01  7.0865E-02  3.5456E-04  7.6172E-03 -6.4320E-04  8.4758E-05  7.5856E-06
  2.3014E+01  2.0214E+00  2.0287E+00  1.6697E+00  1.2970E+00  4.6769E-01  3.8554E-04  7.7665E-03 -6.4305E-04  9.1636E-05  1.2759E-05
  3.7850E+01  2.4488E+00  2.4562E+00  2.0988E+00  1.7235E+00  8.9162E-01  4.1390E-04  7.9014E-03 -6.4320E-04  9.7495E-05  1.7097E-05
  5.5234E+01  2.9460E+00  2.9535E+00  2.5976E+00  2.2198E+00  1.3856E+00  4.4278E-04  8.0369E-03 -6.4359E-04  1.0307E-04  2.1163E-05
  7.1588E+01  3.4120E+00  3.4196E+00  3.0649E+00  2.6850E+00  1.8490E+00  4.6699E-04  8.1489E-03 -6.4409E-04  1.0747E-04  2.4321E-05
  9.3916E+01  4.0473E+00  4.0550E+00  3.7018E+00  3.3195E+00  2.4815E+00  4.9666E-04  8.2845E-03 -6.4488E-04  1.1254E-04  2.7908E-05
  1.1600E+02  4.6758E+00  4.6836E+00  4.3317E+00  3.9474E+00  3.1078E+00  5.2323E-04  8.4041E-03 -6.4573E-04  1.1681E-04  3.0881E-05
  1.3823E+02  5.3098E+00  5.3177E+00  4.9670E+00  4.5809E+00  3.7399E+00  5.4786E-04  8.5136E-03 -6.4662E-04  1.2056E-04  3.3456E-05
  1.6932E+02  6.1996E+00  6.2076E+00  5.8583E+00  5.4701E+00  4.6275E+00  5.7953E-04  8.6523E-03 -6.4790E-04  1.2510E-04  3.6528E-05
  2.0153E+02  7.1258E+00  7.1339E+00  6.7859E+00  6.3958E+00  5.5518E+00  6.0976E-04  8.7827E-03 -6.4923E-04  1.2918E-04  3.9238E-05
  2.3443E+02  8.0770E+00  8.0852E+00  7.7384E+00  7.3466E+00  6.5014E+00  6.3849E-04  8.9048E-03 -6.5058E-04  1.3283E-04  4.1632E-05
  2.6999E+02  9.1116E+00  9.1198E+00  8.7742E+00  8.3808E+00  7.5345E+00  6.6763E-04  9.0269E-03 -6.5202E-04  1.3634E-04  4.3896E-05
  3.0742E+02  1.0208E+01  1.0216E+01  9.8716E+00  9.4767E+00  8.6295E+00  6.9656E-04  9.1465E-03 -6.5352E-04  1.3965E-04  4.5999E-05
  3.4538E+02  1.1328E+01  1.1336E+01  1.0993E+01  1.0596E+01  9.7482E+00  7.2437E-04  9.2598E-03 -6.5500E-04  1.4267E-04  4.7891E-05
  3.8331E+02  1.2454E+01  1.2462E+01  1.2120E+01  1.1722E+01  1.0873E+01  7.5093E-04  9.3666E-03 -6.5645E-04  1.4543E-04  4.9597E-05
  4.2374E+02  1.3663E+01  1.3672E+01  1.3330E+01  1.2932E+01  1.2082E+01  7.7803E-04  9.4742E-03 -6.5795E-04  1.4812E-04  5.1236E-05
  4.6564E+02  1.4926E+01  1.4935E+01  1.4594E+01  1.4194E+01  1.3344E+01  8.0504E-04  9.5802E-03 -6.5948E-04  1.5069E-04  5.2783E-05
  5.0751E+02  1.6197E+01  1.6206E+01  1.5866E+01  1.5465E+01  1.4615E+01  8.3108E-04  9.6812E-03 -6.6096E-04  1.5307E-04  5.4198E-05
  5.4900E+02  1.7465E+01  1.7474E+01  1.7135E+01  1.6733E+01  1.5883E+01  8.5605E-04  9.7769E-03 -6.6240E-04  1.5526E-04  5.5488E-05
  5.9269E+02  1.8811E+01  1.8820E+01  1.8482E+01  1.8079E+01  1.7227E+01  8.8158E-04  9.8737E-03 -6.6388E-04  1.5742E-04  5.6745E-05
  6.3766E+02  2.0205E+01  2.0214E+01  1.9877E+01  1.9473E+01  1.8622E+01  9.0712E-04  9.9695E-03 -6.6537E-04  1.5950E-04  5.7945E-05
  6.8229E+02  2.1600E+01  2.1609E+01  2.1272E+01  2.0867E+01  2.0016E+01  9.3181E-04  1.0061E-02 -6.6681E-04  1.6144E-04  5.9053E-05
  7.2621E+02  2.2981E+01  2.2990E+01  2.2655E+01  2.2249E+01  2.1397E+01  9.5553E-04  1.0148E-02 -6.6820E-04  1.6325E-04  6.0074E-05
