 # Mon Nov 10 19:13:10 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -11.
 # distance(t),tolerance(T) =   4.92682  4.84634073
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.3180E+01  7.0603E-01  7.1069E-01  2.6809E-01  0.0000E+00  0.0000E+00  1.3308E-07  4.6608E-03 -5.5705E-04  0.0000E+00  0.0000E+00
 -2.6624E+01  5.9499E-01  5.9977E-01  1.6067E-01  0.0000E+00  0.0000E+00  2.1792E-05  4.8023E-03 -5.5174E-04  0.0000E+00  0.0000E+00
 -2.9128E+01  5.2296E-01  5.2782E-01  9.1233E-02  0.0000E+00  0.0000E+00  3.7669E-05  4.9066E-03 -5.4835E-04  0.0000E+00  0.0000E+00
 -3.2127E+01  4.4552E-01  4.5049E-01  1.7131E-02  0.0000E+00  0.0000E+00  5.8662E-05  5.0448E-03 -5.4450E-04  0.0000E+00  0.0000E+00
 -3.2085E+01  4.4587E-01  4.5085E-01  1.7657E-02 -2.1907E-01  0.0000E+00  5.9276E-05  5.0514E-03 -5.4488E-04  2.3496E-11  0.0000E+00
 -3.3885E+01  4.0962E-01  4.1468E-01 -1.6015E-02 -2.6204E-01  0.0000E+00  7.6760E-05  5.1625E-03 -5.4192E-04  9.1806E-06  0.0000E+00
 -3.4972E+01  3.9598E-01  4.0113E-01 -2.7251E-02 -2.7939E-01  0.0000E+00  9.3308E-05  5.2684E-03 -5.3961E-04  1.6998E-05  0.0000E+00
 -3.5269E+01  4.0365E-01  4.0887E-01 -1.7582E-02 -2.7474E-01  0.0000E+00  1.0732E-04  5.3581E-03 -5.3796E-04  2.3287E-05  0.0000E+00
 -3.4886E+01  4.2999E-01  4.3528E-01  1.0610E-02 -2.5116E-01  0.0000E+00  1.2056E-04  5.4429E-03 -5.3664E-04  2.8957E-05  0.0000E+00
 -3.3647E+01  4.8053E-01  4.8589E-01  6.3048E-02 -2.0342E-01  0.0000E+00  1.3443E-04  5.5316E-03 -5.3551E-04  3.4620E-05  0.0000E+00
 -3.1794E+01  5.4492E-01  5.5034E-01  1.2905E-01 -1.4136E-01  0.0000E+00  1.4635E-04  5.6077E-03 -5.3473E-04  3.9272E-05  0.0000E+00
 -2.9216E+01  6.2743E-01  6.3291E-01  2.1307E-01 -6.0988E-02  0.0000E+00  1.5777E-04  5.6805E-03 -5.3414E-04  4.3536E-05  0.0000E+00
 -2.6592E+01  7.0758E-01  7.1310E-01  2.9439E-01  1.7514E-02  0.0000E+00  1.6677E-04  5.7377E-03 -5.3378E-04  4.6771E-05  0.0000E+00
 -1.4019E+01  1.0717E+00  1.0773E+00  6.6216E-01  3.7657E-01  0.0000E+00  1.9594E-04  5.9218E-03 -5.3317E-04  5.6549E-05  0.0000E+00
 -1.2935E+01  1.0721E+00  1.0778E+00  6.6266E-01  3.7691E-01 -4.1666E-01  1.9635E-04  5.9247E-03 -5.3328E-04  5.6586E-05  5.5878E-13
 -9.7377E+00  1.1748E+00  1.1805E+00  7.6611E-01  4.7866E-01 -3.0458E-01  2.0249E-04  5.9624E-03 -5.3321E-04  5.8519E-05  1.6694E-06
  2.1232E+00  1.5234E+00  1.5292E+00  1.1169E+00  8.2449E-01  3.3910E-02  2.2083E-04  6.0749E-03 -5.3321E-04  6.4011E-05  5.7398E-06
  1.7578E+01  1.9678E+00  1.9737E+00  1.5634E+00  1.2661E+00  4.6963E-01  2.3999E-04  6.1909E-03 -5.3345E-04  6.9388E-05  9.6795E-06
  3.4627E+01  2.4505E+00  2.4564E+00  2.0480E+00  1.7464E+00  9.4493E-01  2.5748E-04  6.2957E-03 -5.3386E-04  7.3998E-05  1.3000E-05
  5.4966E+01  3.0208E+00  3.0268E+00  2.6202E+00  2.3145E+00  1.5082E+00  2.7527E-04  6.4008E-03 -5.3443E-04  7.8415E-05  1.6128E-05
  7.4378E+01  3.5621E+00  3.5682E+00  3.1631E+00  2.8541E+00  2.0440E+00  2.9014E-04  6.4878E-03 -5.3503E-04  8.1917E-05  1.8570E-05
  1.0124E+02  4.3090E+00  4.3152E+00  3.9118E+00  3.5989E+00  2.7845E+00  3.0835E-04  6.5928E-03 -5.3588E-04  8.5976E-05  2.1355E-05
  1.2814E+02  5.0561E+00  5.0624E+00  4.6605E+00  4.3443E+00  3.5262E+00  3.2462E-04  6.6855E-03 -5.3673E-04  8.9414E-05  2.3676E-05
  1.5550E+02  5.8167E+00  5.8231E+00  5.4225E+00  5.1035E+00  4.2822E+00  3.3970E-04  6.7703E-03 -5.3759E-04  9.2449E-05  2.5695E-05
  1.9418E+02  6.8943E+00  6.9007E+00  6.5018E+00  6.1792E+00  5.3541E+00  3.5906E-04  6.8777E-03 -5.3878E-04  9.6148E-05  2.8116E-05
  2.3467E+02  8.0267E+00  8.0332E+00  7.6359E+00  7.3100E+00  6.4815E+00  3.7753E-04  6.9785E-03 -5.3998E-04  9.9486E-05  3.0263E-05
  2.7642E+02  9.1995E+00  9.2061E+00  8.8101E+00  8.4814E+00  7.6498E+00  3.9507E-04  7.0728E-03 -5.4118E-04  1.0250E-04  3.2170E-05
  3.2193E+02  1.0485E+01  1.0492E+01  1.0097E+01  9.7654E+00  8.9310E+00  4.1285E-04  7.1671E-03 -5.4245E-04  1.0541E-04  3.3984E-05
  3.7022E+02  1.1857E+01  1.1863E+01  1.1470E+01  1.1136E+01  1.0299E+01  4.3051E-04  7.2594E-03 -5.4374E-04  1.0817E-04  3.5676E-05
  4.1958E+02  1.3268E+01  1.3275E+01  1.2883E+01  1.2546E+01  1.1707E+01  4.4747E-04  7.3468E-03 -5.4501E-04  1.1070E-04  3.7207E-05
  4.6921E+02  1.4695E+01  1.4702E+01  1.4311E+01  1.3972E+01  1.3131E+01  4.6368E-04  7.4292E-03 -5.4624E-04  1.1303E-04  3.8593E-05
  5.2247E+02  1.6238E+01  1.6245E+01  1.5855E+01  1.5514E+01  1.4670E+01  4.8021E-04  7.5121E-03 -5.4751E-04  1.1530E-04  3.9932E-05
  5.7801E+02  1.7857E+01  1.7864E+01  1.7475E+01  1.7132E+01  1.6286E+01  4.9669E-04  7.5938E-03 -5.4879E-04  1.1749E-04  4.1202E-05
  6.3381E+02  1.9494E+01  1.9502E+01  1.9114E+01  1.8769E+01  1.7922E+01  5.1259E-04  7.6715E-03 -5.5003E-04  1.1952E-04  4.2368E-05
  6.8939E+02  2.1137E+01  2.1144E+01  2.0758E+01  2.0411E+01  1.9562E+01  5.2784E-04  7.7452E-03 -5.5123E-04  1.2140E-04  4.3436E-05
  7.4823E+02  2.2887E+01  2.2894E+01  2.2509E+01  2.2160E+01  2.1310E+01  5.4343E-04  7.8197E-03 -5.5246E-04  1.2327E-04  4.4482E-05
  8.0908E+02  2.4710E+01  2.4717E+01  2.4332E+01  2.3982E+01  2.3130E+01  5.5904E-04  7.8933E-03 -5.5369E-04  1.2507E-04  4.5484E-05
  8.6977E+02  2.6539E+01  2.6547E+01  2.6163E+01  2.5811E+01  2.4958E+01  5.7413E-04  7.9637E-03 -5.5488E-04  1.2676E-04  4.6414E-05
  9.2974E+02  2.8359E+01  2.8367E+01  2.7984E+01  2.7631E+01  2.6776E+01  5.8864E-04  8.0307E-03 -5.5602E-04  1.2834E-04  4.7274E-05
  9.9275E+02  3.0284E+01  3.0291E+01  2.9909E+01  2.9555E+01  2.8699E+01  6.0351E-04  8.0987E-03 -5.5719E-04  1.2992E-04  4.8124E-05
  1.0575E+03  3.2273E+01  3.2280E+01  3.1899E+01  3.1543E+01  3.0686E+01  6.1842E-04  8.1661E-03 -5.5835E-04  1.3145E-04  4.8945E-05
  1.1217E+03  3.4259E+01  3.4267E+01  3.3887E+01  3.3529E+01  3.2671E+01  6.3286E-04  8.2307E-03 -5.5948E-04  1.3290E-04  4.9712E-05
  1.1848E+03  3.6225E+01  3.6233E+01  3.5853E+01  3.5495E+01  3.4636E+01  6.4678E-04  8.2924E-03 -5.6056E-04  1.3426E-04  5.0427E-05
  1.2508E+03  3.8291E+01  3.8299E+01  3.7920E+01  3.7560E+01  3.6700E+01  6.6104E-04  8.3551E-03 -5.6166E-04  1.3562E-04  5.1139E-05
  1.3184E+03  4.0425E+01  4.0433E+01  4.0054E+01  3.9693E+01  3.8833E+01  6.7539E-04  8.4174E-03 -5.6276E-04  1.3696E-04  5.1830E-05
  1.3851E+03  4.2536E+01  4.2544E+01  4.2167E+01  4.1804E+01  4.0943E+01  6.8929E-04  8.4774E-03 -5.6383E-04  1.3822E-04  5.2481E-05
  1.4506E+03  4.4627E+01  4.4634E+01  4.4257E+01  4.3894E+01  4.3032E+01  7.0271E-04  8.5347E-03 -5.6485E-04  1.3941E-04  5.3090E-05
  1.5187E+03  4.6812E+01  4.6820E+01  4.6444E+01  4.6080E+01  4.5217E+01  7.1648E-04  8.5931E-03 -5.6589E-04  1.4061E-04  5.3699E-05
 -1.8668E+01  6.4941E-01  6.5508E-01  2.4652E-01  0.0000E+00  0.0000E+00  5.4239E-06  5.6750E-03 -6.3999E-04  0.0000E+00  0.0000E+00
 -2.1163E+01  5.8757E-01  5.9338E-01  1.8803E-01  0.0000E+00  0.0000E+00  3.9031E-05  5.8545E-03 -6.3057E-04  0.0000E+00  0.0000E+00
 -2.2844E+01  5.5249E-01  5.5840E-01  1.5534E-01  0.0000E+00  0.0000E+00  6.3757E-05  5.9868E-03 -6.2446E-04  0.0000E+00  0.0000E+00
 -2.4630E+01  5.2433E-01  5.3038E-01  1.3027E-01  0.0000E+00  0.0000E+00  9.6582E-05  6.1622E-03 -6.1735E-04  0.0000E+00  0.0000E+00
 -2.4426E+01  5.2453E-01  5.3058E-01  1.3063E-01 -2.3050E-01  0.0000E+00  9.7591E-05  6.1705E-03 -6.1778E-04  3.1888E-11  0.0000E+00
 -2.5271E+01  5.2810E-01  5.3425E-01  1.3657E-01 -2.2889E-01  0.0000E+00  1.2495E-04  6.3117E-03 -6.1235E-04  1.2430E-05  0.0000E+00
