 # Mon Nov 10 19:01:14 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   5.
 # distance(t),tolerance(T) =   5.22863  5.26159246
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6283E+01  7.2997E-01  7.3450E-01  2.3287E-01  0.0000E+00  0.0000E+00  1.4480E-07  4.5363E-03 -5.6958E-04  0.0000E+00  0.0000E+00
 -3.0005E+01  5.9433E-01  5.9897E-01  1.0133E-01  0.0000E+00  0.0000E+00  2.1794E-05  4.6757E-03 -5.6451E-04  0.0000E+00  0.0000E+00
 -3.2734E+01  5.0395E-01  5.0868E-01  1.3899E-02  0.0000E+00  0.0000E+00  3.7670E-05  4.7785E-03 -5.6129E-04  0.0000E+00  0.0000E+00
 -3.6051E+01  4.0179E-01  4.0662E-01 -8.4468E-02  0.0000E+00  0.0000E+00  5.8668E-05  4.9148E-03 -5.5766E-04  0.0000E+00  0.0000E+00
 -3.6055E+01  4.0223E-01  4.0707E-01 -8.3831E-02 -2.2021E-01  0.0000E+00  5.9284E-05  4.9213E-03 -5.5806E-04  2.3447E-11  0.0000E+00
 -3.8085E+01  3.4504E-01  3.4997E-01 -1.3808E-01 -2.8625E-01  0.0000E+00  7.6776E-05  5.0309E-03 -5.5527E-04  9.1622E-06  0.0000E+00
 -3.9415E+01  3.1164E-01  3.1666E-01 -1.6875E-01 -3.2443E-01  0.0000E+00  9.3336E-05  5.1353E-03 -5.5312E-04  1.6965E-05  0.0000E+00
 -3.9929E+01  3.0250E-01  3.0759E-01 -1.7562E-01 -3.3748E-01  0.0000E+00  1.0736E-04  5.2237E-03 -5.5160E-04  2.3244E-05  0.0000E+00
 -3.9761E+01  3.1287E-01  3.1802E-01 -1.6316E-01 -3.3070E-01  0.0000E+00  1.2061E-04  5.3074E-03 -5.5041E-04  2.8906E-05  0.0000E+00
 -3.8757E+01  3.4657E-01  3.5179E-01 -1.2729E-01 -3.0063E-01  0.0000E+00  1.3450E-04  5.3949E-03 -5.4941E-04  3.4561E-05  0.0000E+00
 -3.7113E+01  3.9641E-01  4.0169E-01 -7.5628E-02 -2.5381E-01  0.0000E+00  1.4644E-04  5.4700E-03 -5.4874E-04  3.9207E-05  0.0000E+00
 -3.4742E+01  4.6492E-01  4.7026E-01 -5.3968E-03 -1.8811E-01  0.0000E+00  1.5788E-04  5.5418E-03 -5.4825E-04  4.3466E-05  0.0000E+00
 -3.2286E+01  5.3399E-01  5.3938E-01  6.5007E-02 -1.2118E-01  0.0000E+00  1.6689E-04  5.5982E-03 -5.4797E-04  4.6697E-05  0.0000E+00
 -2.0272E+01  8.6188E-01  8.6741E-01  3.9709E-01  2.0011E-01  0.0000E+00  1.9611E-04  5.7799E-03 -5.4762E-04  5.6468E-05  0.0000E+00
 -1.9208E+01  8.6245E-01  8.6799E-01  3.9772E-01  2.0055E-01 -4.1870E-01  1.9652E-04  5.7827E-03 -5.4774E-04  5.6504E-05  5.5789E-13
 -1.6110E+01  9.5737E-01  9.6293E-01  4.9348E-01  2.9419E-01 -3.1705E-01  2.0267E-04  5.8200E-03 -5.4771E-04  5.8436E-05  1.6670E-06
 -4.5658E+00  1.2832E+00  1.2888E+00  8.2173E-01  6.1629E-01 -5.2484E-03  2.2104E-04  5.9310E-03 -5.4786E-04  6.3924E-05  5.7320E-06
  1.0550E+01  1.7038E+00  1.7096E+00  1.2449E+00  1.0333E+00  4.0279E-01  2.4024E-04  6.0456E-03 -5.4825E-04  6.9298E-05  9.6671E-06
