 # Mon Nov 10 17:08:36 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -6.
 # distance(t),tolerance(T) =   6.11531  6.18008314
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  7.9490E+01  3.2704E+00  3.2918E+00  2.9982E+00  2.7980E+00  2.1724E+00  8.2682E-03  3.0046E-02  5.0226E-05
  8.6329E+01  3.5260E+00  3.5476E+00  3.2553E+00  3.0560E+00  2.4349E+00  8.6159E-03  3.0590E-02  5.0321E-05
  9.3367E+01  3.7923E+00  3.8140E+00  3.5229E+00  3.3245E+00  2.7078E+00  8.9663E-03  3.1136E-02  5.0408E-05
  1.0044E+02  4.0629E+00  4.0849E+00  3.7950E+00  3.5973E+00  2.9849E+00  9.3118E-03  3.1671E-02  5.0484E-05
  1.0729E+02  4.3287E+00  4.3508E+00  4.0619E+00  3.8651E+00  3.2566E+00  9.6414E-03  3.2180E-02  5.0548E-05
  1.1388E+02  4.5868E+00  4.6090E+00  4.3212E+00  4.1251E+00  3.5203E+00  9.9540E-03  3.2662E-02  5.0602E-05
  1.2063E+02  4.8545E+00  4.8769E+00  4.5900E+00  4.3945E+00  3.7934E+00  1.0270E-02  3.3147E-02  5.0650E-05
  1.2737E+02  5.1250E+00  5.1476E+00  4.8616E+00  4.6669E+00  4.0692E+00  1.0584E-02  3.3626E-02  5.0690E-05
  1.3388E+02  5.3890E+00  5.4117E+00  5.1266E+00  4.9325E+00  4.3382E+00  1.0883E-02  3.4083E-02  5.0724E-05
  1.4011E+02  5.6449E+00  5.6677E+00  5.3835E+00  5.1900E+00  4.5987E+00  1.1168E-02  3.4517E-02  5.0750E-05
  1.4648E+02  5.9089E+00  5.9318E+00  5.6484E+00  5.4555E+00  4.8673E+00  1.1458E-02  3.4956E-02  5.0773E-05
  1.5284E+02  6.1752E+00  6.1983E+00  5.9156E+00  5.7232E+00  5.1381E+00  1.1745E-02  3.5391E-02  5.0790E-05
  1.5896E+02  6.4345E+00  6.4577E+00  6.1757E+00  5.9839E+00  5.4016E+00  1.2021E-02  3.5808E-02  5.0802E-05
  1.6482E+02  6.6852E+00  6.7085E+00  6.4272E+00  6.2360E+00  5.6563E+00  1.2284E-02  3.6204E-02  5.0810E-05
  1.7079E+02  6.9433E+00  6.9667E+00  6.6860E+00  6.4953E+00  5.9184E+00  1.2551E-02  3.6607E-02  5.0814E-05
  1.7674E+02  7.2030E+00  7.2265E+00  6.9465E+00  6.7563E+00  6.1820E+00  1.2817E-02  3.7007E-02  5.0815E-05
  1.8247E+02  7.4556E+00  7.4792E+00  7.1998E+00  7.0101E+00  6.4382E+00  1.3073E-02  3.7391E-02  5.0812E-05
  1.8795E+02  7.6995E+00  7.7232E+00  7.4443E+00  7.2551E+00  6.6856E+00  1.3318E-02  3.7757E-02  5.0806E-05
  1.9353E+02  7.9501E+00  7.9739E+00  7.6956E+00  7.5068E+00  6.9397E+00  1.3567E-02  3.8130E-02  5.0798E-05
  1.9910E+02  8.2025E+00  8.2265E+00  7.9487E+00  7.7604E+00  7.1956E+00  1.3815E-02  3.8501E-02  5.0786E-05
  2.0445E+02  8.4472E+00  8.4712E+00  8.1940E+00  8.0061E+00  7.4435E+00  1.4054E-02  3.8858E-02  5.0773E-05
  2.0957E+02  8.6837E+00  8.7079E+00  8.4310E+00  8.2436E+00  7.6831E+00  1.4283E-02  3.9199E-02  5.0757E-05
  2.1478E+02  8.9264E+00  8.9507E+00  8.6743E+00  8.4873E+00  7.9289E+00  1.4517E-02  3.9547E-02  5.0739E-05
 -2.7996E+00  4.6014E-01  4.7780E-01  1.5252E-01  0.0000E+00  0.0000E+00  1.5484E-03  1.9209E-02  4.6690E-05
 -2.2120E+00  4.6805E-01  4.8602E-01  1.6419E-01  0.0000E+00  0.0000E+00  1.9102E-03  1.9898E-02  4.7190E-05
 -1.5354E+00  4.8256E-01  5.0076E-01  1.8142E-01  0.0000E+00  0.0000E+00  2.1904E-03  2.0420E-02  4.7546E-05
 -2.6739E-01  5.1462E-01  5.3312E-01  2.1698E-01  0.0000E+00  0.0000E+00  2.5796E-03  2.1130E-02  4.7999E-05
 -2.6739E-01  5.1462E-01  5.3312E-01  2.1698E-01  9.9622E-08  0.0000E+00  2.5796E-03  2.1130E-02  4.7999E-05
  1.0567E+00  5.5304E-01  5.7178E-01  2.5817E-01  4.4165E-02  0.0000E+00  2.9141E-03  2.1727E-02  4.8347E-05
  2.6092E+00  5.9936E-01  6.1833E-01  3.0702E-01  9.4300E-02  0.0000E+00  3.2396E-03  2.2298E-02  4.8660E-05
  4.1721E+00  6.4676E-01  6.6592E-01  3.5652E-01  1.4487E-01  0.0000E+00  3.5230E-03  2.2789E-02  4.8914E-05
  5.8698E+00  6.9880E-01  7.1814E-01  4.1049E-01  1.9984E-01  0.0000E+00  3.7969E-03  2.3259E-02  4.9144E-05
  7.8877E+00  7.6116E-01  7.8070E-01  4.7483E-01  2.6522E-01  0.0000E+00  4.0900E-03  2.3756E-02  4.9375E-05
  9.8207E+00  8.2130E-01  8.4100E-01  5.3663E-01  3.2790E-01  0.0000E+00  4.3465E-03  2.4187E-02  4.9565E-05
  1.1851E+01  8.8483E-01  9.0468E-01  6.0171E-01  3.9381E-01  0.0000E+00  4.5957E-03  2.4602E-02  4.9739E-05
  1.3569E+01  9.3886E-01  9.5883E-01  6.5694E-01  4.4969E-01  0.0000E+00  4.7942E-03  2.4931E-02  4.9870E-05
  1.9837E+01  1.1388E+00  1.1591E+00  8.6058E-01  6.5537E-01  0.0000E+00  5.4497E-03  2.6004E-02  5.0266E-05
  1.9837E+01  1.1388E+00  1.1591E+00  8.6058E-01  6.5537E-01  1.9013E-08  5.4497E-03  2.6004E-02  5.0266E-05
  2.1205E+01  1.1861E+00  1.2065E+00  9.0867E-01  7.0388E-01  5.7522E-02  5.5902E-03  2.6232E-02  5.0341E-05
  2.5492E+01  1.3340E+00  1.3546E+00  1.0587E+00  8.5509E-01  2.1439E-01  6.0067E-03  2.6902E-02  5.0553E-05
  3.0327E+01  1.5018E+00  1.5227E+00  1.2286E+00  1.0263E+00  3.9199E-01  6.4448E-03  2.7601E-02  5.0753E-05
  3.5037E+01  1.6664E+00  1.6875E+00  1.3951E+00  1.1938E+00  5.6524E-01  6.8463E-03  2.8236E-02  5.0920E-05
  4.0087E+01  1.8443E+00  1.8657E+00  1.5749E+00  1.3747E+00  7.5168E-01  7.2552E-03  2.8878E-02  5.1072E-05
  4.4495E+01  2.0010E+00  2.0225E+00  1.7330E+00  1.5337E+00  9.1519E-01  7.5973E-03  2.9412E-02  5.1188E-05
  5.0097E+01  2.2020E+00  2.2237E+00  1.9357E+00  1.7375E+00  1.1243E+00  8.0156E-03  3.0061E-02  5.1315E-05
  5.5273E+01  2.3896E+00  2.4115E+00  2.1248E+00  1.9275E+00  1.3190E+00  8.3885E-03  3.0637E-02  5.1416E-05
  6.0190E+01  2.5697E+00  2.5917E+00  2.3062E+00  2.1096E+00  1.5053E+00  8.7329E-03  3.1166E-02  5.1500E-05
  6.6659E+01  2.8093E+00  2.8316E+00  2.5474E+00  2.3519E+00  1.7527E+00  9.1732E-03  3.1840E-02  5.1594E-05
  7.2956E+01  3.0456E+00  3.0680E+00  2.7851E+00  2.5905E+00  1.9961E+00  9.5904E-03  3.2475E-02  5.1670E-05
  7.9036E+01  3.2765E+00  3.2992E+00  3.0174E+00  2.8237E+00  2.2337E+00  9.9842E-03  3.3072E-02  5.1731E-05
  8.5274E+01  3.5165E+00  3.5393E+00  3.2587E+00  3.0658E+00  2.4801E+00  1.0381E-02  3.3670E-02  5.1782E-05
  9.1522E+01  3.7600E+00  3.7830E+00  3.5033E+00  3.3113E+00  2.7297E+00  1.0771E-02  3.4258E-02  5.1823E-05
  9.7565E+01  3.9984E+00  4.0216E+00  3.7429E+00  3.5516E+00  2.9739E+00  1.1143E-02  3.4816E-02  5.1854E-05
  1.0336E+02  4.2297E+00  4.2530E+00  3.9752E+00  3.7846E+00  3.2104E+00  1.1496E-02  3.5344E-02  5.1876E-05
  1.0927E+02  4.4689E+00  4.4924E+00  4.2154E+00  4.0256E+00  3.4549E+00  1.1852E-02  3.5876E-02  5.1891E-05
  1.1518E+02  4.7103E+00  4.7339E+00  4.4578E+00  4.2687E+00  3.7014E+00  1.2205E-02  3.6401E-02  5.1899E-05
  1.2086E+02  4.9455E+00  4.9692E+00  4.6939E+00  4.5053E+00  3.9413E+00  1.2542E-02  3.6902E-02  5.1901E-05
  1.2629E+02  5.1730E+00  5.1969E+00  4.9222E+00  4.7343E+00  4.1733E+00  1.2863E-02  3.7377E-02  5.1897E-05
  1.3183E+02  5.4074E+00  5.4314E+00  5.1574E+00  4.9701E+00  4.4121E+00  1.3188E-02  3.7858E-02  5.1889E-05
  1.3735E+02  5.6434E+00  5.6676E+00  5.3943E+00  5.2076E+00  4.6525E+00  1.3511E-02  3.8335E-02  5.1875E-05
  1.4265E+02  5.8729E+00  5.8972E+00  5.6245E+00  5.4384E+00  4.8860E+00  1.3820E-02  3.8791E-02  5.1858E-05
  1.4772E+02  6.0945E+00  6.1189E+00  5.8468E+00  5.6612E+00  5.1114E+00  1.4115E-02  3.9226E-02  5.1837E-05
  1.5287E+02  6.3223E+00  6.3468E+00  6.0753E+00  5.8901E+00  5.3430E+00  1.4415E-02  3.9667E-02  5.1813E-05
  1.5800E+02  6.5512E+00  6.5759E+00  6.3048E+00  6.1202E+00  5.5756E+00  1.4713E-02  4.0104E-02  5.1785E-05
  1.6293E+02  6.7735E+00  6.7983E+00  6.5278E+00  6.3437E+00  5.8015E+00  1.4999E-02  4.0525E-02  5.1754E-05
  1.6764E+02  6.9880E+00  7.0129E+00  6.7428E+00  6.5592E+00  6.0193E+00  1.5273E-02  4.0926E-02  5.1722E-05
  1.7243E+02  7.2080E+00  7.2330E+00  6.9635E+00  6.7803E+00  6.2427E+00  1.5552E-02  4.1334E-02  5.1686E-05
  1.7719E+02  7.4294E+00  7.4545E+00  7.1855E+00  7.0028E+00  6.4674E+00  1.5829E-02  4.1740E-02  5.1647E-05
  1.8177E+02  7.6438E+00  7.6690E+00  7.4004E+00  7.2181E+00  6.6849E+00  1.6096E-02  4.2130E-02  5.1607E-05
  1.8614E+02  7.8508E+00  7.8761E+00  7.6078E+00  7.4260E+00  6.8948E+00  1.6352E-02  4.2503E-02  5.1567E-05
  1.9059E+02  8.0630E+00  8.0884E+00  7.8205E+00  7.6391E+00  7.1099E+00  1.6612E-02  4.2884E-02  5.1523E-05
 -2.2717E+00  3.9457E-01  4.1541E-01  1.3023E-01  0.0000E+00  0.0000E+00  3.0055E-03  2.3853E-02  5.3239E-05
 -1.6392E+00  4.0688E-01  4.2804E-01  1.4551E-01  0.0000E+00  0.0000E+00  3.5952E-03  2.4781E-02  5.3647E-05
 -9.5986E-01  4.2332E-01  4.4470E-01  1.6407E-01  0.0000E+00  0.0000E+00  4.0484E-03  2.5485E-02  5.3926E-05
  2.5198E-01  4.5572E-01  4.7741E-01  1.9920E-01  0.0000E+00  0.0000E+00  4.6729E-03  2.6443E-02  5.4266E-05
  2.5199E-01  4.5572E-01  4.7741E-01  1.9920E-01  9.5077E-08  0.0000E+00  4.6729E-03  2.6443E-02  5.4266E-05
  1.4658E+00  4.9215E-01  5.1409E-01  2.3776E-01  4.1475E-02  0.0000E+00  5.2044E-03  2.7248E-02  5.4512E-05
  2.8494E+00  5.3448E-01  5.5665E-01  2.8203E-01  8.7013E-02  0.0000E+00  5.7184E-03  2.8020E-02  5.4722E-05
  4.2110E+00  5.7669E-01  5.9905E-01  3.2584E-01  1.3188E-01  0.0000E+00  6.1635E-03  2.8683E-02  5.4883E-05
  5.6628E+00  6.2212E-01  6.4467E-01  3.7274E-01  1.7977E-01  0.0000E+00  6.5917E-03  2.9317E-02  5.5022E-05
  7.3587E+00  6.7565E-01  6.9839E-01  4.2775E-01  2.3581E-01  0.0000E+00  7.0476E-03  2.9989E-02  5.5153E-05
  8.9587E+00  7.2653E-01  7.4943E-01  4.7988E-01  2.8880E-01  0.0000E+00  7.4450E-03  3.0572E-02  5.5254E-05
  1.0616E+01  7.7961E-01  8.0267E-01  5.3412E-01  3.4387E-01  0.0000E+00  7.8297E-03  3.1133E-02  5.5341E-05
  1.2004E+01  8.2433E-01  8.4751E-01  5.7973E-01  3.9011E-01  0.0000E+00  8.1352E-03  3.1578E-02  5.5402E-05
  1.6967E+01  9.8697E-01  1.0105E+00  7.4511E-01  5.5751E-01  0.0000E+00  9.1378E-03  3.3027E-02  5.5559E-05
  1.6967E+01  9.8697E-01  1.0105E+00  7.4511E-01  5.5751E-01  1.5369E-08  9.1378E-03  3.3027E-02  5.5559E-05
  1.8028E+01  1.0249E+00  1.0486E+00  7.8362E-01  5.9643E-01  4.6453E-02  9.3512E-03  3.3335E-02  5.5583E-05
  2.1320E+01  1.1424E+00  1.1663E+00  9.0269E-01  7.1670E-01  1.7195E-01  9.9820E-03  3.4239E-02  5.5639E-05
  2.4975E+01  1.2741E+00  1.2982E+00  1.0359E+00  8.5108E-01  3.1218E-01  1.0642E-02  3.5182E-02  5.5673E-05
  2.8481E+01  1.4016E+00  1.4260E+00  1.1648E+00  9.8106E-01  4.4731E-01  1.1244E-02  3.6039E-02  5.5685E-05
  3.2190E+01  1.5380E+00  1.5626E+00  1.3024E+00  1.1198E+00  5.9112E-01  1.1854E-02  3.6905E-02  5.5679E-05
  3.5388E+01  1.6569E+00  1.6817E+00  1.4224E+00  1.2406E+00  7.1602E-01  1.2363E-02  3.7625E-02  5.5661E-05
  3.9405E+01  1.8080E+00  1.8330E+00  1.5747E+00  1.3939E+00  8.7422E-01  1.2982E-02  3.8499E-02  5.5624E-05
  4.3074E+01  1.9478E+00  1.9730E+00  1.7154E+00  1.5356E+00  1.0201E+00  1.3532E-02  3.9274E-02  5.5577E-05
  4.6524E+01  2.0808E+00  2.1061E+00  1.8493E+00  1.6703E+00  1.1586E+00  1.4037E-02  3.9986E-02  5.5523E-05
  5.1012E+01  2.2562E+00  2.2818E+00  2.0259E+00  1.8478E+00  1.3408E+00  1.4682E-02  4.0891E-02  5.5440E-05
  5.5333E+01  2.4277E+00  2.4535E+00  2.1983E+00  2.0211E+00  1.5185E+00  1.5290E-02  4.1745E-02  5.5347E-05
  5.9460E+01  2.5939E+00  2.6199E+00  2.3654E+00  2.1891E+00  1.6904E+00  1.5862E-02  4.2546E-02  5.5249E-05
  6.3653E+01  2.7652E+00  2.7914E+00  2.5375E+00  2.3621E+00  1.8673E+00  1.6435E-02  4.3349E-02  5.5138E-05
  6.7813E+01  2.9377E+00  2.9641E+00  2.7108E+00  2.5362E+00  2.0451E+00  1.6998E-02  4.4136E-02  5.5020E-05
  7.1799E+01  3.1054E+00  3.1320E+00  2.8793E+00  2.7054E+00  2.2178E+00  1.7533E-02  4.4884E-02  5.4897E-05
  7.5587E+01  3.2670E+00  3.2937E+00  3.0415E+00  2.8683E+00  2.3840E+00  1.8038E-02  4.5589E-02  5.4774E-05
  7.9427E+01  3.4331E+00  3.4600E+00  3.2083E+00  3.0358E+00  2.5546E+00  1.8548E-02  4.6301E-02  5.4642E-05
  8.3226E+01  3.5997E+00  3.6267E+00  3.3755E+00  3.2036E+00  2.7256E+00  1.9050E-02  4.7002E-02  5.4504E-05
  8.6856E+01  3.7610E+00  3.7882E+00  3.5373E+00  3.3661E+00  2.8910E+00  1.9529E-02  4.7671E-02  5.4367E-05
  9.0304E+01  3.9162E+00  3.9436E+00  3.6931E+00  3.5224E+00  3.0500E+00  1.9983E-02  4.8305E-02  5.4230E-05
  9.3792E+01  4.0752E+00  4.1027E+00  3.8526E+00  3.6826E+00  3.2129E+00  2.0443E-02  4.8946E-02  5.4087E-05
  9.7243E+01  4.2345E+00  4.2622E+00  4.0124E+00  3.8429E+00  3.3759E+00  2.0897E-02  4.9581E-02  5.3939E-05
  1.0054E+02  4.3886E+00  4.4164E+00  4.1670E+00  3.9980E+00  3.5335E+00  2.1332E-02  5.0188E-02  5.3793E-05
  1.0367E+02  4.5367E+00  4.5647E+00  4.3155E+00  4.1471E+00  3.6848E+00  2.1746E-02  5.0766E-02  5.3650E-05
  1.0683E+02  4.6882E+00  4.7163E+00  4.4674E+00  4.2995E+00  3.8396E+00  2.2166E-02  5.1351E-02  5.3501E-05
  1.0996E+02  4.8398E+00  4.8680E+00  4.6194E+00  4.4520E+00  3.9944E+00  2.2582E-02  5.1933E-02  5.3349E-05
  1.1295E+02  4.9864E+00  5.0148E+00  4.7663E+00  4.5994E+00  4.1440E+00  2.2981E-02  5.2490E-02  5.3199E-05
  1.1579E+02  5.1272E+00  5.1557E+00  4.9075E+00  4.7410E+00  4.2877E+00  2.3361E-02  5.3022E-02  5.3053E-05
  1.1867E+02  5.2711E+00  5.2997E+00  5.0517E+00  4.8857E+00  4.4344E+00  2.3748E-02  5.3562E-02  5.2901E-05
  1.2151E+02  5.4152E+00  5.4440E+00  5.1962E+00  5.0306E+00  4.5814E+00  2.4132E-02  5.4099E-02  5.2747E-05
  1.2423E+02  5.5543E+00  5.5832E+00  5.3356E+00  5.1705E+00  4.7232E+00  2.4501E-02  5.4616E-02  5.2596E-05
  1.2681E+02  5.6880E+00  5.7170E+00  5.4696E+00  5.3049E+00  4.8594E+00  2.4854E-02  5.5109E-02  5.2449E-05
  1.2943E+02  5.8247E+00  5.8538E+00  5.6065E+00  5.4422E+00  4.9986E+00  2.5213E-02  5.5611E-02  5.2296E-05
 -1.8472E+00  3.3930E-01  3.6339E-01  1.1092E-01  0.0000E+00  0.0000E+00  5.7855E-03  2.9881E-02  6.0238E-05
 -1.1766E+00  3.5485E-01  3.7923E-01  1.2856E-01  0.0000E+00  0.0000E+00  6.7278E-03  3.1156E-02  6.0417E-05
 -5.0176E-01  3.7240E-01  3.9700E-01  1.4759E-01  0.0000E+00  0.0000E+00  7.4459E-03  3.2123E-02  6.0516E-05
  6.4475E-01  4.0427E-01  4.2915E-01  1.8133E-01  0.0000E+00  0.0000E+00  8.4274E-03  3.3439E-02  6.0602E-05
  6.4476E-01  4.0427E-01  4.2915E-01  1.8133E-01  8.8751E-08  0.0000E+00  8.4274E-03  3.3439E-02  6.0602E-05
  1.7459E+00  4.3823E-01  4.6334E-01  2.1672E-01  3.8176E-02  0.0000E+00  9.2541E-03  3.4544E-02  6.0628E-05
  2.9646E+00  4.7638E-01  5.0172E-01  2.5617E-01  7.8851E-02  0.0000E+00  1.0048E-02  3.5603E-02  6.0622E-05
  4.1356E+00  5.1350E-01  5.3903E-01  2.9433E-01  1.1805E-01  0.0000E+00  1.0732E-02  3.6513E-02  6.0595E-05
  5.3598E+00  5.5270E-01  5.7841E-01  3.3449E-01  1.5916E-01  0.0000E+00  1.1386E-02  3.7382E-02  6.0550E-05
  6.7636E+00  5.9811E-01  6.2401E-01  3.8085E-01  2.0652E-01  0.0000E+00  1.2079E-02  3.8302E-02  6.0484E-05
  8.0667E+00  6.4065E-01  6.6671E-01  4.2418E-01  2.5069E-01  0.0000E+00  1.2681E-02  3.9100E-02  6.0413E-05
  9.3972E+00  6.8448E-01  7.1070E-01  4.6873E-01  2.9604E-01  0.0000E+00  1.3261E-02  3.9868E-02  6.0331E-05
  1.0498E+01  7.2104E-01  7.4738E-01  5.0583E-01  3.3376E-01  0.0000E+00  1.3720E-02  4.0476E-02  6.0258E-05
  1.4351E+01  8.5164E-01  8.7838E-01  6.3810E-01  4.6798E-01  0.0000E+00  1.5216E-02  4.2457E-02  5.9971E-05
  1.4351E+01  8.5164E-01  8.7838E-01  6.3810E-01  4.6798E-01  1.2245E-08  1.5216E-02  4.2457E-02  5.9971E-05
  1.5158E+01  8.8167E-01  9.0850E-01  6.6845E-01  4.9873E-01  3.6976E-02  1.5532E-02  4.2876E-02  5.9900E-05
  1.7630E+01  9.7376E-01  1.0008E+00  7.6146E-01  5.9290E-01  1.3590E-01  1.6463E-02  4.4109E-02  5.9674E-05
  2.0327E+01  1.0755E+00  1.1028E+00  8.6405E-01  6.9667E-01  2.4494E-01  1.7432E-02  4.5393E-02  5.9412E-05
  2.2873E+01  1.1728E+00  1.2004E+00  9.6211E-01  7.9577E-01  3.4868E-01  1.8311E-02  4.6558E-02  5.9153E-05
  2.5527E+01  1.2756E+00  1.3034E+00  1.0656E+00  9.0032E-01  4.5780E-01  1.9197E-02  4.7734E-02  5.8872E-05
  2.7785E+01  1.3643E+00  1.3923E+00  1.1549E+00  9.9042E-01  5.5160E-01  1.9932E-02  4.8711E-02  5.8624E-05
  3.0584E+01  1.4759E+00  1.5042E+00  1.2671E+00  1.1036E+00  6.6919E-01  2.0824E-02  4.9895E-02  5.8306E-05
  3.3108E+01  1.5781E+00  1.6065E+00  1.3698E+00  1.2072E+00  7.7652E-01  2.1611E-02  5.0944E-02  5.8010E-05
  3.5455E+01  1.6745E+00  1.7031E+00  1.4666E+00  1.3048E+00  8.7754E-01  2.2333E-02  5.1906E-02  5.7726E-05
  3.8472E+01  1.8004E+00  1.8293E+00  1.5931E+00  1.4322E+00  1.0092E+00  2.3249E-02  5.3127E-02  5.7351E-05
  4.1339E+01  1.9223E+00  1.9514E+00  1.7155E+00  1.5554E+00  1.1363E+00  2.4109E-02  5.4277E-02  5.6982E-05
  4.4046E+01  2.0394E+00  2.0687E+00  1.8329E+00  1.6738E+00  1.2582E+00  2.4915E-02  5.5355E-02  5.6624E-05
  4.6766E+01  2.1591E+00  2.1886E+00  1.9530E+00  1.7946E+00  1.3825E+00  2.5719E-02  5.6434E-02  5.6253E-05
  4.9436E+01  2.2786E+00  2.3083E+00  2.0728E+00  1.9152E+00  1.5065E+00  2.6506E-02  5.7490E-02  5.5880E-05
  5.1968E+01  2.3938E+00  2.4238E+00  2.1884E+00  2.0315E+00  1.6260E+00  2.7251E-02  5.8492E-02  5.5515E-05
  5.4352E+01  2.5041E+00  2.5343E+00  2.2990E+00  2.1428E+00  1.7401E+00  2.7952E-02  5.9436E-02  5.5164E-05
  5.6745E+01  2.6167E+00  2.6470E+00  2.4118E+00  2.2562E+00  1.8564E+00  2.8656E-02  6.0387E-02  5.4801E-05
  5.9092E+01  2.7288E+00  2.7593E+00  2.5241E+00  2.3692E+00  1.9722E+00  2.9349E-02  6.1323E-02  5.4437E-05
  6.1316E+01  2.8367E+00  2.8674E+00  2.6322E+00  2.4779E+00  2.0835E+00  3.0007E-02  6.2214E-02  5.4084E-05
  6.3411E+01  2.9398E+00  2.9708E+00  2.7356E+00  2.5819E+00  2.1899E+00  3.0629E-02  6.3058E-02  5.3744E-05
  6.5513E+01  3.0449E+00  3.0760E+00  2.8408E+00  2.6877E+00  2.2982E+00  3.1257E-02  6.3910E-02  5.3394E-05
  6.7577E+01  3.1496E+00  3.1809E+00  2.9457E+00  2.7931E+00  2.4059E+00  3.1876E-02  6.4753E-02  5.3043E-05
  6.9532E+01  3.2503E+00  3.2817E+00  3.0465E+00  2.8944E+00  2.5095E+00  3.2467E-02  6.5558E-02  5.2703E-05
  7.1376E+01  3.3465E+00  3.3781E+00  3.1429E+00  2.9913E+00  2.6085E+00  3.3027E-02  6.6323E-02  5.2375E-05
  7.3228E+01  3.4445E+00  3.4763E+00  3.2410E+00  3.0899E+00  2.7092E+00  3.3594E-02  6.7098E-02  5.2040E-05
  7.5047E+01  3.5421E+00  3.5740E+00  3.3386E+00  3.1881E+00  2.8094E+00  3.4155E-02  6.7866E-02  5.1703E-05
  7.6773E+01  3.6359E+00  3.6680E+00  3.4326E+00  3.2825E+00  2.9058E+00  3.4692E-02  6.8602E-02  5.1376E-05
  7.8401E+01  3.7257E+00  3.7579E+00  3.5224E+00  3.3728E+00  2.9979E+00  3.5202E-02  6.9303E-02  5.1062E-05
  8.0039E+01  3.8170E+00  3.8494E+00  3.6138E+00  3.4646E+00  3.0916E+00  3.5720E-02  7.0014E-02  5.0740E-05
  8.1649E+01  3.9080E+00  3.9406E+00  3.7049E+00  3.5562E+00  3.1850E+00  3.6233E-02  7.0721E-02  5.0416E-05
  8.3178E+01  3.9955E+00  4.0283E+00  3.7925E+00  3.6442E+00  3.2747E+00  3.6725E-02  7.1400E-02  5.0103E-05
  8.4622E+01  4.0793E+00  4.1122E+00  3.8763E+00  3.7284E+00  3.3605E+00  3.7194E-02  7.2048E-02  4.9801E-05
  8.6077E+01  4.1646E+00  4.1976E+00  3.9616E+00  3.8141E+00  3.4479E+00  3.7670E-02  7.2706E-02  4.9492E-05
 -1.6228E+00  3.1174E-01  3.3759E-01  1.0087E-01  0.0000E+00  0.0000E+00  8.4066E-03  3.4268E-02  6.4350E-05
 -9.3347E-01  3.2877E-01  3.5489E-01  1.1942E-01  0.0000E+00  0.0000E+00  9.6304E-03  3.5817E-02  6.4297E-05
 -2.6493E-01  3.4671E-01  3.7303E-01  1.3842E-01  0.0000E+00  0.0000E+00  1.0558E-02  3.6990E-02  6.4216E-05
  8.3895E-01  3.7800E-01  4.0458E-01  1.7101E-01  0.0000E+00  0.0000E+00  1.1820E-02  3.8586E-02  6.4055E-05
  8.3895E-01  3.7800E-01  4.0458E-01  1.7101E-01  8.4485E-08  0.0000E+00  1.1820E-02  3.8586E-02  6.4055E-05
  1.8730E+00  4.1040E-01  4.3721E-01  2.0440E-01  3.6067E-02  0.0000E+00  1.2876E-02  3.9925E-02  6.3869E-05
  2.9969E+00  4.4612E-01  4.7315E-01  2.4098E-01  7.3858E-02  0.0000E+00  1.3887E-02  4.1206E-02  6.3660E-05
  4.0610E+00  4.8039E-01  5.0760E-01  2.7594E-01  1.0982E-01  0.0000E+00  1.4754E-02  4.2307E-02  6.3456E-05
  5.1601E+00  5.1618E-01  5.4357E-01  3.1234E-01  1.4716E-01  0.0000E+00  1.5581E-02  4.3358E-02  6.3241E-05
  6.4062E+00  5.5721E-01  5.8479E-01  3.5399E-01  1.8977E-01  0.0000E+00  1.6455E-02  4.4469E-02  6.2994E-05
  7.5511E+00  5.9532E-01  6.2307E-01  3.9259E-01  2.2920E-01  0.0000E+00  1.7210E-02  4.5432E-02  6.2765E-05
  8.7097E+00  6.3429E-01  6.6219E-01  4.3199E-01  2.6938E-01  0.0000E+00  1.7937E-02  4.6359E-02  6.2531E-05
  9.6615E+00  6.6659E-01  6.9462E-01  4.6463E-01  3.0262E-01  0.0000E+00  1.8511E-02  4.7092E-02  6.2338E-05
  1.2948E+01  7.8076E-01  8.0920E-01  5.7975E-01  4.1965E-01  0.0000E+00  2.0375E-02  4.9478E-02  6.1657E-05
  1.2948E+01  7.8076E-01  8.0920E-01  5.7975E-01  4.1965E-01  1.0642E-08  2.0375E-02  4.9478E-02  6.1657E-05
  1.3627E+01  8.0677E-01  8.3530E-01  6.0595E-01  4.4624E-01  3.2117E-02  2.0767E-02  4.9982E-02  6.1502E-05
  1.5692E+01  8.8607E-01  9.1485E-01  6.8574E-01  5.2716E-01  1.1754E-01  2.1919E-02  5.1465E-02  6.1030E-05
  1.7920E+01  9.7290E-01  1.0020E+00  7.7303E-01  6.1560E-01  2.1091E-01  2.3113E-02  5.3006E-02  6.0513E-05
  2.0001E+01  1.0553E+00  1.0846E+00  8.5581E-01  6.9939E-01  2.9905E-01  2.4192E-02  5.4403E-02  6.0022E-05
  2.2150E+01  1.1418E+00  1.1713E+00  9.4258E-01  7.8717E-01  3.9111E-01  2.5278E-02  5.5811E-02  5.9506E-05
  2.3964E+01  1.2159E+00  1.2456E+00  1.0169E+00  8.6233E-01  4.6973E-01  2.6175E-02  5.6980E-02  5.9064E-05
