 # Mon Nov 10 18:18:55 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -2.
 # distance(t),tolerance(T) =   3.15782  3.17227697
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.7128E+01  7.0699E-01  7.1189E-01  2.6832E-01  0.0000E+00  0.0000E+00  1.2480E-07  4.9071E-03 -5.8915E-04  0.0000E+00  0.0000E+00
 -3.0969E+01  5.6367E-01  5.6869E-01  1.2862E-01  0.0000E+00  0.0000E+00  2.1844E-05  5.0522E-03 -5.8431E-04  0.0000E+00  0.0000E+00
 -3.3794E+01  4.6753E-01  4.7264E-01  3.5081E-02  0.0000E+00  0.0000E+00  3.7760E-05  5.1591E-03 -5.8128E-04  0.0000E+00  0.0000E+00
 -3.7248E+01  3.5759E-01  3.6282E-01 -7.1512E-02  0.0000E+00  0.0000E+00  5.8797E-05  5.3008E-03 -5.7790E-04  0.0000E+00  0.0000E+00
 -3.7271E+01  3.5807E-01  3.6330E-01 -7.0859E-02 -2.1961E-01  0.0000E+00  5.9411E-05  5.3075E-03 -5.7831E-04  2.3570E-11  0.0000E+00
 -3.9402E+01  2.9432E-01  2.9965E-01 -1.3202E-01 -2.9313E-01  0.0000E+00  7.6927E-05  5.4213E-03 -5.7573E-04  9.2082E-06  0.0000E+00
 -4.0834E+01  2.5477E-01  2.6018E-01 -1.6916E-01 -3.3801E-01  0.0000E+00  9.3501E-05  5.5297E-03 -5.7378E-04  1.7046E-05  0.0000E+00
 -4.1436E+01  2.4044E-01  2.4592E-01 -1.8150E-01 -3.5671E-01  0.0000E+00  1.0753E-04  5.6216E-03 -5.7244E-04  2.3350E-05  0.0000E+00
 -4.1351E+01  2.4593E-01  2.5148E-01 -1.7415E-01 -3.5523E-01  0.0000E+00  1.2078E-04  5.7083E-03 -5.7142E-04  2.9033E-05  0.0000E+00
 -4.0434E+01  2.7458E-01  2.8021E-01 -1.4359E-01 -3.3064E-01  0.0000E+00  1.3467E-04  5.7991E-03 -5.7059E-04  3.4706E-05  0.0000E+00
 -3.8863E+01  3.2012E-01  3.2581E-01 -9.6438E-02 -2.8848E-01  0.0000E+00  1.4661E-04  5.8770E-03 -5.7007E-04  3.9366E-05  0.0000E+00
 -3.6559E+01  3.8459E-01  3.9034E-01 -3.0455E-02 -2.2716E-01  0.0000E+00  1.5804E-04  5.9514E-03 -5.6974E-04  4.3635E-05  0.0000E+00
 -3.4154E+01  4.5053E-01  4.5633E-01  3.6656E-02 -1.6364E-01  0.0000E+00  1.6705E-04  6.0099E-03 -5.6957E-04  4.6875E-05  0.0000E+00
 -2.2290E+01  7.6863E-01  7.7458E-01  3.5845E-01  1.4704E-01  0.0000E+00  1.9624E-04  6.1981E-03 -5.6960E-04  5.6663E-05  0.0000E+00
 -2.1228E+01  7.6924E-01  7.7519E-01  3.5912E-01  1.4751E-01 -4.2120E-01  1.9665E-04  6.2011E-03 -5.6972E-04  5.6700E-05  5.5977E-13
 -1.8152E+01  8.6216E-01  8.6814E-01  4.5278E-01  2.3899E-01 -3.2239E-01  2.0279E-04  6.2397E-03 -5.6977E-04  5.8634E-05  1.6726E-06
 -6.6673E+00  1.1823E+00  1.1884E+00  7.7513E-01  5.5500E-01 -1.7590E-02  2.2115E-04  6.3546E-03 -5.7015E-04  6.4129E-05  5.7502E-06
  8.4014E+00  1.5976E+00  1.6038E+00  1.1926E+00  9.6614E-01  3.8360E-01  2.4032E-04  6.4732E-03 -5.7079E-04  6.9509E-05  9.6960E-06
  2.5105E+01  2.0543E+00  2.0605E+00  1.6512E+00  1.4193E+00  8.2813E-01  2.5782E-04  6.5801E-03 -5.7155E-04  7.4120E-05  1.3021E-05
  4.5103E+01  2.5987E+00  2.6051E+00  2.1975E+00  1.9603E+00  1.3609E+00  2.7561E-04  6.6875E-03 -5.7248E-04  7.8536E-05  1.6152E-05
  6.4239E+01  3.1189E+00  3.1254E+00  2.7193E+00  2.4778E+00  1.8718E+00  2.9050E-04  6.7762E-03 -5.7336E-04  8.2037E-05  1.8596E-05
  9.0776E+01  3.8405E+00  3.8471E+00  3.4427E+00  3.1962E+00  2.5826E+00  3.0871E-04  6.8835E-03 -5.7456E-04  8.6095E-05  2.1384E-05
  1.1739E+02  4.5656E+00  4.5722E+00  4.1694E+00  3.9187E+00  3.2986E+00  3.2499E-04  6.9780E-03 -5.7572E-04  8.9530E-05  2.3706E-05
  1.4451E+02  5.3064E+00  5.3130E+00  4.9115E+00  4.6570E+00  4.0312E+00  3.4008E-04  7.0645E-03 -5.7685E-04  9.2563E-05  2.5726E-05
  1.8289E+02  6.3591E+00  6.3658E+00  5.9660E+00  5.7069E+00  5.0742E+00  3.5945E-04  7.1740E-03 -5.7839E-04  9.6258E-05  2.8148E-05
  2.2312E+02  7.4686E+00  7.4754E+00  7.0771E+00  6.8138E+00  6.1749E+00  3.7792E-04  7.2768E-03 -5.7992E-04  9.9593E-05  3.0295E-05
  2.6463E+02  8.6203E+00  8.6272E+00  8.2303E+00  7.9632E+00  7.3186E+00  3.9547E-04  7.3730E-03 -5.8143E-04  1.0260E-04  3.2202E-05
  3.0992E+02  9.8850E+00  9.8920E+00  9.4965E+00  9.2257E+00  8.5758E+00  4.1327E-04  7.4691E-03 -5.8299E-04  1.0551E-04  3.4015E-05
  3.5801E+02  1.1237E+01  1.1244E+01  1.0850E+01  1.0576E+01  9.9206E+00  4.3093E-04  7.5632E-03 -5.8457E-04  1.0826E-04  3.5707E-05
  4.0719E+02  1.2630E+01  1.2637E+01  1.2244E+01  1.1967E+01  1.1307E+01  4.4790E-04  7.6522E-03 -5.8611E-04  1.1079E-04  3.7236E-05
  4.5666E+02  1.4040E+01  1.4047E+01  1.3656E+01  1.3375E+01  1.2711E+01  4.6411E-04  7.7361E-03 -5.8760E-04  1.1311E-04  3.8622E-05
  5.0977E+02  1.5566E+01  1.5573E+01  1.5183E+01  1.4899E+01  1.4231E+01  4.8065E-04  7.8206E-03 -5.8913E-04  1.1538E-04  3.9960E-05
  5.6518E+02  1.7169E+01  1.7176E+01  1.6787E+01  1.6501E+01  1.5829E+01  4.9715E-04  7.9037E-03 -5.9066E-04  1.1757E-04  4.1228E-05
  6.2086E+02  1.8792E+01  1.8799E+01  1.8411E+01  1.8122E+01  1.7447E+01  5.1305E-04  7.9828E-03 -5.9214E-04  1.1959E-04  4.2393E-05
  6.7635E+02  2.0420E+01  2.0428E+01  2.0040E+01  1.9749E+01  1.9070E+01  5.2830E-04  8.0578E-03 -5.9356E-04  1.2147E-04  4.3461E-05
  7.3510E+02  2.2157E+01  2.2164E+01  2.1778E+01  2.1484E+01  2.0802E+01  5.4391E-04  8.1336E-03 -5.9501E-04  1.2333E-04  4.4505E-05
  7.9588E+02  2.3966E+01  2.3974E+01  2.3588E+01  2.3292E+01  2.2607E+01  5.5952E-04  8.2086E-03 -5.9646E-04  1.2513E-04  4.5506E-05
  8.5650E+02  2.5783E+01  2.5791E+01  2.5406E+01  2.5109E+01  2.4421E+01  5.7462E-04  8.2802E-03 -5.9786E-04  1.2682E-04  4.6434E-05
