 # Mon Nov 10 17:37:11 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -18.
 # distance(t),tolerance(T) =   3.79483724  4.63176944
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  3.8241E+02  1.2423E+01  1.2429E+01  1.1725E+01  1.1419E+01  1.0253E+01  2.6415E-04  5.7830E-03 -7.9426E-04
  4.3330E+02  1.3941E+01  1.3947E+01  1.3247E+01  1.2942E+01  1.1779E+01  2.8070E-04  5.8681E-03 -8.0013E-04
  4.8693E+02  1.5550E+01  1.5555E+01  1.4860E+01  1.4555E+01  1.3396E+01  2.9733E-04  5.9516E-03 -8.0582E-04
  5.4141E+02  1.7193E+01  1.7199E+01  1.6508E+01  1.6203E+01  1.5047E+01  3.1351E-04  6.0309E-03 -8.1116E-04
  5.9591E+02  1.8847E+01  1.8852E+01  1.8165E+01  1.7860E+01  1.6707E+01  3.2910E-04  6.1058E-03 -8.1615E-04
  6.5414E+02  2.0623E+01  2.0629E+01  1.9945E+01  1.9641E+01  1.8491E+01  3.4516E-04  6.1813E-03 -8.2113E-04
  7.1460E+02  2.2479E+01  2.2485E+01  2.1805E+01  2.1501E+01  2.0353E+01  3.6130E-04  6.2559E-03 -8.2598E-04
  7.7513E+02  2.4348E+01  2.4354E+01  2.3677E+01  2.3373E+01  2.2229E+01  3.7699E-04  6.3269E-03 -8.3057E-04
  8.3523E+02  2.6214E+01  2.6220E+01  2.5546E+01  2.5243E+01  2.4101E+01  3.9214E-04  6.3944E-03 -8.3488E-04
  8.9865E+02  2.8195E+01  2.8201E+01  2.7530E+01  2.7227E+01  2.6088E+01  4.0773E-04  6.4628E-03 -8.3921E-04
  9.6407E+02  3.0250E+01  3.0257E+01  2.9588E+01  2.9286E+01  2.8149E+01  4.2343E-04  6.5305E-03 -8.4345E-04
  1.0291E+03  3.2307E+01  3.2313E+01  3.1647E+01  3.1345E+01  3.0210E+01  4.3870E-04  6.5953E-03 -8.4747E-04
  1.0933E+03  3.4346E+01  3.4352E+01  3.3689E+01  3.3387E+01  3.2255E+01  4.5345E-04  6.6571E-03 -8.5127E-04
  1.1606E+03  3.6495E+01  3.6502E+01  3.5841E+01  3.5540E+01  3.4410E+01  4.6863E-04  6.7198E-03 -8.5509E-04
  1.2295E+03  3.8711E+01  3.8717E+01  3.8059E+01  3.7758E+01  3.6630E+01  4.8392E-04  6.7821E-03 -8.5886E-04
  1.2978E+03  4.0917E+01  4.0924E+01  4.0269E+01  3.9967E+01  3.8842E+01  4.9880E-04  6.8419E-03 -8.6244E-04
  1.3648E+03  4.3096E+01  4.3102E+01  4.2449E+01  4.2148E+01  4.1025E+01  5.1318E-04  6.8991E-03 -8.6584E-04
  1.4347E+03  4.5379E+01  4.5386E+01  4.4735E+01  4.4434E+01  4.3313E+01  5.2797E-04  6.9572E-03 -8.6927E-04
  1.5064E+03  4.7733E+01  4.7739E+01  4.7091E+01  4.6791E+01  4.5671E+01  5.4291E-04  7.0152E-03 -8.7266E-04
  1.5768E+03  5.0057E+01  5.0064E+01  4.9417E+01  4.9117E+01  4.8000E+01  5.5741E-04  7.0709E-03 -8.7589E-04
  1.6459E+03  5.2353E+01  5.2359E+01  5.1715E+01  5.1415E+01  5.0299E+01  5.7146E-04  7.1243E-03 -8.7896E-04
  1.7177E+03  5.4749E+01  5.4756E+01  5.4113E+01  5.3814E+01  5.2700E+01  5.8592E-04  7.1787E-03 -8.8207E-04
 -1.0695E+01  1.1463E+00  1.1509E+00  4.1564E-01  0.0000E+00  0.0000E+00  1.3242E-05  4.6173E-03 -7.2187E-04
 -1.0836E+01  1.0781E+00  1.0828E+00  3.5680E-01  0.0000E+00  0.0000E+00  2.7014E-05  4.7545E-03 -7.3346E-04
 -1.0607E+01  1.0431E+00  1.0479E+00  3.2866E-01  0.0000E+00  0.0000E+00  3.8262E-05  4.8578E-03 -7.4201E-04
 -9.6428E+00  1.0227E+00  1.0277E+00  3.1712E-01  0.0000E+00  0.0000E+00  5.4669E-05  4.9975E-03 -7.5337E-04
 -9.6428E+00  1.0227E+00  1.0277E+00  3.1712E-01  2.0055E-08  0.0000E+00  5.4669E-05  4.9975E-03 -7.5337E-04
 -8.1138E+00  1.0336E+00  1.0386E+00  3.3501E-01  1.8756E-02  0.0000E+00  6.9672E-05  5.1140E-03 -7.6260E-04
 -5.9166E+00  1.0704E+00  1.0756E+00  3.7838E-01  6.2857E-02  0.0000E+00  8.4827E-05  5.2252E-03 -7.7126E-04
 -3.3541E+00  1.1250E+00  1.1302E+00  4.3841E-01  1.2351E-01  0.0000E+00  9.8446E-05  5.3203E-03 -7.7856E-04
 -2.3620E-01  1.1990E+00  1.2043E+00  5.1738E-01  2.0307E-01  0.0000E+00  1.1197E-04  5.4110E-03 -7.8542E-04
  3.8628E+00  1.3024E+00  1.3077E+00  6.2595E-01  3.1227E-01  0.0000E+00  1.2681E-04  5.5068E-03 -7.9256E-04
  8.1411E+00  1.4143E+00  1.4197E+00  7.4221E-01  4.2906E-01  0.0000E+00  1.4011E-04  5.5896E-03 -7.9866E-04
  1.2981E+01  1.5437E+00  1.5492E+00  8.7573E-01  5.6310E-01  0.0000E+00  1.5330E-04  5.6692E-03 -8.0446E-04
  1.7326E+01  1.6614E+00  1.6670E+00  9.9666E-01  6.8444E-01  0.0000E+00  1.6399E-04  5.7321E-03 -8.0899E-04
  3.4942E+01  2.1487E+00  2.1544E+00  1.4939E+00  1.1830E+00  0.0000E+00  2.0042E-04  5.9366E-03 -8.2344E-04
  3.4942E+01  2.1487E+00  2.1544E+00  1.4939E+00  1.1830E+00  4.8385E-08  2.0042E-04  5.9366E-03 -8.2344E-04
  3.9190E+01  2.2746E+00  2.2803E+00  1.6219E+00  1.3113E+00  1.4725E-01  2.0852E-04  5.9799E-03 -8.2643E-04
  5.3227E+01  2.6891E+00  2.6950E+00  2.0423E+00  1.7325E+00  5.7253E-01  2.3296E-04  6.1070E-03 -8.3512E-04
  7.0388E+01  3.1967E+00  3.2026E+00  2.5557E+00  2.2467E+00  1.0927E+00  2.5937E-04  6.2393E-03 -8.4399E-04
  8.8374E+01  3.7294E+00  3.7354E+00  3.0937E+00  2.7854E+00  1.6367E+00  2.8421E-04  6.3594E-03 -8.5190E-04
  1.0898E+02  4.3410E+00  4.3472E+00  3.7104E+00  3.4029E+00  2.2595E+00  3.1009E-04  6.4806E-03 -8.5975E-04
  1.2805E+02  4.9081E+00  4.9143E+00  4.2816E+00  3.9747E+00  2.8356E+00  3.3220E-04  6.5812E-03 -8.6617E-04
  1.5370E+02  5.6733E+00  5.6796E+00  5.0517E+00  4.7456E+00  3.6116E+00  3.5980E-04  6.7034E-03 -8.7385E-04
  1.7876E+02  6.4232E+00  6.4296E+00  5.8059E+00  5.5004E+00  4.3710E+00  3.8491E-04  6.8117E-03 -8.8055E-04
  2.0375E+02  7.1738E+00  7.1803E+00  6.5603E+00  6.2554E+00  5.1301E+00  4.0851E-04  6.9112E-03 -8.8661E-04
  2.3838E+02  8.2186E+00  8.2251E+00  7.6097E+00  7.3056E+00  6.1854E+00  4.3927E-04  7.0377E-03 -8.9420E-04
  2.7394E+02  9.2975E+00  9.3041E+00  8.6929E+00  8.3895E+00  7.2740E+00  4.6902E-04  7.1570E-03 -9.0125E-04
  3.1001E+02  1.0398E+01  1.0404E+01  9.7970E+00  9.4943E+00  8.3832E+00  4.9762E-04  7.2691E-03 -9.0776E-04
  3.4877E+02  1.1587E+01  1.1593E+01  1.0990E+01  1.0688E+01  9.5810E+00  5.2692E-04  7.3815E-03 -9.1420E-04
  3.8934E+02  1.2839E+01  1.2846E+01  1.2246E+01  1.1945E+01  1.0842E+01  5.5628E-04  7.4918E-03 -9.2043E-04
  4.3031E+02  1.4111E+01  1.4118E+01  1.3522E+01  1.3221E+01  1.2122E+01  5.8474E-04  7.5967E-03 -9.2626E-04
  4.7107E+02  1.5385E+01  1.5392E+01  1.4799E+01  1.4498E+01  1.3404E+01  6.1210E-04  7.6959E-03 -9.3170E-04
  5.1437E+02  1.6747E+01  1.6754E+01  1.6164E+01  1.5864E+01  1.4773E+01  6.4019E-04  7.7959E-03 -9.3711E-04
  5.5910E+02  1.8163E+01  1.8170E+01  1.7583E+01  1.7283E+01  1.6196E+01  6.6837E-04  7.8947E-03 -9.4239E-04
  6.0368E+02  1.9582E+01  1.9589E+01  1.9005E+01  1.8706E+01  1.7622E+01  6.9567E-04  7.9890E-03 -9.4737E-04
  6.4773E+02  2.0994E+01  2.1001E+01  2.0419E+01  2.0121E+01  1.9040E+01  7.2197E-04  8.0786E-03 -9.5204E-04
  6.9401E+02  2.2486E+01  2.2494E+01  2.1914E+01  2.1617E+01  2.0539E+01  7.4898E-04  8.1693E-03 -9.5672E-04
  7.4155E+02  2.4029E+01  2.4036E+01  2.3460E+01  2.3162E+01  2.2088E+01  7.7611E-04  8.2592E-03 -9.6130E-04
  7.8863E+02  2.5566E+01  2.5574E+01  2.4999E+01  2.4703E+01  2.3631E+01  8.0243E-04  8.3454E-03 -9.6564E-04
  8.3488E+02  2.7086E+01  2.7093E+01  2.6521E+01  2.6225E+01  2.5156E+01  8.2781E-04  8.4275E-03 -9.6973E-04
  8.8319E+02  2.8682E+01  2.8690E+01  2.8120E+01  2.7824E+01  2.6758E+01  8.5387E-04  8.5110E-03 -9.7384E-04
  9.3253E+02  3.0322E+01  3.0330E+01  2.9762E+01  2.9467E+01  2.8403E+01  8.8006E-04  8.5939E-03 -9.7788E-04
  9.8122E+02  3.1951E+01  3.1958E+01  3.1393E+01  3.1098E+01  3.0037E+01  9.0550E-04  8.6736E-03 -9.8173E-04
  1.0289E+03  3.3553E+01  3.3561E+01  3.2997E+01  3.2703E+01  3.1644E+01  9.3004E-04  8.7498E-03 -9.8536E-04
  1.0784E+03  3.5228E+01  3.5236E+01  3.4674E+01  3.4380E+01  3.3324E+01  9.5525E-04  8.8272E-03 -9.8903E-04
  1.1290E+03  3.6950E+01  3.6958E+01  3.6398E+01  3.6104E+01  3.5051E+01  9.8064E-04  8.9045E-03 -9.9265E-04
  1.1786E+03  3.8645E+01  3.8653E+01  3.8095E+01  3.7802E+01  3.6751E+01  1.0053E-03  8.9788E-03 -9.9610E-04
  1.2271E+03  4.0315E+01  4.0323E+01  3.9767E+01  3.9474E+01  3.8425E+01  1.0291E-03  9.0501E-03 -9.9937E-04
  1.2774E+03  4.2054E+01  4.2062E+01  4.1508E+01  4.1215E+01  4.0169E+01  1.0535E-03  9.1227E-03 -1.0027E-03
 -8.0732E+00  9.8359E-01  9.8929E-01  3.5653E-01  0.0000E+00  0.0000E+00  4.8006E-05  5.7439E-03 -8.3076E-04
 -7.9822E+00  9.3922E-01  9.4506E-01  3.2023E-01  0.0000E+00  0.0000E+00  7.7164E-05  5.9237E-03 -8.4379E-04
 -7.5852E+00  9.2092E-01  9.2687E-01  3.0780E-01  0.0000E+00  0.0000E+00  1.0061E-04  6.0593E-03 -8.5339E-04
 -6.4397E+00  9.2040E-01  9.2649E-01  3.1491E-01  0.0000E+00  0.0000E+00  1.3435E-04  6.2432E-03 -8.6610E-04
 -6.4397E+00  9.2040E-01  9.2649E-01  3.1491E-01  5.7127E-08  0.0000E+00  1.3435E-04  6.2432E-03 -8.6610E-04
 -4.8568E+00  9.4461E-01  9.5083E-01  3.4520E-01  3.2287E-02  0.0000E+00  1.6465E-04  6.3969E-03 -8.7639E-04
 -2.6970E+00  9.9061E-01  9.9694E-01  3.9681E-01  8.5046E-02  0.0000E+00  1.9496E-04  6.5438E-03 -8.8603E-04
 -2.6178E-01  1.0496E+00  1.0560E+00  4.6048E-01  1.4969E-01  0.0000E+00  2.2196E-04  6.6698E-03 -8.9413E-04
  2.6301E+00  1.1243E+00  1.1308E+00  5.3946E-01  2.2958E-01  0.0000E+00  2.4860E-04  6.7900E-03 -9.0172E-04
  6.3546E+00  1.2242E+00  1.2308E+00  6.4381E-01  3.3488E-01  0.0000E+00  2.7763E-04  6.9171E-03 -9.0962E-04
  1.0177E+01  1.3290E+00  1.3357E+00  7.5246E-01  4.4434E-01  0.0000E+00  3.0348E-04  7.0272E-03 -9.1634E-04
  1.4440E+01  1.4477E+00  1.4545E+00  8.7466E-01  5.6731E-01  0.0000E+00  3.2900E-04  7.1331E-03 -9.2272E-04
  1.8226E+01  1.5540E+00  1.5608E+00  9.8369E-01  6.7695E-01  0.0000E+00  3.4959E-04  7.2169E-03 -9.2770E-04
  3.3278E+01  1.9831E+00  1.9901E+00  1.4214E+00  1.1166E+00  0.0000E+00  4.1919E-04  7.4898E-03 -9.4353E-04
  3.3278E+01  1.9831E+00  1.9901E+00  1.4214E+00  1.1166E+00  4.2221E-08  4.1919E-04  7.4898E-03 -9.4353E-04
  3.6844E+01  2.0920E+00  2.0991E+00  1.5321E+00  1.2276E+00  1.2833E-01  4.3452E-04  7.5476E-03 -9.4679E-04
  4.8516E+01  2.4467E+00  2.4539E+00  1.8918E+00  1.5885E+00  4.9457E-01  4.8058E-04  7.7178E-03 -9.5626E-04
  6.2587E+01  2.8745E+00  2.8818E+00  2.3247E+00  2.0226E+00  9.3564E-01  5.3002E-04  7.8950E-03 -9.6590E-04
  7.7149E+01  3.3177E+00  3.3252E+00  2.7724E+00  2.4714E+00  1.3907E+00  5.7622E-04  8.0561E-03 -9.7446E-04
  9.3644E+01  3.8209E+00  3.8284E+00  3.2799E+00  2.9800E+00  1.9054E+00  6.2411E-04  8.2189E-03 -9.8294E-04
  1.0875E+02  4.2829E+00  4.2905E+00  3.7455E+00  3.4463E+00  2.3768E+00  6.6481E-04  8.3543E-03 -9.8985E-04
  1.2888E+02  4.9006E+00  4.9083E+00  4.3674E+00  4.0693E+00  3.0057E+00  7.1535E-04  8.5188E-03 -9.9809E-04
  1.4835E+02  5.5006E+00  5.5084E+00  4.9710E+00  4.6738E+00  3.6154E+00  7.6112E-04  8.6647E-03 -1.0053E-03
  1.6761E+02  6.0965E+00  6.1045E+00  5.5702E+00  5.2738E+00  4.2202E+00  8.0396E-04  8.7989E-03 -1.0117E-03
  1.9406E+02  6.9193E+00  6.9273E+00  6.3970E+00  6.1016E+00  5.0538E+00  8.5954E-04  8.9697E-03 -1.0198E-03
  2.2098E+02  7.7619E+00  7.7701E+00  7.2433E+00  6.9489E+00  5.9065E+00  9.1303E-04  9.1308E-03 -1.0273E-03
  2.4804E+02  8.6147E+00  8.6229E+00  8.0994E+00  7.8059E+00  6.7685E+00  9.6424E-04  9.2824E-03 -1.0342E-03
  2.7689E+02  9.5298E+00  9.5381E+00  9.0178E+00  8.7251E+00  7.6927E+00  1.0165E-03  9.4345E-03 -1.0410E-03
  3.0686E+02  1.0487E+01  1.0496E+01  9.9785E+00  9.6866E+00  8.6590E+00  1.0686E-03  9.5840E-03 -1.0475E-03
  3.3690E+02  1.1454E+01  1.1462E+01  1.0948E+01  1.0657E+01  9.6335E+00  1.1190E-03  9.7261E-03 -1.0536E-03
  3.6659E+02  1.2415E+01  1.2424E+01  1.1912E+01  1.1622E+01  1.0603E+01  1.1672E-03  9.8606E-03 -1.0593E-03
  3.9792E+02  1.3438E+01  1.3447E+01  1.2937E+01  1.2648E+01  1.1633E+01  1.2166E-03  9.9963E-03 -1.0650E-03
  4.3009E+02  1.4495E+01  1.4504E+01  1.3997E+01  1.3708E+01  1.2698E+01  1.2659E-03  1.0130E-02 -1.0705E-03
  4.6195E+02  1.5550E+01  1.5558E+01  1.5054E+01  1.4766E+01  1.3759E+01  1.3135E-03  1.0258E-02 -1.0756E-03
  4.9326E+02  1.6593E+01  1.6602E+01  1.6100E+01  1.5813E+01  1.4809E+01  1.3593E-03  1.0380E-02 -1.0805E-03
  5.2599E+02  1.7691E+01  1.7700E+01  1.7201E+01  1.6914E+01  1.5914E+01  1.4062E-03  1.0504E-02 -1.0853E-03
  5.5941E+02  1.8821E+01  1.8830E+01  1.8333E+01  1.8046E+01  1.7050E+01  1.4531E-03  1.0626E-02 -1.0900E-03
  5.9234E+02  1.9942E+01  1.9951E+01  1.9456E+01  1.9170E+01  1.8176E+01  1.4986E-03  1.0743E-02 -1.0945E-03
  6.2454E+02  2.1045E+01  2.1054E+01  2.0561E+01  2.0275E+01  1.9285E+01  1.5423E-03  1.0855E-02 -1.0987E-03
  6.5801E+02  2.2200E+01  2.2209E+01  2.1717E+01  2.1432E+01  2.0445E+01  1.5870E-03  1.0968E-02 -1.1029E-03
  6.9203E+02  2.3381E+01  2.3390E+01  2.2900E+01  2.2616E+01  2.1632E+01  1.6319E-03  1.1081E-02 -1.1070E-03
  7.2546E+02  2.4549E+01  2.4558E+01  2.4070E+01  2.3787E+01  2.2805E+01  1.6753E-03  1.1190E-02 -1.1109E-03
  7.5802E+02  2.5694E+01  2.5704E+01  2.5217E+01  2.4934E+01  2.3956E+01  1.7172E-03  1.1294E-02 -1.1146E-03
  7.9175E+02  2.6888E+01  2.6897E+01  2.6413E+01  2.6130E+01  2.5154E+01  1.7601E-03  1.1399E-02 -1.1183E-03
  8.2604E+02  2.8110E+01  2.8119E+01  2.7636E+01  2.7354E+01  2.6381E+01  1.8032E-03  1.1504E-02 -1.1220E-03
  8.5952E+02  2.9309E+01  2.9319E+01  2.8837E+01  2.8555E+01  2.7585E+01  1.8449E-03  1.1606E-02 -1.1254E-03
  8.9215E+02  3.0486E+01  3.0496E+01  3.0015E+01  2.9734E+01  2.8766E+01  1.8851E-03  1.1703E-02 -1.1287E-03
  9.2587E+02  3.1708E+01  3.1718E+01  3.1239E+01  3.0959E+01  2.9993E+01  1.9264E-03  1.1802E-02 -1.1321E-03
 -6.9925E+00  9.0105E-01  9.0746E-01  3.2653E-01  0.0000E+00  0.0000E+00  5.8617E-05  6.4685E-03 -9.0017E-04
 -6.8119E+00  8.6669E-01  8.7327E-01  2.9960E-01  0.0000E+00  0.0000E+00  9.6190E-05  6.6748E-03 -9.1417E-04
 -6.3554E+00  8.5512E-01  8.6181E-01  2.9341E-01  0.0000E+00  0.0000E+00  1.2640E-04  6.8306E-03 -9.2447E-04
 -5.1601E+00  8.6207E-01  8.6892E-01  3.0736E-01  0.0000E+00  0.0000E+00  1.6986E-04  7.0420E-03 -9.3808E-04
 -5.1601E+00  8.6207E-01  8.6892E-01  3.0736E-01  6.9589E-08  0.0000E+00  1.6986E-04  7.0420E-03 -9.3808E-04
 -3.5884E+00  8.9065E-01  8.9764E-01  3.4153E-01  3.6521E-02  0.0000E+00  2.0889E-04  7.2190E-03 -9.4909E-04
 -1.4910E+00  9.3879E-01  9.4591E-01  3.9482E-01  9.1088E-02  0.0000E+00  2.4790E-04  7.3884E-03 -9.5938E-04
  8.3750E-01  9.9776E-01  1.0050E+00  4.5807E-01  1.5541E-01  0.0000E+00  2.8266E-04  7.5337E-03 -9.6802E-04
  3.5706E+00  1.0705E+00  1.0778E+00  5.3480E-01  2.3315E-01  0.0000E+00  3.1693E-04  7.6724E-03 -9.7612E-04
  7.0549E+00  1.1662E+00  1.1736E+00  6.3453E-01  3.3392E-01  0.0000E+00  3.5428E-04  7.8192E-03 -9.8452E-04
  1.0601E+01  1.2653E+00  1.2728E+00  7.3712E-01  4.3741E-01  0.0000E+00  3.8753E-04  7.9464E-03 -9.9167E-04
  1.4527E+01  1.3764E+00  1.3840E+00  8.5143E-01  5.5256E-01  0.0000E+00  4.2034E-04  8.0689E-03 -9.9844E-04
  1.7993E+01  1.4752E+00  1.4828E+00  9.5273E-01  6.5452E-01  0.0000E+00  4.4681E-04  8.1658E-03 -1.0037E-03
  3.1637E+01  1.8694E+00  1.8773E+00  1.3548E+00  1.0587E+00  0.0000E+00  5.3626E-04  8.4818E-03 -1.0205E-03
  3.1637E+01  1.8694E+00  1.8773E+00  1.3548E+00  1.0587E+00  3.8619E-08  5.3626E-04  8.4818E-03 -1.0205E-03
  3.4839E+01  1.9685E+00  1.9765E+00  1.4556E+00  1.1599E+00  1.1731E-01  5.5595E-04  8.5488E-03 -1.0239E-03
  4.5270E+01  2.2898E+00  2.2979E+00  1.7815E+00  1.4871E+00  4.5019E-01  6.1509E-04  8.7461E-03 -1.0339E-03
  5.7752E+01  2.6745E+00  2.6827E+00  2.1709E+00  1.8778E+00  8.4803E-01  6.7854E-04  8.9517E-03 -1.0441E-03
  7.0582E+01  3.0705E+00  3.0789E+00  2.5710E+00  2.2790E+00  1.2557E+00  7.3780E-04  9.1387E-03 -1.0531E-03
  8.5028E+01  3.5175E+00  3.5260E+00  3.0220E+00  2.7311E+00  1.7141E+00  7.9920E-04  9.3278E-03 -1.0620E-03
  9.8190E+01  3.9260E+00  3.9345E+00  3.4337E+00  3.1437E+00  2.1318E+00  8.5137E-04  9.4852E-03 -1.0693E-03
  1.1564E+02  4.4695E+00  4.4782E+00  3.9811E+00  3.6922E+00  2.6864E+00  9.1612E-04  9.6765E-03 -1.0779E-03
  1.3243E+02  4.9951E+00  5.0039E+00  4.5100E+00  4.2221E+00  3.2216E+00  9.7473E-04  9.8463E-03 -1.0854E-03
  1.4898E+02  5.5151E+00  5.5240E+00  5.0330E+00  4.7459E+00  3.7503E+00  1.0296E-03  1.0003E-02 -1.0922E-03
  1.7159E+02  6.2301E+00  6.2391E+00  5.7517E+00  5.4657E+00  4.4760E+00  1.1007E-03  1.0201E-02 -1.1006E-03
  1.9449E+02  6.9594E+00  6.9685E+00  6.4843E+00  6.1993E+00  5.2152E+00  1.1691E-03  1.0389E-02 -1.1084E-03
  2.1743E+02  7.6946E+00  7.7038E+00  7.2226E+00  6.9386E+00  5.9595E+00  1.2345E-03  1.0566E-02 -1.1155E-03
  2.4177E+02  8.4808E+00  8.4901E+00  8.0118E+00  7.7287E+00  6.7546E+00  1.3013E-03  1.0743E-02 -1.1226E-03
  2.6698E+02  9.3006E+00  9.3100E+00  8.8345E+00  8.5523E+00  7.5831E+00  1.3679E-03  1.0918E-02 -1.1294E-03
  2.9214E+02  1.0125E+01  1.0135E+01  9.6621E+00  9.3807E+00  8.4159E+00  1.4321E-03  1.1084E-02 -1.1357E-03
  3.1694E+02  1.0944E+01  1.0954E+01  1.0483E+01  1.0203E+01  9.2420E+00  1.4936E-03  1.1241E-02 -1.1415E-03
  3.4302E+02  1.1812E+01  1.1821E+01  1.1353E+01  1.1074E+01  1.0117E+01  1.5566E-03  1.1399E-02 -1.1474E-03
  3.6972E+02  1.2707E+01  1.2717E+01  1.2251E+01  1.1972E+01  1.1019E+01  1.6194E-03  1.1556E-02 -1.1530E-03
  3.9609E+02  1.3597E+01  1.3607E+01  1.3143E+01  1.2865E+01  1.1916E+01  1.6802E-03  1.1706E-02 -1.1583E-03
  4.2193E+02  1.4476E+01  1.4486E+01  1.4024E+01  1.3747E+01  1.2802E+01  1.7385E-03  1.1848E-02 -1.1632E-03
  4.4887E+02  1.5399E+01  1.5409E+01  1.4949E+01  1.4672E+01  1.3731E+01  1.7981E-03  1.1992E-02 -1.1682E-03
  4.7632E+02  1.6346E+01  1.6357E+01  1.5899E+01  1.5622E+01  1.4684E+01  1.8578E-03  1.2135E-02 -1.1730E-03
  5.0330E+02  1.7284E+01  1.7295E+01  1.6839E+01  1.6563E+01  1.5628E+01  1.9156E-03  1.2272E-02 -1.1775E-03
  5.2962E+02  1.8206E+01  1.8216E+01  1.7762E+01  1.7487E+01  1.6555E+01  1.9711E-03  1.2403E-02 -1.1818E-03
