 # Mon Nov 10 16:54:16 2008
 # MSTW 2008 NLO PDF grid for eigenvector   1.
 # distance(t),tolerance(T) =   4.53655  4.64151957
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  9.9667E+02  3.0659E+01  3.0666E+01  3.0005E+01  2.9810E+01  2.8980E+01  4.8418E-04  7.9032E-03 -9.8735E-04
  1.0602E+03  3.2660E+01  3.2668E+01  3.2009E+01  3.1813E+01  3.0983E+01  5.0000E-04  7.9723E-03 -9.9178E-04
  1.1268E+03  3.4771E+01  3.4779E+01  3.4122E+01  3.3927E+01  3.3096E+01  5.1626E-04  8.0424E-03 -9.9623E-04
  1.1951E+03  3.6948E+01  3.6956E+01  3.6302E+01  3.6106E+01  3.5274E+01  5.3263E-04  8.1119E-03 -1.0006E-03
  1.2628E+03  3.9118E+01  3.9126E+01  3.8474E+01  3.8277E+01  3.7446E+01  5.4855E-04  8.1787E-03 -1.0048E-03
  1.3293E+03  4.1261E+01  4.1269E+01  4.0620E+01  4.0422E+01  3.9591E+01  5.6393E-04  8.2424E-03 -1.0088E-03
  1.3986E+03  4.3509E+01  4.3517E+01  4.2870E+01  4.2672E+01  4.1840E+01  5.7974E-04  8.3071E-03 -1.0128E-03
  1.4697E+03  4.5827E+01  4.5835E+01  4.5190E+01  4.4992E+01  4.4160E+01  5.9569E-04  8.3716E-03 -1.0167E-03
  1.5396E+03  4.8117E+01  4.8125E+01  4.7482E+01  4.7284E+01  4.6451E+01  6.1117E-04  8.4335E-03 -1.0205E-03
  1.6082E+03  5.0380E+01  5.0388E+01  4.9747E+01  4.9548E+01  4.8716E+01  6.2617E-04  8.4928E-03 -1.0241E-03
  1.6795E+03  5.2743E+01  5.2751E+01  5.2112E+01  5.1913E+01  5.1080E+01  6.4158E-04  8.5532E-03 -1.0277E-03
 -1.5969E+01  1.1276E+00  1.1333E+00  4.0293E-01  0.0000E+00  0.0000E+00  2.3768E-05  5.6776E-03 -8.4095E-04
 -1.6545E+01  1.0217E+00  1.0275E+00  3.0636E-01  0.0000E+00  0.0000E+00  3.9424E-05  5.8377E-03 -8.5445E-04
 -1.6667E+01  9.5841E-01  9.6431E-01  2.4976E-01  0.0000E+00  0.0000E+00  5.2130E-05  5.9579E-03 -8.6442E-04
 -1.6200E+01  8.9945E-01  9.0549E-01  1.9956E-01  0.0000E+00  0.0000E+00  7.0559E-05  6.1200E-03 -8.7765E-04
 -1.6200E+01  8.9945E-01  9.0549E-01  1.9956E-01 -7.0578E-08  0.0000E+00  7.0559E-05  6.1200E-03 -8.7765E-04
 -1.5047E+01  8.7779E-01  8.8394E-01  1.8488E-01 -1.7617E-02  0.0000E+00  8.7300E-05  6.2547E-03 -8.8841E-04
 -1.3229E+01  8.8373E-01  8.8999E-01  1.9727E-01 -6.5686E-03  0.0000E+00  1.0415E-04  6.3829E-03 -8.9850E-04
 -1.1007E+01  9.1190E-01  9.1825E-01  2.3080E-01  2.5875E-02  0.0000E+00  1.1924E-04  6.4924E-03 -9.0701E-04
 -8.2258E+00  9.6063E-01  9.6707E-01  2.8451E-01  7.8599E-02  0.0000E+00  1.3418E-04  6.5966E-03 -9.1500E-04
 -4.4944E+00  1.0374E+00  1.0439E+00  3.6640E-01  1.5950E-01  0.0000E+00  1.5055E-04  6.7064E-03 -9.2333E-04
 -5.4382E-01  1.1262E+00  1.1328E+00  4.5954E-01  2.5182E-01  0.0000E+00  1.6517E-04  6.8012E-03 -9.3043E-04
  3.9723E+00  1.2334E+00  1.2401E+00  5.7078E-01  3.6231E-01  0.0000E+00  1.7966E-04  6.8922E-03 -9.3719E-04
  8.0573E+00  1.3335E+00  1.3403E+00  6.7409E-01  4.6504E-01  0.0000E+00  1.9138E-04  6.9640E-03 -9.4246E-04
  2.4803E+01  1.7632E+00  1.7702E+00  1.1137E+00  9.0292E-01  0.0000E+00  2.3121E-04  7.1969E-03 -9.5931E-04
  2.4803E+01  1.7632E+00  1.7702E+00  1.1137E+00  9.0292E-01  4.2775E-08  2.3121E-04  7.1969E-03 -9.5931E-04
  2.8891E+01  1.8769E+00  1.8838E+00  1.2293E+00  1.0182E+00  1.3039E-01  2.4004E-04  7.2460E-03 -9.6279E-04
  4.2439E+01  2.2553E+00  2.2624E+00  1.6136E+00  1.4015E+00  5.1257E-01  2.6665E-04  7.3902E-03 -9.7292E-04
  5.9076E+01  2.7254E+00  2.7326E+00  2.0895E+00  1.8765E+00  9.8815E-01  2.9534E-04  7.5398E-03 -9.8326E-04
  7.6575E+01  3.2242E+00  3.2315E+00  2.5935E+00  2.3797E+00  1.4920E+00  3.2226E-04  7.6753E-03 -9.9248E-04
  9.6685E+01  3.8017E+00  3.8091E+00  3.1760E+00  2.9615E+00  2.0744E+00  3.5027E-04  7.8118E-03 -1.0016E-03
  1.1533E+02  4.3403E+00  4.3478E+00  3.7187E+00  3.5036E+00  2.6172E+00  3.7416E-04  7.9250E-03 -1.0091E-03
  1.4046E+02  5.0711E+00  5.0787E+00  4.4544E+00  4.2386E+00  3.3530E+00  4.0393E-04  8.0622E-03 -1.0181E-03
  1.6506E+02  5.7906E+00  5.7983E+00  5.1780E+00  4.9616E+00  4.0769E+00  4.3098E-04  8.1835E-03 -1.0259E-03
  1.8961E+02  6.5132E+00  6.5209E+00  5.9043E+00  5.6875E+00  4.8035E+00  4.5637E-04  8.2948E-03 -1.0329E-03
  2.2369E+02  7.5223E+00  7.5302E+00  6.9181E+00  6.7007E+00  5.8178E+00  4.8942E-04  8.4360E-03 -1.0418E-03
  2.5873E+02  8.5676E+00  8.5756E+00  7.9677E+00  7.7498E+00  6.8679E+00  5.2134E-04  8.5689E-03 -1.0500E-03
  2.9431E+02  9.6362E+00  9.6443E+00  9.0402E+00  8.8218E+00  7.9411E+00  5.5199E-04  8.6936E-03 -1.0576E-03
  3.3256E+02  1.0794E+01  1.0802E+01  1.0201E+01  9.9826E+00  9.1029E+00  5.8335E-04  8.8185E-03 -1.0651E-03
  3.7265E+02  1.2015E+01  1.2023E+01  1.1427E+01  1.1207E+01  1.0329E+01  6.1475E-04  8.9408E-03 -1.0724E-03
  4.1315E+02  1.3258E+01  1.3266E+01  1.2673E+01  1.2453E+01  1.1576E+01  6.4514E-04  9.0569E-03 -1.0792E-03
  4.5348E+02  1.4504E+01  1.4512E+01  1.3922E+01  1.3702E+01  1.2826E+01  6.7433E-04  9.1665E-03 -1.0855E-03
  4.9634E+02  1.5838E+01  1.5846E+01  1.5259E+01  1.5039E+01  1.4163E+01  7.0428E-04  9.2770E-03 -1.0918E-03
  5.4065E+02  1.7226E+01  1.7235E+01  1.6650E+01  1.6430E+01  1.5555E+01  7.3429E-04  9.3859E-03 -1.0980E-03
  5.8481E+02  1.8619E+01  1.8628E+01  1.8046E+01  1.7826E+01  1.6952E+01  7.6335E-04  9.4897E-03 -1.1038E-03
  6.2847E+02  2.0006E+01  2.0015E+01  1.9436E+01  1.9215E+01  1.8342E+01  7.9132E-04  9.5882E-03 -1.1092E-03
  6.7437E+02  2.1473E+01  2.1482E+01  2.0906E+01  2.0684E+01  1.9813E+01  8.2002E-04  9.6879E-03 -1.1147E-03
  7.2152E+02  2.2991E+01  2.3000E+01  2.2426E+01  2.2204E+01  2.1334E+01  8.4882E-04  9.7866E-03 -1.1200E-03
  7.6824E+02  2.4505E+01  2.4513E+01  2.3942E+01  2.3720E+01  2.2851E+01  8.7675E-04  9.8810E-03 -1.1251E-03
  8.1414E+02  2.6001E+01  2.6010E+01  2.5441E+01  2.5219E+01  2.4351E+01  9.0366E-04  9.9710E-03 -1.1298E-03
  8.6211E+02  2.7575E+01  2.7584E+01  2.7017E+01  2.6795E+01  2.5927E+01  9.3128E-04  1.0062E-02 -1.1346E-03
  9.1110E+02  2.9192E+01  2.9201E+01  2.8636E+01  2.8414E+01  2.7548E+01  9.5902E-04  1.0153E-02 -1.1394E-03
  9.5946E+02  3.0799E+01  3.0808E+01  3.0245E+01  3.0022E+01  2.9157E+01  9.8594E-04  1.0240E-02 -1.1438E-03
  1.0068E+03  3.2380E+01  3.2390E+01  3.1828E+01  3.1606E+01  3.0742E+01  1.0119E-03  1.0323E-02 -1.1481E-03
  1.0560E+03  3.4035E+01  3.4044E+01  3.3485E+01  3.3262E+01  3.2399E+01  1.0386E-03  1.0407E-02 -1.1524E-03
  1.1063E+03  3.5735E+01  3.5744E+01  3.5187E+01  3.4965E+01  3.4102E+01  1.0654E-03  1.0491E-02 -1.1566E-03
  1.1556E+03  3.7411E+01  3.7420E+01  3.6865E+01  3.6642E+01  3.5780E+01  1.0914E-03  1.0572E-02 -1.1606E-03
  1.2038E+03  3.9061E+01  3.9071E+01  3.8517E+01  3.8294E+01  3.7433E+01  1.1165E-03  1.0650E-02 -1.1644E-03
  1.2538E+03  4.0781E+01  4.0791E+01  4.0238E+01  4.0016E+01  3.9156E+01  1.1423E-03  1.0728E-02 -1.1683E-03
 -1.1678E+01  9.6778E-01  9.7472E-01  3.4568E-01  0.0000E+00  0.0000E+00  7.2234E-05  7.0183E-03 -9.6780E-04
 -1.1861E+01  8.9861E-01  9.0572E-01  2.8450E-01  0.0000E+00  0.0000E+00  1.0468E-04  7.2238E-03 -9.8299E-04
 -1.1683E+01  8.6173E-01  8.6897E-01  2.5343E-01  0.0000E+00  0.0000E+00  1.3065E-04  7.3783E-03 -9.9418E-04
 -1.0845E+01  8.3613E-01  8.4354E-01  2.3538E-01  0.0000E+00  0.0000E+00  1.6782E-04  7.5872E-03 -1.0090E-03
 -1.0845E+01  8.3613E-01  8.4354E-01  2.3538E-01 -1.8626E-09  0.0000E+00  1.6782E-04  7.5872E-03 -1.0090E-03
 -9.4898E+00  8.3936E-01  8.4691E-01  2.4462E-01  8.6682E-03  0.0000E+00  2.0103E-04  7.7611E-03 -1.0210E-03
 -7.5583E+00  8.6552E-01  8.7319E-01  2.7633E-01  4.0097E-02  0.0000E+00  2.3414E-04  7.9268E-03 -1.0322E-03
 -5.3262E+00  9.0766E-01  9.1544E-01  3.2308E-01  8.6638E-02  0.0000E+00  2.6355E-04  8.0687E-03 -1.0417E-03
 -2.6338E+00  9.6631E-01  9.7420E-01  3.8602E-01  1.4940E-01  0.0000E+00  2.9250E-04  8.2037E-03 -1.0505E-03
  8.7415E-01  1.0494E+00  1.0574E+00  4.7350E-01  2.3672E-01  0.0000E+00  3.2398E-04  8.3462E-03 -1.0597E-03
  4.5049E+00  1.1398E+00  1.1479E+00  5.6762E-01  3.3072E-01  0.0000E+00  3.5197E-04  8.4694E-03 -1.0676E-03
  8.5799E+00  1.2446E+00  1.2527E+00  6.7589E-01  4.3888E-01  0.0000E+00  3.7954E-04  8.5877E-03 -1.0750E-03
  1.2215E+01  1.3399E+00  1.3481E+00  7.7394E-01  5.3686E-01  0.0000E+00  4.0176E-04  8.6812E-03 -1.0808E-03
  2.6769E+01  1.7335E+00  1.7419E+00  1.1760E+00  9.3877E-01  0.0000E+00  4.7669E-04  8.9848E-03 -1.0992E-03
  2.6769E+01  1.7335E+00  1.7419E+00  1.1760E+00  9.3877E-01  3.8726E-08  4.7669E-04  8.9848E-03 -1.0992E-03
  3.0245E+01  1.8348E+00  1.8433E+00  1.2791E+00  1.0418E+00  1.1783E-01  4.9316E-04  9.0489E-03 -1.1031E-03
  4.1646E+01  2.1675E+00  2.1762E+00  1.6168E+00  1.3794E+00  4.5737E-01  5.4254E-04  9.2373E-03 -1.1141E-03
  5.5430E+01  2.5726E+00  2.5814E+00  2.0270E+00  1.7896E+00  8.7097E-01  5.9545E-04  9.4331E-03 -1.1253E-03
  6.9726E+01  2.9955E+00  3.0045E+00  2.4543E+00  2.2169E+00  1.3014E+00  6.4481E-04  9.6106E-03 -1.1353E-03
  8.5952E+01  3.4783E+00  3.4874E+00  2.9414E+00  2.7040E+00  1.7917E+00  6.9588E-04  9.7896E-03 -1.1452E-03
  1.0083E+02  3.9235E+00  3.9326E+00  3.3901E+00  3.1527E+00  2.2430E+00  7.3923E-04  9.9382E-03 -1.1533E-03
  1.2069E+02  4.5210E+00  4.5302E+00  3.9917E+00  3.7544E+00  2.8478E+00  7.9299E-04  1.0118E-02 -1.1629E-03
  1.3991E+02  5.1032E+00  5.1125E+00  4.5775E+00  4.3402E+00  3.4364E+00  8.4161E-04  1.0278E-02 -1.1712E-03
  1.5895E+02  5.6829E+00  5.6923E+00  5.1604E+00  4.9232E+00  4.0219E+00  8.8706E-04  1.0424E-02 -1.1788E-03
  1.8511E+02  6.4852E+00  6.4947E+00  5.9666E+00  5.7295E+00  4.8315E+00  9.4597E-04  1.0611E-02 -1.1882E-03
  2.1176E+02  7.3086E+00  7.3183E+00  6.7937E+00  6.5567E+00  5.6617E+00  1.0026E-03  1.0786E-02 -1.1969E-03
  2.3857E+02  8.1435E+00  8.1533E+00  7.6320E+00  7.3951E+00  6.5028E+00  1.0567E-03  1.0950E-02 -1.2050E-03
  2.6717E+02  9.0408E+00  9.0507E+00  8.5325E+00  8.2957E+00  7.4063E+00  1.1119E-03  1.1115E-02 -1.2129E-03
  2.9691E+02  9.9809E+00  9.9909E+00  9.4758E+00  9.2391E+00  8.3524E+00  1.1669E-03  1.1277E-02 -1.2205E-03
  3.2672E+02  1.0931E+01  1.0941E+01  1.0429E+01  1.0192E+01  9.3081E+00  1.2200E-03  1.1430E-02 -1.2277E-03
  3.5620E+02  1.1877E+01  1.1888E+01  1.1378E+01  1.1142E+01  1.0260E+01  1.2708E-03  1.1575E-02 -1.2343E-03
  3.8731E+02  1.2885E+01  1.2895E+01  1.2388E+01  1.2151E+01  1.1272E+01  1.3227E-03  1.1722E-02 -1.2409E-03
  4.1928E+02  1.3927E+01  1.3937E+01  1.3433E+01  1.3196E+01  1.2319E+01  1.3746E-03  1.1866E-02 -1.2473E-03
  4.5095E+02  1.4967E+01  1.4978E+01  1.4475E+01  1.4239E+01  1.3364E+01  1.4247E-03  1.2004E-02 -1.2533E-03
  4.8208E+02  1.5997E+01  1.6008E+01  1.5508E+01  1.5272E+01  1.4399E+01  1.4727E-03  1.2134E-02 -1.2590E-03
  5.1462E+02  1.7082E+01  1.7093E+01  1.6595E+01  1.6359E+01  1.5488E+01  1.5219E-03  1.2266E-02 -1.2646E-03
  5.4786E+02  1.8198E+01  1.8209E+01  1.7713E+01  1.7478E+01  1.6609E+01  1.5711E-03  1.2397E-02 -1.2701E-03
  5.8063E+02  1.9307E+01  1.9317E+01  1.8824E+01  1.8588E+01  1.7722E+01  1.6187E-03  1.2523E-02 -1.2753E-03
  6.1267E+02  2.0398E+01  2.0409E+01  1.9917E+01  1.9681E+01  1.8817E+01  1.6645E-03  1.2642E-02 -1.2802E-03
  6.4599E+02  2.1540E+01  2.1551E+01  2.1061E+01  2.0826E+01  1.9963E+01  1.7113E-03  1.2764E-02 -1.2851E-03
  6.7986E+02  2.2710E+01  2.2721E+01  2.2232E+01  2.1997E+01  2.1137E+01  1.7582E-03  1.2884E-02 -1.2899E-03
  7.1314E+02  2.3867E+01  2.3878E+01  2.3391E+01  2.3156E+01  2.2297E+01  1.8037E-03  1.3000E-02 -1.2945E-03
  7.4557E+02  2.5001E+01  2.5013E+01  2.4528E+01  2.4293E+01  2.3436E+01  1.8474E-03  1.3110E-02 -1.2988E-03
  7.7916E+02  2.6184E+01  2.6195E+01  2.5712E+01  2.5477E+01  2.4622E+01  1.8922E-03  1.3222E-02 -1.3031E-03
  8.1332E+02  2.7395E+01  2.7406E+01  2.6925E+01  2.6690E+01  2.5836E+01  1.9372E-03  1.3334E-02 -1.3074E-03
  8.4667E+02  2.8584E+01  2.8596E+01  2.8116E+01  2.7881E+01  2.7029E+01  1.9807E-03  1.3442E-02 -1.3114E-03
  8.7919E+02  2.9752E+01  2.9763E+01  2.9284E+01  2.9050E+01  2.8200E+01  2.0227E-03  1.3545E-02 -1.3153E-03
  9.1279E+02  3.0964E+01  3.0976E+01  3.0499E+01  3.0264E+01  2.9415E+01  2.0658E-03  1.3650E-02 -1.3192E-03
 -9.9377E+00  8.8671E-01  8.9450E-01  3.1663E-01  0.0000E+00  0.0000E+00  9.0138E-05  7.8830E-03 -1.0487E-03
 -9.9722E+00  8.3246E-01  8.4044E-01  2.6973E-01  0.0000E+00  0.0000E+00  1.3200E-04  8.1171E-03 -1.0650E-03
 -9.6868E+00  8.0602E-01  8.1414E-01  2.4861E-01  0.0000E+00  0.0000E+00  1.6548E-04  8.2933E-03 -1.0770E-03
 -8.7309E+00  7.9297E-01  8.0127E-01  2.4248E-01  0.0000E+00  0.0000E+00  2.1339E-04  8.5315E-03 -1.0929E-03
 -8.7309E+00  7.9297E-01  8.0127E-01  2.4248E-01  2.2481E-08  0.0000E+00  2.1339E-04  8.5315E-03 -1.0929E-03
 -7.3343E+00  8.0486E-01  8.1331E-01  2.5989E-01  1.7677E-02  0.0000E+00  2.5617E-04  8.7301E-03 -1.1057E-03
 -5.4123E+00  8.3726E-01  8.4585E-01  2.9739E-01  5.5272E-02  0.0000E+00  2.9879E-04  8.9195E-03 -1.1177E-03
 -3.2393E+00  8.8288E-01  8.9160E-01  3.4724E-01  1.0523E-01  0.0000E+00  3.3665E-04  9.0817E-03 -1.1277E-03
 -6.5865E-01  9.4300E-01  9.5183E-01  4.1129E-01  1.6939E-01  0.0000E+00  3.7388E-04  9.2362E-03 -1.1372E-03
  2.6607E+00  1.0254E+00  1.0343E+00  4.9772E-01  2.5595E-01  0.0000E+00  4.1437E-04  9.3993E-03 -1.1470E-03
  6.0608E+00  1.1131E+00  1.1222E+00  5.8888E-01  3.4723E-01  0.0000E+00  4.5035E-04  9.5403E-03 -1.1553E-03
  9.8440E+00  1.2133E+00  1.2225E+00  6.9225E-01  4.5073E-01  0.0000E+00  4.8579E-04  9.6760E-03 -1.1632E-03
  1.3197E+01  1.3035E+00  1.3127E+00  7.8494E-01  5.4352E-01  0.0000E+00  5.1434E-04  9.7831E-03 -1.1694E-03
  2.6465E+01  1.6700E+00  1.6794E+00  1.1592E+00  9.1816E-01  0.0000E+00  6.1055E-04  1.0131E-02 -1.1889E-03
  2.6465E+01  1.6700E+00  1.6794E+00  1.1592E+00  9.1816E-01  3.5877E-08  6.1055E-04  1.0131E-02 -1.1889E-03
  2.9601E+01  1.7633E+00  1.7728E+00  1.2541E+00  1.0131E+00  1.0908E-01  6.3168E-04  1.0205E-02 -1.1930E-03
  3.9830E+01  2.0675E+00  2.0771E+00  1.5629E+00  1.3222E+00  4.2104E-01  6.9502E-04  1.0421E-02 -1.2046E-03
  5.2098E+01  2.4346E+00  2.4444E+00  1.9346E+00  1.6942E+00  7.9743E-01  7.6285E-04  1.0646E-02 -1.2165E-03
  6.4732E+01  2.8149E+00  2.8249E+00  2.3189E+00  2.0788E+00  1.1859E+00  8.2608E-04  1.0850E-02 -1.2270E-03
  7.8980E+01  3.2462E+00  3.2563E+00  2.7542E+00  2.5143E+00  1.6254E+00  8.9148E-04  1.1056E-02 -1.2374E-03
  9.1976E+01  3.6417E+00  3.6519E+00  3.1529E+00  2.9133E+00  2.0275E+00  9.4696E-04  1.1227E-02 -1.2458E-03
  1.0922E+02  4.1697E+00  4.1801E+00  3.6847E+00  3.4454E+00  2.5635E+00  1.0157E-03  1.1435E-02 -1.2559E-03
  1.2584E+02  4.6817E+00  4.6922E+00  4.2000E+00  3.9609E+00  3.0824E+00  1.0779E-03  1.1619E-02 -1.2646E-03
  1.4222E+02  5.1894E+00  5.1999E+00  4.7106E+00  4.4718E+00  3.5963E+00  1.1360E-03  1.1788E-02 -1.2725E-03
  1.6462E+02  5.8888E+00  5.8995E+00  5.4137E+00  5.1752E+00  4.3035E+00  1.2112E-03  1.2002E-02 -1.2824E-03
  1.8734E+02  6.6035E+00  6.6143E+00  6.1317E+00  5.8935E+00  5.0255E+00  1.2835E-03  1.2204E-02 -1.2914E-03
  2.1009E+02  7.3252E+00  7.3362E+00  6.8565E+00  6.6186E+00  5.7538E+00  1.3525E-03  1.2394E-02 -1.2998E-03
  2.3426E+02  8.0980E+00  8.1091E+00  7.6322E+00  7.3947E+00  6.5332E+00  1.4229E-03  1.2585E-02 -1.3080E-03
  2.5929E+02  8.9048E+00  8.9160E+00  8.4419E+00  8.2046E+00  7.3464E+00  1.4930E-03  1.2771E-02 -1.3159E-03
  2.8430E+02  9.7174E+00  9.7287E+00  9.2572E+00  9.0202E+00  8.1649E+00  1.5606E-03  1.2949E-02 -1.3233E-03
  3.0894E+02  1.0525E+01  1.0536E+01  1.0067E+01  9.8301E+00  8.9776E+00  1.6252E-03  1.3117E-02 -1.3301E-03
  3.3488E+02  1.1381E+01  1.1392E+01  1.0925E+01  1.0689E+01  9.8394E+00  1.6913E-03  1.3286E-02 -1.3369E-03
  3.6143E+02  1.2265E+01  1.2276E+01  1.1812E+01  1.1575E+01  1.0729E+01  1.7573E-03  1.3453E-02 -1.3435E-03
  3.8767E+02  1.3144E+01  1.3156E+01  1.2694E+01  1.2458E+01  1.1613E+01  1.8209E-03  1.3612E-02 -1.3497E-03
  4.1338E+02  1.4014E+01  1.4025E+01  1.3565E+01  1.3329E+01  1.2487E+01  1.8820E-03  1.3763E-02 -1.3554E-03
  4.4020E+02  1.4927E+01  1.4938E+01  1.4480E+01  1.4244E+01  1.3405E+01  1.9445E-03  1.3916E-02 -1.3612E-03
  4.6752E+02  1.5864E+01  1.5876E+01  1.5419E+01  1.5184E+01  1.4347E+01  2.0069E-03  1.4068E-02 -1.3668E-03
  4.9439E+02  1.6793E+01  1.6805E+01  1.6350E+01  1.6115E+01  1.5280E+01  2.0673E-03  1.4213E-02 -1.3721E-03
