 # Mon Nov 10 18:16:28 2008
 # MSTW 2008 NLO PDF grid for eigenvector   19.
 # distance(t),tolerance(T) =   2.87309401  4.25148257
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  5.7042E+02  1.7196E+01  1.7203E+01  1.6503E+01  1.6446E+01  1.5837E+01  3.7795E-04  7.7975E-03 -9.6377E-04
  6.2899E+02  1.8957E+01  1.8964E+01  1.8268E+01  1.8208E+01  1.7593E+01  3.9565E-04  7.8859E-03 -9.6965E-04
  6.8981E+02  2.0798E+01  2.0806E+01  2.0113E+01  2.0051E+01  1.9430E+01  4.1343E-04  7.9730E-03 -9.7540E-04
  7.5067E+02  2.2655E+01  2.2663E+01  2.1973E+01  2.1908E+01  2.1283E+01  4.3069E-04  8.0560E-03 -9.8081E-04
  8.1109E+02  2.4511E+01  2.4518E+01  2.3832E+01  2.3764E+01  2.3135E+01  4.4734E-04  8.1347E-03 -9.8591E-04
  8.7484E+02  2.6482E+01  2.6489E+01  2.5806E+01  2.5736E+01  2.5102E+01  4.6446E-04  8.2142E-03 -9.9102E-04
  9.4059E+02  2.8528E+01  2.8536E+01  2.7855E+01  2.7783E+01  2.7145E+01  4.8168E-04  8.2929E-03 -9.9603E-04
  1.0060E+03  3.0576E+01  3.0584E+01  2.9907E+01  2.9832E+01  2.9190E+01  4.9840E-04  8.3681E-03 -1.0008E-03
  1.0704E+03  3.2609E+01  3.2617E+01  3.1942E+01  3.1865E+01  3.1220E+01  5.1455E-04  8.4397E-03 -1.0053E-03
  1.1380E+03  3.4753E+01  3.4760E+01  3.4088E+01  3.4009E+01  3.3361E+01  5.3116E-04  8.5122E-03 -1.0098E-03
  1.2072E+03  3.6962E+01  3.6970E+01  3.6301E+01  3.6220E+01  3.5568E+01  5.4786E-04  8.5842E-03 -1.0142E-03
  1.2758E+03  3.9165E+01  3.9173E+01  3.8506E+01  3.8422E+01  3.7768E+01  5.6410E-04  8.6533E-03 -1.0185E-03
  1.3431E+03  4.1339E+01  4.1347E+01  4.0682E+01  4.0598E+01  3.9940E+01  5.7980E-04  8.7192E-03 -1.0225E-03
  1.4132E+03  4.3619E+01  4.3627E+01  4.2965E+01  4.2878E+01  4.2218E+01  5.9593E-04  8.7862E-03 -1.0266E-03
  1.4852E+03  4.5970E+01  4.5978E+01  4.5318E+01  4.5230E+01  4.4566E+01  6.1219E-04  8.8529E-03 -1.0306E-03
  1.5558E+03  4.8292E+01  4.8300E+01  4.7642E+01  4.7552E+01  4.6886E+01  6.2798E-04  8.9169E-03 -1.0344E-03
  1.6252E+03  5.0585E+01  5.0593E+01  4.9937E+01  4.9846E+01  4.9178E+01  6.4327E-04  8.9782E-03 -1.0380E-03
  1.6973E+03  5.2980E+01  5.2988E+01  5.2334E+01  5.2241E+01  5.1571E+01  6.5899E-04  9.0405E-03 -1.0417E-03
 -2.7898E+01  1.1307E+00  1.1367E+00  3.8880E-01  0.0000E+00  0.0000E+00  2.7156E-05  6.0592E-03 -8.5236E-04
 -2.8340E+01  9.8025E-01  9.8643E-01  2.4785E-01  0.0000E+00  0.0000E+00  4.3389E-05  6.2270E-03 -8.6604E-04
 -2.8306E+01  8.8724E-01  8.9353E-01  1.6174E-01  0.0000E+00  0.0000E+00  5.6542E-05  6.3530E-03 -8.7615E-04
 -2.7545E+01  7.9318E-01  7.9962E-01  7.6660E-02  0.0000E+00  0.0000E+00  7.5593E-05  6.5227E-03 -8.8956E-04
 -2.7545E+01  7.9318E-01  7.9962E-01  7.6659E-02 -1.4965E-07  0.0000E+00  7.5593E-05  6.5227E-03 -8.8956E-04
 -2.6025E+01  7.4641E-01  7.5297E-01  3.7043E-02 -4.7714E-02  0.0000E+00  9.2868E-05  6.6635E-03 -9.0047E-04
 -2.3813E+01  7.3206E-01  7.3873E-01  2.9297E-02 -6.0228E-02  0.0000E+00  1.1023E-04  6.7975E-03 -9.1070E-04
 -2.1217E+01  7.4558E-01  7.5234E-01  4.8303E-02 -4.5121E-02  0.0000E+00  1.2578E-04  6.9119E-03 -9.1932E-04
 -1.8050E+01  7.8259E-01  7.8944E-01  9.0411E-02 -6.5790E-03  0.0000E+00  1.4116E-04  7.0207E-03 -9.2743E-04
 -1.3881E+01  8.4928E-01  8.5623E-01  1.6235E-01  6.1743E-02  0.0000E+00  1.5799E-04  7.1352E-03 -9.3587E-04
 -9.5264E+00  9.3119E-01  9.3822E-01  2.4869E-01  1.4508E-01  0.0000E+00  1.7303E-04  7.2341E-03 -9.4307E-04
 -4.6010E+00  1.0333E+00  1.0404E+00  3.5498E-01  2.4858E-01  0.0000E+00  1.8792E-04  7.3289E-03 -9.4991E-04
 -1.7898E-01  1.1305E+00  1.1377E+00  4.5540E-01  3.4686E-01  0.0000E+00  1.9995E-04  7.4037E-03 -9.5527E-04
  1.7745E+01  1.5566E+00  1.5640E+00  8.9166E-01  7.7654E-01  0.0000E+00  2.4083E-04  7.6462E-03 -9.7234E-04
  1.7745E+01  1.5566E+00  1.5640E+00  8.9166E-01  7.7654E-01  4.1813E-08  2.4083E-04  7.6462E-03 -9.7234E-04
  2.2102E+01  1.6706E+00  1.6780E+00  1.0077E+00  8.9129E-01  1.2759E-01  2.4989E-04  7.6973E-03 -9.7587E-04
  3.6461E+01  2.0523E+00  2.0598E+00  1.3953E+00  1.2752E+00  5.0509E-01  2.7716E-04  7.8472E-03 -9.8614E-04
  5.3970E+01  2.5290E+00  2.5367E+00  1.8781E+00  1.7542E+00  9.7947E-01  3.0655E-04  8.0027E-03 -9.9662E-04
  7.2283E+01  3.0366E+00  3.0444E+00  2.3909E+00  2.2639E+00  1.4853E+00  3.3412E-04  8.1435E-03 -1.0060E-03
  9.3232E+01  3.6253E+00  3.6332E+00  2.9848E+00  2.8548E+00  2.0725E+00  3.6279E-04  8.2852E-03 -1.0152E-03
  1.1258E+02  4.1751E+00  4.1831E+00  3.5388E+00  3.4063E+00  2.6212E+00  3.8723E-04  8.4026E-03 -1.0228E-03
  1.3859E+02  4.9215E+00  4.9296E+00  4.2901E+00  4.1548E+00  3.3665E+00  4.1768E-04  8.5448E-03 -1.0319E-03
  1.6396E+02  5.6565E+00  5.6646E+00  5.0294E+00  4.8917E+00  4.1008E+00  4.4533E-04  8.6705E-03 -1.0398E-03
  1.8924E+02  6.3947E+00  6.4029E+00  5.7714E+00  5.6316E+00  4.8385E+00  4.7128E-04  8.7857E-03 -1.0470E-03
  2.2424E+02  7.4254E+00  7.4338E+00  6.8069E+00  6.6645E+00  5.8688E+00  5.0504E-04  8.9319E-03 -1.0560E-03
  2.6016E+02  8.4927E+00  8.5012E+00  7.8786E+00  7.7339E+00  6.9359E+00  5.3763E-04  9.0694E-03 -1.0643E-03
  2.9656E+02  9.5834E+00  9.5920E+00  8.9733E+00  8.8265E+00  8.0265E+00  5.6892E-04  9.1984E-03 -1.0720E-03
  3.3564E+02  1.0764E+01  1.0773E+01  1.0158E+01  1.0009E+01  9.2073E+00  6.0093E-04  9.3274E-03 -1.0796E-03
  3.7654E+02  1.2010E+01  1.2018E+01  1.1407E+01  1.1256E+01  1.0453E+01  6.3296E-04  9.4538E-03 -1.0870E-03
  4.1781E+02  1.3276E+01  1.3285E+01  1.2677E+01  1.2525E+01  1.1720E+01  6.6396E-04  9.5737E-03 -1.0939E-03
  4.5885E+02  1.4545E+01  1.4554E+01  1.3950E+01  1.3796E+01  1.2990E+01  6.9372E-04  9.6868E-03 -1.1003E-03
  5.0243E+02  1.5903E+01  1.5912E+01  1.5311E+01  1.5155E+01  1.4348E+01  7.2425E-04  9.8008E-03 -1.1067E-03
  5.4745E+02  1.7316E+01  1.7325E+01  1.6727E+01  1.6570E+01  1.5761E+01  7.5484E-04  9.9131E-03 -1.1129E-03
  5.9228E+02  1.8733E+01  1.8743E+01  1.8147E+01  1.7989E+01  1.7179E+01  7.8444E-04  1.0020E-02 -1.1188E-03
  6.3657E+02  2.0143E+01  2.0153E+01  1.9560E+01  1.9400E+01  1.8590E+01  8.1294E-04  1.0122E-02 -1.1243E-03
  6.8310E+02  2.1635E+01  2.1644E+01  2.1054E+01  2.0893E+01  2.0082E+01  8.4217E-04  1.0224E-02 -1.1299E-03
  7.3087E+02  2.3176E+01  2.3186E+01  2.2598E+01  2.2436E+01  2.1624E+01  8.7150E-04  1.0326E-02 -1.1353E-03
  7.7818E+02  2.4713E+01  2.4723E+01  2.4137E+01  2.3974E+01  2.3162E+01  8.9993E-04  1.0423E-02 -1.1404E-03
  8.2464E+02  2.6233E+01  2.6242E+01  2.5659E+01  2.5495E+01  2.4682E+01  9.2733E-04  1.0516E-02 -1.1453E-03
  8.7316E+02  2.7830E+01  2.7839E+01  2.7258E+01  2.7093E+01  2.6280E+01  9.5544E-04  1.0610E-02 -1.1501E-03
  9.2270E+02  2.9470E+01  2.9480E+01  2.8901E+01  2.8735E+01  2.7921E+01  9.8366E-04  1.0703E-02 -1.1549E-03
  9.7158E+02  3.1099E+01  3.1109E+01  3.0532E+01  3.0365E+01  2.9551E+01  1.0110E-03  1.0792E-02 -1.1594E-03
  1.0194E+03  3.2703E+01  3.2713E+01  3.2138E+01  3.1970E+01  3.1156E+01  1.0375E-03  1.0878E-02 -1.1637E-03
  1.0691E+03  3.4380E+01  3.4389E+01  3.3817E+01  3.3648E+01  3.2833E+01  1.0646E-03  1.0964E-02 -1.1681E-03
  1.1199E+03  3.6102E+01  3.6112E+01  3.5541E+01  3.5372E+01  3.4557E+01  1.0918E-03  1.1051E-02 -1.1724E-03
  1.1696E+03  3.7800E+01  3.7809E+01  3.7241E+01  3.7070E+01  3.6255E+01  1.1183E-03  1.1134E-02 -1.1764E-03
  1.2183E+03  3.9471E+01  3.9481E+01  3.8914E+01  3.8743E+01  3.7928E+01  1.1438E-03  1.1213E-02 -1.1803E-03
  1.2688E+03  4.1212E+01  4.1222E+01  4.0657E+01  4.0485E+01  3.9670E+01  1.1701E-03  1.1294E-02 -1.1842E-03
 -1.8123E+01  9.7039E-01  9.7778E-01  3.3353E-01  0.0000E+00  0.0000E+00  7.9706E-05  7.4729E-03 -9.8093E-04
 -1.8018E+01  8.8445E-01  8.9201E-01  2.5578E-01  0.0000E+00  0.0000E+00  1.1316E-04  7.6871E-03 -9.9633E-04
 -1.7583E+01  8.3754E-01  8.4524E-01  2.1482E-01  0.0000E+00  0.0000E+00  1.3989E-04  7.8480E-03 -1.0077E-03
 -1.6342E+01  8.0171E-01  8.0958E-01  1.8672E-01  0.0000E+00  0.0000E+00  1.7812E-04  8.0653E-03 -1.0227E-03
 -1.6342E+01  8.0171E-01  8.0958E-01  1.8672E-01 -2.4230E-08  0.0000E+00  1.7812E-04  8.0653E-03 -1.0227E-03
 -1.4591E+01  7.9917E-01  8.0719E-01  1.9034E-01  7.3134E-04  0.0000E+00  2.1222E-04  8.2460E-03 -1.0349E-03
 -1.2254E+01  8.2209E-01  8.3024E-01  2.1895E-01  2.7335E-02  0.0000E+00  2.4619E-04  8.4181E-03 -1.0462E-03
 -9.6531E+00  8.6312E-01  8.7139E-01  2.6470E-01  7.1475E-02  0.0000E+00  2.7634E-04  8.5653E-03 -1.0558E-03
 -6.5921E+00  9.2209E-01  9.3046E-01  3.2806E-01  1.3336E-01  0.0000E+00  3.0600E-04  8.7053E-03 -1.0648E-03
 -2.6783E+00  1.0069E+00  1.0154E+00  4.1736E-01  2.2119E-01  0.0000E+00  3.3824E-04  8.8530E-03 -1.0741E-03
  1.3163E+00  1.0998E+00  1.1084E+00  5.1412E-01  3.1674E-01  0.0000E+00  3.6689E-04  8.9806E-03 -1.0821E-03
  5.7515E+00  1.2080E+00  1.2166E+00  6.2585E-01  4.2736E-01  0.0000E+00  3.9510E-04  9.1031E-03 -1.0896E-03
  9.6777E+00  1.3066E+00  1.3153E+00  7.2724E-01  5.2790E-01  0.0000E+00  4.1782E-04  9.1998E-03 -1.0955E-03
  2.5211E+01  1.7142E+00  1.7232E+00  1.1436E+00  9.4171E-01  0.0000E+00  4.9441E-04  9.5137E-03 -1.1142E-03
  2.5211E+01  1.7142E+00  1.7232E+00  1.1436E+00  9.4171E-01  3.9657E-08  4.9441E-04  9.5137E-03 -1.1142E-03
  2.8896E+01  1.8192E+00  1.8282E+00  1.2504E+00  1.0480E+00  1.2068E-01  5.1122E-04  9.5799E-03 -1.1181E-03
  4.0919E+01  2.1637E+00  2.1728E+00  1.5999E+00  1.3961E+00  4.6884E-01  5.6164E-04  9.7744E-03 -1.1293E-03
  5.5354E+01  2.5827E+00  2.5920E+00  2.0241E+00  1.8189E+00  8.9333E-01  6.1564E-04  9.9764E-03 -1.1406E-03
  7.0245E+01  3.0196E+00  3.0290E+00  2.4655E+00  2.2592E+00  1.3352E+00  6.6598E-04  1.0159E-02 -1.1508E-03
  8.7070E+01  3.5177E+00  3.5272E+00  2.9681E+00  2.7606E+00  1.8383E+00  7.1805E-04  1.0344E-02 -1.1608E-03
  1.0245E+02  3.9764E+00  3.9861E+00  3.4304E+00  3.2221E+00  2.3011E+00  7.6223E-04  1.0497E-02 -1.1690E-03
  1.2290E+02  4.5912E+00  4.6010E+00  4.0494E+00  3.8402E+00  2.9210E+00  8.1700E-04  1.0682E-02 -1.1787E-03
  1.4266E+02  5.1895E+00  5.1994E+00  4.6514E+00  4.4413E+00  3.5239E+00  8.6651E-04  1.0847E-02 -1.1872E-03
  1.6217E+02  5.7846E+00  5.7946E+00  5.2498E+00  5.0390E+00  4.1231E+00  9.1279E-04  1.0997E-02 -1.1949E-03
  1.8894E+02  6.6072E+00  6.6173E+00  6.0764E+00  5.8648E+00  4.9508E+00  9.7274E-04  1.1188E-02 -1.2044E-03
  2.1615E+02  7.4503E+00  7.4606E+00  6.9233E+00  6.7109E+00  5.7990E+00  1.0303E-03  1.1368E-02 -1.2133E-03
  2.4348E+02  8.3042E+00  8.3146E+00  7.7807E+00  7.5676E+00  6.6575E+00  1.0854E-03  1.1537E-02 -1.2214E-03
  2.7259E+02  9.2210E+00  9.2315E+00  8.7008E+00  8.4871E+00  7.5789E+00  1.1415E-03  1.1706E-02 -1.2294E-03
  3.0282E+02  1.0181E+01  1.0191E+01  9.6637E+00  9.4494E+00  8.5430E+00  1.1974E-03  1.1872E-02 -1.2372E-03
  3.3308E+02  1.1150E+01  1.1160E+01  1.0636E+01  1.0421E+01  9.5162E+00  1.2514E-03  1.2030E-02 -1.2444E-03
  3.6298E+02  1.2114E+01  1.2125E+01  1.1603E+01  1.1387E+01  1.0485E+01  1.3030E-03  1.2178E-02 -1.2512E-03
  3.9452E+02  1.3139E+01  1.3150E+01  1.2631E+01  1.2415E+01  1.1514E+01  1.3557E-03  1.2328E-02 -1.2578E-03
  4.2689E+02  1.4200E+01  1.4211E+01  1.3694E+01  1.3478E+01  1.2579E+01  1.4084E-03  1.2476E-02 -1.2643E-03
  4.5893E+02  1.5258E+01  1.5269E+01  1.4754E+01  1.4538E+01  1.3640E+01  1.4593E-03  1.2616E-02 -1.2705E-03
  4.9041E+02  1.6304E+01  1.6316E+01  1.5803E+01  1.5587E+01  1.4691E+01  1.5081E-03  1.2750E-02 -1.2762E-03
  5.2330E+02  1.7406E+01  1.7417E+01  1.6907E+01  1.6690E+01  1.5796E+01  1.5580E-03  1.2885E-02 -1.2819E-03
  5.5688E+02  1.8539E+01  1.8551E+01  1.8043E+01  1.7825E+01  1.6933E+01  1.6079E-03  1.3019E-02 -1.2875E-03
  5.8996E+02  1.9664E+01  1.9675E+01  1.9169E+01  1.8952E+01  1.8060E+01  1.6562E-03  1.3147E-02 -1.2927E-03
  6.2229E+02  2.0770E+01  2.0782E+01  2.0278E+01  2.0060E+01  1.9170E+01  1.7026E-03  1.3269E-02 -1.2977E-03
  6.5590E+02  2.1928E+01  2.1940E+01  2.1438E+01  2.1220E+01  2.0332E+01  1.7502E-03  1.3393E-02 -1.3027E-03
  6.9005E+02  2.3113E+01  2.3125E+01  2.2625E+01  2.2406E+01  2.1520E+01  1.7978E-03  1.3516E-02 -1.3076E-03
  7.2359E+02  2.4285E+01  2.4297E+01  2.3798E+01  2.3580E+01  2.2694E+01  1.8438E-03  1.3634E-02 -1.3122E-03
  7.5627E+02  2.5434E+01  2.5446E+01  2.4949E+01  2.4730E+01  2.3846E+01  1.8882E-03  1.3747E-02 -1.3166E-03
  7.9011E+02  2.6631E+01  2.6643E+01  2.6148E+01  2.5929E+01  2.5046E+01  1.9336E-03  1.3861E-02 -1.3210E-03
  8.2450E+02  2.7856E+01  2.7868E+01  2.7375E+01  2.7155E+01  2.6274E+01  1.9792E-03  1.3975E-02 -1.3253E-03
  8.5808E+02  2.9059E+01  2.9071E+01  2.8579E+01  2.8360E+01  2.7480E+01  2.0233E-03  1.4085E-02 -1.3294E-03
  8.9081E+02  3.0239E+01  3.0251E+01  2.9761E+01  2.9542E+01  2.8663E+01  2.0659E-03  1.4190E-02 -1.3333E-03
  9.2461E+02  3.1465E+01  3.1477E+01  3.0988E+01  3.0769E+01  2.9892E+01  2.1095E-03  1.4297E-02 -1.3373E-03
 -1.4563E+01  8.8906E-01  8.9735E-01  3.0549E-01  0.0000E+00  0.0000E+00  9.9831E-05  8.3854E-03 -1.0629E-03
 -1.4304E+01  8.2566E-01  8.3414E-01  2.4961E-01  0.0000E+00  0.0000E+00  1.4299E-04  8.6288E-03 -1.0794E-03
 -1.3766E+01  7.9434E-01  8.0296E-01  2.2374E-01  0.0000E+00  0.0000E+00  1.7746E-04  8.8118E-03 -1.0916E-03
 -1.2427E+01  7.7724E-01  7.8605E-01  2.1374E-01  0.0000E+00  0.0000E+00  2.2674E-04  9.0590E-03 -1.1077E-03
 -1.2427E+01  7.7724E-01  7.8605E-01  2.1374E-01  1.4071E-08  0.0000E+00  2.2674E-04  9.0590E-03 -1.1077E-03
 -1.0673E+01  7.8788E-01  7.9685E-01  2.3003E-01  1.5087E-02  0.0000E+00  2.7066E-04  9.2648E-03 -1.1207E-03
 -8.3894E+00  8.2077E-01  8.2989E-01  2.6814E-01  5.2118E-02  0.0000E+00  3.1438E-04  9.4610E-03 -1.1329E-03
 -5.8924E+00  8.6805E-01  8.7730E-01  3.1976E-01  1.0287E-01  0.0000E+00  3.5318E-04  9.6288E-03 -1.1431E-03
 -2.9916E+00  9.3075E-01  9.4012E-01  3.8648E-01  1.6883E-01  0.0000E+00  3.9133E-04  9.7886E-03 -1.1526E-03
  6.7661E-01  1.0169E+00  1.0264E+00  4.7674E-01  2.5832E-01  0.0000E+00  4.3279E-04  9.9572E-03 -1.1626E-03
  4.3863E+00  1.1086E+00  1.1182E+00  5.7199E-01  3.5295E-01  0.0000E+00  4.6960E-04  1.0103E-02 -1.1710E-03
  8.4734E+00  1.2133E+00  1.2230E+00  6.7995E-01  4.6036E-01  0.0000E+00  5.0585E-04  1.0243E-02 -1.1790E-03
  1.2070E+01  1.3075E+00  1.3173E+00  7.7669E-01  5.5668E-01  0.0000E+00  5.3504E-04  1.0353E-02 -1.1853E-03
  2.6147E+01  1.6894E+00  1.6994E+00  1.1666E+00  9.4531E-01  0.0000E+00  6.3335E-04  1.0712E-02 -1.2051E-03
  2.6147E+01  1.6894E+00  1.6994E+00  1.1666E+00  9.4531E-01  3.7031E-08  6.3335E-04  1.0712E-02 -1.2051E-03
  2.9452E+01  1.7864E+00  1.7965E+00  1.2652E+00  1.0437E+00  1.1258E-01  6.5491E-04  1.0788E-02 -1.2092E-03
  4.0179E+01  2.1023E+00  2.1125E+00  1.5858E+00  1.3636E+00  4.3443E-01  7.1956E-04  1.1011E-02 -1.2210E-03
  5.2965E+01  2.4827E+00  2.4931E+00  1.9709E+00  1.7481E+00  8.2237E-01  7.8875E-04  1.1242E-02 -1.2330E-03
  6.6067E+01  2.8759E+00  2.8864E+00  2.3682E+00  2.1450E+00  1.2224E+00  8.5322E-04  1.1452E-02 -1.2437E-03
  8.0783E+01  3.3210E+00  3.3316E+00  2.8174E+00  2.5937E+00  1.6742E+00  9.1987E-04  1.1664E-02 -1.2542E-03
  9.4164E+01  3.7284E+00  3.7392E+00  3.2282E+00  3.0041E+00  2.0873E+00  9.7638E-04  1.1839E-02 -1.2628E-03
  1.1187E+02  4.2716E+00  4.2825E+00  3.7752E+00  3.5507E+00  2.6371E+00  1.0464E-03  1.2052E-02 -1.2730E-03
  1.2889E+02  4.7974E+00  4.8084E+00  4.3043E+00  4.0795E+00  3.1688E+00  1.1097E-03  1.2241E-02 -1.2819E-03
  1.4563E+02  5.3180E+00  5.3292E+00  4.8280E+00  4.6030E+00  3.6948E+00  1.1688E-03  1.2414E-02 -1.2899E-03
  1.6849E+02  6.0344E+00  6.0457E+00  5.5481E+00  5.3228E+00  4.4179E+00  1.2453E-03  1.2634E-02 -1.2999E-03
  1.9162E+02  6.7654E+00  6.7769E+00  6.2826E+00  6.0570E+00  5.1552E+00  1.3188E-03  1.2841E-02 -1.3091E-03
  2.1476E+02  7.5027E+00  7.5143E+00  7.0230E+00  6.7972E+00  5.8983E+00  1.3890E-03  1.3035E-02 -1.3175E-03
  2.3930E+02  8.2913E+00  8.3030E+00  7.8146E+00  7.5887E+00  6.6927E+00  1.4605E-03  1.3230E-02 -1.3259E-03
  2.6469E+02  9.1138E+00  9.1256E+00  8.6400E+00  8.4139E+00  7.5208E+00  1.5317E-03  1.3421E-02 -1.3339E-03
  2.9002E+02  9.9414E+00  9.9533E+00  9.4703E+00  9.2441E+00  8.3537E+00  1.6004E-03  1.3602E-02 -1.3414E-03
  3.1497E+02  1.0763E+01  1.0775E+01  1.0294E+01  1.0068E+01  9.1800E+00  1.6660E-03  1.3773E-02 -1.3483E-03
  3.4120E+02  1.1633E+01  1.1646E+01  1.1167E+01  1.0941E+01  1.0056E+01  1.7331E-03  1.3946E-02 -1.3552E-03
  3.6805E+02  1.2531E+01  1.2544E+01  1.2068E+01  1.1841E+01  1.0959E+01  1.8001E-03  1.4116E-02 -1.3619E-03
  3.9455E+02  1.3425E+01  1.3437E+01  1.2964E+01  1.2737E+01  1.1856E+01  1.8647E-03  1.4278E-02 -1.3681E-03
  4.2051E+02  1.4307E+01  1.4319E+01  1.3848E+01  1.3621E+01  1.2743E+01  1.9266E-03  1.4433E-02 -1.3740E-03
  4.4756E+02  1.5233E+01  1.5245E+01  1.4776E+01  1.4549E+01  1.3673E+01  1.9900E-03  1.4589E-02 -1.3799E-03
  4.7512E+02  1.6183E+01  1.6196E+01  1.5728E+01  1.5502E+01  1.4628E+01  2.0533E-03  1.4743E-02 -1.3856E-03
  5.0220E+02  1.7124E+01  1.7137E+01  1.6671E+01  1.6445E+01  1.5573E+01  2.1146E-03  1.4891E-02 -1.3909E-03
