 # Mon Nov 10 20:34:47 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -18.
 # distance(t),tolerance(T) =   4.17537784  6.68986856
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.2370E+01  6.9033E-01  6.9689E-01  2.5850E-01  0.0000E+00  0.0000E+00  2.4480E-06  6.5677E-03 -6.6032E-04  0.0000E+00  0.0000E+00
 -2.5701E+01  5.8792E-01  5.9463E-01  1.5965E-01  0.0000E+00  0.0000E+00  2.5396E-05  6.7448E-03 -6.5636E-04  0.0000E+00  0.0000E+00
 -2.8110E+01  5.2241E-01  5.2923E-01  9.6691E-02  0.0000E+00  0.0000E+00  4.2188E-05  6.8751E-03 -6.5403E-04  0.0000E+00  0.0000E+00
 -3.0971E+01  4.5386E-01  4.6082E-01  3.1429E-02  0.0000E+00  0.0000E+00  6.4364E-05  7.0473E-03 -6.5165E-04  0.0000E+00  0.0000E+00
 -3.0906E+01  4.5419E-01  4.6116E-01  3.1929E-02 -2.2117E-01  0.0000E+00  6.5008E-05  7.0557E-03 -6.5213E-04  2.3919E-11  0.0000E+00
 -3.2600E+01  4.2557E-01  4.3266E-01  5.8493E-03 -2.5579E-01  0.0000E+00  8.3447E-05  7.1936E-03 -6.5037E-04  9.3311E-06  0.0000E+00
 -3.3577E+01  4.1920E-01  4.2639E-01  1.8419E-03 -2.6553E-01  0.0000E+00  1.0089E-04  7.3247E-03 -6.4925E-04  1.7245E-05  0.0000E+00
 -3.3775E+01  4.3310E-01  4.4038E-01  1.7706E-02 -2.5437E-01  0.0000E+00  1.1566E-04  7.4356E-03 -6.4863E-04  2.3590E-05  0.0000E+00
 -3.3293E+01  4.6538E-01  4.7275E-01  5.1812E-02 -2.2458E-01  0.0000E+00  1.2961E-04  7.5402E-03 -6.4829E-04  2.9296E-05  0.0000E+00
 -3.1948E+01  5.2221E-01  5.2967E-01  1.1051E-01 -1.7029E-01  0.0000E+00  1.4424E-04  7.6496E-03 -6.4820E-04  3.4978E-05  0.0000E+00
 -3.0000E+01  5.9205E-01  5.9958E-01  1.8193E-01 -1.0254E-01  0.0000E+00  1.5682E-04  7.7434E-03 -6.4832E-04  3.9634E-05  0.0000E+00
 -2.7330E+01  6.7981E-01  6.8743E-01  2.7118E-01 -1.6711E-02  0.0000E+00  1.6886E-04  7.8328E-03 -6.4860E-04  4.3892E-05  0.0000E+00
 -2.4633E+01  7.6411E-01  7.7179E-01  3.5664E-01  6.6109E-02  0.0000E+00  1.7835E-04  7.9030E-03 -6.4892E-04  4.7117E-05  0.0000E+00
 -1.1820E+01  1.1418E+00  1.1496E+00  7.3790E-01  4.3923E-01  0.0000E+00  2.0916E-04  8.1286E-03 -6.5054E-04  5.6834E-05  0.0000E+00
 -1.0728E+01  1.1422E+00  1.1500E+00  7.3837E-01  4.3955E-01 -4.1602E-01  2.0958E-04  8.1322E-03 -6.5068E-04  5.6869E-05  5.6133E-13
 -7.4875E+00  1.2478E+00  1.2557E+00  8.4472E-01  5.4431E-01 -3.0011E-01  2.1606E-04  8.1783E-03 -6.5106E-04  5.8785E-05  1.6769E-06
  4.5049E+00  1.6049E+00  1.6129E+00  1.2039E+00  8.9892E-01  4.8133E-02  2.3544E-04  8.3154E-03 -6.5241E-04  6.4216E-05  5.7583E-06
  2.0095E+01  2.0580E+00  2.0661E+00  1.6592E+00  1.3496E+00  4.9392E-01  2.5569E-04  8.4568E-03 -6.5405E-04  6.9521E-05  9.6982E-06
  3.7265E+01  2.5485E+00  2.5568E+00  2.1516E+00  1.8380E+00  9.7822E-01  2.7419E-04  8.5840E-03 -6.5572E-04  7.4057E-05  1.3010E-05
  5.7722E+01  3.1267E+00  3.1350E+00  2.7316E+00  2.4142E+00  1.5505E+00  2.9300E-04  8.7114E-03 -6.5756E-04  7.8393E-05  1.6124E-05
  7.7230E+01  3.6745E+00  3.6829E+00  3.2809E+00  2.9604E+00  2.0936E+00  3.0874E-04  8.8166E-03 -6.5920E-04  8.1824E-05  1.8549E-05
  1.0421E+02  4.4291E+00  4.4376E+00  4.0373E+00  3.7132E+00  2.8429E+00  3.2802E-04  8.9435E-03 -6.6130E-04  8.5794E-05  2.1311E-05
  1.3120E+02  5.1829E+00  5.1916E+00  4.7927E+00  4.4656E+00  3.5923E+00  3.4526E-04  9.0551E-03 -6.6325E-04  8.9149E-05  2.3608E-05
  1.5864E+02  5.9496E+00  5.9584E+00  5.5608E+00  5.2310E+00  4.3552E+00  3.6124E-04  9.1571E-03 -6.6511E-04  9.2107E-05  2.5602E-05
  1.9742E+02  7.0349E+00  7.0437E+00  6.6478E+00  6.3146E+00  5.4358E+00  3.8176E-04  9.2861E-03 -6.6756E-04  9.5706E-05  2.7989E-05
  2.3801E+02  8.1743E+00  8.1832E+00  7.7888E+00  7.4527E+00  6.5712E+00  4.0134E-04  9.4069E-03 -6.6994E-04  9.8948E-05  3.0102E-05
  2.7983E+02  9.3536E+00  9.3626E+00  8.9696E+00  8.6307E+00  7.7468E+00  4.1994E-04  9.5197E-03 -6.7224E-04  1.0187E-04  3.1976E-05
  3.2542E+02  1.0645E+01  1.0654E+01  1.0263E+01  9.9213E+00  9.0352E+00  4.3880E-04  9.6322E-03 -6.7458E-04  1.0469E-04  3.3754E-05
  3.7378E+02  1.2023E+01  1.2032E+01  1.1642E+01  1.1298E+01  1.0410E+01  4.5753E-04  9.7422E-03 -6.7693E-04  1.0736E-04  3.5412E-05
  4.2319E+02  1.3440E+01  1.3449E+01  1.3060E+01  1.2714E+01  1.1824E+01  4.7554E-04  9.8461E-03 -6.7919E-04  1.0980E-04  3.6909E-05
  4.7287E+02  1.4873E+01  1.4882E+01  1.4494E+01  1.4146E+01  1.3254E+01  4.9273E-04  9.9439E-03 -6.8135E-04  1.1205E-04  3.8262E-05
  5.2617E+02  1.6420E+01  1.6430E+01  1.6043E+01  1.5692E+01  1.4799E+01  5.1027E-04  1.0042E-02 -6.8355E-04  1.1424E-04  3.9568E-05
  5.8175E+02  1.8044E+01  1.8054E+01  1.7668E+01  1.7316E+01  1.6421E+01  5.2776E-04  1.0139E-02 -6.8574E-04  1.1634E-04  4.0805E-05
  6.3758E+02  1.9686E+01  1.9696E+01  1.9311E+01  1.8957E+01  1.8061E+01  5.4463E-04  1.0230E-02 -6.8784E-04  1.1830E-04  4.1940E-05
  6.9319E+02  2.1333E+01  2.1343E+01  2.0959E+01  2.0603E+01  1.9706E+01  5.6081E-04  1.0317E-02 -6.8985E-04  1.2011E-04  4.2979E-05
  7.5205E+02  2.3087E+01  2.3097E+01  2.2714E+01  2.2357E+01  2.1459E+01  5.7736E-04  1.0405E-02 -6.9188E-04  1.2190E-04  4.3994E-05
  8.1292E+02  2.4914E+01  2.4923E+01  2.4541E+01  2.4183E+01  2.3284E+01  5.9392E-04  1.0492E-02 -6.9391E-04  1.2363E-04  4.4966E-05
  8.7362E+02  2.6747E+01  2.6757E+01  2.6376E+01  2.6016E+01  2.5116E+01  6.0994E-04  1.0574E-02 -6.9586E-04  1.2525E-04  4.5867E-05
  9.3360E+02  2.8571E+01  2.8581E+01  2.8200E+01  2.7839E+01  2.6938E+01  6.2534E-04  1.0653E-02 -6.9771E-04  1.2677E-04  4.6700E-05
  9.9662E+02  3.0498E+01  3.0508E+01  3.0129E+01  2.9766E+01  2.8864E+01  6.4111E-04  1.0732E-02 -6.9960E-04  1.2828E-04  4.7522E-05
  1.0613E+03  3.2490E+01  3.2500E+01  3.2122E+01  3.1758E+01  3.0855E+01  6.5693E-04  1.0811E-02 -7.0148E-04  1.2975E-04  4.8316E-05
  1.1255E+03  3.4480E+01  3.4490E+01  3.4112E+01  3.3747E+01  3.2844E+01  6.7225E-04  1.0887E-02 -7.0328E-04  1.3113E-04  4.9058E-05
  1.1887E+03  3.6449E+01  3.6459E+01  3.6081E+01  3.5715E+01  3.4811E+01  6.8701E-04  1.0958E-02 -7.0500E-04  1.3243E-04  4.9748E-05
  1.2546E+03  3.8517E+01  3.8527E+01  3.8150E+01  3.7783E+01  3.6879E+01  7.0214E-04  1.1031E-02 -7.0675E-04  1.3374E-04  5.0434E-05
  1.3223E+03  4.0653E+01  4.0664E+01  4.0288E+01  3.9919E+01  3.9014E+01  7.1736E-04  1.1104E-02 -7.0850E-04  1.3501E-04  5.1100E-05
  1.3889E+03  4.2767E+01  4.2778E+01  4.2402E+01  4.2033E+01  4.1127E+01  7.3209E-04  1.1174E-02 -7.1017E-04  1.3622E-04  5.1728E-05
