 # Mon Nov 10 18:59:27 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -12.
 # distance(t),tolerance(T) =   4.19673  3.98797178
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.2913E+01  7.2986E-01  7.3423E-01  2.7150E-01  0.0000E+00  0.0000E+00  4.5354E-08  4.3719E-03 -4.6870E-04  0.0000E+00  0.0000E+00
 -2.6363E+01  6.1668E-01  6.2116E-01  1.6211E-01  0.0000E+00  0.0000E+00  2.1258E-05  4.5088E-03 -4.6212E-04  0.0000E+00  0.0000E+00
 -2.8883E+01  5.4277E-01  5.4733E-01  9.0908E-02  0.0000E+00  0.0000E+00  3.6809E-05  4.6098E-03 -4.5778E-04  0.0000E+00  0.0000E+00
 -3.1923E+01  4.6235E-01  4.6701E-01  1.3987E-02  0.0000E+00  0.0000E+00  5.7371E-05  4.7437E-03 -4.5267E-04  0.0000E+00  0.0000E+00
 -3.1900E+01  4.6269E-01  4.6736E-01  1.4510E-02 -2.1200E-01  0.0000E+00  5.7971E-05  4.7500E-03 -4.5298E-04  2.3224E-11  0.0000E+00
 -3.3744E+01  4.2336E-01  4.2812E-01 -2.2114E-02 -2.5811E-01  0.0000E+00  7.5094E-05  4.8578E-03 -4.4901E-04  9.0767E-06  0.0000E+00
 -3.4893E+01  4.0644E-01  4.1128E-01 -3.6511E-02 -2.7868E-01  0.0000E+00  9.1298E-05  4.9604E-03 -4.4574E-04  1.6811E-05  0.0000E+00
 -3.5256E+01  4.1101E-01  4.1592E-01 -2.9849E-02 -2.7709E-01  0.0000E+00  1.0501E-04  5.0474E-03 -4.4327E-04  2.3036E-05  0.0000E+00
 -3.4947E+01  4.3411E-01  4.3909E-01 -4.8057E-03 -2.5671E-01  0.0000E+00  1.1798E-04  5.1296E-03 -4.4118E-04  2.8651E-05  0.0000E+00
 -3.3800E+01  4.8092E-01  4.8596E-01  4.3993E-02 -2.1266E-01  0.0000E+00  1.3155E-04  5.2157E-03 -4.3924E-04  3.4262E-05  0.0000E+00
 -3.2037E+01  5.4180E-01  5.4691E-01  1.0657E-01 -1.5406E-01  0.0000E+00  1.4322E-04  5.2896E-03 -4.3775E-04  3.8873E-05  0.0000E+00
 -2.9555E+01  6.2069E-01  6.2586E-01  1.8704E-01 -7.7295E-02  0.0000E+00  1.5440E-04  5.3603E-03 -4.3650E-04  4.3101E-05  0.0000E+00
 -2.7015E+01  6.9779E-01  7.0300E-01  2.6536E-01 -1.8177E-03  0.0000E+00  1.6320E-04  5.4158E-03 -4.3562E-04  4.6310E-05  0.0000E+00
 -1.4758E+01  1.0508E+00  1.0561E+00  6.2220E-01  3.4620E-01  0.0000E+00  1.9173E-04  5.5946E-03 -4.3332E-04  5.6015E-05  0.0000E+00
 -1.3692E+01  1.0512E+00  1.0566E+00  6.2272E-01  3.4655E-01 -4.1184E-01  1.9213E-04  5.5974E-03 -4.3341E-04  5.6051E-05  5.5356E-13
 -1.0562E+01  1.1513E+00  1.1567E+00  7.2356E-01  4.4568E-01 -3.0283E-01  1.9813E-04  5.6341E-03 -4.3299E-04  5.7971E-05  1.6540E-06
  1.0734E+00  1.4917E+00  1.4972E+00  1.0662E+00  7.8332E-01  2.7261E-02  2.1607E-04  5.7434E-03 -4.3197E-04  6.3426E-05  5.6881E-06
  1.6268E+01  1.9267E+00  1.9323E+00  1.5036E+00  1.2157E+00  4.5345E-01  2.3479E-04  5.8563E-03 -4.3116E-04  6.8770E-05  9.5946E-06
  3.3057E+01  2.4002E+00  2.4059E+00  1.9791E+00  1.6869E+00  9.1939E-01  2.5189E-04  5.9582E-03 -4.3064E-04  7.3354E-05  1.2888E-05
  5.3111E+01  2.9606E+00  2.9663E+00  2.5414E+00  2.2450E+00  1.4725E+00  2.6926E-04  6.0605E-03 -4.3028E-04  7.7748E-05  1.5993E-05
  7.2270E+01  3.4932E+00  3.4990E+00  3.0756E+00  2.7758E+00  1.9994E+00  2.8379E-04  6.1452E-03 -4.3010E-04  8.1233E-05  1.8417E-05
  9.8805E+01  4.2287E+00  4.2346E+00  3.8130E+00  3.5094E+00  2.7283E+00  3.0157E-04  6.2475E-03 -4.3002E-04  8.5274E-05  2.1184E-05
  1.2539E+02  4.9651E+00  4.9710E+00  4.5511E+00  4.2441E+00  3.4592E+00  3.1746E-04  6.3377E-03 -4.3006E-04  8.8698E-05  2.3490E-05
  1.5246E+02  5.7153E+00  5.7213E+00  5.3028E+00  4.9929E+00  4.2046E+00  3.3218E-04  6.4203E-03 -4.3017E-04  9.1722E-05  2.5496E-05
  1.9073E+02  6.7790E+00  6.7851E+00  6.3683E+00  6.0547E+00  5.2624E+00  3.5108E-04  6.5250E-03 -4.3043E-04  9.5409E-05  2.7904E-05
  2.3083E+02  7.8975E+00  7.9037E+00  7.4885E+00  7.1717E+00  6.3758E+00  3.6910E-04  6.6232E-03 -4.3077E-04  9.8737E-05  3.0039E-05
  2.7219E+02  9.0566E+00  9.0628E+00  8.6492E+00  8.3294E+00  7.5302E+00  3.8622E-04  6.7153E-03 -4.3116E-04  1.0174E-04  3.1937E-05
  3.1730E+02  1.0328E+01  1.0334E+01  9.9217E+00  9.5990E+00  8.7968E+00  4.0357E-04  6.8072E-03 -4.3163E-04  1.0465E-04  3.3742E-05
