 # Mon Nov 10 19:39:59 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -14.
 # distance(t),tolerance(T) =   3.08157702  3.90803249
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -3.0654E+01  7.1758E-01  7.2248E-01  2.7625E-01  0.0000E+00  0.0000E+00 -1.0148E-06  4.9027E-03 -5.5083E-04  0.0000E+00  0.0000E+00
 -3.4745E+01  5.5054E-01  5.5556E-01  1.1286E-01  0.0000E+00  0.0000E+00  1.9545E-05  5.0474E-03 -5.4557E-04  0.0000E+00  0.0000E+00
 -3.7765E+01  4.3695E-01  4.4205E-01  1.8815E-03  0.0000E+00  0.0000E+00  3.4590E-05  5.1540E-03 -5.4220E-04  0.0000E+00  0.0000E+00
 -4.1485E+01  3.0381E-01  3.0903E-01 -1.2788E-01  0.0000E+00  0.0000E+00  5.4445E-05  5.2954E-03 -5.3838E-04  0.0000E+00  0.0000E+00
 -4.1537E+01  3.0439E-01  3.0962E-01 -1.2713E-01 -2.2667E-01  0.0000E+00  5.5029E-05  5.3022E-03 -5.3875E-04  2.3265E-11  0.0000E+00
 -4.3850E+01  2.2138E-01  2.2671E-01 -2.0753E-01 -3.2152E-01  0.0000E+00  7.1544E-05  5.4157E-03 -5.3580E-04  9.0921E-06  0.0000E+00
 -4.5466E+01  1.6390E-01  1.6931E-01 -2.6258E-01 -3.8541E-01  0.0000E+00  8.7150E-05  5.5239E-03 -5.3349E-04  1.6838E-05  0.0000E+00
 -4.6228E+01  1.3451E-01  1.4000E-01 -2.8996E-01 -4.2006E-01  0.0000E+00  1.0034E-04  5.6156E-03 -5.3184E-04  2.3072E-05  0.0000E+00
 -4.6298E+01  1.2587E-01  1.3143E-01 -2.9673E-01 -4.3352E-01  0.0000E+00  1.1279E-04  5.7022E-03 -5.3051E-04  2.8695E-05  0.0000E+00
 -4.5546E+01  1.3982E-01  1.4545E-01 -2.8086E-01 -4.2448E-01  0.0000E+00  1.2582E-04  5.7928E-03 -5.2937E-04  3.4313E-05  0.0000E+00
 -4.4119E+01  1.7281E-01  1.7850E-01 -2.4624E-01 -3.9557E-01  0.0000E+00  1.3701E-04  5.8706E-03 -5.2857E-04  3.8929E-05  0.0000E+00
 -4.1955E+01  2.2534E-01  2.3109E-01 -1.9219E-01 -3.4684E-01  0.0000E+00  1.4771E-04  5.9449E-03 -5.2796E-04  4.3162E-05  0.0000E+00
 -3.9661E+01  2.8193E-01  2.8774E-01 -1.3441E-01 -2.9317E-01  0.0000E+00  1.5613E-04  6.0032E-03 -5.2758E-04  4.6374E-05  0.0000E+00
 -2.8154E+01  5.7010E-01  5.7605E-01  1.5748E-01 -1.3998E-02  0.0000E+00  1.8340E-04  6.1912E-03 -5.2692E-04  5.6089E-05  0.0000E+00
 -2.7101E+01  5.7083E-01  5.7679E-01  1.5828E-01 -1.3434E-02 -4.2580E-01  1.8378E-04  6.1941E-03 -5.2703E-04  5.6125E-05  5.5422E-13
 -2.4084E+01  6.5742E-01  6.6341E-01  2.4561E-01  7.1409E-02 -3.3572E-01  1.8952E-04  6.2327E-03 -5.2694E-04  5.8046E-05  1.6561E-06
 -1.2782E+01  9.5934E-01  9.6542E-01  5.4970E-01  3.6825E-01 -5.2991E-02  2.0663E-04  6.3474E-03 -5.2689E-04  6.3506E-05  5.6952E-06
  2.0969E+00  1.3560E+00  1.3622E+00  9.4856E-01  7.5989E-01  3.2570E-01  2.2449E-04  6.4658E-03 -5.2709E-04  6.8854E-05  9.6062E-06
  1.8628E+01  1.7961E+00  1.8024E+00  1.3906E+00  1.1957E+00  7.5028E-01  2.4078E-04  6.5726E-03 -5.2745E-04  7.3442E-05  1.2903E-05
  3.8451E+01  2.3242E+00  2.3306E+00  1.9206E+00  1.7196E+00  1.2633E+00  2.5732E-04  6.6798E-03 -5.2798E-04  7.7839E-05  1.6011E-05
  5.7442E+01  2.8310E+00  2.8374E+00  2.4290E+00  2.2230E+00  1.7582E+00  2.7115E-04  6.7684E-03 -5.2853E-04  8.1326E-05  1.8438E-05
  8.3805E+01  3.5366E+00  3.5431E+00  3.1364E+00  2.9247E+00  2.4498E+00  2.8806E-04  6.8755E-03 -5.2933E-04  8.5371E-05  2.1207E-05
  1.1027E+02  4.2477E+00  4.2543E+00  3.8491E+00  3.6326E+00  3.1491E+00  3.0317E-04  6.9699E-03 -5.3013E-04  8.8796E-05  2.3515E-05
  1.3724E+02  4.9757E+00  4.9824E+00  4.5786E+00  4.3577E+00  3.8666E+00  3.1717E-04  7.0563E-03 -5.3095E-04  9.1822E-05  2.5523E-05
  1.7544E+02  6.0126E+00  6.0193E+00  5.6172E+00  5.3910E+00  4.8907E+00  3.3513E-04  7.1657E-03 -5.3208E-04  9.5511E-05  2.7932E-05
  2.1550E+02  7.1073E+00  7.1142E+00  6.7136E+00  6.4826E+00  5.9739E+00  3.5226E-04  7.2683E-03 -5.3323E-04  9.8841E-05  3.0070E-05
  2.5686E+02  8.2454E+00  8.2523E+00  7.8531E+00  7.6177E+00  7.1016E+00  3.6852E-04  7.3644E-03 -5.3438E-04  1.0185E-04  3.1968E-05
  3.0200E+02  9.4966E+00  9.5035E+00  9.1058E+00  8.8662E+00  8.3428E+00  3.8500E-04  7.4604E-03 -5.3559E-04  1.0475E-04  3.3775E-05
  3.4994E+02  1.0835E+01  1.0842E+01  1.0446E+01  1.0202E+01  9.6722E+00  4.0137E-04  7.5543E-03 -5.3682E-04  1.0751E-04  3.5461E-05
  3.9897E+02  1.2216E+01  1.2223E+01  1.1828E+01  1.1580E+01  1.1044E+01  4.1709E-04  7.6432E-03 -5.3804E-04  1.1004E-04  3.6987E-05
  4.4831E+02  1.3615E+01  1.3622E+01  1.3228E+01  1.2977E+01  1.2435E+01  4.3210E-04  7.7270E-03 -5.3922E-04  1.1236E-04  3.8369E-05
  5.0129E+02  1.5129E+01  1.5136E+01  1.4743E+01  1.4489E+01  1.3942E+01  4.4742E-04  7.8114E-03 -5.4045E-04  1.1464E-04  3.9704E-05
  5.5657E+02  1.6721E+01  1.6728E+01  1.6336E+01  1.6079E+01  1.5526E+01  4.6270E-04  7.8944E-03 -5.4168E-04  1.1682E-04  4.0970E-05
  6.1213E+02  1.8333E+01  1.8340E+01  1.7950E+01  1.7689E+01  1.7131E+01  4.7743E-04  7.9734E-03 -5.4288E-04  1.1885E-04  4.2134E-05
  6.6751E+02  1.9951E+01  1.9959E+01  1.9569E+01  1.9306E+01  1.8744E+01  4.9156E-04  8.0483E-03 -5.4403E-04  1.2074E-04  4.3200E-05
  7.2614E+02  2.1678E+01  2.1685E+01  2.1297E+01  2.1031E+01  2.0464E+01  5.0601E-04  8.1240E-03 -5.4521E-04  1.2260E-04  4.4244E-05
  7.8681E+02  2.3477E+01  2.3485E+01  2.3097E+01  2.2829E+01  2.2258E+01  5.2048E-04  8.1988E-03 -5.4640E-04  1.2441E-04  4.5245E-05
  8.4732E+02  2.5285E+01  2.5293E+01  2.4906E+01  2.4636E+01  2.4060E+01  5.3447E-04  8.2704E-03 -5.4755E-04  1.2610E-04  4.6173E-05
  9.0714E+02  2.7085E+01  2.7093E+01  2.6707E+01  2.6434E+01  2.5855E+01  5.4792E-04  8.3385E-03 -5.4865E-04  1.2768E-04  4.7032E-05
  9.7001E+02  2.8990E+01  2.8998E+01  2.8612E+01  2.8337E+01  2.7755E+01  5.6171E-04  8.4075E-03 -5.4977E-04  1.2926E-04  4.7881E-05
  1.0346E+03  3.0959E+01  3.0967E+01  3.0583E+01  3.0305E+01  2.9719E+01  5.7553E-04  8.4759E-03 -5.5090E-04  1.3079E-04  4.8702E-05
  1.0987E+03  3.2927E+01  3.2935E+01  3.2552E+01  3.2272E+01  3.1683E+01  5.8893E-04  8.5415E-03 -5.5198E-04  1.3224E-04  4.9469E-05
