 # Mon Nov 10 18:53:39 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -1.
 # distance(t),tolerance(T) =   6.50401  6.68994376
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.3203E+01  7.0499E-01  7.0980E-01  2.6948E-01  0.0000E+00  0.0000E+00  1.2935E-07  4.8061E-03 -5.9005E-04  0.0000E+00  0.0000E+00
 -2.6438E+01  6.1213E-01  6.1705E-01  1.8022E-01  0.0000E+00  0.0000E+00  2.1829E-05  4.9497E-03 -5.8525E-04  0.0000E+00  0.0000E+00
 -2.8726E+01  5.5491E-01  5.5991E-01  1.2557E-01  0.0000E+00  0.0000E+00  3.7734E-05  5.0555E-03 -5.8223E-04  0.0000E+00  0.0000E+00
 -3.1352E+01  4.9925E-01  5.0437E-01  7.3241E-02  0.0000E+00  0.0000E+00  5.8760E-05  5.1957E-03 -5.7889E-04  0.0000E+00  0.0000E+00
 -3.1209E+01  4.9957E-01  5.0470E-01  7.3730E-02 -2.4899E-01  0.0000E+00  5.9375E-05  5.2024E-03 -5.7930E-04  2.3538E-11  0.0000E+00
 -3.2672E+01  4.8403E-01  4.8924E-01  6.0750E-02 -2.6937E-01  0.0000E+00  7.6884E-05  5.3151E-03 -5.7674E-04  9.1960E-06  0.0000E+00
 -3.3357E+01  4.9139E-01  4.9670E-01  7.0511E-02 -2.6477E-01  0.0000E+00  9.3453E-05  5.4224E-03 -5.7481E-04  1.7025E-05  0.0000E+00
 -3.3258E+01  5.1816E-01  5.2354E-01  9.9263E-02 -2.4025E-01  0.0000E+00  1.0748E-04  5.5133E-03 -5.7348E-04  2.3322E-05  0.0000E+00
 -3.2452E+01  5.6372E-01  5.6917E-01  1.4667E-01 -1.9673E-01  0.0000E+00  1.2073E-04  5.5992E-03 -5.7247E-04  2.8999E-05  0.0000E+00
 -3.0718E+01  6.3570E-01  6.4121E-01  2.2053E-01 -1.2681E-01  0.0000E+00  1.3462E-04  5.6891E-03 -5.7166E-04  3.4668E-05  0.0000E+00
 -2.8396E+01  7.1962E-01  7.2520E-01  3.0605E-01 -4.4582E-02  0.0000E+00  1.4656E-04  5.7663E-03 -5.7115E-04  3.9324E-05  0.0000E+00
 -2.5330E+01  8.2185E-01  8.2749E-01  4.0979E-01  5.6090E-02  0.0000E+00  1.5799E-04  5.8400E-03 -5.7082E-04  4.3591E-05  0.0000E+00
 -2.2297E+01  9.1821E-01  9.2389E-01  5.0731E-01  1.5127E-01  0.0000E+00  1.6700E-04  5.8979E-03 -5.7067E-04  4.6828E-05  0.0000E+00
 -8.2489E+00  1.3392E+00  1.3450E+00  9.3197E-01  5.6868E-01  0.0000E+00  1.9620E-04  6.0844E-03 -5.7071E-04  5.6612E-05  0.0000E+00
 -7.0862E+00  1.3396E+00  1.3454E+00  9.3239E-01  5.6896E-01 -4.3228E-01  1.9661E-04  6.0874E-03 -5.7083E-04  5.6648E-05  5.5933E-13
 -3.5893E+00  1.4554E+00  1.4612E+00  1.0489E+00  6.8410E-01 -3.0408E-01  2.0275E-04  6.1256E-03 -5.7089E-04  5.8582E-05  1.6711E-06
  9.2555E+00  1.8439E+00  1.8499E+00  1.4396E+00  1.0707E+00  7.7381E-02  2.2111E-04  6.2394E-03 -5.7128E-04  6.4075E-05  5.7454E-06
  2.5814E+01  2.3323E+00  2.3383E+00  1.9301E+00  1.5572E+00  5.6034E-01  2.4029E-04  6.3570E-03 -5.7193E-04  6.9453E-05  9.6884E-06
  4.3935E+01  2.8571E+00  2.8632E+00  2.4569E+00  2.0804E+00  1.0806E+00  2.5780E-04  6.4630E-03 -5.7270E-04  7.4064E-05  1.3011E-05
  6.5421E+01  3.4721E+00  3.4783E+00  3.0738E+00  2.6939E+00  1.6914E+00  2.7560E-04  6.5694E-03 -5.7364E-04  7.8480E-05  1.6141E-05
  8.5833E+01  4.0522E+00  4.0585E+00  3.6554E+00  3.2729E+00  2.2683E+00  2.9048E-04  6.6574E-03 -5.7453E-04  8.1981E-05  1.8584E-05
  1.1397E+02  4.8483E+00  4.8547E+00  4.4533E+00  4.0676E+00  3.0607E+00  3.0870E-04  6.7637E-03 -5.7573E-04  8.6039E-05  2.1371E-05
  1.4204E+02  5.6408E+00  5.6473E+00  5.2474E+00  4.8591E+00  3.8502E+00  3.2499E-04  6.8574E-03 -5.7690E-04  8.9475E-05  2.3692E-05
