  1.8284E+01  1.8526E+00  1.8580E+00  1.1036E+00  7.0753E-01  0.0000E+00  8.9463E-05  5.5454E-03 -7.9250E-04
  2.3415E+01  1.9960E+00  2.0015E+00  1.2505E+00  8.5543E-01  0.0000E+00  9.5800E-05  5.6015E-03 -7.9706E-04
  4.4453E+01  2.5904E+00  2.5960E+00  1.8561E+00  1.4640E+00  0.0000E+00  1.1746E-04  5.7831E-03 -8.1163E-04
  4.4453E+01  2.5904E+00  2.5960E+00  1.8561E+00  1.4640E+00  5.9421E-08  1.1746E-04  5.7831E-03 -8.1163E-04
  4.9570E+01  2.7445E+00  2.7501E+00  2.0124E+00  1.6210E+00  1.8087E-01  1.2230E-04  5.8214E-03 -8.1464E-04
  6.6597E+01  3.2530E+00  3.2588E+00  2.5275E+00  2.1379E+00  7.0437E-01  1.3693E-04  5.9336E-03 -8.2343E-04
  8.7624E+01  3.8786E+00  3.8844E+00  3.1597E+00  2.7719E+00  1.3472E+00  1.5279E-04  6.0499E-03 -8.3242E-04
  1.0987E+02  4.5385E+00  4.5444E+00  3.8254E+00  3.4393E+00  2.0224E+00  1.6773E-04  6.1552E-03 -8.4045E-04
  1.3558E+02  5.2999E+00  5.3060E+00  4.5925E+00  4.2080E+00  2.7990E+00  1.8335E-04  6.2611E-03 -8.4844E-04
  1.5954E+02  6.0092E+00  6.0153E+00  5.3064E+00  4.9232E+00  3.5205E+00  1.9672E-04  6.3489E-03 -8.5498E-04
  1.9203E+02  6.9712E+00  6.9774E+00  6.2739E+00  5.8922E+00  4.4971E+00  2.1345E-04  6.4551E-03 -8.6282E-04
  2.2400E+02  7.9187E+00  7.9250E+00  7.2261E+00  6.8458E+00  5.4572E+00  2.2870E-04  6.5490E-03 -8.6966E-04
  2.5608E+02  8.8714E+00  8.8777E+00  8.1830E+00  7.8039E+00  6.4213E+00  2.4306E-04  6.6351E-03 -8.7587E-04
  3.0086E+02  1.0204E+01  1.0211E+01  9.5209E+00  9.1434E+00  7.7681E+00  2.6183E-04  6.7442E-03 -8.8366E-04
  3.4717E+02  1.1588E+01  1.1594E+01  1.0909E+01  1.0533E+01  9.1647E+00  2.8001E-04  6.8468E-03 -8.9090E-04
  3.9446E+02  1.3006E+01  1.3012E+01  1.2332E+01  1.1957E+01  1.0595E+01  2.9754E-04  6.9430E-03 -8.9761E-04
  4.4558E+02  1.4545E+01  1.4552E+01  1.3876E+01  1.3502E+01  1.2146E+01  3.1553E-04  7.0392E-03 -9.0425E-04
  4.9942E+02  1.6175E+01  1.6181E+01  1.5509E+01  1.5137E+01  1.3787E+01  3.3360E-04  7.1335E-03 -9.1068E-04
  5.5409E+02  1.7837E+01  1.7844E+01  1.7176E+01  1.6805E+01  1.5460E+01  3.5114E-04  7.2228E-03 -9.1672E-04
  6.0877E+02  1.9509E+01  1.9516E+01  1.8851E+01  1.8481E+01  1.7141E+01  3.6803E-04  7.3072E-03 -9.2236E-04
  6.6716E+02  2.1303E+01  2.1310E+01  2.0649E+01  2.0280E+01  1.8946E+01  3.8541E-04  7.3921E-03 -9.2799E-04
  7.2778E+02  2.3176E+01  2.3183E+01  2.2525E+01  2.2157E+01  2.0828E+01  4.0288E-04  7.4758E-03 -9.3348E-04
  7.8844E+02  2.5061E+01  2.5068E+01  2.4413E+01  2.4046E+01  2.2722E+01  4.1982E-04  7.5555E-03 -9.3866E-04
  8.4866E+02  2.6942E+01  2.6949E+01  2.6297E+01  2.5931E+01  2.4611E+01  4.3618E-04  7.6311E-03 -9.4354E-04
  9.1220E+02  2.8938E+01  2.8945E+01  2.8296E+01  2.7930E+01  2.6615E+01  4.5300E-04  7.7076E-03 -9.4843E-04
  9.7773E+02  3.1007E+01  3.1014E+01  3.0368E+01  3.0004E+01  2.8693E+01  4.6992E-04  7.7832E-03 -9.5322E-04
  1.0429E+03  3.3077E+01  3.3084E+01  3.2440E+01  3.2077E+01  3.0770E+01  4.8636E-04  7.8556E-03 -9.5777E-04
  1.1071E+03  3.5128E+01  3.5136E+01  3.4494E+01  3.4132E+01  3.2829E+01  5.0223E-04  7.9245E-03 -9.6207E-04
  1.1745E+03  3.7290E+01  3.7298E+01  3.6659E+01  3.6297E+01  3.4998E+01  5.1856E-04  7.9944E-03 -9.6639E-04
  1.2435E+03  3.9518E+01  3.9525E+01  3.8889E+01  3.8528E+01  3.7232E+01  5.3498E-04  8.0638E-03 -9.7065E-04
  1.3118E+03  4.1736E+01  4.1743E+01  4.1109E+01  4.0749E+01  3.9457E+01  5.5096E-04  8.1303E-03 -9.7470E-04
  1.3789E+03  4.3925E+01  4.3932E+01  4.3300E+01  4.2941E+01  4.1652E+01  5.6640E-04  8.1938E-03 -9.7855E-04
  1.4489E+03  4.6219E+01  4.6226E+01  4.5597E+01  4.5238E+01  4.3953E+01  5.8227E-04  8.2584E-03 -9.8242E-04
  1.5205E+03  4.8582E+01  4.8590E+01  4.7963E+01  4.7605E+01  4.6323E+01  5.9827E-04  8.3227E-03 -9.8625E-04
  1.5910E+03  5.0916E+01  5.0924E+01  5.0299E+01  4.9941E+01  4.8663E+01  6.1381E-04  8.3845E-03 -9.8991E-04
  1.6602E+03  5.3221E+01  5.3228E+01  5.2605E+01  5.2248E+01  5.0973E+01  6.2886E-04  8.4436E-03 -9.9339E-04
  1.7320E+03  5.5626E+01  5.5634E+01  5.5013E+01  5.4656E+01  5.3384E+01  6.4433E-04  8.5038E-03 -9.9690E-04
 -7.2826E+00  1.1237E+00  1.1293E+00  4.1869E-01  0.0000E+00  0.0000E+00  2.4123E-05  5.6365E-03 -8.1576E-04
 -7.1915E+00  1.0788E+00  1.0846E+00  3.8286E-01  0.0000E+00  0.0000E+00  3.9863E-05  5.7960E-03 -8.2886E-04
 -6.7769E+00  1.0613E+00  1.0671E+00  3.7186E-01  0.0000E+00  0.0000E+00  5.2635E-05  5.9157E-03 -8.3853E-04
 -5.5530E+00  1.0642E+00  1.0702E+00  3.8333E-01  0.0000E+00  0.0000E+00  7.1158E-05  6.0772E-03 -8.5136E-04
 -5.5530E+00  1.0642E+00  1.0702E+00  3.8333E-01  7.3555E-08  0.0000E+00  7.1158E-05  6.0772E-03 -8.5136E-04
 -3.8355E+00  1.0944E+00  1.1005E+00  4.2033E-01  4.0127E-02  0.0000E+00  8.7980E-05  6.2114E-03 -8.6180E-04
 -1.4499E+00  1.1495E+00  1.1557E+00  4.8165E-01  1.0341E-01  0.0000E+00  1.0491E-04  6.3392E-03 -8.7159E-04
  1.2786E+00  1.2194E+00  1.2257E+00  5.5683E-01  1.8023E-01  0.0000E+00  1.2007E-04  6.4483E-03 -8.7984E-04
  4.5582E+00  1.3078E+00  1.3142E+00  6.5008E-01  2.7501E-01  0.0000E+00  1.3508E-04  6.5521E-03 -8.8760E-04
  8.8304E+00  1.4263E+00  1.4328E+00  7.7356E-01  4.0007E-01  0.0000E+00  1.5152E-04  6.6615E-03 -8.9567E-04
  1.3260E+01  1.5511E+00  1.5577E+00  9.0257E-01  5.3042E-01  0.0000E+00  1.6621E-04  6.7560E-03 -9.0256E-04
  1.8246E+01  1.6928E+00  1.6995E+00  1.0482E+00  6.7735E-01  0.0000E+00  1.8076E-04  6.8467E-03 -9.0911E-04
  2.2708E+01  1.8202E+00  1.8269E+00  1.1787E+00  8.0879E-01  0.0000E+00  1.9253E-04  6.9183E-03 -9.1423E-04
  4.0697E+01  2.3383E+00  2.3452E+00  1.7064E+00  1.3396E+00  0.0000E+00  2.3253E-04  7.1504E-03 -9.3057E-04
  4.0697E+01  2.3383E+00  2.3452E+00  1.7064E+00  1.3396E+00  5.1359E-08  2.3253E-04  7.1504E-03 -9.3057E-04
  4.5008E+01  2.4707E+00  2.4776E+00  1.8407E+00  1.4746E+00  1.5618E-01  2.4140E-04  7.1993E-03 -9.3395E-04
  5.9232E+01  2.9039E+00  2.9109E+00  2.2796E+00  1.9153E+00  6.0399E-01  2.6812E-04  7.3431E-03 -9.4377E-04
  7.6584E+01  3.4303E+00  3.4375E+00  2.8117E+00  2.4493E+00  1.1471E+00  2.9692E-04  7.4923E-03 -9.5380E-04
  9.4739E+01  3.9798E+00  3.9870E+00  3.3662E+00  3.0055E+00  1.7113E+00  3.2395E-04  7.6273E-03 -9.6275E-04
  1.1551E+02  4.6079E+00  4.6152E+00  3.9992E+00  3.6401E+00  2.3539E+00  3.5207E-04  7.7635E-03 -9.7162E-04
  1.3471E+02  5.1883E+00  5.1957E+00  4.5836E+00  4.2258E+00  2.9460E+00  3.7606E-04  7.8763E-03 -9.7889E-04
  1.6052E+02  5.9693E+00  5.9769E+00  5.3693E+00  5.0132E+00  3.7410E+00  4.0594E-04  8.0131E-03 -9.8757E-04
  1.8571E+02  6.7329E+00  6.7406E+00  6.1370E+00  5.7822E+00  4.5167E+00  4.3309E-04  8.1341E-03 -9.9514E-04
  2.1081E+02  7.4958E+00  7.5035E+00  6.9035E+00  6.5500E+00  5.2905E+00  4.5858E-04  8.2450E-03 -1.0020E-03
  2.4558E+02  8.5557E+00  8.5635E+00  7.9679E+00  7.6159E+00  6.3639E+00  4.9176E-04  8.3859E-03 -1.0106E-03
  2.8126E+02  9.6484E+00  9.6564E+00  9.0648E+00  8.7142E+00  7.4691E+00  5.2380E-04  8.5184E-03 -1.0185E-03
  3.1743E+02  1.0761E+01  1.0769E+01  1.0181E+01  9.8321E+00  8.5934E+00  5.5456E-04  8.6428E-03 -1.0259E-03
  3.5628E+02  1.1962E+01  1.1971E+01  1.1386E+01  1.1038E+01  9.8059E+00  5.8604E-04  8.7673E-03 -1.0332E-03
  3.9695E+02  1.3227E+01  1.3235E+01  1.2654E+01  1.2307E+01  1.1081E+01  6.1755E-04  8.8893E-03 -1.0402E-03
  4.3798E+02  1.4510E+01  1.4518E+01  1.3940E+01  1.3595E+01  1.2374E+01  6.4805E-04  9.0051E-03 -1.0468E-03
  4.7881E+02  1.5793E+01  1.5802E+01  1.5227E+01  1.4883E+01  1.3667E+01  6.7734E-04  9.1145E-03 -1.0530E-03
  5.2216E+02  1.7165E+01  1.7173E+01  1.6602E+01  1.6258E+01  1.5048E+01  7.0740E-04  9.2247E-03 -1.0591E-03
  5.6695E+02  1.8590E+01  1.8598E+01  1.8030E+01  1.7687E+01  1.6482E+01  7.3751E-04  9.3333E-03 -1.0651E-03
  6.1156E+02  2.0018E+01  2.0026E+01  1.9460E+01  1.9119E+01  1.7918E+01  7.6667E-04  9.4369E-03 -1.0707E-03
  6.5564E+02  2.1437E+01  2.1446E+01  2.0882E+01  2.0542E+01  1.9346E+01  7.9474E-04  9.5351E-03 -1.0760E-03
  7.0196E+02  2.2937E+01  2.2946E+01  2.2385E+01  2.2046E+01  2.0854E+01  8.2354E-04  9.6346E-03 -1.0813E-03
  7.4951E+02  2.4487E+01  2.4496E+01  2.3938E+01  2.3599E+01  2.2411E+01  8.5244E-04  9.7330E-03 -1.0865E-03
  7.9661E+02  2.6032E+01  2.6041E+01  2.5484E+01  2.5146E+01  2.3963E+01  8.8046E-04  9.8272E-03 -1.0914E-03
  8.4287E+02  2.7557E+01  2.7566E+01  2.7012E+01  2.6675E+01  2.5496E+01  9.0746E-04  9.9170E-03 -1.0960E-03
  8.9119E+02  2.9160E+01  2.9169E+01  2.8617E+01  2.8281E+01  2.7105E+01  9.3517E-04  1.0008E-02 -1.1006E-03
  9.4052E+02  3.0806E+01  3.0815E+01  3.0265E+01  2.9929E+01  2.8758E+01  9.6300E-04  1.0098E-02 -1.1052E-03
  9.8921E+02  3.2440E+01  3.2449E+01  3.1901E+01  3.1566E+01  3.0398E+01  9.9001E-04  1.0185E-02 -1.1096E-03
  1.0368E+03  3.4047E+01  3.4056E+01  3.3510E+01  3.3176E+01  3.2011E+01  1.0161E-03  1.0268E-02 -1.1137E-03
  1.0864E+03  3.5728E+01  3.5737E+01  3.5193E+01  3.4859E+01  3.3698E+01  1.0428E-03  1.0352E-02 -1.1178E-03
  1.1369E+03  3.7454E+01  3.7463E+01  3.6921E+01  3.6588E+01  3.5430E+01  1.0697E-03  1.0436E-02 -1.1219E-03
  1.1865E+03  3.9154E+01  3.9163E+01  3.8622E+01  3.8291E+01  3.7136E+01  1.0958E-03  1.0517E-02 -1.1258E-03
  1.2350E+03  4.0828E+01  4.0837E+01  4.0298E+01  3.9967E+01  3.8815E+01  1.1210E-03  1.0594E-02 -1.1295E-03
  1.2853E+03  4.2571E+01  4.2580E+01  4.2043E+01  4.1712E+01  4.0564E+01  1.1469E-03  1.0673E-02 -1.1333E-03
 -5.8168E+00  9.6441E-01  9.7130E-01  3.5921E-01  0.0000E+00  0.0000E+00  7.3076E-05  6.9713E-03 -9.3881E-04
 -5.5846E+00  9.3511E-01  9.4218E-01  3.3770E-01  0.0000E+00  0.0000E+00  1.0568E-04  7.1761E-03 -9.5355E-04
 -5.0759E+00  9.2797E-01  9.3516E-01  3.3619E-01  0.0000E+00  0.0000E+00  1.3177E-04  7.3302E-03 -9.6440E-04
 -3.7762E+00  9.4229E-01  9.4964E-01  3.5786E-01  0.0000E+00  0.0000E+00  1.6911E-04  7.5383E-03 -9.7877E-04
 -3.7762E+00  9.4229E-01  9.4965E-01  3.5786E-01  9.0911E-08  0.0000E+00  1.6911E-04  7.5383E-03 -9.7877E-04
 -2.0850E+00  9.7872E-01  9.8621E-01  4.0014E-01  4.5742E-02  0.0000E+00  2.0247E-04  7.7117E-03 -9.9041E-04
  1.8143E-01  1.0361E+00  1.0437E+00  4.6291E-01  1.1048E-01  0.0000E+00  2.3572E-04  7.8770E-03 -1.0013E-03
  2.7091E+00  1.1046E+00  1.1124E+00  5.3593E-01  1.8514E-01  0.0000E+00  2.6526E-04  8.0184E-03 -1.0105E-03
  5.6896E+00  1.1882E+00  1.1960E+00  6.2365E-01  2.7440E-01  0.0000E+00  2.9432E-04  8.1531E-03 -1.0190E-03
  9.5075E+00  1.2973E+00  1.3052E+00  7.3705E-01  3.8938E-01  0.0000E+00  3.2594E-04  8.2952E-03 -1.0280E-03
  1.3410E+01  1.4100E+00  1.4180E+00  8.5338E-01  5.0706E-01  0.0000E+00  3.5403E-04  8.4180E-03 -1.0356E-03
  1.7750E+01  1.5361E+00  1.5442E+00  9.8284E-01  6.3779E-01  0.0000E+00  3.8172E-04  8.5360E-03 -1.0428E-03
  2.1596E+01  1.6481E+00  1.6563E+00  1.0975E+00  7.5346E-01  0.0000E+00  4.0402E-04  8.6292E-03 -1.0484E-03
  3.6833E+01  2.0954E+00  2.1038E+00  1.5531E+00  1.2121E+00  0.0000E+00  4.7924E-04  8.9320E-03 -1.0663E-03
  3.6833E+01  2.0954E+00  2.1038E+00  1.5531E+00  1.2121E+00  4.3979E-08  4.7924E-04  8.9320E-03 -1.0663E-03
  4.0427E+01  2.2080E+00  2.2165E+00  1.6674E+00  1.3271E+00  1.3360E-01  4.9577E-04  8.9959E-03 -1.0700E-03
  5.2182E+01  2.5735E+00  2.5821E+00  2.0377E+00  1.6992E+00  5.1305E-01  5.4534E-04  9.1839E-03 -1.0807E-03
  6.6334E+01  3.0120E+00  3.0207E+00  2.4811E+00  2.1445E+00  9.6736E-01  5.9845E-04  9.3792E-03 -1.0916E-03
  8.0963E+01  3.4646E+00  3.4735E+00  2.9380E+00  2.6031E+00  1.4339E+00  6.4798E-04  9.5562E-03 -1.1013E-03
  9.7521E+01  3.9769E+00  3.9858E+00  3.4545E+00  3.1212E+00  1.9598E+00  6.9924E-04  9.7348E-03 -1.1109E-03
  1.1267E+02  4.4461E+00  4.4552E+00  3.9271E+00  3.5951E+00  2.4402E+00  7.4274E-04  9.8831E-03 -1.1187E-03
  1.3286E+02  5.0722E+00  5.0814E+00  4.5573E+00  4.2269E+00  3.0795E+00  7.9669E-04  1.0063E-02 -1.1280E-03
  1.5237E+02  5.6794E+00  5.6887E+00  5.1680E+00  4.8389E+00  3.6981E+00  8.4547E-04  1.0222E-02 -1.1361E-03
  1.7166E+02  6.2817E+00  6.2911E+00  5.7734E+00  5.4455E+00  4.3106E+00  8.9108E-04  1.0368E-02 -1.1435E-03
  1.9814E+02  7.1121E+00  7.1217E+00  6.6077E+00  6.2814E+00  5.1539E+00  9.5018E-04  1.0554E-02 -1.1526E-03
  2.2508E+02  7.9616E+00  7.9712E+00  7.4607E+00  7.1358E+00  6.0151E+00  1.0070E-03  1.0729E-02 -1.1611E-03
  2.5216E+02  8.8205E+00  8.8302E+00  8.3228E+00  7.9992E+00  6.8848E+00  1.0613E-03  1.0893E-02 -1.1689E-03
  2.8101E+02  9.7414E+00  9.7512E+00  9.2469E+00  8.9246E+00  7.8163E+00  1.1167E-03  1.1057E-02 -1.1766E-03
  3.1099E+02  1.0704E+01  1.0714E+01  1.0213E+01  9.8918E+00  8.7893E+00  1.1719E-03  1.1219E-02 -1.1840E-03
  3.4102E+02  1.1676E+01  1.1686E+01  1.1187E+01  1.0867E+01  9.7701E+00  1.2251E-03  1.1372E-02 -1.1909E-03
  3.7071E+02  1.2642E+01  1.2652E+01  1.2156E+01  1.1837E+01  1.0745E+01  1.2760E-03  1.1517E-02 -1.1973E-03
  4.0202E+02  1.3668E+01  1.3678E+01  1.3185E+01  1.2867E+01  1.1780E+01  1.3281E-03  1.1663E-02 -1.2037E-03
  4.3418E+02  1.4729E+01  1.4740E+01  1.4249E+01  1.3932E+01  1.2850E+01  1.3802E-03  1.1807E-02 -1.2099E-03
  4.6602E+02  1.5787E+01  1.5798E+01  1.5309E+01  1.4993E+01  1.3916E+01  1.4304E-03  1.1944E-02 -1.2158E-03
  4.9731E+02  1.6834E+01  1.6844E+01  1.6358E+01  1.6043E+01  1.4970E+01  1.4786E-03  1.2075E-02 -1.2212E-03
  5.3000E+02  1.7935E+01  1.7946E+01  1.7461E+01  1.7147E+01  1.6078E+01  1.5279E-03  1.2207E-02 -1.2267E-03
  5.6339E+02  1.9067E+01  1.9078E+01  1.8595E+01  1.8282E+01  1.7218E+01  1.5773E-03  1.2337E-02 -1.2320E-03
  5.9629E+02  2.0191E+01  2.0202E+01  1.9721E+01  1.9409E+01  1.8348E+01  1.6251E-03  1.2462E-02 -1.2371E-03
  6.2845E+02  2.1296E+01  2.1307E+01  2.0828E+01  2.0516E+01  1.9460E+01  1.6709E-03  1.2582E-02 -1.2418E-03
  6.6189E+02  2.2453E+01  2.2464E+01  2.1986E+01  2.1676E+01  2.0623E+01  1.7179E-03  1.2703E-02 -1.2466E-03
  6.9588E+02  2.3636E+01  2.3647E+01  2.3171E+01  2.2861E+01  2.1812E+01  1.7650E-03  1.2823E-02 -1.2513E-03
  7.2926E+02  2.4806E+01  2.4817E+01  2.4343E+01  2.4034E+01  2.2988E+01  1.8106E-03  1.2938E-02 -1.2557E-03
  7.6178E+02  2.5953E+01  2.5964E+01  2.5492E+01  2.5183E+01  2.4141E+01  1.8544E-03  1.3049E-02 -1.2599E-03
  7.9547E+02  2.7147E+01  2.7159E+01  2.6688E+01  2.6380E+01  2.5341E+01  1.8994E-03  1.3161E-02 -1.2641E-03
  8.2971E+02  2.8370E+01  2.8381E+01  2.7912E+01  2.7605E+01  2.6570E+01  1.9445E-03  1.3272E-02 -1.2682E-03
  8.6315E+02  2.9571E+01  2.9582E+01  2.9115E+01  2.8808E+01  2.7776E+01  1.9881E-03  1.3380E-02 -1.2722E-03
  8.9574E+02  3.0749E+01  3.0760E+01  3.0294E+01  2.9988E+01  2.8958E+01  2.0302E-03  1.3483E-02 -1.2759E-03
  9.2940E+02  3.1972E+01  3.1983E+01  3.1519E+01  3.1213E+01  3.0187E+01  2.0734E-03  1.3587E-02 -1.2796E-03
 -5.1712E+00  8.8362E-01  8.9136E-01  3.2903E-01  0.0000E+00  0.0000E+00  9.1222E-05  7.8323E-03 -1.0173E-03
 -4.8805E+00  8.6132E-01  8.6925E-01  3.1388E-01  0.0000E+00  0.0000E+00  1.3329E-04  8.0657E-03 -1.0331E-03
 -4.3375E+00  8.5863E-01  8.6670E-01  3.1636E-01  0.0000E+00  0.0000E+00  1.6692E-04  8.2413E-03 -1.0447E-03
 -3.0238E+00  8.7737E-01  8.8561E-01  3.4184E-01  0.0000E+00  0.0000E+00  2.1506E-04  8.4788E-03 -1.0601E-03
 -3.0238E+00  8.7737E-01  8.8561E-01  3.4184E-01  9.6288E-08  0.0000E+00  2.1506E-04  8.4788E-03 -1.0601E-03
 -1.3704E+00  9.1560E-01  9.2400E-01  3.8545E-01  4.7138E-02  0.0000E+00  2.5802E-04  8.6769E-03 -1.0726E-03
  8.0665E-01  9.7270E-01  9.8124E-01  4.4749E-01  1.1112E-01  0.0000E+00  3.0083E-04  8.8658E-03 -1.0842E-03
  3.2035E+00  1.0391E+00  1.0478E+00  5.1805E-01  1.8330E-01  0.0000E+00  3.3884E-04  9.0275E-03 -1.0940E-03
  6.0016E+00  1.1189E+00  1.1276E+00  6.0159E-01  2.6835E-01  0.0000E+00  3.7623E-04  9.1817E-03 -1.1031E-03
  9.5539E+00  1.2217E+00  1.2306E+00  7.0834E-01  3.7665E-01  0.0000E+00  4.1689E-04  9.3443E-03 -1.1126E-03
  1.3157E+01  1.3269E+00  1.3359E+00  8.1687E-01  4.8650E-01  0.0000E+00  4.5301E-04  9.4850E-03 -1.1207E-03
  1.7138E+01  1.4437E+00  1.4528E+00  9.3678E-01  6.0765E-01  0.0000E+00  4.8859E-04  9.6203E-03 -1.1284E-03
  2.0647E+01  1.5469E+00  1.5561E+00  1.0424E+00  7.1425E-01  0.0000E+00  5.1725E-04  9.7272E-03 -1.1343E-03
  3.4419E+01  1.9550E+00  1.9644E+00  1.4581E+00  1.1330E+00  0.0000E+00  6.1383E-04  1.0075E-02 -1.1533E-03
  3.4419E+01  1.9550E+00  1.9644E+00  1.4581E+00  1.1330E+00  3.9966E-08  6.1383E-04  1.0075E-02 -1.1533E-03
  3.7639E+01  2.0570E+00  2.0665E+00  1.5617E+00  1.2372E+00  1.2135E-01  6.3504E-04  1.0148E-02 -1.1572E-03
  4.8123E+01  2.3865E+00  2.3961E+00  1.8956E+00  1.5729E+00  4.6430E-01  6.9861E-04  1.0364E-02 -1.1685E-03
  6.0654E+01  2.7793E+00  2.7890E+00  2.2928E+00  1.9720E+00  8.7218E-01  7.6669E-04  1.0588E-02 -1.1800E-03
  7.3525E+01  3.1823E+00  3.1922E+00  2.6998E+00  2.3806E+00  1.2885E+00  8.3015E-04  1.0792E-02 -1.1902E-03
  8.8007E+01  3.6360E+00  3.6460E+00  3.1574E+00  2.8397E+00  1.7553E+00  8.9578E-04  1.0997E-02 -1.2003E-03
  1.0119E+02  4.0498E+00  4.0599E+00  3.5742E+00  3.2579E+00  2.1797E+00  9.5145E-04  1.1168E-02 -1.2085E-03
  1.1867E+02  4.5995E+00  4.6097E+00  4.1276E+00  3.8128E+00  2.7420E+00  1.0205E-03  1.1375E-02 -1.2183E-03
  1.3548E+02  5.1302E+00  5.1406E+00  4.6616E+00  4.3481E+00  3.2837E+00  1.0828E-03  1.1559E-02 -1.2268E-03
  1.5203E+02  5.6548E+00  5.6653E+00  5.1890E+00  4.8768E+00  3.8181E+00  1.1411E-03  1.1727E-02 -1.2344E-03
  1.7465E+02  6.3753E+00  6.3859E+00  5.9130E+00  5.6023E+00  4.5508E+00  1.2166E-03  1.1941E-02 -1.2439E-03
  1.9756E+02  7.1094E+00  7.1201E+00  6.6503E+00  6.3410E+00  5.2961E+00  1.2891E-03  1.2143E-02 -1.2527E-03
  2.2049E+02  7.8488E+00  7.8597E+00  7.3928E+00  7.0847E+00  6.0459E+00  1.3584E-03  1.2333E-02 -1.2608E-03
  2.4483E+02  8.6390E+00  8.6500E+00  8.1859E+00  7.8790E+00  6.8462E+00  1.4290E-03  1.2523E-02 -1.2688E-03
  2.7002E+02  9.4625E+00  9.4736E+00  9.0122E+00  8.7066E+00  7.6794E+00  1.4993E-03  1.2709E-02 -1.2765E-03
  2.9517E+02  1.0291E+01  1.0302E+01  9.8429E+00  9.5384E+00  8.5166E+00  1.5671E-03  1.2886E-02 -1.2836E-03
  3.1995E+02  1.1112E+01  1.1123E+01  1.0667E+01  1.0363E+01  9.3465E+00  1.6319E-03  1.3054E-02 -1.2903E-03
  3.4600E+02  1.1983E+01  1.1994E+01  1.1540E+01  1.1237E+01  1.0225E+01  1.6982E-03  1.3223E-02 -1.2969E-03
  3.7268E+02  1.2880E+01  1.2891E+01  1.2439E+01  1.2138E+01  1.1131E+01  1.7644E-03  1.3389E-02 -1.3032E-03
  3.9902E+02  1.3773E+01  1.3784E+01  1.3334E+01  1.3033E+01  1.2031E+01  1.8282E-03  1.3548E-02 -1.3092E-03
  4.2483E+02  1.4654E+01  1.4665E+01  1.4217E+01  1.3917E+01  1.2919E+01  1.8895E-03  1.3699E-02 -1.3148E-03
  4.5174E+02  1.5578E+01  1.5590E+01  1.5144E+01  1.4845E+01  1.3851E+01  1.9521E-03  1.3852E-02 -1.3204E-03
  4.7915E+02  1.6527E+01  1.6539E+01  1.6095E+01  1.5797E+01  1.4807E+01  2.0148E-03  1.4003E-02 -1.3259E-03
  5.0610E+02  1.7467E+01  1.7479E+01  1.7036E+01  1.6739E+01  1.5752E+01  2.0754E-03  1.4148E-02 -1.3310E-03
  5.3238E+02  1.8389E+01  1.8401E+01  1.7960E+01  1.7664E+01  1.6681E+01  2.1336E-03  1.4287E-02 -1.3359E-03
  5.5964E+02  1.9353E+01  1.9365E+01  1.8925E+01  1.8630E+01  1.7651E+01  2.1931E-03  1.4427E-02 -1.3407E-03
  5.8730E+02  2.0336E+01  2.0349E+01  1.9911E+01  1.9616E+01  1.8640E+01  2.2528E-03  1.4566E-02 -1.3454E-03
  6.1440E+02  2.1307E+01  2.1320E+01  2.0883E+01  2.0589E+01  1.9617E+01  2.3105E-03  1.4700E-02 -1.3499E-03
