 # Mon Nov 10 17:44:32 2008
 # MSTW 2008 NLO PDF grid for eigenvector   9.
 # distance(t),tolerance(T) =   4.83070147  6.67010651
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.3520E+02  1.3125E+00  1.3170E+00  4.7624E-01  0.0000E+00  0.0000E+00  6.7962E-06  4.5030E-03 -7.1946E-04
  1.4128E+02  2.0759E+00  2.0805E+00  1.2504E+00  0.0000E+00  0.0000E+00  1.4442E-05  4.6280E-03 -7.3111E-04
  1.4629E+02  2.6481E+00  2.6528E+00  1.8303E+00  0.0000E+00  0.0000E+00  2.0727E-05  4.7218E-03 -7.3973E-04
  1.5368E+02  3.4268E+00  3.4316E+00  2.6191E+00  0.0000E+00  0.0000E+00  2.9949E-05  4.8481E-03 -7.5118E-04
  1.5368E+02  3.4268E+00  3.4316E+00  2.6191E+00  1.8766E-06  0.0000E+00  2.9949E-05  4.8481E-03 -7.5118E-04
  1.5935E+02  4.0896E+00  4.0945E+00  3.2898E+00  7.5613E-01  0.0000E+00  3.8458E-05  4.9529E-03 -7.6052E-04
  1.6567E+02  4.7300E+00  4.7350E+00  3.9377E+00  1.4529E+00  0.0000E+00  4.7090E-05  5.0526E-03 -7.6928E-04
  1.7187E+02  5.2890E+00  5.2941E+00  4.5029E+00  2.0583E+00  0.0000E+00  5.4874E-05  5.1376E-03 -7.7668E-04
  1.7857E+02  5.8345E+00  5.8396E+00  5.0540E+00  2.6466E+00  0.0000E+00  6.2629E-05  5.2185E-03 -7.8364E-04
  1.8657E+02  6.4270E+00  6.4322E+00  5.6525E+00  3.2829E+00  0.0000E+00  7.1164E-05  5.3036E-03 -7.9090E-04
  1.9435E+02  6.9560E+00  6.9613E+00  6.1865E+00  3.8486E+00  0.0000E+00  7.8829E-05  5.3771E-03 -7.9710E-04
  2.0268E+02  7.4821E+00  7.4874E+00  6.7172E+00  4.4090E+00  0.0000E+00  8.6452E-05  5.4475E-03 -8.0300E-04
  2.0987E+02  7.9106E+00  7.9160E+00  7.1493E+00  4.8641E+00  0.0000E+00  9.2641E-05  5.5031E-03 -8.0762E-04
  2.3729E+02  9.3989E+00  9.4044E+00  8.6490E+00  6.4349E+00  0.0000E+00  1.1380E-04  5.6832E-03 -8.2238E-04
  2.3729E+02  9.3989E+00  9.4044E+00  8.6490E+00  6.4349E+00  1.4901E-07  1.1380E-04  5.6832E-03 -8.2238E-04
  2.4324E+02  9.7366E+00  9.7421E+00  8.9890E+00  6.7892E+00  4.4956E-01  1.1854E-04  5.7211E-03 -8.2544E-04
  2.6279E+02  1.0770E+01  1.0776E+01  1.0029E+01  7.8704E+00  1.6437E+00  1.3284E-04  5.8324E-03 -8.3434E-04
