 # Mon Nov 10 17:40:53 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -19.
 # distance(t),tolerance(T) =   5.53525578  7.5584706
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.9814E+01  1.3024E+00  1.3065E+00  4.9765E-01  0.0000E+00  0.0000E+00  5.0295E-06  4.1240E-03 -7.1299E-04
  2.1604E+01  1.4275E+00  1.4317E+00  6.3294E-01  0.0000E+00  0.0000E+00  1.2315E-05  4.2399E-03 -7.2454E-04
  2.3369E+01  1.5370E+00  1.5413E+00  7.4990E-01  0.0000E+00  0.0000E+00  1.8320E-05  4.3270E-03 -7.3307E-04
  2.6511E+01  1.7123E+00  1.7167E+00  9.3487E-01  0.0000E+00  0.0000E+00  2.7149E-05  4.4443E-03 -7.4442E-04
  2.6511E+01  1.7123E+00  1.7167E+00  9.3487E-01  4.8341E-07  0.0000E+00  2.7149E-05  4.4443E-03 -7.4442E-04
  2.9670E+01  1.8884E+00  1.8929E+00  1.1187E+00  2.0502E-01  0.0000E+00  3.5316E-05  4.5418E-03 -7.5367E-04
  3.3585E+01  2.0838E+00  2.0884E+00  1.3212E+00  4.1963E-01  0.0000E+00  4.3613E-05  4.6346E-03 -7.6235E-04
  3.7761E+01  2.2757E+00  2.2804E+00  1.5191E+00  6.2748E-01  0.0000E+00  5.1105E-05  4.7138E-03 -7.6968E-04
  4.2561E+01  2.4827E+00  2.4874E+00  1.7316E+00  8.4919E-01  0.0000E+00  5.8575E-05  4.7892E-03 -7.7658E-04
  4.8612E+01  2.7295E+00  2.7343E+00  1.9841E+00  1.1112E+00  0.0000E+00  6.6804E-05  4.8686E-03 -7.8377E-04
  5.4746E+01  2.9687E+00  2.9735E+00  2.2280E+00  1.3630E+00  0.0000E+00  7.4200E-05  4.9372E-03 -7.8992E-04
  6.1539E+01  3.2239E+00  3.2288E+00  2.4877E+00  1.6302E+00  0.0000E+00  8.1560E-05  5.0030E-03 -7.9576E-04
  6.7555E+01  3.4436E+00  3.4486E+00  2.7109E+00  1.8592E+00  0.0000E+00  8.7538E-05  5.0549E-03 -8.0034E-04
  9.1451E+01  4.2826E+00  4.2877E+00  3.5609E+00  2.7271E+00  0.0000E+00  1.0800E-04  5.2233E-03 -8.1496E-04
