 # Mon Nov 10 19:30:08 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   9.
 # distance(t),tolerance(T) =   11.7185945  10.6903095
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -9.5295E+01  7.3611E-01  7.3992E-01  3.0330E-01  0.0000E+00  0.0000E+00 -4.8731E-07  3.8110E-03 -6.6241E-04  0.0000E+00  0.0000E+00
 -1.0279E+02  1.9063E-01  1.9454E-01 -2.3860E-01  0.0000E+00  0.0000E+00  2.0171E-05  3.9390E-03 -6.5922E-04  0.0000E+00  0.0000E+00
 -1.0843E+02 -1.9925E-01 -1.9526E-01 -6.2591E-01  0.0000E+00  0.0000E+00  3.5322E-05  4.0334E-03 -6.5735E-04  0.0000E+00  0.0000E+00
 -1.1568E+02 -6.9635E-01 -6.9226E-01 -1.1197E+00  0.0000E+00  0.0000E+00  5.5362E-05  4.1588E-03 -6.5545E-04  0.0000E+00  0.0000E+00
 -1.1599E+02 -6.9405E-01 -6.8996E-01 -1.1172E+00 -4.0355E-01  0.0000E+00  5.5949E-05  4.1647E-03 -6.5592E-04  2.2927E-11  0.0000E+00
 -1.2059E+02 -1.0756E+00 -1.0715E+00 -1.4963E+00 -8.3033E-01  0.0000E+00  7.2645E-05  4.2657E-03 -6.5448E-04  8.9646E-06  0.0000E+00
 -1.2449E+02 -1.4088E+00 -1.4045E+00 -1.8270E+00 -1.1875E+00  0.0000E+00  8.8446E-05  4.3621E-03 -6.5359E-04  1.6612E-05  0.0000E+00
 -1.2721E+02 -1.6678E+00 -1.6634E+00 -2.0841E+00 -1.4663E+00  0.0000E+00  1.0182E-04  4.4438E-03 -6.5311E-04  2.2773E-05  0.0000E+00
 -1.2915E+02 -1.8902E+00 -1.8858E+00 -2.3047E+00 -1.7070E+00  0.0000E+00  1.1446E-04  4.5210E-03 -6.5290E-04  2.8336E-05  0.0000E+00
 -1.3036E+02 -2.0969E+00 -2.0924E+00 -2.5094E+00 -1.9322E+00  0.0000E+00  1.2769E-04  4.6019E-03 -6.5289E-04  3.3898E-05  0.0000E+00
