 # Mon Nov 10 19:03:15 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   20.
 # distance(t),tolerance(T) =   1.71185001  1.85498549
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.5163E+01  7.0579E-01  7.1043E-01  2.7462E-01  0.0000E+00  0.0000E+00 -1.2000E-07  4.6400E-03 -2.9450E-04  0.0000E+00  0.0000E+00
 -2.8795E+01  5.7916E-01  5.8391E-01  1.5156E-01  0.0000E+00  0.0000E+00  2.1426E-05  4.7805E-03 -2.8492E-04  0.0000E+00  0.0000E+00
 -3.1451E+01  4.9551E-01  5.0035E-01  7.0465E-02  0.0000E+00  0.0000E+00  3.7220E-05  4.8840E-03 -2.7840E-04  0.0000E+00  0.0000E+00
 -3.4664E+01  4.0246E-01  4.0741E-01 -1.9291E-02  0.0000E+00  0.0000E+00  5.8103E-05  5.0213E-03 -2.7043E-04  0.0000E+00  0.0000E+00
 -3.4651E+01  4.0288E-01  4.0783E-01 -1.8705E-02 -2.2015E-01  0.0000E+00  5.8715E-05  5.0279E-03 -2.7060E-04  2.3482E-11  0.0000E+00
 -3.6605E+01  3.5348E-01  3.5852E-01 -6.5561E-02 -2.7774E-01  0.0000E+00  7.6107E-05  5.1382E-03 -2.6438E-04  9.1758E-06  0.0000E+00
 -3.7852E+01  3.2748E-01  3.3261E-01 -8.9185E-02 -3.0822E-01  0.0000E+00  9.2567E-05  5.2434E-03 -2.5899E-04  1.6991E-05  0.0000E+00
 -3.8289E+01  3.2469E-01  3.2989E-01 -9.0005E-02 -3.1468E-01  0.0000E+00  1.0650E-04  5.3325E-03 -2.5474E-04  2.3278E-05  0.0000E+00
 -3.8042E+01  3.4115E-01  3.4641E-01 -7.1724E-02 -3.0159E-01  0.0000E+00  1.1967E-04  5.4167E-03 -2.5098E-04  2.8948E-05  0.0000E+00
 -3.6950E+01  3.8134E-01  3.8667E-01 -2.9660E-02 -2.6480E-01  0.0000E+00  1.3346E-04  5.5048E-03 -2.4731E-04  3.4612E-05  0.0000E+00
 -3.5225E+01  4.3684E-01  4.4224E-01  2.7430E-02 -2.1213E-01  0.0000E+00  1.4532E-04  5.5804E-03 -2.4435E-04  3.9264E-05  0.0000E+00
 -3.2770E+01  5.1087E-01  5.1632E-01  1.0295E-01 -1.4073E-01  0.0000E+00  1.5668E-04  5.6527E-03 -2.4170E-04  4.3529E-05  0.0000E+00
 -3.0245E+01  5.8435E-01  5.8985E-01  1.7759E-01 -6.9268E-02  0.0000E+00  1.6562E-04  5.7095E-03 -2.3972E-04  4.6766E-05  0.0000E+00
 -1.7988E+01  9.2696E-01  9.3260E-01  5.2383E-01  2.6716E-01  0.0000E+00  1.9463E-04  5.8923E-03 -2.3396E-04  5.6550E-05  0.0000E+00
 -1.6913E+01  9.2748E-01  9.3313E-01  5.2442E-01  2.6756E-01 -4.1926E-01  1.9503E-04  5.8952E-03 -2.3399E-04  5.6586E-05  5.5878E-13
 -1.3768E+01  1.0256E+00  1.0313E+00  6.2330E-01  3.6454E-01 -3.1339E-01  2.0113E-04  5.9327E-03 -2.3287E-04  5.8521E-05  1.6694E-06
 -2.0705E+00  1.3611E+00  1.3669E+00  9.6088E-01  6.9653E-01  9.3921E-03  2.1937E-04  6.0444E-03 -2.2978E-04  6.4016E-05  5.7402E-06
  1.3219E+01  1.7920E+00  1.7979E+00  1.3940E+00  1.1241E+00  4.2908E-01  2.3841E-04  6.1598E-03 -2.2686E-04  6.9398E-05  9.6808E-06
  3.0121E+01  2.2628E+00  2.2687E+00  1.8666E+00  1.5919E+00  8.9015E-01  2.5580E-04  6.2638E-03 -2.2445E-04  7.4013E-05  1.3002E-05
  5.0317E+01  2.8213E+00  2.8273E+00  2.4270E+00  2.1476E+00  1.4394E+00  2.7347E-04  6.3683E-03 -2.2222E-04  7.8435E-05  1.6132E-05
  6.9615E+01  3.3530E+00  3.3591E+00  2.9602E+00  2.6771E+00  1.9638E+00  2.8826E-04  6.4547E-03 -2.2051E-04  8.1941E-05  1.8575E-05
  9.6346E+01  4.0885E+00  4.0947E+00  3.6975E+00  3.4100E+00  2.6907E+00  3.0635E-04  6.5591E-03 -2.1860E-04  8.6006E-05  2.1362E-05
  1.2313E+02  4.8257E+00  4.8320E+00  4.4363E+00  4.1451E+00  3.4208E+00  3.2253E-04  6.6511E-03 -2.1704E-04  8.9448E-05  2.3685E-05
  1.5039E+02  5.5774E+00  5.5838E+00  5.1894E+00  4.8949E+00  4.1662E+00  3.3751E-04  6.7354E-03 -2.1572E-04  9.2487E-05  2.5705E-05
  1.8896E+02  6.6440E+00  6.6504E+00  6.2577E+00  5.9591E+00  5.2251E+00  3.5675E-04  6.8421E-03 -2.1416E-04  9.6192E-05  2.8129E-05
  2.2935E+02  7.7663E+00  7.7728E+00  7.3816E+00  7.0793E+00  6.3405E+00  3.7510E-04  6.9423E-03 -2.1282E-04  9.9535E-05  3.0278E-05
  2.7101E+02  8.9298E+00  8.9364E+00  8.5466E+00  8.2410E+00  7.4980E+00  3.9253E-04  7.0361E-03 -2.1166E-04  1.0255E-04  3.2187E-05
  3.1644E+02  1.0206E+01  1.0213E+01  9.8244E+00  9.5157E+00  8.7685E+00  4.1021E-04  7.1298E-03 -2.1058E-04  1.0547E-04  3.4002E-05
  3.6467E+02  1.1569E+01  1.1576E+01  1.1189E+01  1.0877E+01  1.0126E+01  4.2775E-04  7.2216E-03 -2.0960E-04  1.0823E-04  3.5697E-05
  4.1397E+02  1.2973E+01  1.2979E+01  1.2594E+01  1.2279E+01  1.1525E+01  4.4461E-04  7.3084E-03 -2.0874E-04  1.1077E-04  3.7229E-05
  4.6354E+02  1.4393E+01  1.4400E+01  1.4015E+01  1.3698E+01  1.2940E+01  4.6072E-04  7.3904E-03 -2.0799E-04  1.1310E-04  3.8617E-05
  5.1676E+02  1.5928E+01  1.5935E+01  1.5552E+01  1.5232E+01  1.4471E+01  4.7714E-04  7.4728E-03 -2.0727E-04  1.1538E-04  3.9958E-05
  5.7226E+02  1.7540E+01  1.7547E+01  1.7165E+01  1.6843E+01  1.6079E+01  4.9353E-04  7.5540E-03 -2.0662E-04  1.1757E-04  4.1230E-05
  6.2803E+02  1.9172E+01  1.9179E+01  1.8798E+01  1.8473E+01  1.7707E+01  5.0932E-04  7.6312E-03 -2.0604E-04  1.1961E-04  4.2398E-05
  6.8359E+02  2.0809E+01  2.0816E+01  2.0435E+01  2.0109E+01  1.9340E+01  5.2448E-04  7.7045E-03 -2.0552E-04  1.2149E-04  4.3468E-05
  7.4241E+02  2.2553E+01  2.2560E+01  2.2181E+01  2.1852E+01  2.1081E+01  5.3998E-04  7.7785E-03 -2.0502E-04  1.2336E-04  4.4515E-05
  8.0325E+02  2.4370E+01  2.4377E+01  2.3999E+01  2.3669E+01  2.2895E+01  5.5549E-04  7.8518E-03 -2.0456E-04  1.2517E-04  4.5519E-05
  8.6392E+02  2.6195E+01  2.6202E+01  2.5825E+01  2.5493E+01  2.4717E+01  5.7049E-04  7.9218E-03 -2.0415E-04  1.2686E-04  4.6450E-05
