 # Mon Nov 10 20:26:01 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   19.
 # distance(t),tolerance(T) =   4.48911216  6.10455682
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -8.8121E+00  7.0885E-01  7.1324E-01  2.8514E-01  0.0000E+00  0.0000E+00 -5.2655E-07  4.3845E-03 -6.5041E-04  0.0000E+00  0.0000E+00
 -1.0623E+01  7.2574E-01  7.3024E-01  3.0553E-01  0.0000E+00  0.0000E+00  2.0661E-05  4.5198E-03 -6.4672E-04  0.0000E+00  0.0000E+00
 -1.1797E+01  7.4975E-01  7.5432E-01  3.3204E-01  0.0000E+00  0.0000E+00  3.6194E-05  4.6196E-03 -6.4450E-04  0.0000E+00  0.0000E+00
 -1.2896E+01  8.0252E-01  8.0720E-01  3.8805E-01  0.0000E+00  0.0000E+00  5.6732E-05  4.7520E-03 -6.4217E-04  0.0000E+00  0.0000E+00
 -1.2566E+01  8.0238E-01  8.0707E-01  3.8808E-01 -2.2955E-01  0.0000E+00  5.7335E-05  4.7583E-03 -6.4263E-04  2.3361E-11  0.0000E+00
 -1.2959E+01  8.7722E-01  8.8199E-01  4.6541E-01 -1.4919E-01  0.0000E+00  7.4443E-05  4.8648E-03 -6.4086E-04  9.1311E-06  0.0000E+00
 -1.2575E+01  9.6888E-01  9.7373E-01  5.5940E-01 -5.4688E-02  0.0000E+00  9.0632E-05  4.9663E-03 -6.3967E-04  1.6914E-05  0.0000E+00
 -1.1556E+01  1.0665E+00  1.0714E+00  6.5893E-01  4.5303E-02  0.0000E+00  1.0433E-04  5.0524E-03 -6.3896E-04  2.3179E-05  0.0000E+00
 -9.8755E+00  1.1785E+00  1.1835E+00  7.7273E-01  1.5954E-01  0.0000E+00  1.1728E-04  5.1337E-03 -6.3852E-04  2.8832E-05  0.0000E+00
 -7.2262E+00  1.3195E+00  1.3245E+00  9.1556E-01  3.0285E-01  0.0000E+00  1.3084E-04  5.2188E-03 -6.3829E-04  3.4482E-05  0.0000E+00
 -4.1214E+00  1.4622E+00  1.4673E+00  1.0598E+00  4.4754E-01  0.0000E+00  1.4250E-04  5.2919E-03 -6.3828E-04  3.9124E-05  0.0000E+00
 -3.1426E-01  1.6201E+00  1.6253E+00  1.2193E+00  6.0739E-01  0.0000E+00  1.5366E-04  5.3618E-03 -6.3842E-04  4.3382E-05  0.0000E+00
  3.2950E+00  1.7600E+00  1.7652E+00  1.3602E+00  7.4870E-01  0.0000E+00  1.6245E-04  5.4166E-03 -6.3863E-04  4.6614E-05  0.0000E+00
  1.9125E+01  2.3192E+00  2.3245E+00  1.9230E+00  1.3126E+00  0.0000E+00  1.9094E-04  5.5935E-03 -6.3983E-04  5.6392E-05  0.0000E+00
  2.0326E+01  2.3190E+00  2.3243E+00  1.9228E+00  1.3124E+00 -4.0652E-01  1.9134E-04  5.5963E-03 -6.3997E-04  5.6429E-05  5.5722E-13
  2.4104E+01  2.4637E+00  2.4691E+00  2.0683E+00  1.4581E+00 -2.3821E-01  1.9733E-04  5.6326E-03 -6.4026E-04  5.8363E-05  1.6650E-06
  3.7784E+01  2.9351E+00  2.9406E+00  2.5418E+00  1.9323E+00  2.4400E-01  2.1524E-04  5.7407E-03 -6.4133E-04  6.3859E-05  5.7263E-06
  5.5153E+01  3.5066E+00  3.5122E+00  3.1154E+00  2.5067E+00  8.2852E-01  2.3394E-04  5.8523E-03 -6.4267E-04  6.9245E-05  9.6596E-06
