 # Mon Nov 10 16:57:14 2008
 # MSTW 2008 NLO PDF grid for eigenvector  -7.
 # distance(t),tolerance(T) =   6.42526  6.40984633
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -4.0798E+00  1.3229E+00  1.3276E+00  4.7360E-01  0.0000E+00  0.0000E+00  4.4333E-06  4.6882E-03 -6.5533E-04
 -3.8882E+00  1.2895E+00  1.2943E+00  4.5102E-01  0.0000E+00  0.0000E+00  1.1294E-05  4.8161E-03 -6.6594E-04
 -3.3895E+00  1.2811E+00  1.2860E+00  4.5045E-01  0.0000E+00  0.0000E+00  1.6956E-05  4.9119E-03 -6.7379E-04
 -2.0122E+00  1.2981E+00  1.3031E+00  4.7772E-01  0.0000E+00  0.0000E+00  2.5289E-05  5.0409E-03 -6.8422E-04
 -2.0122E+00  1.2981E+00  1.3031E+00  4.7772E-01  1.1608E-07  0.0000E+00  2.5289E-05  5.0409E-03 -6.8422E-04
 -1.2608E-01  1.3427E+00  1.3478E+00  5.3046E-01  5.8237E-02  0.0000E+00  3.3007E-05  5.1479E-03 -6.9272E-04
  2.5135E+00  1.4144E+00  1.4196E+00  6.0968E-01  1.4095E-01  0.0000E+00  4.0854E-05  5.2497E-03 -7.0071E-04
  5.5589E+00  1.5016E+00  1.5069E+00  7.0316E-01  2.3734E-01  0.0000E+00  4.7943E-05  5.3365E-03 -7.0745E-04
  9.2507E+00  1.6097E+00  1.6151E+00  8.1705E-01  3.5392E-01  0.0000E+00  5.5015E-05  5.4189E-03 -7.1379E-04
  1.4103E+01  1.7531E+00  1.7585E+00  9.6639E-01  5.0603E-01  0.0000E+00  6.2809E-05  5.5058E-03 -7.2040E-04
  1.9177E+01  1.9033E+00  1.9088E+00  1.1217E+00  6.6366E-01  0.0000E+00  6.9816E-05  5.5807E-03 -7.2605E-04
  2.4932E+01  2.0735E+00  2.0791E+00  1.2967E+00  8.4086E-01  0.0000E+00  7.6793E-05  5.6525E-03 -7.3142E-04
  3.0116E+01  2.2265E+00  2.2321E+00  1.4533E+00  9.9923E-01  0.0000E+00  8.2461E-05  5.7091E-03 -7.3563E-04
  5.1276E+01  2.8500E+00  2.8557E+00  2.0884E+00  1.6396E+00  0.0000E+00  1.0187E-04  5.8926E-03 -7.4908E-04
  5.1276E+01  2.8500E+00  2.8557E+00  2.0884E+00  1.6396E+00  6.2348E-08  1.0187E-04  5.8926E-03 -7.4908E-04
  5.6394E+01  3.0098E+00  3.0156E+00  2.2505E+00  1.8028E+00  1.8963E-01  1.0622E-04  5.9312E-03 -7.5186E-04
  7.3408E+01  3.5342E+00  3.5401E+00  2.7817E+00  2.3372E+00  7.3446E-01  1.1937E-04  6.0445E-03 -7.5997E-04
  9.4388E+01  4.1746E+00  4.1806E+00  3.4290E+00  2.9876E+00  1.3977E+00  1.3365E-04  6.1620E-03 -7.6827E-04
  1.1656E+02  4.8466E+00  4.8527E+00  4.1070E+00  3.6684E+00  2.0899E+00  1.4713E-04  6.2682E-03 -7.7568E-04
  1.4217E+02  5.6189E+00  5.6250E+00  4.8852E+00  4.4493E+00  2.8819E+00  1.6123E-04  6.3751E-03 -7.8305E-04
  1.6602E+02  6.3360E+00  6.3423E+00  5.6071E+00  5.1735E+00  3.6151E+00  1.7331E-04  6.4637E-03 -7.8909E-04
  1.9835E+02  7.3063E+00  7.3126E+00  6.5830E+00  6.1520E+00  4.6043E+00  1.8844E-04  6.5709E-03 -7.9632E-04
  2.3014E+02  8.2599E+00  8.2663E+00  7.5415E+00  7.1128E+00  5.5744E+00  2.0226E-04  6.6656E-03 -8.0264E-04
  2.6205E+02  9.2171E+00  9.2236E+00  8.5031E+00  8.0765E+00  6.5464E+00  2.1528E-04  6.7524E-03 -8.0837E-04
  3.0655E+02  1.0554E+01  1.0561E+01  9.8457E+00  9.4215E+00  7.9018E+00  2.3231E-04  6.8625E-03 -8.1556E-04
  3.5259E+02  1.1940E+01  1.1947E+01  1.1237E+01  1.0815E+01  9.3049E+00  2.4883E-04  6.9660E-03 -8.2224E-04
  3.9958E+02  1.3360E+01  1.3366E+01  1.2661E+01  1.2241E+01  1.0739E+01  2.6476E-04  7.0630E-03 -8.2843E-04
  4.5037E+02  1.4899E+01  1.4906E+01  1.4205E+01  1.3787E+01  1.2294E+01  2.8113E-04  7.1600E-03 -8.3456E-04
  5.0387E+02  1.6527E+01  1.6534E+01  1.5837E+01  1.5422E+01  1.3937E+01  2.9758E-04  7.2551E-03 -8.4050E-04
  5.5818E+02  1.8188E+01  1.8195E+01  1.7502E+01  1.7088E+01  1.5611E+01  3.1356E-04  7.3452E-03 -8.4607E-04
  6.1250E+02  1.9856E+01  1.9863E+01  1.9174E+01  1.8762E+01  1.7292E+01  3.2897E-04  7.4302E-03 -8.5128E-04
  6.7051E+02  2.1646E+01  2.1654E+01  2.0968E+01  2.0557E+01  1.9094E+01  3.4483E-04  7.5158E-03 -8.5647E-04
  7.3072E+02  2.3514E+01  2.3521E+01  2.2839E+01  2.2430E+01  2.0974E+01  3.6077E-04  7.6001E-03 -8.6154E-04
  7.9099E+02  2.5393E+01  2.5400E+01  2.4721E+01  2.4314E+01  2.2864E+01  3.7626E-04  7.6804E-03 -8.6632E-04
  8.5081E+02  2.7268E+01  2.7275E+01  2.6599E+01  2.6193E+01  2.4750E+01  3.9121E-04  7.7566E-03 -8.7082E-04
  9.1393E+02  2.9256E+01  2.9264E+01  2.8591E+01  2.8186E+01  2.6749E+01  4.0659E-04  7.8337E-03 -8.7533E-04
  9.7902E+02  3.1318E+01  3.1326E+01  3.0655E+01  3.0252E+01  2.8821E+01  4.2208E-04  7.9099E-03 -8.7976E-04
  1.0438E+03  3.3379E+01  3.3387E+01  3.2719E+01  3.2318E+01  3.0892E+01  4.3713E-04  7.9829E-03 -8.8396E-04
  1.1076E+03  3.5422E+01  3.5430E+01  3.4765E+01  3.4365E+01  3.2944E+01  4.5168E-04  8.0523E-03 -8.8792E-04
  1.1745E+03  3.7575E+01  3.7583E+01  3.6920E+01  3.6521E+01  3.5105E+01  4.6664E-04  8.1227E-03 -8.9191E-04
  1.2430E+03  3.9793E+01  3.9800E+01  3.9140E+01  3.8743E+01  3.7332E+01  4.8170E-04  8.1925E-03 -8.9584E-04
  1.3109E+03  4.2000E+01  4.2008E+01  4.1351E+01  4.0954E+01  3.9548E+01  4.9636E-04  8.2596E-03 -8.9959E-04
  1.3776E+03  4.4179E+01  4.4187E+01  4.3532E+01  4.3136E+01  4.1735E+01  5.1052E-04  8.3235E-03 -9.0313E-04
  1.4471E+03  4.6462E+01  4.6470E+01  4.5817E+01  4.5423E+01  4.4026E+01  5.2510E-04  8.3886E-03 -9.0671E-04
  1.5183E+03  4.8815E+01  4.8822E+01  4.8172E+01  4.7779E+01  4.6386E+01  5.3980E-04  8.4533E-03 -9.1025E-04
  1.5883E+03  5.1137E+01  5.1145E+01  5.0497E+01  5.0104E+01  4.8716E+01  5.5408E-04  8.5155E-03 -9.1362E-04
  1.6570E+03  5.3430E+01  5.3438E+01  5.2792E+01  5.2400E+01  5.1016E+01  5.6791E-04  8.5751E-03 -9.1683E-04
  1.7284E+03  5.5823E+01  5.5831E+01  5.5187E+01  5.4796E+01  5.3416E+01  5.8213E-04  8.6357E-03 -9.2007E-04
 -3.8926E+00  1.1388E+00  1.1445E+00  4.0757E-01  0.0000E+00  0.0000E+00  1.6605E-05  5.7471E-03 -7.5289E-04
 -3.6419E+00  1.1134E+00  1.1193E+00  3.9156E-01  0.0000E+00  0.0000E+00  3.0443E-05  5.9082E-03 -7.6498E-04
 -3.1103E+00  1.1099E+00  1.1159E+00  3.9484E-01  0.0000E+00  0.0000E+00  4.1721E-05  6.0291E-03 -7.7391E-04
 -1.7392E+00  1.1310E+00  1.1371E+00  4.2478E-01  0.0000E+00  0.0000E+00  5.8140E-05  6.1922E-03 -7.8575E-04
 -1.7392E+00  1.1310E+00  1.1371E+00  4.2478E-01  1.1559E-07  0.0000E+00  5.8140E-05  6.1922E-03 -7.8575E-04
  6.1856E-02  1.1756E+00  1.1818E+00  4.7647E-01  5.6675E-02  0.0000E+00  7.3118E-05  6.3277E-03 -7.9538E-04
  2.5195E+00  1.2436E+00  1.2500E+00  5.5101E-01  1.3422E-01  0.0000E+00  8.8229E-05  6.4566E-03 -8.0442E-04
  5.3019E+00  1.3241E+00  1.3306E+00  6.3691E-01  2.2261E-01  0.0000E+00  1.0179E-04  6.5668E-03 -8.1203E-04
  8.6249E+00  1.4220E+00  1.4286E+00  7.3985E-01  3.2787E-01  0.0000E+00  1.1525E-04  6.6715E-03 -8.1919E-04
  1.2934E+01  1.5500E+00  1.5566E+00  8.7300E-01  4.6340E-01  0.0000E+00  1.3001E-04  6.7819E-03 -8.2664E-04
  1.7387E+01  1.6826E+00  1.6893E+00  1.0099E+00  6.0233E-01  0.0000E+00  1.4322E-04  6.8772E-03 -8.3300E-04
  2.2387E+01  1.8313E+00  1.8381E+00  1.1628E+00  7.5707E-01  0.0000E+00  1.5633E-04  6.9687E-03 -8.3905E-04
  2.6855E+01  1.9640E+00  1.9708E+00  1.2986E+00  8.9438E-01  0.0000E+00  1.6694E-04  7.0409E-03 -8.4378E-04
  4.4820E+01  2.4974E+00  2.5045E+00  1.8421E+00  1.4425E+00  0.0000E+00  2.0306E-04  7.2750E-03 -8.5886E-04
  4.4820E+01  2.4974E+00  2.5045E+00  1.8421E+00  1.4425E+00  5.2958E-08  2.0306E-04  7.2750E-03 -8.5886E-04
  4.9109E+01  2.6327E+00  2.6398E+00  1.9794E+00  1.5807E+00  1.6096E-01  2.1108E-04  7.3243E-03 -8.6197E-04
