 # Mon Nov 10 16:57:55 2008
 # MSTW 2008 NLO PDF grid for eigenvector   7.
 # distance(t),tolerance(T) =   5.54458  5.56379059
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.2490E+02  4.8140E+00  4.8200E+00  4.0915E+00  3.8198E+00  2.6564E+00  2.0456E-04  6.2748E-03 -9.5378E-04
  1.4887E+02  5.5066E+00  5.5127E+00  4.7889E+00  4.5169E+00  3.3559E+00  2.1911E-04  6.3627E-03 -9.6113E-04
  1.8140E+02  6.4499E+00  6.4561E+00  5.7377E+00  5.4655E+00  4.3074E+00  2.3728E-04  6.4691E-03 -9.6994E-04
  2.1343E+02  7.3822E+00  7.3885E+00  6.6748E+00  6.4025E+00  5.2469E+00  2.5384E-04  6.5631E-03 -9.7764E-04
  2.4560E+02  8.3220E+00  8.3283E+00  7.6189E+00  7.3464E+00  6.1931E+00  2.6943E-04  6.6493E-03 -9.8462E-04
  2.9051E+02  9.6399E+00  9.6463E+00  8.9421E+00  8.6695E+00  7.5192E+00  2.8977E-04  6.7585E-03 -9.9337E-04
  3.3700E+02  1.1011E+01  1.1018E+01  1.0318E+01  1.0045E+01  8.8980E+00  3.0947E-04  6.8613E-03 -1.0015E-03
  3.8447E+02  1.2419E+01  1.2425E+01  1.1730E+01  1.1458E+01  1.0313E+01  3.2844E-04  6.9576E-03 -1.0091E-03
  4.3581E+02  1.3950E+01  1.3956E+01  1.3266E+01  1.2993E+01  1.1851E+01  3.4790E-04  7.0540E-03 -1.0165E-03
  4.8991E+02  1.5572E+01  1.5578E+01  1.4892E+01  1.4619E+01  1.3479E+01  3.6742E-04  7.1483E-03 -1.0237E-03
  5.4485E+02  1.7229E+01  1.7236E+01  1.6553E+01  1.6280E+01  1.5143E+01  3.8637E-04  7.2378E-03 -1.0305E-03
  5.9980E+02  1.8896E+01  1.8903E+01  1.8224E+01  1.7951E+01  1.6816E+01  4.0461E-04  7.3222E-03 -1.0369E-03
  6.5849E+02  2.0687E+01  2.0694E+01  2.0019E+01  1.9745E+01  1.8613E+01  4.2336E-04  7.4073E-03 -1.0432E-03
  7.1943E+02  2.2558E+01  2.2565E+01  2.1893E+01  2.1620E+01  2.0490E+01  4.4218E-04  7.4911E-03 -1.0494E-03
  7.8042E+02  2.4442E+01  2.4449E+01  2.3780E+01  2.3507E+01  2.2379E+01  4.6045E-04  7.5709E-03 -1.0552E-03
  8.4097E+02  2.6323E+01  2.6330E+01  2.5664E+01  2.5391E+01  2.4265E+01  4.7806E-04  7.6466E-03 -1.0607E-03
  9.0486E+02  2.8319E+01  2.8326E+01  2.7663E+01  2.7390E+01  2.6267E+01  4.9617E-04  7.7231E-03 -1.0662E-03
  9.7076E+02  3.0390E+01  3.0397E+01  2.9737E+01  2.9464E+01  2.8343E+01  5.1438E-04  7.7989E-03 -1.0716E-03
  1.0363E+03  3.2462E+01  3.2469E+01  3.1812E+01  3.1539E+01  3.0420E+01  5.3206E-04  7.8714E-03 -1.0767E-03
  1.1009E+03  3.4517E+01  3.4524E+01  3.3869E+01  3.3596E+01  3.2479E+01  5.4913E-04  7.9404E-03 -1.0815E-03
  1.1686E+03  3.6683E+01  3.6690E+01  3.6038E+01  3.5765E+01  3.4649E+01  5.6667E-04  8.0103E-03 -1.0864E-03
  1.2380E+03  3.8914E+01  3.8922E+01  3.8272E+01  3.7999E+01  3.6886E+01  5.8432E-04  8.0798E-03 -1.0912E-03
  1.3068E+03  4.1137E+01  4.1145E+01  4.0498E+01  4.0225E+01  3.9113E+01  6.0147E-04  8.1464E-03 -1.0957E-03
  1.3742E+03  4.3332E+01  4.3339E+01  4.2694E+01  4.2421E+01  4.1311E+01  6.1804E-04  8.2100E-03 -1.1000E-03
  1.4446E+03  4.5632E+01  4.5639E+01  4.4997E+01  4.4724E+01  4.3616E+01  6.3507E-04  8.2747E-03 -1.1044E-03
  1.5167E+03  4.8002E+01  4.8010E+01  4.7369E+01  4.7097E+01  4.5990E+01  6.5224E-04  8.3390E-03 -1.1087E-03
  1.5876E+03  5.0343E+01  5.0351E+01  4.9712E+01  4.9440E+01  4.8335E+01  6.6890E-04  8.4009E-03 -1.1128E-03
  1.6571E+03  5.2655E+01  5.2662E+01  5.2026E+01  5.1753E+01  5.0650E+01  6.8503E-04  8.4601E-03 -1.1167E-03
  1.7294E+03  5.5068E+01  5.5076E+01  5.4441E+01  5.4169E+01  5.3067E+01  7.0161E-04  8.5203E-03 -1.1207E-03
 -1.2076E+01  1.1177E+00  1.1233E+00  3.9774E-01  0.0000E+00  0.0000E+00  3.2189E-05  5.6496E-03 -9.1704E-04
 -1.2237E+01  1.0441E+00  1.0498E+00  3.3331E-01  0.0000E+00  0.0000E+00  4.9703E-05  5.8093E-03 -9.3177E-04
 -1.2012E+01  1.0056E+00  1.0114E+00  3.0150E-01  0.0000E+00  0.0000E+00  6.3864E-05  5.9292E-03 -9.4264E-04
 -1.1037E+01  9.8112E-01  9.8712E-01  2.8577E-01  0.0000E+00  0.0000E+00  8.4336E-05  6.0909E-03 -9.5706E-04
 -1.1037E+01  9.8112E-01  9.8712E-01  2.8577E-01  1.0306E-08  0.0000E+00  8.4336E-05  6.0909E-03 -9.5706E-04
 -9.4744E+00  9.8925E-01  9.9536E-01  3.0083E-01  1.5113E-02  0.0000E+00  1.0286E-04  6.2253E-03 -9.6880E-04
 -7.2324E+00  1.0241E+00  1.0304E+00  3.4212E-01  5.6546E-02  0.0000E+00  1.2146E-04  6.3532E-03 -9.7980E-04
 -4.6205E+00  1.0775E+00  1.0839E+00  4.0085E-01  1.1542E-01  0.0000E+00  1.3808E-04  6.4625E-03 -9.8908E-04
 -1.4454E+00  1.1508E+00  1.1572E+00  4.7901E-01  1.9372E-01  0.0000E+00  1.5452E-04  6.5665E-03 -9.9780E-04
  2.7250E+00  1.2539E+00  1.2603E+00  5.8719E-01  3.0207E-01  0.0000E+00  1.7250E-04  6.6760E-03 -1.0069E-03
  7.0744E+00  1.3658E+00  1.3724E+00  7.0348E-01  4.1851E-01  0.0000E+00  1.8854E-04  6.7706E-03 -1.0146E-03
  1.1991E+01  1.4957E+00  1.5023E+00  8.3738E-01  5.5257E-01  0.0000E+00  2.0442E-04  6.8615E-03 -1.0220E-03
  1.6403E+01  1.6140E+00  1.6207E+00  9.5885E-01  6.7417E-01  0.0000E+00  2.1725E-04  6.9331E-03 -1.0277E-03
  3.4274E+01  2.1047E+00  2.1115E+00  1.4593E+00  1.1751E+00  0.0000E+00  2.6077E-04  7.1656E-03 -1.0461E-03
  3.4274E+01  2.1047E+00  2.1115E+00  1.4593E+00  1.1751E+00  4.8587E-08  2.6077E-04  7.1656E-03 -1.0461E-03
  3.8582E+01  2.2316E+00  2.2385E+00  1.5882E+00  1.3041E+00  1.4788E-01  2.7040E-04  7.2146E-03 -1.0499E-03
  5.2811E+01  2.6496E+00  2.6566E+00  2.0120E+00  1.7282E+00  5.7540E-01  2.9939E-04  7.3585E-03 -1.0610E-03
  7.0191E+01  3.1617E+00  3.1688E+00  2.5299E+00  2.2465E+00  1.0989E+00  3.3062E-04  7.5079E-03 -1.0722E-03
  8.8395E+01  3.6994E+00  3.7066E+00  3.0727E+00  2.7896E+00  1.6468E+00  3.5988E-04  7.6431E-03 -1.0823E-03
  1.0924E+02  4.3167E+00  4.3241E+00  3.6951E+00  3.4123E+00  2.2742E+00  3.9029E-04  7.7794E-03 -1.0923E-03
  1.2852E+02  4.8891E+00  4.8965E+00  4.2715E+00  3.9890E+00  2.8548E+00  4.1620E-04  7.8924E-03 -1.1004E-03
  1.5445E+02  5.6615E+00  5.6691E+00  5.0487E+00  4.7666E+00  3.6371E+00  4.4846E-04  8.0293E-03 -1.1102E-03
  1.7976E+02  6.4185E+00  6.4261E+00  5.8099E+00  5.5280E+00  4.4026E+00  4.7774E-04  8.1505E-03 -1.1187E-03
  2.0499E+02  7.1761E+00  7.1838E+00  6.5711E+00  6.2896E+00  5.1679E+00  5.0521E-04  8.2615E-03 -1.1264E-03
  2.3995E+02  8.2304E+00  8.2382E+00  7.6301E+00  7.3490E+00  6.2319E+00  5.4094E-04  8.4026E-03 -1.1361E-03
  2.7584E+02  9.3191E+00  9.3270E+00  8.7230E+00  8.4422E+00  7.3295E+00  5.7540E-04  8.5353E-03 -1.1450E-03
  3.1222E+02  1.0429E+01  1.0437E+01  9.8368E+00  9.5564E+00  8.4478E+00  6.0848E-04  8.6598E-03 -1.1533E-03
  3.5131E+02  1.1628E+01  1.1637E+01  1.1040E+01  1.0760E+01  9.6553E+00  6.4230E-04  8.7844E-03 -1.1615E-03
  3.9222E+02  1.2892E+01  1.2900E+01  1.2307E+01  1.2027E+01  1.0926E+01  6.7612E-04  8.9066E-03 -1.1694E-03
  4.3351E+02  1.4175E+01  1.4183E+01  1.3594E+01  1.3314E+01  1.2217E+01  7.0884E-04  9.0225E-03 -1.1768E-03
  4.7459E+02  1.5459E+01  1.5468E+01  1.4881E+01  1.4602E+01  1.3508E+01  7.4026E-04  9.1320E-03 -1.1837E-03
  5.1822E+02  1.6832E+01  1.6841E+01  1.6257E+01  1.5978E+01  1.4888E+01  7.7247E-04  9.2423E-03 -1.1906E-03
  5.6330E+02  1.8260E+01  1.8268E+01  1.7688E+01  1.7409E+01  1.6322E+01  8.0472E-04  9.3511E-03 -1.1973E-03
  6.0819E+02  1.9691E+01  1.9699E+01  1.9121E+01  1.8843E+01  1.7759E+01  8.3593E-04  9.4547E-03 -1.2036E-03
  6.5256E+02  2.1113E+01  2.1122E+01  2.0547E+01  2.0269E+01  1.9188E+01  8.6596E-04  9.5531E-03 -1.2096E-03
  6.9916E+02  2.2618E+01  2.2626E+01  2.2053E+01  2.1776E+01  2.0698E+01  8.9676E-04  9.6526E-03 -1.2155E-03
  7.4702E+02  2.4172E+01  2.4181E+01  2.3610E+01  2.3333E+01  2.2258E+01  9.2765E-04  9.7512E-03 -1.2214E-03
  7.9442E+02  2.5721E+01  2.5730E+01  2.5162E+01  2.4885E+01  2.3813E+01  9.5759E-04  9.8455E-03 -1.2269E-03
  8.4098E+02  2.7252E+01  2.7261E+01  2.6695E+01  2.6418E+01  2.5349E+01  9.8643E-04  9.9353E-03 -1.2321E-03
  8.8961E+02  2.8860E+01  2.8869E+01  2.8306E+01  2.8029E+01  2.6962E+01  1.0160E-03  1.0026E-02 -1.2373E-03
  9.3925E+02  3.0512E+01  3.0521E+01  2.9960E+01  2.9684E+01  2.8619E+01  1.0457E-03  1.0117E-02 -1.2424E-03
  9.8824E+02  3.2152E+01  3.2161E+01  3.1602E+01  3.1326E+01  3.0264E+01  1.0745E-03  1.0204E-02 -1.2473E-03
  1.0362E+03  3.3766E+01  3.3775E+01  3.3218E+01  3.2942E+01  3.1883E+01  1.1023E-03  1.0287E-02 -1.2520E-03
  1.0860E+03  3.5453E+01  3.5463E+01  3.4907E+01  3.4632E+01  3.3574E+01  1.1308E-03  1.0371E-02 -1.2566E-03
  1.1369E+03  3.7187E+01  3.7196E+01  3.6642E+01  3.6367E+01  3.5312E+01  1.1595E-03  1.0455E-02 -1.2612E-03
  1.1868E+03  3.8894E+01  3.8903E+01  3.8351E+01  3.8077E+01  3.7024E+01  1.1873E-03  1.0536E-02 -1.2656E-03
  1.2356E+03  4.0575E+01  4.0585E+01  4.0034E+01  3.9760E+01  3.8709E+01  1.2141E-03  1.0613E-02 -1.2698E-03
  1.2862E+03  4.2326E+01  4.2336E+01  4.1787E+01  4.1513E+01  4.0464E+01  1.2417E-03  1.0692E-02 -1.2740E-03
 -8.9036E+00  9.5930E-01  9.6620E-01  3.4121E-01  0.0000E+00  0.0000E+00  9.1704E-05  6.9865E-03 -1.0554E-03
 -8.8008E+00  9.1274E-01  9.1980E-01  3.0260E-01  0.0000E+00  0.0000E+00  1.2758E-04  7.1916E-03 -1.0719E-03
 -8.3853E+00  8.9323E-01  9.0041E-01  2.8884E-01  0.0000E+00  0.0000E+00  1.5619E-04  7.3459E-03 -1.0841E-03
 -7.2004E+00  8.9165E-01  8.9899E-01  2.9476E-01  0.0000E+00  0.0000E+00  1.9704E-04  7.5543E-03 -1.1003E-03
 -7.2004E+00  8.9165E-01  8.9899E-01  2.9476E-01  5.4280E-08  0.0000E+00  1.9704E-04  7.5543E-03 -1.1003E-03
 -5.5694E+00  9.1551E-01  9.2298E-01  3.2458E-01  3.1348E-02  0.0000E+00  2.3342E-04  7.7279E-03 -1.1134E-03
 -3.3532E+00  9.6161E-01  9.6921E-01  3.7620E-01  8.3735E-02  0.0000E+00  2.6961E-04  7.8934E-03 -1.1256E-03
 -8.6112E-01  1.0211E+00  1.0288E+00  4.4023E-01  1.4843E-01  0.0000E+00  3.0170E-04  8.0350E-03 -1.1359E-03
  2.0925E+00  1.0965E+00  1.1043E+00  5.1987E-01  2.2869E-01  0.0000E+00  3.3324E-04  8.1698E-03 -1.1456E-03
  5.8902E+00  1.1974E+00  1.2054E+00  6.2524E-01  3.3472E-01  0.0000E+00  3.6750E-04  8.3121E-03 -1.1556E-03
  9.7828E+00  1.3036E+00  1.3116E+00  7.3505E-01  4.4509E-01  0.0000E+00  3.9792E-04  8.4350E-03 -1.1642E-03
  1.4119E+01  1.4236E+00  1.4317E+00  8.5860E-01  5.6919E-01  0.0000E+00  4.2785E-04  8.5532E-03 -1.1723E-03
  1.7968E+01  1.5312E+00  1.5394E+00  9.6888E-01  6.7989E-01  0.0000E+00  4.5196E-04  8.6465E-03 -1.1786E-03
  3.3247E+01  1.9655E+00  1.9739E+00  1.4116E+00  1.1240E+00  0.0000E+00  5.3310E-04  8.9497E-03 -1.1987E-03
  3.3247E+01  1.9655E+00  1.9739E+00  1.4116E+00  1.1240E+00  4.2619E-08  5.3310E-04  8.9497E-03 -1.1987E-03
  3.6864E+01  2.0757E+00  2.0842E+00  1.5236E+00  1.2362E+00  1.2954E-01  5.5091E-04  9.0136E-03 -1.2029E-03
  4.8696E+01  2.4346E+00  2.4432E+00  1.8874E+00  1.6009E+00  4.9932E-01  6.0425E-04  9.2018E-03 -1.2149E-03
  6.2946E+01  2.8674E+00  2.8761E+00  2.3252E+00  2.0395E+00  9.4471E-01  6.6134E-04  9.3973E-03 -1.2271E-03
  7.7681E+01  3.3157E+00  3.3245E+00  2.7778E+00  2.4930E+00  1.4042E+00  7.1452E-04  9.5746E-03 -1.2380E-03
  9.4363E+01  3.8244E+00  3.8333E+00  3.2909E+00  3.0068E+00  1.9240E+00  7.6950E-04  9.7534E-03 -1.2488E-03
  1.0963E+02  4.2914E+00  4.3004E+00  3.7613E+00  3.4779E+00  2.3999E+00  8.1613E-04  9.9017E-03 -1.2576E-03
  1.2997E+02  4.9156E+00  4.9248E+00  4.3897E+00  4.1070E+00  3.0348E+00  8.7389E-04  1.0082E-02 -1.2681E-03
  1.4963E+02  5.5218E+00  5.5310E+00  4.9994E+00  4.7174E+00  3.6503E+00  9.2608E-04  1.0241E-02 -1.2772E-03
  1.6907E+02  6.1237E+00  6.1331E+00  5.6045E+00  5.3231E+00  4.2606E+00  9.7484E-04  1.0387E-02 -1.2854E-03
  1.9576E+02  6.9545E+00  6.9640E+00  6.4393E+00  6.1587E+00  5.1019E+00  1.0380E-03  1.0573E-02 -1.2957E-03
  2.2291E+02  7.8052E+00  7.8147E+00  7.2935E+00  7.0137E+00  5.9621E+00  1.0986E-03  1.0748E-02 -1.3052E-03
  2.5020E+02  8.6658E+00  8.6755E+00  8.1575E+00  7.8783E+00  6.8317E+00  1.1566E-03  1.0913E-02 -1.3140E-03
  2.7928E+02  9.5892E+00  9.5990E+00  9.0841E+00  8.8056E+00  7.7638E+00  1.2156E-03  1.1077E-02 -1.3226E-03
  3.0948E+02  1.0555E+01  1.0565E+01  1.0053E+01  9.7753E+00  8.7381E+00  1.2743E-03  1.1239E-02 -1.3310E-03
  3.3974E+02  1.1530E+01  1.1540E+01  1.1031E+01  1.0754E+01  9.7207E+00  1.3310E-03  1.1392E-02 -1.3387E-03
  3.6965E+02  1.2500E+01  1.2510E+01  1.2003E+01  1.1727E+01  1.0698E+01  1.3852E-03  1.1537E-02 -1.3460E-03
  4.0121E+02  1.3531E+01  1.3541E+01  1.3037E+01  1.2761E+01  1.1736E+01  1.4406E-03  1.1683E-02 -1.3532E-03
  4.3360E+02  1.4597E+01  1.4607E+01  1.4105E+01  1.3830E+01  1.2809E+01  1.4959E-03  1.1827E-02 -1.3602E-03
  4.6567E+02  1.5659E+01  1.5670E+01  1.5171E+01  1.4896E+01  1.3878E+01  1.5493E-03  1.1965E-02 -1.3667E-03
  4.9719E+02  1.6711E+01  1.6722E+01  1.6225E+01  1.5950E+01  1.4936E+01  1.6005E-03  1.2095E-02 -1.3729E-03
  5.3012E+02  1.7818E+01  1.7828E+01  1.7333E+01  1.7059E+01  1.6049E+01  1.6528E-03  1.2228E-02 -1.3790E-03
  5.6375E+02  1.8956E+01  1.8966E+01  1.8474E+01  1.8200E+01  1.7193E+01  1.7052E-03  1.2358E-02 -1.3850E-03
  5.9689E+02  2.0085E+01  2.0096E+01  1.9605E+01  1.9332E+01  1.8328E+01  1.7558E-03  1.2484E-02 -1.3907E-03
  6.2928E+02  2.1196E+01  2.1207E+01  2.0718E+01  2.0445E+01  1.9445E+01  1.8045E-03  1.2603E-02 -1.3960E-03
  6.6295E+02  2.2359E+01  2.2370E+01  2.1883E+01  2.1611E+01  2.0613E+01  1.8543E-03  1.2724E-02 -1.4014E-03
  6.9717E+02  2.3549E+01  2.3559E+01  2.3074E+01  2.2803E+01  2.1808E+01  1.9041E-03  1.2844E-02 -1.4066E-03
  7.3078E+02  2.4725E+01  2.4736E+01  2.4252E+01  2.3981E+01  2.2989E+01  1.9524E-03  1.2960E-02 -1.4116E-03
  7.6353E+02  2.5878E+01  2.5889E+01  2.5407E+01  2.5137E+01  2.4148E+01  1.9988E-03  1.3070E-02 -1.4163E-03
  7.9744E+02  2.7080E+01  2.7091E+01  2.6611E+01  2.6340E+01  2.5354E+01  2.0463E-03  1.3183E-02 -1.4210E-03
  8.3191E+02  2.8310E+01  2.8321E+01  2.7842E+01  2.7572E+01  2.6588E+01  2.0941E-03  1.3294E-02 -1.4257E-03
  8.6557E+02  2.9517E+01  2.9528E+01  2.9051E+01  2.8781E+01  2.7800E+01  2.1402E-03  1.3402E-02 -1.4301E-03
  8.9838E+02  3.0702E+01  3.0713E+01  3.0237E+01  2.9968E+01  2.8989E+01  2.1847E-03  1.3505E-02 -1.4343E-03
  9.3227E+02  3.1932E+01  3.1943E+01  3.1469E+01  3.1200E+01  3.0224E+01  2.2303E-03  1.3610E-02 -1.4385E-03
 -7.6208E+00  8.7895E-01  8.8668E-01  3.1253E-01  0.0000E+00  0.0000E+00  1.1520E-04  7.8489E-03 -1.1436E-03
 -7.4203E+00  8.4345E-01  8.5137E-01  2.8433E-01  0.0000E+00  0.0000E+00  1.6150E-04  8.0826E-03 -1.1613E-03
 -6.9404E+00  8.3137E-01  8.3942E-01  2.7753E-01  0.0000E+00  0.0000E+00  1.9840E-04  8.2584E-03 -1.1744E-03
 -5.7010E+00  8.3814E-01  8.4637E-01  2.9117E-01  0.0000E+00  0.0000E+00  2.5106E-04  8.4962E-03 -1.1917E-03
 -5.7010E+00  8.3814E-01  8.4637E-01  2.9117E-01  6.8753E-08  0.0000E+00  2.5106E-04  8.4962E-03 -1.1917E-03
 -4.0807E+00  8.6701E-01  8.7539E-01  3.2552E-01  3.6354E-02  0.0000E+00  2.9791E-04  8.6945E-03 -1.2057E-03
 -1.9280E+00  9.1579E-01  9.2431E-01  3.7936E-01  9.1169E-02  0.0000E+00  3.4449E-04  8.8837E-03 -1.2188E-03
  4.5482E-01  9.7561E-01  9.8424E-01  4.4338E-01  1.5601E-01  0.0000E+00  3.8578E-04  9.0456E-03 -1.2298E-03
  3.2459E+00  1.0494E+00  1.0582E+00  5.2109E-01  2.3450E-01  0.0000E+00  4.2634E-04  9.1999E-03 -1.2401E-03
  6.7981E+00  1.1464E+00  1.1553E+00  6.2212E-01  3.3634E-01  0.0000E+00  4.7038E-04  9.3628E-03 -1.2508E-03
  1.0408E+01  1.2470E+00  1.2560E+00  7.2606E-01  4.4098E-01  0.0000E+00  5.0947E-04  9.5036E-03 -1.2599E-03
  1.4400E+01  1.3596E+00  1.3687E+00  8.4187E-01  5.5744E-01  0.0000E+00  5.4793E-04  9.6390E-03 -1.2685E-03
  1.7923E+01  1.4598E+00  1.4689E+00  9.4448E-01  6.6057E-01  0.0000E+00  5.7888E-04  9.7460E-03 -1.2752E-03
  3.1768E+01  1.8592E+00  1.8686E+00  1.3517E+00  1.0694E+00  0.0000E+00  6.8302E-04  1.0094E-02 -1.2965E-03
  3.1768E+01  1.8592E+00  1.8686E+00  1.3517E+00  1.0694E+00  3.9032E-08  6.8302E-04  1.0094E-02 -1.2965E-03
  3.5014E+01  1.9597E+00  1.9691E+00  1.4537E+00  1.1718E+00  1.1857E-01  7.0585E-04  1.0167E-02 -1.3009E-03
  4.5583E+01  2.2850E+00  2.2946E+00  1.7836E+00  1.5027E+00  4.5499E-01  7.7422E-04  1.0383E-02 -1.3136E-03
  5.8217E+01  2.6743E+00  2.6840E+00  2.1775E+00  1.8976E+00  8.5701E-01  8.4735E-04  1.0608E-02 -1.3265E-03
  7.1194E+01  3.0750E+00  3.0848E+00  2.5821E+00  2.3032E+00  1.2689E+00  9.1543E-04  1.0812E-02 -1.3380E-03
  8.5798E+01  3.5270E+00  3.5370E+00  3.0381E+00  2.7600E+00  1.7320E+00  9.8577E-04  1.1018E-02 -1.3493E-03
  9.9095E+01  3.9399E+00  3.9500E+00  3.4542E+00  3.1769E+00  2.1539E+00  1.0454E-03  1.1188E-02 -1.3586E-03
  1.1671E+02  4.4892E+00  4.4994E+00  4.0072E+00  3.7308E+00  2.7139E+00  1.1192E-03  1.1396E-02 -1.3695E-03
  1.3367E+02  5.0202E+00  5.0305E+00  4.5415E+00  4.2659E+00  3.2541E+00  1.1859E-03  1.1579E-02 -1.3791E-03
  1.5036E+02  5.5454E+00  5.5559E+00  5.0696E+00  4.7947E+00  3.7877E+00  1.2481E-03  1.1748E-02 -1.3877E-03
  1.7316E+02  6.2674E+00  6.2780E+00  5.7952E+00  5.5212E+00  4.5201E+00  1.3287E-03  1.1962E-02 -1.3984E-03
  1.9626E+02  7.0035E+00  7.0142E+00  6.5346E+00  6.2614E+00  5.2658E+00  1.4060E-03  1.2164E-02 -1.4083E-03
  2.1937E+02  7.7454E+00  7.7562E+00  7.2796E+00  7.0072E+00  6.0166E+00  1.4798E-03  1.2354E-02 -1.4174E-03
  2.4391E+02  8.5386E+00  8.5495E+00  8.0757E+00  7.8041E+00  6.8185E+00  1.5550E-03  1.2544E-02 -1.4263E-03
  2.6930E+02  9.3656E+00  9.3766E+00  8.9055E+00  8.6346E+00  7.6538E+00  1.6298E-03  1.2731E-02 -1.4350E-03
  2.9464E+02  1.0197E+01  1.0208E+01  9.7400E+00  9.4697E+00  8.4934E+00  1.7019E-03  1.2908E-02 -1.4430E-03
  3.1961E+02  1.1023E+01  1.1034E+01  1.0568E+01  1.0298E+01  9.3260E+00  1.7708E-03  1.3076E-02 -1.4505E-03
  3.4587E+02  1.1897E+01  1.1909E+01  1.1445E+01  1.1176E+01  1.0208E+01  1.8412E-03  1.3245E-02 -1.4579E-03
  3.7274E+02  1.2800E+01  1.2811E+01  1.2349E+01  1.2081E+01  1.1117E+01  1.9114E-03  1.3412E-02 -1.4650E-03
  3.9928E+02  1.3697E+01  1.3708E+01  1.3249E+01  1.2981E+01  1.2021E+01  1.9792E-03  1.3571E-02 -1.4718E-03
  4.2528E+02  1.4583E+01  1.4594E+01  1.4137E+01  1.3869E+01  1.2913E+01  2.0441E-03  1.3722E-02 -1.4781E-03
  4.5239E+02  1.5512E+01  1.5524E+01  1.5068E+01  1.4802E+01  1.3849E+01  2.1105E-03  1.3875E-02 -1.4844E-03
  4.8000E+02  1.6467E+01  1.6478E+01  1.6025E+01  1.5759E+01  1.4809E+01  2.1769E-03  1.4026E-02 -1.4905E-03
  5.0714E+02  1.7411E+01  1.7423E+01  1.6971E+01  1.6706E+01  1.5759E+01  2.2410E-03  1.4171E-02 -1.4963E-03
  5.3360E+02  1.8339E+01  1.8351E+01  1.7901E+01  1.7636E+01  1.6692E+01  2.3026E-03  1.4310E-02 -1.5017E-03
