 # Mon Nov 10 18:58:39 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -4.
 # distance(t),tolerance(T) =   5.19351  5.17819742
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6448E+01  7.0447E-01  7.0919E-01  2.6777E-01  0.0000E+00  0.0000E+00  1.0660E-07  4.7214E-03 -1.4201E-03  0.0000E+00  0.0000E+00
 -3.0190E+01  5.6869E-01  5.7352E-01  1.3559E-01  0.0000E+00  0.0000E+00  2.1755E-05  4.8637E-03 -1.4290E-03  0.0000E+00  0.0000E+00
 -3.2931E+01  4.7829E-01  4.8321E-01  4.7765E-02  0.0000E+00  0.0000E+00  3.7624E-05  4.9685E-03 -1.4360E-03  0.0000E+00  0.0000E+00
 -3.6260E+01  3.7625E-01  3.8128E-01 -5.0956E-02  0.0000E+00  0.0000E+00  5.8604E-05  5.1075E-03 -1.4458E-03  0.0000E+00  0.0000E+00
 -3.6261E+01  3.7670E-01  3.8174E-01 -5.0329E-02 -2.2237E-01  0.0000E+00  5.9218E-05  5.1141E-03 -1.4469E-03  2.3496E-11  0.0000E+00
 -3.8295E+01  3.1982E-01  3.2495E-01 -1.0465E-01 -2.8830E-01  0.0000E+00  7.6690E-05  5.2259E-03 -1.4547E-03  9.1804E-06  0.0000E+00
 -3.9623E+01  2.8685E-01  2.9206E-01 -1.3523E-01 -3.2623E-01  0.0000E+00  9.3226E-05  5.3323E-03 -1.4627E-03  1.6997E-05  0.0000E+00
 -4.0129E+01  2.7820E-01  2.8348E-01 -1.4189E-01 -3.3894E-01  0.0000E+00  1.0722E-04  5.4225E-03 -1.4697E-03  2.3285E-05  0.0000E+00
 -3.9949E+01  2.8915E-01  2.9450E-01 -1.2910E-01 -3.3170E-01  0.0000E+00  1.2045E-04  5.5076E-03 -1.4765E-03  2.8955E-05  0.0000E+00
 -3.8927E+01  3.2362E-01  3.2904E-01 -9.2742E-02 -3.0100E-01  0.0000E+00  1.3431E-04  5.5968E-03 -1.4838E-03  3.4617E-05  0.0000E+00
 -3.7263E+01  3.7424E-01  3.7972E-01 -4.0523E-02 -2.5352E-01  0.0000E+00  1.4623E-04  5.6734E-03 -1.4902E-03  3.9267E-05  0.0000E+00
 -3.4866E+01  4.4363E-01  4.4917E-01  3.0370E-02 -1.8704E-01  0.0000E+00  1.5764E-04  5.7465E-03 -1.4965E-03  4.3529E-05  0.0000E+00
 -3.2387E+01  5.1348E-01  5.1907E-01  1.0139E-01 -1.1942E-01  0.0000E+00  1.6663E-04  5.8039E-03 -1.5015E-03  4.6763E-05  0.0000E+00
 -2.0274E+01  8.4449E-01  8.5023E-01  4.3606E-01  2.0472E-01  0.0000E+00  1.9578E-04  5.9889E-03 -1.5181E-03  5.6539E-05  0.0000E+00
 -1.9203E+01  8.4506E-01  8.5081E-01  4.3670E-01  2.0516E-01 -4.2117E-01  1.9618E-04  5.9918E-03 -1.5185E-03  5.6575E-05  5.5866E-13
 -1.6082E+01  9.4078E-01  9.4656E-01  5.3315E-01  2.9955E-01 -3.1868E-01  2.0232E-04  6.0298E-03 -1.5219E-03  5.8507E-05  1.6690E-06
 -4.4559E+00  1.2692E+00  1.2751E+00  8.6369E-01  6.2411E-01 -4.4614E-03  2.2064E-04  6.1427E-03 -1.5322E-03  6.3997E-05  5.7385E-06
  1.0760E+01  1.6930E+00  1.6989E+00  1.2897E+00  1.0441E+00  4.0653E-01  2.3978E-04  6.2593E-03 -1.5430E-03  6.9371E-05  9.6772E-06
  2.7598E+01  2.1574E+00  2.1635E+00  1.7560E+00  1.5053E+00  8.5992E-01  2.5726E-04  6.3645E-03 -1.5528E-03  7.3980E-05  1.2996E-05
  4.7729E+01  2.7097E+00  2.7158E+00  2.3102E+00  2.0544E+00  1.4016E+00  2.7502E-04  6.4702E-03 -1.5628E-03  7.8394E-05  1.6124E-05
  6.6975E+01  3.2363E+00  3.2425E+00  2.8383E+00  2.5786E+00  1.9198E+00  2.8988E-04  6.5575E-03 -1.5711E-03  8.1894E-05  1.8564E-05
  9.3644E+01  3.9658E+00  3.9721E+00  3.5696E+00  3.3051E+00  2.6395E+00  3.0807E-04  6.6630E-03 -1.5811E-03  8.5951E-05  2.1349E-05
  1.2037E+02  4.6977E+00  4.7041E+00  4.3031E+00  4.0346E+00  3.3632E+00  3.2433E-04  6.7561E-03 -1.5901E-03  8.9387E-05  2.3669E-05
  1.4759E+02  5.4447E+00  5.4512E+00  5.0515E+00  4.7795E+00  4.1029E+00  3.3939E-04  6.8412E-03 -1.5983E-03  9.2420E-05  2.5687E-05
  1.8609E+02  6.5054E+00  6.5119E+00  6.1139E+00  5.8375E+00  5.1547E+00  3.5874E-04  6.9490E-03 -1.6087E-03  9.6116E-05  2.8107E-05
  2.2643E+02  7.6222E+00  7.6288E+00  7.2324E+00  6.9520E+00  6.2637E+00  3.7719E-04  7.0502E-03 -1.6184E-03  9.9452E-05  3.0253E-05
  2.6804E+02  8.7808E+00  8.7874E+00  8.3924E+00  8.1085E+00  7.4151E+00  3.9471E-04  7.1450E-03 -1.6276E-03  1.0246E-04  3.2159E-05
  3.1343E+02  1.0052E+01  1.0059E+01  9.6653E+00  9.3779E+00  8.6798E+00  4.1248E-04  7.2397E-03 -1.6367E-03  1.0537E-04  3.3972E-05
  3.6160E+02  1.1411E+01  1.1418E+01  1.1025E+01  1.0735E+01  1.0032E+01  4.3012E-04  7.3323E-03 -1.6456E-03  1.0813E-04  3.5663E-05
  4.1086E+02  1.2810E+01  1.2816E+01  1.2425E+01  1.2132E+01  1.1425E+01  4.4707E-04  7.4201E-03 -1.6541E-03  1.1066E-04  3.7193E-05
  4.6039E+02  1.4226E+01  1.4233E+01  1.3843E+01  1.3546E+01  1.2836E+01  4.6326E-04  7.5028E-03 -1.6620E-03  1.1298E-04  3.8578E-05
  5.1357E+02  1.5757E+01  1.5764E+01  1.5375E+01  1.5076E+01  1.4362E+01  4.7977E-04  7.5860E-03 -1.6700E-03  1.1526E-04  3.9916E-05
  5.6903E+02  1.7365E+01  1.7372E+01  1.6985E+01  1.6683E+01  1.5965E+01  4.9624E-04  7.6679E-03 -1.6778E-03  1.1744E-04  4.1185E-05
  6.2477E+02  1.8993E+01  1.9000E+01  1.8613E+01  1.8309E+01  1.7589E+01  5.1212E-04  7.7459E-03 -1.6852E-03  1.1947E-04  4.2351E-05
  6.8030E+02  2.0626E+01  2.0633E+01  2.0248E+01  1.9941E+01  1.9218E+01  5.2736E-04  7.8199E-03 -1.6922E-03  1.2135E-04  4.3418E-05
  7.3909E+02  2.2367E+01  2.2374E+01  2.1990E+01  2.1681E+01  2.0955E+01  5.4294E-04  7.8946E-03 -1.6993E-03  1.2321E-04  4.4463E-05
  7.9990E+02  2.4181E+01  2.4188E+01  2.3804E+01  2.3494E+01  2.2765E+01  5.5853E-04  7.9685E-03 -1.7062E-03  1.2502E-04  4.5465E-05
  8.6054E+02  2.6002E+01  2.6010E+01  2.5627E+01  2.5314E+01  2.4583E+01  5.7361E-04  8.0392E-03 -1.7129E-03  1.2671E-04  4.6394E-05
  9.2049E+02  2.7815E+01  2.7822E+01  2.7440E+01  2.7126E+01  2.6392E+01  5.8811E-04  8.1064E-03 -1.7191E-03  1.2829E-04  4.7254E-05
  9.8347E+02  2.9732E+01  2.9740E+01  2.9358E+01  2.9042E+01  2.8306E+01  6.0296E-04  8.1746E-03 -1.7255E-03  1.2986E-04  4.8102E-05
  1.0481E+03  3.1714E+01  3.1721E+01  3.1341E+01  3.1023E+01  3.0284E+01  6.1786E-04  8.2422E-03 -1.7318E-03  1.3139E-04  4.8923E-05
  1.1123E+03  3.3694E+01  3.3701E+01  3.3321E+01  3.3002E+01  3.2262E+01  6.3229E-04  8.3071E-03 -1.7377E-03  1.3284E-04  4.9690E-05
  1.1755E+03  3.5653E+01  3.5661E+01  3.5282E+01  3.4961E+01  3.4219E+01  6.4619E-04  8.3690E-03 -1.7434E-03  1.3420E-04  5.0404E-05
  1.2414E+03  3.7712E+01  3.7720E+01  3.7342E+01  3.7019E+01  3.6275E+01  6.6045E-04  8.4318E-03 -1.7492E-03  1.3556E-04  5.1115E-05
  1.3091E+03  3.9840E+01  3.9848E+01  3.9471E+01  3.9147E+01  3.8401E+01  6.7478E-04  8.4944E-03 -1.7549E-03  1.3689E-04  5.1806E-05
  1.3757E+03  4.1946E+01  4.1954E+01  4.1577E+01  4.1252E+01  4.0504E+01  6.8867E-04  8.5545E-03 -1.7603E-03  1.3816E-04  5.2456E-05
  1.4412E+03  4.4031E+01  4.4039E+01  4.3663E+01  4.3336E+01  4.2587E+01  7.0208E-04  8.6120E-03 -1.7655E-03  1.3935E-04  5.3065E-05
  1.5094E+03  4.6212E+01  4.6219E+01  4.5844E+01  4.5516E+01  4.4765E+01  7.1584E-04  8.6706E-03 -1.7708E-03  1.4055E-04  5.3673E-05
 -2.1100E+01  6.4797E-01  6.5370E-01  2.4613E-01  0.0000E+00  0.0000E+00  5.3488E-06  5.7433E-03 -1.6315E-03  0.0000E+00  0.0000E+00
 -2.3793E+01  5.6910E-01  5.7498E-01  1.7059E-01  0.0000E+00  0.0000E+00  3.8931E-05  5.9236E-03 -1.6382E-03  0.0000E+00  0.0000E+00
