 # Mon Nov 10 18:27:58 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -3.
 # distance(t),tolerance(T) =   2.59543  2.58735083
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.6243E+01  7.0587E-01  7.1053E-01  2.6879E-01  0.0000E+00  0.0000E+00  1.3180E-07  4.6637E-03 -5.8525E-04  0.0000E+00  0.0000E+00
 -2.9956E+01  5.7221E-01  5.7699E-01  1.3874E-01  0.0000E+00  0.0000E+00  2.1800E-05  4.8051E-03 -5.8040E-04  0.0000E+00  0.0000E+00
 -3.2673E+01  4.8342E-01  4.8828E-01  5.2539E-02  0.0000E+00  0.0000E+00  3.7686E-05  4.9094E-03 -5.7735E-04  0.0000E+00  0.0000E+00
 -3.5966E+01  3.8359E-01  3.8856E-01 -4.3964E-02  0.0000E+00  0.0000E+00  5.8692E-05  5.0475E-03 -5.7395E-04  0.0000E+00  0.0000E+00
 -3.5962E+01  3.8403E-01  3.8901E-01 -4.3344E-02 -2.2299E-01  0.0000E+00  5.9307E-05  5.0541E-03 -5.7436E-04  2.3490E-11  0.0000E+00
 -3.7968E+01  3.2905E-01  3.3412E-01 -9.5747E-02 -2.8680E-01  0.0000E+00  7.6802E-05  5.1652E-03 -5.7175E-04  9.1781E-06  0.0000E+00
 -3.9267E+01  2.9790E-01  3.0305E-01 -1.2450E-01 -3.2278E-01  0.0000E+00  9.3362E-05  5.2710E-03 -5.6978E-04  1.6993E-05  0.0000E+00
 -3.9747E+01  2.9082E-01  2.9604E-01 -1.2959E-01 -3.3383E-01  0.0000E+00  1.0738E-04  5.3607E-03 -5.6841E-04  2.3281E-05  0.0000E+00
 -3.9541E+01  3.0327E-01  3.0856E-01 -1.1529E-01 -3.2500E-01  0.0000E+00  1.2063E-04  5.4454E-03 -5.6737E-04  2.8950E-05  0.0000E+00
 -3.8491E+01  3.3932E-01  3.4468E-01 -7.7338E-02 -2.9262E-01  0.0000E+00  1.3451E-04  5.5340E-03 -5.6651E-04  3.4611E-05  0.0000E+00
 -3.6802E+01  3.9132E-01  3.9674E-01 -2.3733E-02 -2.4368E-01  0.0000E+00  1.4645E-04  5.6101E-03 -5.6597E-04  3.9262E-05  0.0000E+00
 -3.4381E+01  4.6204E-01  4.6752E-01  4.8498E-02 -1.7580E-01  0.0000E+00  1.5788E-04  5.6829E-03 -5.6560E-04  4.3524E-05  0.0000E+00
 -3.1882E+01  5.3295E-01  5.3848E-01  1.2057E-01 -1.0707E-01  0.0000E+00  1.6689E-04  5.7400E-03 -5.6542E-04  4.6759E-05  0.0000E+00
 -1.9705E+01  8.6741E-01  8.7309E-01  4.5871E-01  2.2071E-01  0.0000E+00  1.9609E-04  5.9240E-03 -5.6538E-04  5.6535E-05  0.0000E+00
 -1.8631E+01  8.6797E-01  8.7365E-01  4.5934E-01  2.2114E-01 -4.2103E-01  1.9650E-04  5.9269E-03 -5.6550E-04  5.6572E-05  5.5855E-13
 -1.5499E+01  9.6443E-01  9.7014E-01  5.5653E-01  3.1631E-01 -3.1756E-01  2.0264E-04  5.9646E-03 -5.6553E-04  5.8504E-05  1.6690E-06
 -3.8378E+00  1.2950E+00  1.3008E+00  8.8926E-01  6.4313E-01 -8.0908E-04  2.2101E-04  6.0769E-03 -5.6587E-04  6.3995E-05  5.7383E-06
  1.1415E+01  1.7210E+00  1.7269E+00  1.3175E+00  1.0655E+00  4.1279E-01  2.4019E-04  6.1930E-03 -5.6645E-04  6.9371E-05  9.6771E-06
  2.8284E+01  2.1875E+00  2.1934E+00  1.7858E+00  1.5287E+00  8.6851E-01  2.5770E-04  6.2976E-03 -5.6717E-04  7.3980E-05  1.2997E-05
