 # Mon Nov 10 17:23:47 2008
 # MSTW 2008 NLO PDF grid for eigenvector   10.
 # distance(t),tolerance(T) =   6.2696099  7.03018802
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.8932E+02  6.2896E+00  6.2958E+00  5.5531E+00  5.4390E+00  4.7427E+00  2.2915E-04  6.4589E-03 -9.8101E-04
  2.2096E+02  7.1849E+00  7.1912E+00  6.4529E+00  6.3364E+00  5.6358E+00  2.4367E-04  6.5445E-03 -9.8801E-04
  2.6519E+02  8.4467E+00  8.4530E+00  7.7202E+00  7.6009E+00  6.8950E+00  2.6265E-04  6.6531E-03 -9.9680E-04
  3.1102E+02  9.7653E+00  9.7717E+00  9.0440E+00  8.9220E+00  8.2116E+00  2.8105E-04  6.7552E-03 -1.0050E-03
  3.5786E+02  1.1124E+01  1.1130E+01  1.0407E+01  1.0283E+01  9.5685E+00  2.9878E-04  6.8510E-03 -1.0125E-03
  4.0855E+02  1.2606E+01  1.2612E+01  1.1894E+01  1.1767E+01  1.1049E+01  3.1699E-04  6.9467E-03 -1.0200E-03
  4.6200E+02  1.4180E+01  1.4187E+01  1.3472E+01  1.3343E+01  1.2621E+01  3.3528E-04  7.0406E-03 -1.0273E-03
  5.1632E+02  1.5792E+01  1.5798E+01  1.5088E+01  1.4957E+01  1.4232E+01  3.5304E-04  7.1295E-03 -1.0341E-03
  5.7067E+02  1.7416E+01  1.7423E+01  1.6716E+01  1.6583E+01  1.5855E+01  3.7014E-04  7.2135E-03 -1.0405E-03
  6.2875E+02  1.9164E+01  1.9171E+01  1.8468E+01  1.8334E+01  1.7602E+01  3.8775E-04  7.2980E-03 -1.0468E-03
  6.8907E+02  2.0992E+01  2.0999E+01  2.0300E+01  2.0164E+01  1.9430E+01  4.0544E-04  7.3813E-03 -1.0530E-03
  7.4947E+02  2.2835E+01  2.2842E+01  2.2146E+01  2.2009E+01  2.1272E+01  4.2261E-04  7.4607E-03 -1.0588E-03
  8.0945E+02  2.4678E+01  2.4685E+01  2.3992E+01  2.3853E+01  2.3114E+01  4.3918E-04  7.5360E-03 -1.0643E-03
  8.7275E+02  2.6635E+01  2.6642E+01  2.5952E+01  2.5812E+01  2.5071E+01  4.5622E-04  7.6122E-03 -1.0699E-03
  9.3806E+02  2.8668E+01  2.8675E+01  2.7988E+01  2.7846E+01  2.7103E+01  4.7337E-04  7.6876E-03 -1.0753E-03
  1.0030E+03  3.0702E+01  3.0710E+01  3.0026E+01  2.9882E+01  2.9138E+01  4.9003E-04  7.7597E-03 -1.0804E-03
  1.0671E+03  3.2721E+01  3.2729E+01  3.2047E+01  3.1903E+01  3.1157E+01  5.0613E-04  7.8283E-03 -1.0852E-03
  1.1342E+03  3.4851E+01  3.4858E+01  3.4180E+01  3.4034E+01  3.3286E+01  5.2268E-04  7.8979E-03 -1.0901E-03
  1.2031E+03  3.7047E+01  3.7054E+01  3.6378E+01  3.6232E+01  3.5482E+01  5.3933E-04  7.9670E-03 -1.0949E-03
  1.2713E+03  3.9236E+01  3.9243E+01  3.8569E+01  3.8422E+01  3.7671E+01  5.5553E-04  8.0333E-03 -1.0995E-03
  1.3382E+03  4.1397E+01  4.1404E+01  4.0733E+01  4.0584E+01  3.9832E+01  5.7119E-04  8.0966E-03 -1.1038E-03
  1.4080E+03  4.3663E+01  4.3671E+01  4.3002E+01  4.2852E+01  4.2098E+01  5.8728E-04  8.1610E-03 -1.1082E-03
  1.4796E+03  4.6000E+01  4.6007E+01  4.5341E+01  4.5190E+01  4.4435E+01  6.0352E-04  8.2250E-03 -1.1125E-03
  1.5499E+03  4.8308E+01  4.8316E+01  4.7651E+01  4.7500E+01  4.6743E+01  6.1928E-04  8.2866E-03 -1.1167E-03
  1.6189E+03  5.0589E+01  5.0596E+01  4.9934E+01  4.9781E+01  4.9024E+01  6.3454E-04  8.3455E-03 -1.1206E-03
  1.6907E+03  5.2970E+01  5.2978E+01  5.2318E+01  5.2164E+01  5.1406E+01  6.5024E-04  8.4055E-03 -1.1245E-03
 -2.0726E+01  1.1498E+00  1.1554E+00  4.0020E-01  0.0000E+00  0.0000E+00  2.1954E-05  5.5491E-03 -9.2020E-04
 -2.1354E+01  1.0226E+00  1.0283E+00  2.8260E-01  0.0000E+00  0.0000E+00  3.7776E-05  5.7076E-03 -9.3498E-04
 -2.1488E+01  9.4488E-01  9.5065E-01  2.1180E-01  0.0000E+00  0.0000E+00  5.0626E-05  5.8266E-03 -9.4589E-04
 -2.0995E+01  8.6859E-01  8.7450E-01  1.4458E-01  0.0000E+00  0.0000E+00  6.9279E-05  5.9871E-03 -9.6037E-04
 -2.0995E+01  8.6859E-01  8.7450E-01  1.4458E-01 -1.0883E-07  0.0000E+00  6.9279E-05  5.9871E-03 -9.6037E-04
 -1.9754E+01  8.3433E-01  8.4035E-01  1.1755E-01 -3.2236E-02  0.0000E+00  8.6239E-05  6.1206E-03 -9.7214E-04
 -1.7827E+01  8.2993E-01  8.3606E-01  1.1982E-01 -3.2755E-02  0.0000E+00  1.0331E-04  6.2476E-03 -9.8318E-04
 -1.5487E+01  8.5052E-01  8.5674E-01  1.4596E-01 -8.8977E-03  0.0000E+00  1.1861E-04  6.3562E-03 -9.9249E-04
 -1.2575E+01  8.9310E-01  8.9941E-01  1.9369E-01  3.6750E-02  0.0000E+00  1.3377E-04  6.4594E-03 -1.0012E-03
 -8.6840E+00  9.6449E-01  9.7089E-01  2.7038E-01  1.1133E-01  0.0000E+00  1.5038E-04  6.5683E-03 -1.0103E-03
 -4.5787E+00  1.0496E+00  1.0560E+00  3.5991E-01  1.9911E-01  0.0000E+00  1.6522E-04  6.6623E-03 -1.0181E-03
  1.0133E-01  1.1539E+00  1.1605E+00  4.6848E-01  3.0606E-01  0.0000E+00  1.7992E-04  6.7525E-03 -1.0255E-03
  4.3256E+00  1.2524E+00  1.2590E+00  5.7020E-01  4.0653E-01  0.0000E+00  1.9182E-04  6.8237E-03 -1.0313E-03
  2.1585E+01  1.6797E+00  1.6865E+00  1.0077E+00  8.4027E-01  0.0000E+00  2.3227E-04  7.0548E-03 -1.0497E-03
  2.1585E+01  1.6797E+00  1.6865E+00  1.0077E+00  8.4027E-01  4.2329E-08  2.3227E-04  7.0548E-03 -1.0497E-03
  2.5795E+01  1.7934E+00  1.8002E+00  1.1235E+00  9.5531E-01  1.2910E-01  2.4125E-04  7.1035E-03 -1.0535E-03
  3.9720E+01  2.1732E+00  2.1802E+00  1.5094E+00  1.3390E+00  5.0928E-01  2.6828E-04  7.2466E-03 -1.0646E-03
  5.6776E+01  2.6466E+00  2.6536E+00  1.9888E+00  1.8163E+00  9.8471E-01  2.9744E-04  7.3951E-03 -1.0759E-03
  7.4676E+01  3.1499E+00  3.1570E+00  2.4974E+00  2.3231E+00  1.4900E+00  3.2481E-04  7.5296E-03 -1.0860E-03
  9.5209E+01  3.7332E+00  3.7405E+00  3.0860E+00  2.9099E+00  2.0756E+00  3.5329E-04  7.6652E-03 -1.0960E-03
  1.1422E+02  4.2778E+00  4.2851E+00  3.6348E+00  3.4573E+00  2.6220E+00  3.7759E-04  7.7776E-03 -1.1042E-03
  1.3981E+02  5.0169E+00  5.0244E+00  4.3789E+00  4.1999E+00  3.3635E+00  4.0787E-04  7.9138E-03 -1.1140E-03
  1.6482E+02  5.7448E+00  5.7523E+00  5.1111E+00  4.9307E+00  4.0936E+00  4.3539E-04  8.0344E-03 -1.1226E-03
  1.8977E+02  6.4759E+00  6.4835E+00  5.8461E+00  5.6645E+00  4.8267E+00  4.6123E-04  8.1449E-03 -1.1303E-03
  2.2435E+02  7.4969E+00  7.5047E+00  6.8719E+00  6.6889E+00  5.8505E+00  4.9487E-04  8.2853E-03 -1.1400E-03
  2.5987E+02  8.5545E+00  8.5623E+00  7.9339E+00  7.7495E+00  6.9106E+00  5.2735E-04  8.4174E-03 -1.1490E-03
  2.9591E+02  9.6355E+00  9.6434E+00  9.0189E+00  8.8334E+00  7.9941E+00  5.5856E-04  8.5413E-03 -1.1573E-03
  3.3463E+02  1.0806E+01  1.0814E+01  1.0193E+01  1.0007E+01  9.1671E+00  5.9049E-04  8.6654E-03 -1.1655E-03
  3.7518E+02  1.2041E+01  1.2049E+01  1.1432E+01  1.1244E+01  1.0405E+01  6.2245E-04  8.7870E-03 -1.1734E-03
  4.1612E+02  1.3297E+01  1.3306E+01  1.2692E+01  1.2504E+01  1.1664E+01  6.5340E-04  8.9025E-03 -1.1809E-03
  4.5686E+02  1.4557E+01  1.4565E+01  1.3955E+01  1.3765E+01  1.2925E+01  6.8313E-04  9.0115E-03 -1.1878E-03
  5.0014E+02  1.5904E+01  1.5913E+01  1.5305E+01  1.5115E+01  1.4275E+01  7.1364E-04  9.1213E-03 -1.1947E-03
  5.4486E+02  1.7307E+01  1.7315E+01  1.6711E+01  1.6520E+01  1.5680E+01  7.4421E-04  9.2297E-03 -1.2014E-03
  5.8941E+02  1.8714E+01  1.8722E+01  1.8121E+01  1.7929E+01  1.7089E+01  7.7380E-04  9.3329E-03 -1.2078E-03
  6.3345E+02  2.0114E+01  2.0122E+01  1.9524E+01  1.9331E+01  1.8492E+01  8.0230E-04  9.4309E-03 -1.2138E-03
  6.7972E+02  2.1595E+01  2.1604E+01  2.1008E+01  2.0814E+01  1.9975E+01  8.3154E-04  9.5301E-03 -1.2197E-03
  7.2723E+02  2.3127E+01  2.3135E+01  2.2542E+01  2.2348E+01  2.1509E+01  8.6089E-04  9.6283E-03 -1.2256E-03
  7.7430E+02  2.4654E+01  2.4663E+01  2.4072E+01  2.3877E+01  2.3038E+01  8.8934E-04  9.7223E-03 -1.2311E-03
  8.2053E+02  2.6164E+01  2.6173E+01  2.5584E+01  2.5389E+01  2.4550E+01  9.1677E-04  9.8118E-03 -1.2363E-03
  8.6883E+02  2.7751E+01  2.7760E+01  2.7173E+01  2.6978E+01  2.6139E+01  9.4491E-04  9.9026E-03 -1.2416E-03
  9.1814E+02  2.9382E+01  2.9391E+01  2.8807E+01  2.8610E+01  2.7772E+01  9.7318E-04  9.9928E-03 -1.2467E-03
  9.6681E+02  3.1001E+01  3.1010E+01  3.0428E+01  3.0232E+01  2.9394E+01  1.0006E-03  1.0079E-02 -1.2516E-03
  1.0144E+03  3.2596E+01  3.2605E+01  3.2025E+01  3.1828E+01  3.0990E+01  1.0271E-03  1.0162E-02 -1.2563E-03
  1.0639E+03  3.4263E+01  3.4272E+01  3.3694E+01  3.3497E+01  3.2660E+01  1.0542E-03  1.0246E-02 -1.2610E-03
  1.1145E+03  3.5977E+01  3.5986E+01  3.5410E+01  3.5212E+01  3.4375E+01  1.0816E-03  1.0330E-02 -1.2656E-03
  1.1641E+03  3.7665E+01  3.7674E+01  3.7100E+01  3.6902E+01  3.6065E+01  1.1081E-03  1.0410E-02 -1.2700E-03
  1.2126E+03  3.9328E+01  3.9337E+01  3.8765E+01  3.8566E+01  3.7730E+01  1.1337E-03  1.0487E-02 -1.2742E-03
  1.2629E+03  4.1060E+01  4.1069E+01  4.0499E+01  4.0300E+01  3.9464E+01  1.1600E-03  1.0566E-02 -1.2784E-03
 -1.4614E+01  9.8687E-01  9.9367E-01  3.4333E-01  0.0000E+00  0.0000E+00  6.9406E-05  6.8736E-03 -1.0590E-03
 -1.4749E+01  9.0735E-01  9.1432E-01  2.7208E-01  0.0000E+00  0.0000E+00  1.0237E-04  7.0775E-03 -1.0756E-03
 -1.4510E+01  8.6395E-01  8.7104E-01  2.3468E-01  0.0000E+00  0.0000E+00  1.2875E-04  7.2309E-03 -1.0879E-03
 -1.3556E+01  8.3117E-01  8.3843E-01  2.0971E-01  0.0000E+00  0.0000E+00  1.6654E-04  7.4381E-03 -1.1041E-03
 -1.3556E+01  8.3117E-01  8.3843E-01  2.0971E-01 -1.7051E-08  0.0000E+00  1.6654E-04  7.4381E-03 -1.1041E-03
 -1.2065E+01  8.2983E-01  8.3722E-01  2.1460E-01  3.1082E-03  0.0000E+00  2.0033E-04  7.6108E-03 -1.1172E-03
 -9.9830E+00  8.5282E-01  8.6034E-01  2.4333E-01  3.0728E-02  0.0000E+00  2.3401E-04  7.7754E-03 -1.1295E-03
 -7.6058E+00  8.9315E-01  9.0078E-01  2.8843E-01  7.4932E-02  0.0000E+00  2.6395E-04  7.9163E-03 -1.1398E-03
 -4.7618E+00  9.5084E-01  9.5857E-01  3.5054E-01  1.3624E-01  0.0000E+00  2.9342E-04  8.0505E-03 -1.1495E-03
 -1.0799E+00  1.0337E+00  1.0415E+00  4.3792E-01  2.2281E-01  0.0000E+00  3.2548E-04  8.1920E-03 -1.1596E-03
  2.7122E+00  1.1244E+00  1.1324E+00  5.3256E-01  3.1679E-01  0.0000E+00  3.5397E-04  8.3144E-03 -1.1682E-03
  6.9517E+00  1.2301E+00  1.2381E+00  6.4186E-01  4.2549E-01  0.0000E+00  3.8206E-04  8.4320E-03 -1.1763E-03
  1.0723E+01  1.3265E+00  1.3346E+00  7.4108E-01  5.2425E-01  0.0000E+00  4.0469E-04  8.5249E-03 -1.1827E-03
  2.5753E+01  1.7257E+00  1.7340E+00  1.1490E+00  9.3082E-01  0.0000E+00  4.8102E-04  8.8267E-03 -1.2028E-03
  2.5753E+01  1.7257E+00  1.7340E+00  1.1490E+00  9.3082E-01  3.9090E-08  4.8102E-04  8.8267E-03 -1.2028E-03
  2.9334E+01  1.8286E+00  1.8369E+00  1.2537E+00  1.0353E+00  1.1896E-01  4.9780E-04  8.8905E-03 -1.2070E-03
  4.1054E+01  2.1666E+00  2.1750E+00  1.5969E+00  1.3777E+00  4.6219E-01  5.4813E-04  9.0778E-03 -1.2191E-03
  5.5180E+01  2.5783E+00  2.5869E+00  2.0138E+00  1.7939E+00  8.8082E-01  6.0206E-04  9.2726E-03 -1.2314E-03
  6.9797E+01  3.0081E+00  3.0168E+00  2.4481E+00  2.2277E+00  1.3168E+00  6.5237E-04  9.4491E-03 -1.2423E-03
  8.6353E+01  3.4986E+00  3.5074E+00  2.9431E+00  2.7221E+00  1.8135E+00  7.0444E-04  9.6273E-03 -1.2531E-03
  1.0151E+02  3.9507E+00  3.9597E+00  3.3989E+00  3.1775E+00  2.2708E+00  7.4864E-04  9.7751E-03 -1.2619E-03
  1.2171E+02  4.5573E+00  4.5664E+00  4.0098E+00  3.7879E+00  2.8835E+00  8.0345E-04  9.9545E-03 -1.2725E-03
  1.4124E+02  5.1482E+00  5.1573E+00  4.6043E+00  4.3820E+00  3.4798E+00  8.5303E-04  1.0113E-02 -1.2816E-03
  1.6055E+02  5.7362E+00  5.7455E+00  5.1957E+00  4.9730E+00  4.0727E+00  8.9938E-04  1.0259E-02 -1.2899E-03
  1.8707E+02  6.5496E+00  6.5590E+00  6.0132E+00  5.7901E+00  4.8923E+00  9.5946E-04  1.0444E-02 -1.3002E-03
  2.1406E+02  7.3840E+00  7.3935E+00  6.8514E+00  6.6280E+00  5.7325E+00  1.0172E-03  1.0619E-02 -1.3097E-03
  2.4118E+02  8.2295E+00  8.2392E+00  7.7004E+00  7.4767E+00  6.5834E+00  1.0724E-03  1.0783E-02 -1.3185E-03
  2.7009E+02  9.1379E+00  9.1476E+00  8.6121E+00  8.3882E+00  7.4971E+00  1.1287E-03  1.0947E-02 -1.3272E-03
  3.0013E+02  1.0089E+01  1.0099E+01  9.5666E+00  9.3424E+00  8.4536E+00  1.1848E-03  1.1108E-02 -1.3356E-03
  3.3022E+02  1.1050E+01  1.1060E+01  1.0530E+01  1.0306E+01  9.4193E+00  1.2390E-03  1.1261E-02 -1.3434E-03
  3.5996E+02  1.2007E+01  1.2017E+01  1.1490E+01  1.1266E+01  1.0381E+01  1.2908E-03  1.1406E-02 -1.3506E-03
  3.9134E+02  1.3025E+01  1.3035E+01  1.2511E+01  1.2286E+01  1.1403E+01  1.3438E-03  1.1551E-02 -1.3578E-03
  4.2355E+02  1.4077E+01  1.4088E+01  1.3566E+01  1.3341E+01  1.2460E+01  1.3967E-03  1.1695E-02 -1.3648E-03
  4.5546E+02  1.5128E+01  1.5138E+01  1.4619E+01  1.4394E+01  1.3515E+01  1.4478E-03  1.1832E-02 -1.3714E-03
  4.8680E+02  1.6168E+01  1.6178E+01  1.5662E+01  1.5436E+01  1.4559E+01  1.4968E-03  1.1962E-02 -1.3776E-03
  5.1956E+02  1.7263E+01  1.7273E+01  1.6759E+01  1.6533E+01  1.5658E+01  1.5470E-03  1.2094E-02 -1.3838E-03
  5.5302E+02  1.8389E+01  1.8400E+01  1.7887E+01  1.7662E+01  1.6788E+01  1.5972E-03  1.2225E-02 -1.3898E-03
  5.8598E+02  1.9507E+01  1.9518E+01  1.9007E+01  1.8782E+01  1.7910E+01  1.6458E-03  1.2350E-02 -1.3955E-03
  6.1820E+02  2.0607E+01  2.0618E+01  2.0110E+01  1.9884E+01  1.9014E+01  1.6925E-03  1.2469E-02 -1.4008E-03
  6.5170E+02  2.1759E+01  2.1770E+01  2.1263E+01  2.1038E+01  2.0169E+01  1.7403E-03  1.2590E-02 -1.4062E-03
  6.8575E+02  2.2938E+01  2.2948E+01  2.2444E+01  2.2218E+01  2.1351E+01  1.7881E-03  1.2710E-02 -1.4115E-03
  7.1919E+02  2.4103E+01  2.4114E+01  2.3612E+01  2.3386E+01  2.2520E+01  1.8345E-03  1.2825E-02 -1.4165E-03
  7.5177E+02  2.5247E+01  2.5258E+01  2.4757E+01  2.4531E+01  2.3667E+01  1.8791E-03  1.2935E-02 -1.4212E-03
  7.8552E+02  2.6438E+01  2.6449E+01  2.5950E+01  2.5724E+01  2.4861E+01  1.9248E-03  1.3047E-02 -1.4259E-03
  8.1982E+02  2.7657E+01  2.7668E+01  2.7171E+01  2.6945E+01  2.6084E+01  1.9708E-03  1.3159E-02 -1.4306E-03
  8.5331E+02  2.8855E+01  2.8866E+01  2.8370E+01  2.8144E+01  2.7284E+01  2.0152E-03  1.3266E-02 -1.4350E-03
  8.8596E+02  3.0030E+01  3.0041E+01  2.9547E+01  2.9321E+01  2.8463E+01  2.0580E-03  1.3369E-02 -1.4392E-03
  9.1968E+02  3.1251E+01  3.1262E+01  3.0769E+01  3.0543E+01  2.9686E+01  2.1019E-03  1.3474E-02 -1.4435E-03
 -1.2188E+01  9.0420E-01  9.1184E-01  3.1447E-01  0.0000E+00  0.0000E+00  8.6236E-05  7.7283E-03 -1.1475E-03
 -1.2149E+01  8.4322E-01  8.5104E-01  2.6109E-01  0.0000E+00  0.0000E+00  1.2876E-04  7.9607E-03 -1.1654E-03
 -1.1788E+01  8.1275E-01  8.2071E-01  2.3612E-01  0.0000E+00  0.0000E+00  1.6278E-04  8.1357E-03 -1.1785E-03
 -1.0702E+01  7.9561E-01  8.0376E-01  2.2616E-01  0.0000E+00  0.0000E+00  2.1151E-04  8.3723E-03 -1.1958E-03
 -1.0702E+01  7.9561E-01  8.0376E-01  2.2616E-01  1.4219E-08  0.0000E+00  2.1151E-04  8.3723E-03 -1.1958E-03
 -9.1688E+00  8.0526E-01  8.1355E-01  2.4151E-01  1.4794E-02  0.0000E+00  2.5503E-04  8.5697E-03 -1.2099E-03
 -7.0995E+00  8.3648E-01  8.4491E-01  2.7800E-01  5.0769E-02  0.0000E+00  2.9841E-04  8.7580E-03 -1.2230E-03
 -4.7880E+00  8.8180E-01  8.9036E-01  3.2770E-01  1.0007E-01  0.0000E+00  3.3695E-04  8.9192E-03 -1.2340E-03
 -2.0651E+00  9.4223E-01  9.5090E-01  3.9220E-01  1.6422E-01  0.0000E+00  3.7487E-04  9.0728E-03 -1.2444E-03
  1.4148E+00  1.0256E+00  1.0343E+00  4.7969E-01  2.5138E-01  0.0000E+00  4.1611E-04  9.2350E-03 -1.2551E-03
  4.9615E+00  1.1146E+00  1.1235E+00  5.7225E-01  3.4367E-01  0.0000E+00  4.5276E-04  9.3753E-03 -1.2642E-03
  8.8925E+00  1.2164E+00  1.2254E+00  6.7738E-01  4.4856E-01  0.0000E+00  4.8887E-04  9.5102E-03 -1.2728E-03
  1.2366E+01  1.3082E+00  1.3172E+00  7.7172E-01  5.4273E-01  0.0000E+00  5.1796E-04  9.6168E-03 -1.2796E-03
  2.6050E+01  1.6813E+00  1.6906E+00  1.1529E+00  9.2345E-01  0.0000E+00  6.1602E-04  9.9633E-03 -1.3010E-03
  2.6050E+01  1.6813E+00  1.6906E+00  1.1529E+00  9.2345E-01  3.6380E-08  6.1602E-04  9.9633E-03 -1.3010E-03
  2.9275E+01  1.7763E+00  1.7856E+00  1.2496E+00  1.0200E+00  1.1061E-01  6.3756E-04  1.0037E-02 -1.3054E-03
  3.9774E+01  2.0860E+00  2.0955E+00  1.5640E+00  1.3342E+00  4.2710E-01  7.0214E-04  1.0252E-02 -1.3181E-03
  5.2329E+01  2.4597E+00  2.4694E+00  1.9425E+00  1.7125E+00  8.0906E-01  7.7130E-04  1.0476E-02 -1.3311E-03
  6.5228E+01  2.8466E+00  2.8564E+00  2.3335E+00  2.1034E+00  1.2033E+00  8.3579E-04  1.0679E-02 -1.3426E-03
  7.9745E+01  3.2851E+00  3.2950E+00  2.7761E+00  2.5458E+00  1.6491E+00  9.0249E-04  1.0884E-02 -1.3540E-03
  9.2967E+01  3.6869E+00  3.6970E+00  3.1813E+00  2.9510E+00  2.0570E+00  9.5909E-04  1.1055E-02 -1.3632E-03
  1.1049E+02  4.2231E+00  4.2333E+00  3.7214E+00  3.4910E+00  2.6004E+00  1.0292E-03  1.1261E-02 -1.3743E-03
  1.2735E+02  4.7427E+00  4.7530E+00  4.2444E+00  4.0139E+00  3.1263E+00  1.0927E-03  1.1444E-02 -1.3838E-03
  1.4395E+02  5.2576E+00  5.2680E+00  4.7623E+00  4.5318E+00  3.6469E+00  1.1519E-03  1.1613E-02 -1.3925E-03
  1.6663E+02  5.9666E+00  5.9771E+00  5.4751E+00  5.2445E+00  4.3631E+00  1.2287E-03  1.1826E-02 -1.4032E-03
  1.8960E+02  6.6906E+00  6.7012E+00  6.2025E+00  5.9720E+00  5.0937E+00  1.3024E-03  1.2028E-02 -1.4131E-03
  2.1260E+02  7.4212E+00  7.4320E+00  6.9363E+00  6.7058E+00  5.8305E+00  1.3729E-03  1.2217E-02 -1.4223E-03
  2.3700E+02  8.2032E+00  8.2140E+00  7.7213E+00  7.4909E+00  6.6186E+00  1.4447E-03  1.2407E-02 -1.4313E-03
  2.6226E+02  9.0191E+00  9.0301E+00  8.5403E+00  8.3098E+00  7.4404E+00  1.5163E-03  1.2593E-02 -1.4399E-03
  2.8747E+02  9.8405E+00  9.8516E+00  9.3644E+00  9.1341E+00  8.2674E+00  1.5852E-03  1.2770E-02 -1.4480E-03
  3.1232E+02  1.0656E+01  1.0667E+01  1.0183E+01  9.9523E+00  9.0881E+00  1.6512E-03  1.2937E-02 -1.4555E-03
  3.3844E+02  1.1521E+01  1.1532E+01  1.1050E+01  1.0820E+01  9.9581E+00  1.7187E-03  1.3106E-02 -1.4629E-03
  3.6518E+02  1.2413E+01  1.2425E+01  1.1945E+01  1.1714E+01  1.0855E+01  1.7860E-03  1.3273E-02 -1.4701E-03
  3.9158E+02  1.3301E+01  1.3313E+01  1.2835E+01  1.2605E+01  1.1748E+01  1.8510E-03  1.3431E-02 -1.4769E-03
  4.1746E+02  1.4178E+01  1.4190E+01  1.3714E+01  1.3484E+01  1.2629E+01  1.9134E-03  1.3582E-02 -1.4832E-03
  4.4443E+02  1.5099E+01  1.5111E+01  1.4637E+01  1.4407E+01  1.3555E+01  1.9771E-03  1.3735E-02 -1.4895E-03
  4.7190E+02  1.6044E+01  1.6056E+01  1.5584E+01  1.5354E+01  1.4505E+01  2.0409E-03  1.3886E-02 -1.4956E-03
  4.9891E+02  1.6980E+01  1.6992E+01  1.6522E+01  1.6293E+01  1.5445E+01  2.1025E-03  1.4031E-02 -1.5014E-03
