 # Mon Nov 10 19:00:33 2008
 # MSTW 2008 NNLO PDF grid for eigenvector   2.
 # distance(t),tolerance(T) =   8.17579  8.14610904
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.4632E+01  6.9874E-01  7.0299E-01  2.7484E-01  0.0000E+00  0.0000E+00  1.1113E-07  4.2493E-03 -5.9138E-04  0.0000E+00  0.0000E+00
 -2.8110E+01  5.8298E-01  5.8733E-01  1.6258E-01  0.0000E+00  0.0000E+00  2.1636E-05  4.3842E-03 -5.8676E-04  0.0000E+00  0.0000E+00
 -3.0627E+01  5.0782E-01  5.1226E-01  8.9938E-02  0.0000E+00  0.0000E+00  3.7429E-05  4.4836E-03 -5.8386E-04  0.0000E+00  0.0000E+00
 -3.3622E+01  4.2674E-01  4.3128E-01  1.2087E-02  0.0000E+00  0.0000E+00  5.8326E-05  4.6156E-03 -5.8064E-04  0.0000E+00  0.0000E+00
 -3.3565E+01  4.2713E-01  4.3167E-01  1.2642E-02 -2.2956E-01  0.0000E+00  5.8940E-05  4.6218E-03 -5.8105E-04  2.3317E-11  0.0000E+00
 -3.5340E+01  3.8844E-01  3.9307E-01 -2.3546E-02 -2.7537E-01  0.0000E+00  7.6355E-05  4.7280E-03 -5.7858E-04  9.1132E-06  0.0000E+00
 -3.6390E+01  3.7292E-01  3.7763E-01 -3.6739E-02 -2.9484E-01  0.0000E+00  9.2846E-05  4.8292E-03 -5.7673E-04  1.6879E-05  0.0000E+00
 -3.6644E+01  3.7932E-01  3.8410E-01 -2.8404E-02 -2.9166E-01  0.0000E+00  1.0681E-04  4.9149E-03 -5.7545E-04  2.3129E-05  0.0000E+00
 -3.6211E+01  4.0474E-01  4.0958E-01 -1.1949E-03 -2.6918E-01  0.0000E+00  1.2002E-04  4.9960E-03 -5.7449E-04  2.8768E-05  0.0000E+00
 -3.4913E+01  4.5460E-01  4.5951E-01  5.0509E-02 -2.2230E-01  0.0000E+00  1.3385E-04  5.0808E-03 -5.7372E-04  3.4402E-05  0.0000E+00
 -3.3000E+01  5.1865E-01  5.2362E-01  1.1611E-01 -1.6073E-01  0.0000E+00  1.4576E-04  5.1537E-03 -5.7325E-04  3.9031E-05  0.0000E+00
 -3.0360E+01  6.0105E-01  6.0608E-01  1.9998E-01 -8.0613E-02  0.0000E+00  1.5716E-04  5.2234E-03 -5.7295E-04  4.3276E-05  0.0000E+00
 -2.7683E+01  6.8125E-01  6.8632E-01  2.8131E-01 -2.1678E-03  0.0000E+00  1.6613E-04  5.2781E-03 -5.7281E-04  4.6499E-05  0.0000E+00
 -1.4919E+01  1.0463E+00  1.0515E+00  6.4997E-01  3.5756E-01  0.0000E+00  1.9527E-04  5.4545E-03 -5.7291E-04  5.6244E-05  0.0000E+00
 -1.3822E+01  1.0468E+00  1.0520E+00  6.5050E-01  3.5792E-01 -4.2092E-01  1.9567E-04  5.4572E-03 -5.7303E-04  5.6280E-05  5.5578E-13
 -1.0583E+01  1.1499E+00  1.1551E+00  7.5431E-01  4.6000E-01 -3.0874E-01  2.0181E-04  5.4934E-03 -5.7310E-04  5.8208E-05  1.6606E-06
  1.4127E+00  1.5000E+00  1.5053E+00  1.1064E+00  8.0706E-01  3.0357E-02  2.2013E-04  5.6012E-03 -5.7352E-04  6.3685E-05  5.7109E-06
  1.7014E+01  1.9462E+00  1.9517E+00  1.5548E+00  1.2504E+00  4.6720E-01  2.3927E-04  5.7126E-03 -5.7418E-04  6.9051E-05  9.6330E-06
  3.4200E+01  2.4310E+00  2.4365E+00  2.0415E+00  1.7327E+00  9.4390E-01  2.5675E-04  5.8131E-03 -5.7497E-04  7.3653E-05  1.2940E-05
  5.4680E+01  3.0038E+00  3.0094E+00  2.6161E+00  2.3031E+00  1.5090E+00  2.7452E-04  5.9141E-03 -5.7592E-04  7.8065E-05  1.6057E-05
  7.4210E+01  3.5474E+00  3.5531E+00  3.1612E+00  2.8448E+00  2.0465E+00  2.8939E-04  5.9975E-03 -5.7682E-04  8.1563E-05  1.8490E-05
  1.0122E+02  4.2973E+00  4.3030E+00  3.9128E+00  3.5925E+00  2.7893E+00  3.0758E-04  6.0985E-03 -5.7803E-04  8.5621E-05  2.1268E-05
  1.2824E+02  5.0473E+00  5.0531E+00  4.6643E+00  4.3407E+00  3.5334E+00  3.2385E-04  6.1876E-03 -5.7920E-04  8.9057E-05  2.3583E-05
  1.5571E+02  5.8106E+00  5.8165E+00  5.4291E+00  5.1024E+00  4.2916E+00  3.3892E-04  6.2691E-03 -5.8035E-04  9.2093E-05  2.5598E-05
  1.9453E+02  6.8919E+00  6.8978E+00  6.5120E+00  6.1817E+00  5.3666E+00  3.5828E-04  6.3724E-03 -5.8190E-04  9.5794E-05  2.8014E-05
  2.3515E+02  8.0279E+00  8.0339E+00  7.6496E+00  7.3160E+00  6.4971E+00  3.7674E-04  6.4694E-03 -5.8344E-04  9.9134E-05  3.0158E-05
  2.7701E+02  9.2041E+00  9.2102E+00  8.8273E+00  8.4908E+00  7.6684E+00  3.9428E-04  6.5603E-03 -5.8495E-04  1.0215E-04  3.2062E-05
  3.2263E+02  1.0493E+01  1.0499E+01  1.0118E+01  9.7782E+00  8.9527E+00  4.1207E-04  6.6511E-03 -5.8651E-04  1.0507E-04  3.3874E-05
  3.7102E+02  1.1868E+01  1.1875E+01  1.1494E+01  1.1152E+01  1.0324E+01  4.2972E-04  6.7400E-03 -5.8810E-04  1.0783E-04  3.5566E-05
  4.2047E+02  1.3283E+01  1.3289E+01  1.2910E+01  1.2565E+01  1.1734E+01  4.4668E-04  6.8242E-03 -5.8964E-04  1.1037E-04  3.7096E-05
  4.7017E+02  1.4713E+01  1.4720E+01  1.4342E+01  1.3995E+01  1.3161E+01  4.6289E-04  6.9037E-03 -5.9113E-04  1.1270E-04  3.8482E-05
  5.2350E+02  1.6259E+01  1.6265E+01  1.5888E+01  1.5539E+01  1.4703E+01  4.7942E-04  6.9836E-03 -5.9266E-04  1.1498E-04  3.9821E-05
  5.7909E+02  1.7881E+01  1.7887E+01  1.7512E+01  1.7160E+01  1.6322E+01  4.9590E-04  7.0624E-03 -5.9419E-04  1.1717E-04  4.1092E-05
