 # Mon Nov 10 18:11:08 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -7.
 # distance(t),tolerance(T) =   2.36677  2.3795247
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.7273E+01  6.9461E-01  6.9939E-01  2.5715E-01  0.0000E+00  0.0000E+00  1.9314E-07  4.7803E-03 -5.2126E-04  0.0000E+00  0.0000E+00
 -3.1116E+01  5.5230E-01  5.5720E-01  1.1845E-01  0.0000E+00  0.0000E+00  2.1978E-05  4.9235E-03 -5.1531E-04  0.0000E+00  0.0000E+00
 -3.3937E+01  4.5706E-01  4.6204E-01  2.5800E-02  0.0000E+00  0.0000E+00  3.7947E-05  5.0291E-03 -5.1146E-04  0.0000E+00  0.0000E+00
 -3.7375E+01  3.4856E-01  3.5365E-01 -7.9365E-02  0.0000E+00  0.0000E+00  5.9062E-05  5.1690E-03 -5.0700E-04  0.0000E+00  0.0000E+00
 -3.7389E+01  3.4905E-01  3.5414E-01 -7.8706E-02 -2.2329E-01  0.0000E+00  5.9680E-05  5.1757E-03 -5.0736E-04  2.3569E-11  0.0000E+00
 -3.9501E+01  2.8681E-01  2.9200E-01 -1.3836E-01 -2.9528E-01  0.0000E+00  7.7264E-05  5.2881E-03 -5.0392E-04  9.2083E-06  0.0000E+00
 -4.0905E+01  2.4888E-01  2.5416E-01 -1.7389E-01 -3.3858E-01  0.0000E+00  9.3907E-05  5.3952E-03 -5.0116E-04  1.7048E-05  0.0000E+00
 -4.1475E+01  2.3610E-01  2.4145E-01 -1.8467E-01 -3.5575E-01  0.0000E+00  1.0800E-04  5.4860E-03 -4.9914E-04  2.3353E-05  0.0000E+00
 -4.1353E+01  2.4323E-01  2.4865E-01 -1.7569E-01 -3.5266E-01  0.0000E+00  1.2131E-04  5.5717E-03 -4.9747E-04  2.9037E-05  0.0000E+00
 -4.0390E+01  2.7378E-01  2.7927E-01 -1.4324E-01 -3.2620E-01  0.0000E+00  1.3527E-04  5.6614E-03 -4.9598E-04  3.4713E-05  0.0000E+00
 -3.8774E+01  3.2112E-01  3.2667E-01 -9.4296E-02 -2.8227E-01  0.0000E+00  1.4726E-04  5.7384E-03 -4.9489E-04  3.9375E-05  0.0000E+00
 -3.6420E+01  3.8746E-01  3.9307E-01 -2.6445E-02 -2.1910E-01  0.0000E+00  1.5875E-04  5.8120E-03 -4.9400E-04  4.3647E-05  0.0000E+00
 -3.3971E+01  4.5498E-01  4.6063E-01  4.2244E-02 -1.5401E-01  0.0000E+00  1.6780E-04  5.8698E-03 -4.9341E-04  4.6889E-05  0.0000E+00
 -2.1940E+01  7.7889E-01  7.8470E-01  3.6984E-01  1.6243E-01  0.0000E+00  1.9715E-04  6.0559E-03 -4.9208E-04  5.6685E-05  0.0000E+00
 -2.0868E+01  7.7950E-01  7.8531E-01  3.7052E-01  1.6290E-01 -4.2395E-01  1.9756E-04  6.0588E-03 -4.9218E-04  5.6721E-05  5.6000E-13
 -1.7757E+01  8.7382E-01  8.7966E-01  4.6557E-01  2.5577E-01 -3.2352E-01  2.0374E-04  6.0970E-03 -4.9195E-04  5.8657E-05  1.6733E-06
 -6.1503E+00  1.1984E+00  1.2043E+00  7.9227E-01  5.7611E-01 -1.4290E-02  2.2220E-04  6.2106E-03 -4.9152E-04  6.4157E-05  5.7527E-06
  9.0601E+00  1.6186E+00  1.6246E+00  1.2147E+00  9.9220E-01  3.9197E-01  2.4148E-04  6.3279E-03 -4.9132E-04  6.9541E-05  9.7006E-06
  2.5906E+01  2.0802E+00  2.0863E+00  1.6782E+00  1.4502E+00  8.4151E-01  2.5908E-04  6.4337E-03 -4.9133E-04  7.4157E-05  1.3027E-05
  4.6061E+01  2.6301E+00  2.6363E+00  2.2299E+00  1.9966E+00  1.3798E+00  2.7697E-04  6.5399E-03 -4.9152E-04  7.8579E-05  1.6161E-05
  6.5338E+01  3.1550E+00  3.1613E+00  2.7565E+00  2.5189E+00  1.8955E+00  2.9194E-04  6.6277E-03 -4.9179E-04  8.2083E-05  1.8607E-05
  9.2059E+01  3.8829E+00  3.8892E+00  3.4861E+00  3.2435E+00  2.6126E+00  3.1026E-04  6.7338E-03 -4.9225E-04  8.6146E-05  2.1397E-05
  1.1885E+02  4.6138E+00  4.6203E+00  4.2187E+00  3.9718E+00  3.3346E+00  3.2664E-04  6.8274E-03 -4.9277E-04  8.9586E-05  2.3721E-05
  1.4613E+02  5.3603E+00  5.3668E+00  4.9665E+00  4.7159E+00  4.0730E+00  3.4182E-04  6.9130E-03 -4.9332E-04  9.2623E-05  2.5743E-05
