 # Mon Nov 10 17:30:00 2008
 # MSTW 2008 NLO PDF grid for eigenvector   15.
 # distance(t),tolerance(T) =   2.63335  2.60291402
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.49128
 # alphaS(MZ) = 0.12018
 # alphaSorder,alphaSnfmax = 1, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
 -1.5134E+01  1.2418E+00  1.2462E+00  4.5059E-01  0.0000E+00  0.0000E+00  9.5806E-06  4.4063E-03 -7.2280E-04
 -1.5357E+01  1.1504E+00  1.1549E+00  3.6923E-01  0.0000E+00  0.0000E+00  1.7747E-05  4.5296E-03 -7.3451E-04
 -1.5141E+01  1.1008E+00  1.1054E+00  3.2699E-01  0.0000E+00  0.0000E+00  2.4438E-05  4.6221E-03 -7.4317E-04
 -1.4087E+01  1.0657E+00  1.0704E+00  3.0133E-01  0.0000E+00  0.0000E+00  3.4227E-05  4.7467E-03 -7.5467E-04
 -1.4087E+01  1.0657E+00  1.0704E+00  3.0133E-01 -5.3444E-09  0.0000E+00  3.4227E-05  4.7467E-03 -7.5467E-04
 -1.2333E+01  1.0696E+00  1.0744E+00  3.1283E-01  1.0754E-02  0.0000E+00  4.3228E-05  4.8501E-03 -7.6405E-04
 -9.7813E+00  1.1054E+00  1.1103E+00  3.5565E-01  5.3289E-02  0.0000E+00  5.2342E-05  4.9484E-03 -7.7285E-04
 -6.7750E+00  1.1642E+00  1.1692E+00  4.2025E-01  1.1768E-01  0.0000E+00  6.0549E-05  5.0324E-03 -7.8028E-04
 -3.0871E+00  1.2471E+00  1.2521E+00  5.0856E-01  2.0580E-01  0.0000E+00  6.8713E-05  5.1122E-03 -7.8728E-04
  1.7990E+00  1.3659E+00  1.3710E+00  6.3295E-01  3.3004E-01  0.0000E+00  7.7688E-05  5.1963E-03 -7.9457E-04
  6.9342E+00  1.4966E+00  1.5018E+00  7.6835E-01  4.6533E-01  0.0000E+00  8.5740E-05  5.2688E-03 -8.0080E-04
  1.2780E+01  1.6496E+00  1.6548E+00  9.2575E-01  6.2263E-01  0.0000E+00  9.3740E-05  5.3384E-03 -8.0673E-04
  1.8056E+01  1.7900E+00  1.7953E+00  1.0695E+00  7.6636E-01  0.0000E+00  1.0023E-04  5.3933E-03 -8.1137E-04
  3.9657E+01  2.3786E+00  2.3841E+00  1.6689E+00  1.3656E+00  0.0000E+00  1.2239E-04  5.5711E-03 -8.2620E-04
  3.9657E+01  2.3786E+00  2.3841E+00  1.6689E+00  1.3656E+00  5.8497E-08  1.2239E-04  5.5711E-03 -8.2620E-04
  4.4916E+01  2.5323E+00  2.5377E+00  1.8248E+00  1.5214E+00  1.7816E-01  1.2734E-04  5.6086E-03 -8.2927E-04
  6.2387E+01  3.0411E+00  3.0467E+00  2.3399E+00  2.0366E+00  6.9648E-01  1.4229E-04  5.7186E-03 -8.3822E-04
  8.3919E+01  3.6694E+00  3.6750E+00  2.9746E+00  2.6712E+00  1.3366E+00  1.5848E-04  5.8326E-03 -8.4737E-04
  1.0666E+02  4.3339E+00  4.3397E+00  3.6447E+00  3.3414E+00  2.0117E+00  1.7373E-04  5.9358E-03 -8.5554E-04
  1.3291E+02  5.1020E+00  5.1079E+00  4.4183E+00  4.1151E+00  2.7903E+00  1.8966E-04  6.0396E-03 -8.6367E-04
  1.5734E+02  5.8183E+00  5.8242E+00  5.1390E+00  4.8359E+00  3.5152E+00  2.0329E-04  6.1257E-03 -8.7033E-04
  1.9044E+02  6.7906E+00  6.7965E+00  6.1165E+00  5.8135E+00  4.4977E+00  2.2033E-04  6.2300E-03 -8.7831E-04
  2.2296E+02  7.7487E+00  7.7548E+00  7.0792E+00  6.7763E+00  5.4648E+00  2.3586E-04  6.3221E-03 -8.8528E-04
  2.5558E+02  8.7124E+00  8.7185E+00  8.0469E+00  7.7441E+00  6.4366E+00  2.5049E-04  6.4066E-03 -8.9160E-04
  3.0106E+02  1.0061E+01  1.0067E+01  9.4004E+00  9.0977E+00  7.7951E+00  2.6958E-04  6.5137E-03 -8.9953E-04
  3.4806E+02  1.1461E+01  1.1467E+01  1.0805E+01  1.0503E+01  9.2045E+00  2.8808E-04  6.6145E-03 -9.0690E-04
  3.9601E+02  1.2895E+01  1.2902E+01  1.2244E+01  1.1942E+01  1.0648E+01  3.0590E-04  6.7090E-03 -9.1373E-04
  4.4781E+02  1.4453E+01  1.4460E+01  1.3806E+01  1.3504E+01  1.2214E+01  3.2418E-04  6.8035E-03 -9.2048E-04
  5.0234E+02  1.6102E+01  1.6108E+01  1.5458E+01  1.5156E+01  1.3871E+01  3.4254E-04  6.8962E-03 -9.2704E-04
  5.5768E+02  1.7784E+01  1.7791E+01  1.7144E+01  1.6843E+01  1.5561E+01  3.6035E-04  6.9840E-03 -9.3318E-04
  6.1299E+02  1.9474E+01  1.9481E+01  1.8838E+01  1.8536E+01  1.7259E+01  3.7751E-04  7.0669E-03 -9.3892E-04
  6.7203E+02  2.1289E+01  2.1296E+01  2.0656E+01  2.0355E+01  1.9081E+01  3.9515E-04  7.1504E-03 -9.4465E-04
  7.3329E+02  2.3182E+01  2.3189E+01  2.2553E+01  2.2252E+01  2.0981E+01  4.1287E-04  7.2327E-03 -9.5024E-04
  7.9458E+02  2.5088E+01  2.5095E+01  2.4461E+01  2.4160E+01  2.2893E+01  4.3006E-04  7.3112E-03 -9.5552E-04
  8.5540E+02  2.6989E+01  2.6996E+01  2.6365E+01  2.6065E+01  2.4801E+01  4.4665E-04  7.3856E-03 -9.6048E-04
  9.1955E+02  2.9005E+01  2.9012E+01  2.8385E+01  2.8084E+01  2.6823E+01  4.6370E-04  7.4608E-03 -9.6546E-04
  9.8568E+02  3.1096E+01  3.1103E+01  3.0478E+01  3.0178E+01  2.8920E+01  4.8086E-04  7.5353E-03 -9.7034E-04
