 # Mon Nov 10 18:13:39 2008
 # MSTW 2008 NNLO PDF grid for eigenvector  -8.
 # distance(t),tolerance(T) =   5.28463  5.35068664
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -2.4370E+01  7.0943E-01  7.1360E-01  2.7426E-01  0.0000E+00  0.0000E+00 -7.1473E-09  4.1715E-03 -6.0722E-04  0.0000E+00  0.0000E+00
 -2.7881E+01  5.9075E-01  5.9503E-01  1.5917E-01  0.0000E+00  0.0000E+00  2.1422E-05  4.3056E-03 -6.0286E-04  0.0000E+00  0.0000E+00
 -3.0436E+01  5.1310E-01  5.1746E-01  8.4097E-02  0.0000E+00  0.0000E+00  3.7142E-05  4.4045E-03 -6.0015E-04  0.0000E+00  0.0000E+00
 -3.3504E+01  4.2819E-01  4.3265E-01  2.5060E-03  0.0000E+00  0.0000E+00  5.7939E-05  4.5356E-03 -5.9718E-04  0.0000E+00  0.0000E+00
 -3.3471E+01  4.2858E-01  4.3304E-01  3.0626E-03 -2.2162E-01  0.0000E+00  5.8549E-05  4.5418E-03 -5.9760E-04  2.3321E-11  0.0000E+00
 -3.5316E+01  3.8609E-01  3.9064E-01 -3.6863E-02 -2.7149E-01  0.0000E+00  7.5878E-05  4.6474E-03 -5.9533E-04  9.1149E-06  0.0000E+00
 -3.6452E+01  3.6661E-01  3.7124E-01 -5.3954E-02 -2.9501E-01  0.0000E+00  9.2286E-05  4.7481E-03 -5.9366E-04  1.6883E-05  0.0000E+00
 -3.6793E+01  3.6934E-01  3.7403E-01 -4.9240E-02 -2.9558E-01  0.0000E+00  1.0618E-04  4.8334E-03 -5.9254E-04  2.3136E-05  0.0000E+00
 -3.6453E+01  3.9099E-01  3.9576E-01 -2.5743E-02 -2.7693E-01  0.0000E+00  1.1931E-04  4.9140E-03 -5.9172E-04  2.8777E-05  0.0000E+00
 -3.5265E+01  4.3660E-01  4.4143E-01  2.1756E-02 -2.3438E-01  0.0000E+00  1.3307E-04  4.9985E-03 -5.9110E-04  3.4415E-05  0.0000E+00
